gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	significant
ENSG00000133316.15	1154.6	0.268817	0.041747	6.43919	1.20115e-10	7.06522e-10	WDR74	False
ENSG00000133317.16	11.0868	1.56929	0.188222	8.33742	7.59259e-17	7.80128e-16	LGALS12	True
ENSG00000133318.14	16143.2	-0.484043	0.0490397	-9.87043	5.59254e-23	9.52931e-22	RTN3	False
ENSG00000133321.11	2673.66	1.50866	0.124453	12.1223	8.04678e-34	2.87473e-32	PLAAT4	True
ENSG00000133328.4	23.3151	0.536641	0.162655	3.29927	0.000969383	0.00244518	PLAAT2	False
ENSG00000133392.18	2064.29	0.393769	0.193941	2.03035	0.0423207	0.0762446	MYH11	False
ENSG00000133393.13	2314.07	-0.240879	0.0321418	-7.49426	6.66758e-14	5.26327e-13	CEP20	False
ENSG00000133398.4	1295.02	-0.0903673	0.0512062	-1.76477	0.0776017	0.130278	MED10	False
ENSG00000133401.16	442.27	-0.745381	0.117117	-6.36442	1.96026e-10	1.1293e-09	PDZD2	False
ENSG00000133422.14	2063.23	0.342883	0.0370931	9.24384	2.378e-20	3.27396e-19	MORC2	False
ENSG00000133424.22	1288.28	0.327254	0.0805853	4.06097	4.887e-05	0.000150322	LARGE1	False
ENSG00000133433.11	94.3252	-0.0815256	0.168441	-0.484	0.628386	0.728755	GSTT2B	False
ENSG00000133454.16	4.30187	1.08935	0.317865	3.4271	0.000610062	0.00159008	MYO18B	True
ENSG00000133460.19	1143.07	-0.379578	0.0648259	-5.85534	4.76028e-09	2.37737e-08	SLC2A11	False
ENSG00000133466.14	704.414	0.767091	0.127351	6.02345	1.70741e-09	8.9392e-09	C1QTNF6	False
ENSG00000133475.17	196.517	0.907487	0.166509	5.45007	5.03495e-08	2.24644e-07	GGT2	False
ENSG00000133477.17	2280	-0.0447121	0.0867757	-0.51526	0.606371	0.710005	FAM83F	False
ENSG00000133488.15	11.315	-0.0954765	0.284001	-0.336184	0.736732	0.817266	SEC14L4	False
ENSG00000133519.12	64.2489	-1.00287	0.127754	-7.85001	4.16005e-15	3.67313e-14	ZDHHC8P1	True
ENSG00000133561.15	1356.22	-0.369669	0.0974499	-3.79342	0.000148586	0.000426536	GIMAP6	False
ENSG00000133574.10	1575.7	-0.14657	0.0934412	-1.56859	0.116745	0.185373	GIMAP4	False
ENSG00000133597.11	1762.37	0.17209	0.0475493	3.61919	0.000295531	0.000811924	ADCK2	False
ENSG00000133606.11	7847.4	0.0827789	0.0260333	3.17973	0.00147413	0.00360376	MKRN1	False
ENSG00000133612.19	4510.49	0.361075	0.0475401	7.59516	3.07401e-14	2.51016e-13	AGAP3	False
ENSG00000133619.17	729.275	-0.142628	0.0468942	-3.04149	0.00235412	0.00555619	KRBA1	False
ENSG00000133624.13	902.235	-0.319658	0.0679498	-4.70432	2.54716e-06	9.32632e-06	ZNF767P	False
ENSG00000133627.18	415.968	0.14315	0.036662	3.90459	9.43835e-05	0.000279031	ACTR3B	False
ENSG00000133636.11	23.7577	1.96572	0.351623	5.59042	2.26519e-08	1.04923e-07	NTS	True
ENSG00000133639.6	5259.64	0.438554	0.069218	6.33584	2.36051e-10	1.35042e-09	BTG1	False
ENSG00000133640.20	114.623	-0.276594	0.106318	-2.60158	0.00927946	0.0194783	LRRIQ1	False
ENSG00000133641.18	868.553	0.250192	0.0402554	6.21511	5.12874e-10	2.83548e-09	C12orf29	False
ENSG00000133657.16	11191.5	-0.0803139	0.0636469	-1.26187	0.206997	0.302131	ATP13A3	False
ENSG00000133661.17	452.537	-1.07719	0.105349	-10.2249	1.53326e-24	2.92554e-23	SFTPD	True
ENSG00000133665.13	8.44509	-0.870837	0.154499	-5.63652	1.73518e-08	8.14116e-08	DYDC2	False
ENSG00000133678.14	1371.72	-0.443369	0.04051	-10.9447	7.047e-28	1.72632e-26	TMEM254	False
ENSG00000133687.16	705.174	0.861115	0.104992	8.20175	2.36904e-16	2.32677e-15	TMTC1	False
ENSG00000133703.13	1838.46	0.139933	0.0500279	2.7971	0.00515642	0.0113784	KRAS	False
ENSG00000133704.10	3458.69	0.016158	0.0397979	0.406	0.684743	0.775737	IPO8	False
ENSG00000133706.19	5801.63	-0.0722749	0.0356124	-2.02949	0.0424086	0.0763842	LARS1	False
ENSG00000133710.16	123.086	-1.93688	0.215962	-8.9686	3.00311e-19	3.78777e-18	SPINK5	True
ENSG00000133731.10	1496.14	-0.0282268	0.0645136	-0.437533	0.661725	0.75681	IMPA1	False
ENSG00000133739.16	1117.62	0.00620288	0.0672686	0.0922106	0.926531	0.953175	LRRCC1	False
ENSG00000133740.11	475.148	-0.131874	0.0516164	-2.55489	0.0106221	0.0220224	E2F5	False
ENSG00000133742.14	7.94265	0.178469	0.129169	1.38167	0.167072	0.252	CA1	False
ENSG00000133773.12	1344.2	-0.0781589	0.0417187	-1.87348	0.0610028	0.105271	CCDC59	False
ENSG00000133789.15	5601.66	-0.190707	0.0650981	-2.92954	0.00339469	0.00776784	SWAP70	False
ENSG00000133794.20	5529.02	2.41627	0.118004	20.4762	3.50645e-93	1.88404e-90	ARNTL	True
ENSG00000133800.9	281.547	0.760563	0.211322	3.59907	0.000319362	0.000873348	LYVE1	False
ENSG00000133805.15	861.955	-0.0631132	0.0750665	-0.840763	0.400481	0.517411	AMPD3	False
ENSG00000133812.16	2833.16	-0.0434818	0.0798706	-0.544402	0.586165	0.691793	SBF2	False
ENSG00000133816.17	4006.76	1.87247	0.114134	16.4059	1.73406e-60	2.37684e-58	MICAL2	True
ENSG00000133818.14	1570.24	0.161437	0.0476556	3.38758	0.00070512	0.0018189	RRAS2	False
ENSG00000133835.17	12182.6	-0.532512	0.0490753	-10.8509	1.97443e-27	4.68033e-26	HSD17B4	False
ENSG00000133858.17	2414.93	0.093833	0.0564962	1.66087	0.0967388	0.157695	ZFC3H1	False
ENSG00000133863.9	1.40921	-0.216187	0.322307	-0.670748	0.502381	0.615811	TEX15	False
ENSG00000133872.14	28334.5	-0.110179	0.0441271	-2.49685	0.0125302	0.0255991	SARAF	False
ENSG00000133874.2	285.063	0.277058	0.110723	2.50226	0.0123404	0.025251	RNF122	False
ENSG00000133878.9	34.6187	-1.0525	0.206485	-5.09723	3.44652e-07	1.40277e-06	DUSP26	True
ENSG00000133884.10	4022.55	0.0734601	0.0309153	2.37618	0.0174931	0.0345711	DPF2	False
ENSG00000133895.17	2768.25	-0.0166968	0.0356159	-0.468802	0.639211	0.738036	MEN1	False
ENSG00000133935.7	3764.31	0.0347329	0.0433426	0.801357	0.422925	0.540191	ERG28	False
ENSG00000133937.5	19.8719	-0.399197	0.201404	-1.98207	0.0474709	0.0844435	GSC	False
ENSG00000133943.21	2739.51	-0.488657	0.0485284	-10.0695	7.5364e-24	1.36988e-22	DGLUCY	False
ENSG00000133958.13	67.5793	-0.816148	0.110854	-7.36237	1.80671e-13	1.37294e-12	UNC79	False
ENSG00000133961.20	3820.54	-0.32833	0.031649	-10.3741	3.25224e-25	6.51063e-24	NUMB	False
ENSG00000133962.8	17.4701	-0.320684	0.149528	-2.14464	0.0319815	0.0594214	CATSPERB	False
ENSG00000133980.5	1.56922	0.680675	0.458953	1.4831	0.138047	0.213863	VRTN	False
ENSG00000133983.16	411.425	-0.621675	0.0634217	-9.80225	1.10104e-22	1.82816e-21	COX16	False
ENSG00000133985.3	2119.97	-0.255657	0.0660095	-3.87303	0.000107489	0.000314957	TTC9	False
ENSG00000133997.12	927.684	-0.0297604	0.0318914	-0.933179	0.350728	0.465565	MED6	False
ENSG00000134001.15	3477.57	-0.0217583	0.0352098	-0.617962	0.536601	0.647113	EIF2S1	False
ENSG00000134007.5	6.02254	-0.189858	0.115314	-1.64644	0.0996727	0.161856	ADAM20	False
ENSG00000134013.16	1150.96	0.331574	0.14304	2.31804	0.020447	0.0397958	LOXL2	False
ENSG00000134014.17	2206.54	-0.132642	0.0336023	-3.94741	7.90022e-05	0.000236332	ELP3	False
ENSG00000134020.8	2923.96	-1.99174	0.211067	-9.43656	3.85223e-21	5.64909e-20	PEBP4	True
ENSG00000134028.14	125.94	1.58679	0.286769	5.53333	3.142e-08	1.43523e-07	ADAMDEC1	True
ENSG00000134030.14	2041.82	-0.71107	0.05042	-14.1029	3.64349e-45	2.50129e-43	CTIF	False
ENSG00000134042.14	185.3	-2.21928	0.286952	-7.73397	1.04246e-14	8.9002e-14	MRO	True
ENSG00000134046.12	6403.88	-0.0540897	0.0445909	-1.21302	0.225121	0.324009	MBD2	False
ENSG00000134049.6	2407.15	-0.230702	0.0564337	-4.08801	4.35086e-05	0.000134746	IER3IP1	False
ENSG00000134056.12	1493.54	-0.163518	0.0504521	-3.24105	0.00119092	0.00296135	MRPS36	False
ENSG00000134057.15	822.518	-0.0127947	0.0492279	-0.259908	0.794935	0.860859	CCNB1	False
ENSG00000134058.12	1792.81	0.438422	0.0417686	10.4965	8.96876e-26	1.86493e-24	CDK7	False
ENSG00000134061.5	199.932	1.727	0.200785	8.60124	7.88606e-18	8.84477e-17	CD180	True
ENSG00000134070.5	939.581	0.5156	0.0938265	5.49525	3.90167e-08	1.76345e-07	IRAK2	False
ENSG00000134072.11	130.084	0.0322257	0.088569	0.363849	0.715971	0.800849	CAMK1	False
ENSG00000134077.16	1804.25	0.10583	0.0317294	3.33538	0.000851815	0.00216844	THUMPD3	False
ENSG00000134086.8	2644.44	-0.123939	0.0320224	-3.87039	0.000108663	0.00031821	VHL	False
ENSG00000134107.5	21904.3	1.26325	0.121735	10.377	3.15391e-25	6.32004e-24	BHLHE40	True
ENSG00000134108.14	8681.44	0.281791	0.0391991	7.1887	6.54108e-13	4.7011e-12	ARL8B	False
ENSG00000134109.11	6211.55	0.630551	0.0703725	8.96018	3.24142e-19	4.07814e-18	EDEM1	False
ENSG00000134115.13	1140.27	1.00263	0.222053	4.51526	6.32397e-06	2.19277e-05	CNTN6	True
ENSG00000134121.10	256.201	-2.8129	0.280294	-10.0355	1.06399e-23	1.91073e-22	CHL1	True
ENSG00000134138.20	297.531	-0.551548	0.130738	-4.21874	2.45672e-05	7.85909e-05	MEIS2	False
ENSG00000134146.12	704.576	0.0305505	0.0468077	0.65268	0.513963	0.626582	DPH6	False
ENSG00000134152.11	1023.47	0.0488075	0.0364732	1.33817	0.18084	0.269687	KATNBL1	False
ENSG00000134153.10	4171.78	-0.233528	0.0451267	-5.17494	2.27983e-07	9.47138e-07	EMC7	False
ENSG00000134160.14	2.15523	-0.043304	0.23874	-0.181386	0.856065	0.903767	TRPM1	False
ENSG00000134183.12	8.16659	-0.0773073	0.126096	-0.613082	0.539822	0.649928	GNAT2	False
ENSG00000134184.13	326.186	-0.597165	0.481023	-1.24145	0.21444	0.311271	GSTM1	False
ENSG00000134186.12	3262.17	-0.0529902	0.0505647	-1.04797	0.294654	0.405328	PRPF38B	False
ENSG00000134193.15	0.998509	0.146254	0.438281	0.3337	0.738606	0.818624	REG4	False
ENSG00000134198.10	151.576	0.350884	0.14523	2.41605	0.01569	0.0313629	TSPAN2	False
ENSG00000134200.4	0.274254	0.103835	0.514392	0.201859	0.840027	0.892706	TSHB	False
ENSG00000134201.12	116.263	0.158412	0.236783	0.669015	0.503486	0.616795	GSTM5	False
ENSG00000134202.11	1729.88	-1.38429	0.125273	-11.0502	2.18629e-28	5.54108e-27	GSTM3	True
ENSG00000134207.17	8.39655	0.0718543	0.202673	0.354533	0.72294	0.806074	SYT6	False
ENSG00000134215.16	1528.96	-2.13094	0.127139	-16.7607	4.73153e-63	7.27753e-61	VAV3	True
ENSG00000134216.19	124.041	0.249812	0.181467	1.37662	0.168629	0.254015	CHIA	False
ENSG00000134222.16	179.893	-0.130254	0.0800025	-1.62813	0.103498	0.167198	PSRC1	False
ENSG00000134240.12	9.19361	-1.43303	0.428052	-3.34781	0.000814539	0.00208038	HMGCS2	True
ENSG00000134242.16	147.875	1.32669	0.169456	7.82911	4.91339e-15	4.31466e-14	PTPN22	True
ENSG00000134243.12	12162.1	-0.234958	0.0512284	-4.58648	4.50787e-06	1.59882e-05	SORT1	False
ENSG00000134245.18	115.398	0.0780057	0.079228	0.984572	0.324835	0.438033	WNT2B	False
ENSG00000134247.10	3538.41	0.54416	0.0750832	7.24742	4.24783e-13	3.10388e-12	PTGFRN	False
ENSG00000134248.14	2657.55	-0.0959008	0.063046	-1.52112	0.128229	0.200646	LAMTOR5	False
ENSG00000134249.7	0.109079	0.0184845	1.15718	0.0159738	0.987255		ADAM30	False
ENSG00000134250.20	14538.8	1.24631	0.088336	14.1088	3.35275e-45	2.30562e-43	NOTCH2	True
ENSG00000134253.10	414.218	0.610864	0.110912	5.50766	3.63637e-08	1.64984e-07	TRIM45	False
ENSG00000134255.14	1376.31	0.218285	0.071111	3.06964	0.00214317	0.0050923	CEPT1	False
ENSG00000134256.12	79.1403	1.11411	0.135857	8.20061	2.39167e-16	2.34728e-15	CD101	True
ENSG00000134258.17	536.751	6.82611	0.329983	20.6862	4.6092e-95	2.6919e-92	VTCN1	True
ENSG00000134259.5	35.3676	0.228392	0.144594	1.57953	0.114214	0.18189	NGF	False
ENSG00000134262.13	683.63	-0.401925	0.0543097	-7.4006	1.35568e-13	1.04119e-12	AP4B1	False
ENSG00000134265.13	2204.05	0.0341918	0.0446893	0.765101	0.444212	0.56061	NAPG	False
ENSG00000134278.15	1206.93	0.293817	0.123355	2.38189	0.0172242	0.0341064	SPIRE1	False
ENSG00000134283.18	2574.31	0.161739	0.029604	5.46342	4.6704e-08	2.09143e-07	PPHLN1	False
ENSG00000134285.11	701.87	-0.167358	0.142777	-1.17216	0.241131	0.343567	FKBP11	False
ENSG00000134287.10	15021.3	-0.0935712	0.0328361	-2.84965	0.0043768	0.0097965	ARF3	False
ENSG00000134291.12	3254.74	-0.188363	0.0524984	-3.58798	0.000333247	0.00090836	TMEM106C	False
ENSG00000134294.14	6812.52	0.250746	0.0659395	3.80268	0.000143142	0.000412348	SLC38A2	False
ENSG00000134297.6	184.354	1.13754	0.104188	10.9182	9.43038e-28	2.29069e-26	PLEKHA8P1	True
ENSG00000134308.14	11662.9	0.220864	0.0416015	5.30904	1.10205e-07	4.7381e-07	YWHAQ	False
ENSG00000134313.16	6987.22	0.299504	0.0619413	4.83529	1.3295e-06	5.03395e-06	KIDINS220	False
ENSG00000134317.18	585.241	0.644502	0.0887575	7.26138	3.83153e-13	2.81347e-12	GRHL1	False
ENSG00000134318.14	2458.27	0.221466	0.0609645	3.6327	0.000280466	0.000773331	ROCK2	False
ENSG00000134321.12	953.245	1.53841	0.148908	10.3312	5.08961e-25	1.00343e-23	RSAD2	True
ENSG00000134323.12	97.962	-0.593874	0.158091	-3.75653	0.000172286	0.000489683	MYCN	False
ENSG00000134324.12	2161.79	0.157981	0.0493683	3.20006	0.00137401	0.00337931	LPIN1	False
ENSG00000134326.11	476.661	0.646909	0.116344	5.56032	2.69278e-08	1.23888e-07	CMPK2	False
ENSG00000134330.19	2065.5	-0.284696	0.0538946	-5.28246	1.2746e-07	5.44454e-07	IAH1	False
ENSG00000134333.14	22299.7	0.696447	0.0697649	9.98277	1.81338e-23	3.19665e-22	LDHA	False
ENSG00000134339.9	14.8259	3.20989	0.366614	8.7555	2.03193e-18	2.39214e-17	SAA2	True
ENSG00000134343.14	67.0236	-0.905938	0.13063	-6.93514	4.05815e-12	2.72241e-11	ANO3	False
ENSG00000134352.20	18497.8	0.239621	0.0622563	3.84895	0.000118627	0.000345431	IL6ST	False
ENSG00000134363.12	94.7314	1.72603	0.214266	8.05556	7.9115e-16	7.41436e-15	FST	True
ENSG00000134365.13	0.136742	-0.64219	0.978646	-0.656203	0.511694		CFHR4	False
ENSG00000134369.15	3889.38	0.78155	0.101088	7.7314	1.06366e-14	9.07931e-14	NAV1	False
ENSG00000134371.14	2645.68	0.0167768	0.0556039	0.30172	0.762866	0.836561	CDC73	False
ENSG00000134375.11	2516.11	-0.384255	0.0503718	-7.62837	2.3774e-14	1.95959e-13	TIMM17A	False
ENSG00000134376.16	24.8127	0.271044	0.142192	1.90618	0.0566264	0.0986183	CRB1	False
ENSG00000134389.10	0.148882	-0.260893	1.36766	-0.190759	0.848714		CFHR5	False
ENSG00000134398.15	8.65341	-0.192563	0.285098	-0.675426	0.499405	0.613269	ERN2	False
ENSG00000134419.15	3796.94	0.0696272	0.0939497	0.741111	0.458626	0.574841	RPS15A	False
ENSG00000134438.10	0.348501	-0.0962161	0.444086	-0.216661	0.828473	0.884322	RAX	False
ENSG00000134440.12	10841.5	-0.203406	0.0460994	-4.41235	1.02256e-05	3.43938e-05	NARS1	False
ENSG00000134443.10	51.6049	3.4569	0.329351	10.4961	9.00264e-26	1.87101e-24	GRP	True
ENSG00000134444.15	2243.42	-0.0504124	0.0401504	-1.25559	0.209265	0.304956	RELCH	False
ENSG00000134452.20	2939.72	0.136259	0.0520236	2.61917	0.00881431	0.0185793	FBH1	False
ENSG00000134453.16	5363.52	0.491055	0.035628	13.7828	3.23313e-43	2.01998e-41	RBM17	False
ENSG00000134460.18	169.575	1.86315	0.173505	10.7383	6.72619e-27	1.51088e-25	IL2RA	True
ENSG00000134461.16	384.01	0.0427774	0.0460448	0.92904	0.352869	0.467763	ANKRD16	False
ENSG00000134463.15	1220.83	-0.435306	0.0894023	-4.86907	1.12123e-06	4.28808e-06	ECHDC3	False
ENSG00000134470.21	527.816	0.790467	0.0913716	8.65112	5.09949e-18	5.80507e-17	IL15RA	False
ENSG00000134480.16	1845.36	0.039951	0.0360204	1.10912	0.267378	0.374455	CCNH	False
ENSG00000134489.7	5.06377	0.869225	0.2098	4.14311	3.4262e-05	0.000107514	HRH4	False
ENSG00000134490.14	282.111	0.281998	0.0581273	4.85138	1.22604e-06	4.66631e-06	TMEM241	False
ENSG00000134504.14	1493.56	-0.468529	0.0778503	-6.01834	1.76218e-09	9.21044e-09	KCTD1	False
ENSG00000134508.12	1114.95	-0.492001	0.087521	-5.62152	1.89282e-08	8.84266e-08	CABLES1	False
ENSG00000134516.18	751.57	1.17951	0.162953	7.23835	4.54188e-13	3.31274e-12	DOCK2	True
ENSG00000134531.10	16427.2	1.18482	0.106508	11.1242	9.56909e-29	2.49589e-27	EMP1	True
ENSG00000134532.19	102.046	0.59232	0.137783	4.29892	1.71631e-05	5.59577e-05	SOX5	False
ENSG00000134533.6	145.734	-0.473734	0.1243	-3.81121	0.000138288	0.000399193	RERG	False
ENSG00000134538.3	0.64998	1.64126	0.726619	2.25876	0.0238985	0.0457795	SLCO1B1	True
ENSG00000134539.17	102.351	0.744203	0.155806	4.77647	1.78396e-06	6.65096e-06	KLRD1	False
ENSG00000134545.14	44.513	1.31002	0.207568	6.31127	2.76755e-10	1.57323e-09	KLRC1	True
ENSG00000134548.11	490.729	-2.16225	0.219978	-9.82941	8.4106e-23	1.41221e-21	SPX	True
ENSG00000134551.13	15.7573	-0.333278	0.113342	-2.94046	0.00327724	0.00752128	PRH2	False
ENSG00000134569.10	14256	0.397375	0.160926	2.4693	0.0135377	0.0274459	LRP4	False
ENSG00000134571.11	6.09108	0.45454	0.201743	2.25306	0.0242555	0.0464015	MYBPC3	False
ENSG00000134574.12	2041.48	0.582037	0.0777345	7.4875	7.01967e-14	5.5347e-13	DDB2	False
ENSG00000134575.13	2779.98	0.217737	0.0499848	4.35606	1.32422e-05	4.38484e-05	ACP2	False
ENSG00000134588.12	0.404227	0.270914	0.464202	0.583612	0.559481	0.667535	USP26	False
ENSG00000134590.14	5117.83	0.111342	0.0672429	1.65583	0.0977571	0.159143	RTL8C	False
ENSG00000134594.5	34.0567	0.607001	0.147478	4.11589	3.85689e-05	0.000120186	RAB33A	False
ENSG00000134595.9	33.5262	-4.21211	0.460623	-9.14438	5.99753e-20	7.96075e-19	SOX3	True
ENSG00000134597.16	1341.28	0.176068	0.0499724	3.5233	0.000426209	0.00114221	RBMX2	False
ENSG00000134602.16	546.992	0.191082	0.0888948	2.14953	0.0315928	0.0587642	STK26	False
ENSG00000134612.12	3.22852	-0.196101	0.321858	-0.609278	0.54234	0.652142	FOLH1B	False
ENSG00000134627.12	100.344	0.41161	0.0720953	5.70925	1.13474e-08	5.4412e-08	PIWIL4	False
ENSG00000134640.3	0.113559	0.157372	1.04283	0.150908	0.880048		MTNR1B	False
ENSG00000134644.16	7018.34	-0.0902576	0.0424556	-2.12593	0.0335091	0.0619796	PUM1	False
ENSG00000134668.12	172.755	2.90451	0.199336	14.5709	4.30086e-48	3.3917e-46	SPOCD1	True
ENSG00000134684.11	5491.63	-0.278387	0.0664685	-4.18826	2.81104e-05	8.92243e-05	YARS1	False
ENSG00000134686.18	8840.56	0.135164	0.041097	3.28889	0.00100582	0.00253249	PHC2	False
ENSG00000134690.11	163.939	0.314574	0.0947171	3.32119	0.000896332	0.00227401	CDCA8	False
ENSG00000134697.13	3015.18	0.251323	0.0347694	7.22827	4.89181e-13	3.5551e-12	GNL2	False
ENSG00000134698.11	1382.44	0.0319867	0.0496044	0.644836	0.519034	0.63137	AGO4	False
ENSG00000134709.12	2752.06	-0.0351895	0.0662161	-0.531434	0.595118	0.700002	HOOK1	False
ENSG00000134716.11	44.3786	0.0068485	0.139545	0.0490775	0.960858	0.974987	CYP2J2	False
ENSG00000134717.18	3124.64	-0.0688315	0.0293519	-2.34505	0.0190247	0.0372996	BTF3L4	False
ENSG00000134744.14	2752.02	0.0298888	0.0642307	0.465335	0.641692	0.740242	TUT4	False
ENSG00000134748.13	3473.91	0.0431186	0.030403	1.41824	0.156122	0.237842	PRPF38A	False
ENSG00000134755.17	2330.51	2.32176	0.113005	20.5457	8.41566e-94	4.58289e-91	DSC2	True
ENSG00000134757.5	8.03129	2.06973	0.440788	4.69553	2.65919e-06	9.71182e-06	DSG3	True
ENSG00000134758.14	1060.67	0.122076	0.0418394	2.91773	0.00352589	0.0080411	RNF138	False
ENSG00000134759.14	5028.17	0.339651	0.0305205	11.1286	9.10074e-29	2.37681e-27	ELP2	False
ENSG00000134760.6	0.941061	1.14054	0.38122	2.9918	0.00277338	0.00645126	DSG1	True
ENSG00000134762.17	566.966	5.26966	0.272849	19.3135	4.13863e-83	1.48909e-80	DSC3	True
ENSG00000134765.10	0.829202	1.08628	0.38683	2.80816	0.00498255	0.011031	DSC1	True
ENSG00000134769.21	2360.7	-0.832268	0.0883527	-9.41983	4.51817e-21	6.5778e-20	DTNA	False
ENSG00000134775.15	361.894	-0.949679	0.161661	-5.87451	4.24095e-09	2.13094e-08	FHOD3	False
ENSG00000134779.15	3893.61	0.100231	0.0329936	3.03791	0.00238225	0.00561371	TPGS2	False
ENSG00000134780.10	422.473	0.45934	0.0958271	4.79342	1.6396e-06	6.14402e-06	DAGLA	False
ENSG00000134802.18	2080.56	0.964577	0.174959	5.51314	3.52478e-08	1.60173e-07	SLC43A3	False
ENSG00000134809.9	1315.87	-0.145732	0.0759767	-1.91812	0.0550961	0.0962319	TIMM10	False
ENSG00000134812.8	0.286351	-0.096911	0.543218	-0.178402	0.858408	0.905434	CBLIF	False
ENSG00000134815.19	1504.64	-0.168984	0.0514407	-3.28503	0.00101972	0.00256414	DHX34	False
ENSG00000134817.11	2656.27	0.117118	0.13784	0.849661	0.395514	0.512326	APLNR	False
ENSG00000134824.14	808.397	-0.738605	0.124445	-5.93517	2.93545e-09	1.49813e-08	FADS2	False
ENSG00000134825.16	2751.23	-0.0892732	0.072551	-1.23049	0.218514	0.316144	TMEM258	False
ENSG00000134827.8	22.5966	4.56765	0.329095	13.8794	8.44081e-44	5.45984e-42	TCN1	True
ENSG00000134830.6	213.067	-0.308121	0.137646	-2.2385	0.0251882	0.0479875	C5AR2	False
ENSG00000134851.13	3880.88	-0.0130992	0.0486509	-0.26925	0.787737	0.855755	TMEM165	False
ENSG00000134852.15	2802.04	-0.144876	0.0656343	-2.20733	0.0272913	0.0515725	CLOCK	False
ENSG00000134853.12	539.793	1.86603	0.201026	9.28254	1.6549e-20	2.30519e-19	PDGFRA	True
ENSG00000134864.10	258.672	0.292057	0.061958	4.71379	2.43156e-06	8.92331e-06	GGACT	False
ENSG00000134871.19	21544	-0.19462	0.10345	-1.88129	0.0599326	0.103593	COL4A2	False
ENSG00000134873.10	1241.17	6.76847	0.254298	26.6163	4.39463e-156	1.77095e-152	CLDN10	True
ENSG00000134874.18	396.166	1.68618	0.153016	11.0196	3.07301e-28	7.71565e-27	DZIP1	True
ENSG00000134882.16	5166.64	-0.162565	0.0414603	-3.92098	8.81884e-05	0.000261946	UBAC2	False
ENSG00000134884.15	5425.98	-0.187815	0.0850442	-2.20844	0.0272137	0.0514403	ARGLU1	False
ENSG00000134897.14	745.727	-0.353885	0.044055	-8.03281	9.52668e-16	8.88261e-15	BIVM	False
ENSG00000134899.23	107.366	0.0310511	0.0975183	0.318413	0.750172	0.827075	ERCC5	False
ENSG00000134900.12	3062.33	-0.293796	0.0439637	-6.68269	2.34595e-11	1.46911e-10	TPP2	False
ENSG00000134901.13	217.749	0.167872	0.0761574	2.20428	0.0275047	0.051921	POGLUT2	False
ENSG00000134905.17	2625.2	0.186435	0.0610887	3.05187	0.00227418	0.00538107	CARS2	False
ENSG00000134909.18	1223.86	0.639899	0.0792329	8.07618	6.6826e-16	6.29783e-15	ARHGAP32	False
ENSG00000134910.14	10065.1	-0.336219	0.0423725	-7.93482	2.10795e-15	1.90505e-14	STT3A	False
ENSG00000134917.10	49.5919	0.683282	0.157292	4.34402	1.39897e-05	4.61641e-05	ADAMTS8	False
ENSG00000134940.14	6.24865	0.143684	0.157403	0.912841	0.361326	0.476838	ACRV1	False
ENSG00000134954.14	7895	0.221725	0.0929265	2.38603	0.0170313	0.0337594	ETS1	False
ENSG00000134955.12	362.292	0.677095	0.140181	4.83016	1.36421e-06	5.15759e-06	SLC37A2	False
ENSG00000134962.7	9.99784	0.482969	0.130987	3.68716	0.000226766	0.000634115	KLB	False
ENSG00000134970.14	7105.75	-0.360046	0.0509667	-7.06434	1.61381e-12	1.11856e-11	TMED7	False
ENSG00000134982.17	1536.55	-0.135279	0.0732297	-1.84733	0.0646995	0.110928	APC	False
ENSG00000134986.14	71.8408	-0.208155	0.124463	-1.67243	0.0944389	0.154557	NREP	False
ENSG00000134987.11	1868.29	0.1259	0.0471265	2.67153	0.00755065	0.016136	WDR36	False
ENSG00000134996.12	2823.16	-0.017848	0.0468762	-0.380748	0.70339	0.79153	OSTF1	False
ENSG00000135002.12	2468.39	0.106214	0.0628809	1.68912	0.0911962	0.150001	RFK	False
ENSG00000135018.14	7548.39	0.183044	0.046959	3.89796	9.70045e-05	0.000286338	UBQLN1	False
ENSG00000135040.16	1682.86	-0.0465467	0.0522824	-0.890294	0.373308	0.489492	NAA35	False
ENSG00000135045.7	253.599	-0.0734727	0.0563452	-1.30397	0.192243	0.283835	C9orf40	False
ENSG00000135046.14	85070.7	1.63466	0.0837511	19.5181	7.71045e-85	2.98765e-82	ANXA1	True
