gene	total_counts	detected_spots	n_spots	detect_frac	mean_count	log1p_mean_count
EIF3F	5258.0	1921	3200	0.6003125	1.643125	0.971961929244616
CASC23	0.0	0	3200	0.0	0.0	0.0
TUB	80.0	72	3200	0.0225	0.025	0.0246926125903715
AC116456.1	0.0	0	3200	0.0	0.0	0.0
TUB-AS1	0.0	0	3200	0.0	0.0	0.0
RIC3	218.0	201	3200	0.0628125	0.068125	0.06590477488771829
RIC3-DT	0.0	0	3200	0.0	0.0	0.0
LMO1	10.0	10	3200	0.003125	0.003125	0.003120127336243634
STK33	210.0	196	3200	0.06125	0.065625	0.06356148148974457
TRIM66	98.0	91	3200	0.0284375	0.030625	0.030165414331726297
AC091053.2	0.0	0	3200	0.0	0.0	0.0
RPL27A	37085.0	2989	3200	0.9340625	11.5890625	2.5328283814234784
ST5	1251.0	914	3200	0.285625	0.3909375	0.32997798022803637
AC091053.1	8.0	8	3200	0.0025	0.0025	0.002496880198587199
AC026894.1	0.0	0	3200	0.0	0.0	0.0
AKIP1	838.0	643	3200	0.2009375	0.261875	0.2325987100849649
C11orf16	0.0	0	3200	0.0	0.0	0.0
ASCL3	0.0	0	3200	0.0	0.0	0.0
TMEM9B	1382.0	948	3200	0.29625	0.431875	0.3589847742256229
TMEM9B-AS1	9.0	9	3200	0.0028125	0.0028125	0.002808552322038955
NRIP3	93.0	83	3200	0.0259375	0.0290625	0.02864819358854637
AC079296.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
SCUBE2	59.0	58	3200	0.018125	0.0184375	0.018269590049743625
AC079296.2	0.0	0	3200	0.0	0.0	0.0
DENND5A	527.0	419	3200	0.1309375	0.1646875	0.15245281069144048
AP006259.1	0.0	0	3200	0.0	0.0	0.0
TMEM41B	799.0	636	3200	0.19875	0.2496875	0.22289352005900046
IPO7	1956.0	1181	3200	0.3690625	0.61125	0.47701027527126005
AC132192.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AC132192.2	65.0	62	3200	0.019375	0.0203125	0.020108952922713523
ZNF143	144.0	140	3200	0.04375	0.045	0.04401688541677432
WEE1	837.0	629	3200	0.1965625	0.2615625	0.2323510320651229
SWAP70	688.0	564	3200	0.17625	0.215	0.19474407679251177
LINC02709	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
SBF2-AS1	90.0	84	3200	0.02625	0.028125	0.02773675497159966
SBF2	423.0	361	3200	0.1128125	0.1321875	0.12415160210725933
AC011092.2	0.0	0	3200	0.0	0.0	0.0
AC011092.3	0.0	0	3200	0.0	0.0	0.0
AC100763.1	0.0	0	3200	0.0	0.0	0.0
AC080023.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
ADM	945.0	578	3200	0.180625	0.2953125	0.2587519787815774
AMPD3	121.0	113	3200	0.0353125	0.0378125	0.03711513258892865
MTRNR2L8	412.0	287	3200	0.0896875	0.12875	0.12111082574905813
RNF141	592.0	501	3200	0.1565625	0.185	0.1697427745870945
MRVI1-AS1	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
LYVE1	155.0	123	3200	0.0384375	0.0484375	0.04730096061796425
MRVI1	109.0	98	3200	0.030625	0.0340625	0.033495219133794246
CTR9	631.0	527	3200	0.1646875	0.1971875	0.17997505591283106
EIF4G2	8156.0	2230	3200	0.696875	2.54875	1.2665954288050438
AC116535.1	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
ZBED5	732.0	598	3200	0.186875	0.22875	0.20599739247923926
ZBED5-AS1	272.0	253	3200	0.0790625	0.085	0.08157998699242287
AC069360.1	8.0	8	3200	0.0025	0.0025	0.002496880198587199
LINC02752	0.0	0	3200	0.0	0.0	0.0
KC877392.1	0.0	0	3200	0.0	0.0	0.0
GALNT18	704.0	524	3200	0.16375	0.22	0.1988508587451652
CSNK2A3	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AC023946.1	0.0	0	3200	0.0	0.0	0.0
AC104031.1	6.0	6	3200	0.001875	0.001875	0.0018732443816803477
AC104383.2	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
USP47	732.0	592	3200	0.185	0.22875	0.20599739247923926
DKK3	2953.0	831	3200	0.2596875	0.9228125	0.6537889579526724
LINC02547	0.0	0	3200	0.0	0.0	0.0
AC124276.1	0.0	0	3200	0.0	0.0	0.0
AC124276.2	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
MICAL2	861.0	602	3200	0.188125	0.2690625	0.23827843889847986
AC079329.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AC025300.1	0.0	0	3200	0.0	0.0	0.0
PARVA	1352.0	905	3200	0.2828125	0.4225	0.3524158870183489
AC009806.1	0.0	0	3200	0.0	0.0	0.0
AC107881.1	0.0	0	3200	0.0	0.0	0.0
TEAD1	1177.0	832	3200	0.26	0.3678125	0.31321274840307745
AC013549.3	0.0	0	3200	0.0	0.0	0.0
AC013549.4	0.0	0	3200	0.0	0.0	0.0
AC013549.1	0.0	0	3200	0.0	0.0	0.0
LINC00958	379.0	317	3200	0.0990625	0.1184375	0.11193262197820789
RASSF10-DT	0.0	0	3200	0.0	0.0	0.0
RASSF10	0.0	0	3200	0.0	0.0	0.0
AC013762.1	0.0	0	3200	0.0	0.0	0.0
ARNTL	943.0	584	3200	0.1825	0.2946875	0.2582693532895839
BTBD10	362.0	311	3200	0.0971875	0.113125	0.10717137506178905
AC021269.3	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
PTH	0.0	0	3200	0.0	0.0	0.0
FAR1	565.0	458	3200	0.143125	0.1765625	0.16259705144617603
FAR1-IT1	0.0	0	3200	0.0	0.0	0.0
LINC02548	0.0	0	3200	0.0	0.0	0.0
AC027779.1	0.0	0	3200	0.0	0.0	0.0
LINC02545	0.0	0	3200	0.0	0.0	0.0
LINC02683	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
SPON1	126.0	112	3200	0.035	0.039375	0.03861957096505507
SPON1-AS1	0.0	0	3200	0.0	0.0	0.0
RRAS2	778.0	548	3200	0.17125	0.243125	0.2176283706260996
COPB1	1702.0	1085	3200	0.3390625	0.531875	0.42649247530024
PSMA1	3774.0	1509	3200	0.4715625	1.179375	0.7790381384477786
PDE3B	27.0	26	3200	0.008125	0.0084375	0.00840210326414391
CYP2R1	142.0	135	3200	0.0421875	0.044375	0.04341862036752111
CALCB	13.0	13	3200	0.0040625	0.0040625	0.004054270328040545
CALCA	8.0	6	3200	0.001875	0.0025	0.002496880198587199
INSC	15.0	14	3200	0.004375	0.0046875	0.004676547883901846
LINC02751	0.0	0	3200	0.0	0.0	0.0
AC073172.1	0.0	0	3200	0.0	0.0	0.0
AC087379.2	0.0	0	3200	0.0	0.0	0.0
AC087379.1	3.0	3	3200	0.0009375	0.0009375	0.0009370608213402288
AC009869.1	0.0	0	3200	0.0	0.0	0.0
LINC02682	0.0	0	3200	0.0	0.0	0.0
SOX6	109.0	104	3200	0.0325	0.0340625	0.033495219133794246
AC103794.1	0.0	0	3200	0.0	0.0	0.0
C11orf58	3523.0	1621	3200	0.5065625	1.1009375	0.7423836736812187
PLEKHA7	239.0	213	3200	0.0665625	0.0746875	0.0720299216444483
RPS13	46411.0	2925	3200	0.9140625	14.5034375	2.7410617735304883
PIK3C2A	559.0	488	3200	0.1525	0.1746875	0.16100215477636007
NUCB2	872.0	665	3200	0.2078125	0.2725	0.2409834694425408
AC124798.2	0.0	0	3200	0.0	0.0	0.0
NCR3LG1	9.0	9	3200	0.0028125	0.0028125	0.002808552322038955
AC124798.1	59.0	54	3200	0.016875	0.0184375	0.018269590049743625
KCNJ11	62.0	59	3200	0.0184375	0.019375	0.019189694393141266
ABCC8	13.0	13	3200	0.0040625	0.0040625	0.004054270328040545
AC124798.3	0.0	0	3200	0.0	0.0	0.0
USH1C	6.0	6	3200	0.001875	0.001875	0.0018732443816803477
OTOG	0.0	0	3200	0.0	0.0	0.0
AC124301.1	0.0	0	3200	0.0	0.0	0.0
LINC02729	0.0	0	3200	0.0	0.0	0.0
MYOD1	0.0	0	3200	0.0	0.0	0.0
KCNC1	0.0	0	3200	0.0	0.0	0.0
SERGEF	1039.0	727	3200	0.2271875	0.3246875	0.28117658256481926
TPH1	12.0	12	3200	0.00375	0.00375	0.003742986278834377
SAAL1	292.0	242	3200	0.075625	0.09125	0.0873238281716749
MRGPRX3	82.0	61	3200	0.0190625	0.025625	0.02530218286221829
AC090099.1	0.0	0	3200	0.0	0.0	0.0
AC090099.2	0.0	0	3200	0.0	0.0	0.0
MRGPRX4	7.0	6	3200	0.001875	0.0021875	0.002185110905337002
SAA4	12.0	12	3200	0.00375	0.00375	0.003742986278834377
SAA2	442.0	146	3200	0.045625	0.138125	0.12938217149973535
SAA1	5352.0	368	3200	0.115	1.6725	0.9830143639170632
HPS5	234.0	210	3200	0.065625	0.073125	0.07057495266960293
GTF2H1	604.0	504	3200	0.1575	0.18875	0.172902334877463
LDHA	8431.0	2077	3200	0.6490625	2.6346875	1.290523137551221
AC084117.1	0.0	0	3200	0.0	0.0	0.0
LDHC	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
LDHAL6A	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
TSG101	1129.0	812	3200	0.25375	0.3528125	0.30218575865416264
AC027544.2	0.0	0	3200	0.0	0.0	0.0
UEVLD	231.0	206	3200	0.064375	0.0721875	0.0697009540706318
SPTY2D1OS	63.0	62	3200	0.019375	0.0196875	0.019496207805502708
SPTY2D1	353.0	315	3200	0.0984375	0.1103125	0.10464150723320917
TMEM86A	99.0	96	3200	0.03	0.0309375	0.030468582440763507
IGSF22	109.0	103	3200	0.0321875	0.0340625	0.033495219133794246
AC103974.1	0.0	0	3200	0.0	0.0	0.0
PTPN5	14.0	13	3200	0.0040625	0.004375	0.004365457509639981
AC103974.2	0.0	0	3200	0.0	0.0	0.0
MRGPRX1	0.0	0	3200	0.0	0.0	0.0
AC023078.1	0.0	0	3200	0.0	0.0	0.0
MRGPRX2	0.0	0	3200	0.0	0.0	0.0
ZDHHC13	201.0	186	3200	0.058125	0.0628125	0.06091869621937754
CSRP3	0.0	0	3200	0.0	0.0	0.0
CSRP3-AS1	0.0	0	3200	0.0	0.0	0.0
E2F8	20.0	20	3200	0.00625	0.00625	0.006230549750636074
AC009652.1	0.0	0	3200	0.0	0.0	0.0
NAV2	1053.0	713	3200	0.2228125	0.3290625	0.2844738064658156
NAV2-IT1	2.0	1	3200	0.0003125	0.000625	0.0006248047688420805
NAV2-AS5	0.0	0	3200	0.0	0.0	0.0
NAV2-AS4	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AC009549.1	50.0	49	3200	0.0153125	0.015625	0.015504186535965254
NAV2-AS3	0.0	0	3200	0.0	0.0	0.0
NAV2-AS2	12.0	11	3200	0.0034375	0.00375	0.003742986278834377
NAV2-AS1	0.0	0	3200	0.0	0.0	0.0
DBX1	0.0	0	3200	0.0	0.0	0.0
HTATIP2	935.0	697	3200	0.2178125	0.2921875	0.25633651866997376
PRMT3	258.0	223	3200	0.0696875	0.080625	0.0775395774554179
AC090707.2	0.0	0	3200	0.0	0.0	0.0
SLC6A5	0.0	0	3200	0.0	0.0	0.0
NELL1	0.0	0	3200	0.0	0.0	0.0
AC090707.1	0.0	0	3200	0.0	0.0	0.0
AC090857.2	0.0	0	3200	0.0	0.0	0.0
AC130307.1	0.0	0	3200	0.0	0.0	0.0
ANO5	75.0	72	3200	0.0225	0.0234375	0.02316705928153438
AC116534.1	0.0	0	3200	0.0	0.0	0.0
AC107882.1	0.0	0	3200	0.0	0.0	0.0
AC107886.1	0.0	0	3200	0.0	0.0	0.0
AC104009.1	0.0	0	3200	0.0	0.0	0.0
SLC17A6	0.0	0	3200	0.0	0.0	0.0
AC040936.1	0.0	0	3200	0.0	0.0	0.0
LINC01495	0.0	0	3200	0.0	0.0	0.0
AC055878.1	0.0	0	3200	0.0	0.0	0.0
FANCF	211.0	189	3200	0.0590625	0.0659375	0.06385469363082781
GAS2	15.0	15	3200	0.0046875	0.0046875	0.004676547883901846
SVIP	1824.0	1072	3200	0.335	0.57	0.4510756193602167
AC006299.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
CCDC179	0.0	0	3200	0.0	0.0	0.0
LINC02718	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
LINC02726	0.0	0	3200	0.0	0.0	0.0
AC100768.1	0.0	0	3200	0.0	0.0	0.0
LINC02686	0.0	0	3200	0.0	0.0	0.0
LUZP2	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
LINC02699	0.0	0	3200	0.0	0.0	0.0
AC013799.1	0.0	0	3200	0.0	0.0	0.0
ANO3	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
AC021698.1	0.0	0	3200	0.0	0.0	0.0
ANO3-AS1	0.0	0	3200	0.0	0.0	0.0
MUC15	1175.0	794	3200	0.248125	0.3671875	0.3127557100038969
SLC5A12	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
FIBIN	191.0	160	3200	0.05	0.0596875	0.05797405333782069
BBOX1	78.0	71	3200	0.0221875	0.024375	0.02408267051595708
BBOX1-AS1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
CCDC34	298.0	259	3200	0.0809375	0.093125	0.08904056679072947
LGR4	424.0	351	3200	0.1096875	0.1325	0.12442757837505204
AC100771.2	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
LIN7C	1019.0	750	3200	0.234375	0.3184375	0.2764473233365208
BDNF-AS	55.0	54	3200	0.016875	0.0171875	0.017041465854851702
LINC00678	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
BDNF	134.0	119	3200	0.0371875	0.041875	0.041021974522921396
AC103796.1	0.0	0	3200	0.0	0.0	0.0
AC090159.1	0.0	0	3200	0.0	0.0	0.0
KIF18A	84.0	80	3200	0.025	0.02625	0.025911381784500923
METTL15	261.0	240	3200	0.075	0.0815625	0.07840675484752634
AC013714.1	0.0	0	3200	0.0	0.0	0.0
LINC02758	0.0	0	3200	0.0	0.0	0.0
LINC02742	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
AC090791.1	0.0	0	3200	0.0	0.0	0.0
LINC02755	0.0	0	3200	0.0	0.0	0.0
AC090124.1	0.0	0	3200	0.0	0.0	0.0
AC110058.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
LINC02546	0.0	0	3200	0.0	0.0	0.0
AC107973.1	0.0	0	3200	0.0	0.0	0.0
LINC01616	0.0	0	3200	0.0	0.0	0.0
KCNA4	0.0	0	3200	0.0	0.0	0.0
AL358944.1	0.0	0	3200	0.0	0.0	0.0
FSHB	0.0	0	3200	0.0	0.0	0.0
ARL14EP	345.0	314	3200	0.098125	0.1078125	0.10238735017840997
MPPED2	201.0	163	3200	0.0509375	0.0628125	0.06091869621937754
AL353699.1	0.0	0	3200	0.0	0.0	0.0
MPPED2-AS1	54.0	48	3200	0.015	0.016875	0.016734198991165194
AL122014.1	0.0	0	3200	0.0	0.0	0.0
DCDC1	5.0	5	3200	0.0015625	0.0015625	0.0015612805669524994
AL137804.1	0.0	0	3200	0.0	0.0	0.0
DNAJC24	201.0	184	3200	0.0575	0.0628125	0.06091869621937754
IMMP1L	452.0	393	3200	0.1228125	0.14125	0.13212415292704116
ELP4	186.0	168	3200	0.0525	0.058125	0.05649847390526271
AC131571.1	0.0	0	3200	0.0	0.0	0.0
PAX6	46.0	43	3200	0.0134375	0.014375	0.014272659286718607
PAUPAR	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AL035078.1	8.0	8	3200	0.0025	0.0025	0.002496880198587199
AL035078.3	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AL035078.2	0.0	0	3200	0.0	0.0	0.0
RCN1	3644.0	1436	3200	0.44875	1.13875	0.7602215462242662
AL078612.1	0.0	0	3200	0.0	0.0	0.0
AL078612.2	0.0	0	3200	0.0	0.0	0.0
WT1	39.0	32	3200	0.01	0.0121875	0.012113830383511383
WT1-AS	13.0	13	3200	0.0040625	0.0040625	0.004054270328040545
EIF3M	3346.0	1454	3200	0.454375	1.045625	0.7157033662733079
CCDC73	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
PRRG4	189.0	173	3200	0.0540625	0.0590625	0.05738408281923342
QSER1	559.0	467	3200	0.1459375	0.1746875	0.16100215477636007
DEPDC7	56.0	50	3200	0.015625	0.0175	0.017348638334613004
TCP11L1	93.0	89	3200	0.0278125	0.0290625	0.02864819358854637
LINC00294	124.0	118	3200	0.036875	0.03875	0.0380180671875209
CSTF3	647.0	536	3200	0.1675	0.2021875	0.1841428139644772
CSTF3-DT	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
HIPK3	1160.0	883	3200	0.2759375	0.3625	0.3093212475552621
KIAA1549L	199.0	140	3200	0.04375	0.0621875	0.06033046090829809
AL049629.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
C11orf91	103.0	87	3200	0.0271875	0.0321875	0.03168033660297174
CD59	14121.0	2528	3200	0.79	4.4128125	1.6887688283824622
FBXO3	636.0	531	3200	0.1659375	0.19875	0.18127934721551092
FBXO3-DT	0.0	0	3200	0.0	0.0	0.0
AC113192.3	0.0	0	3200	0.0	0.0	0.0
LINC02722	0.0	0	3200	0.0	0.0	0.0
AC113192.1	0.0	0	3200	0.0	0.0	0.0
LINC02721	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
LMO2	344.0	304	3200	0.095	0.1075	0.10210522293715366
AC132216.1	0.0	0	3200	0.0	0.0	0.0
AC090469.1	21.0	21	3200	0.0065625	0.0065625	0.00654106054338091
CAPRIN1	2104.0	1238	3200	0.386875	0.6575	0.5053104430778805
NAT10	486.0	382	3200	0.119375	0.151875	0.1413910494419507
ABTB2	163.0	156	3200	0.04875	0.0509375	0.04968262295245168
CAT	2711.0	1340	3200	0.41875	0.8471875	0.6136642120365515
ELF5	0.0	0	3200	0.0	0.0	0.0
AL137224.1	0.0	0	3200	0.0	0.0	0.0
LINC02707	0.0	0	3200	0.0	0.0	0.0
EHF	31.0	30	3200	0.009375	0.0096875	0.00964087703668034
APIP	524.0	441	3200	0.1378125	0.16375	0.1516475496091398
PDHX	369.0	320	3200	0.1	0.1153125	0.10913463470234243
AL356215.1	8.0	8	3200	0.0025	0.0025	0.002496880198587199
CD44	6651.0	1843	3200	0.5759375	2.0784375	1.1244221630678612
CD44-AS1	0.0	0	3200	0.0	0.0	0.0
AL133330.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
SLC1A2	7.0	7	3200	0.0021875	0.0021875	0.002185110905337002
AL133330.2	0.0	0	3200	0.0	0.0	0.0
AC090625.2	0.0	0	3200	0.0	0.0	0.0
PAMR1	150.0	121	3200	0.0378125	0.046875	0.0458095360312942
AL135934.1	0.0	0	3200	0.0	0.0	0.0
FJX1	575.0	308	3200	0.09625	0.1796875	0.16524957289530717
AL138812.1	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
TRIM44	1117.0	772	3200	0.24125	0.3490625	0.2994099067676596
AC090692.2	0.0	0	3200	0.0	0.0	0.0
AC090692.3	0.0	0	3200	0.0	0.0	0.0
AC090692.1	0.0	0	3200	0.0	0.0	0.0
LDLRAD3	78.0	74	3200	0.023125	0.024375	0.02408267051595708
AL136146.2	0.0	0	3200	0.0	0.0	0.0
COMMD9	793.0	612	3200	0.19125	0.2478125	0.2213920182754034
PRR5L	100.0	98	3200	0.030625	0.03125	0.030771658666753687
AC087277.1	0.0	0	3200	0.0	0.0	0.0
AC087277.2	0.0	0	3200	0.0	0.0	0.0
AC009656.1	0.0	0	3200	0.0	0.0	0.0
TRAF6	168.0	158	3200	0.049375	0.0525	0.05116828657439943
RAG1	12.0	12	3200	0.00375	0.00375	0.003742986278834377
RAG2	14.0	13	3200	0.0040625	0.004375	0.004365457509639981
C11orf74	487.0	405	3200	0.1265625	0.1521875	0.1416623094463266
LINC02760	0.0	0	3200	0.0	0.0	0.0
AC021713.1	0.0	0	3200	0.0	0.0	0.0
LINC02759	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
LINC01493	0.0	0	3200	0.0	0.0	0.0
AC021723.2	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
LRRC4C	11.0	11	3200	0.0034375	0.0034375	0.003431605301696017
AC090138.1	0.0	0	3200	0.0	0.0	0.0
LINC02741	0.0	0	3200	0.0	0.0	0.0
LINC01499	0.0	0	3200	0.0	0.0	0.0
AC023442.3	0.0	0	3200	0.0	0.0	0.0
AC023442.2	0.0	0	3200	0.0	0.0	0.0
LINC02745	0.0	0	3200	0.0	0.0	0.0
LINC02740	0.0	0	3200	0.0	0.0	0.0
API5	1008.0	744	3200	0.2325	0.315	0.27383666562972786
AC087276.2	0.0	0	3200	0.0	0.0	0.0
TTC17	842.0	679	3200	0.2121875	0.263125	0.2335888091757484
AC087276.3	0.0	0	3200	0.0	0.0	0.0
AC087276.1	0.0	0	3200	0.0	0.0	0.0
AC068205.1	0.0	0	3200	0.0	0.0	0.0
MIR670HG	0.0	0	3200	0.0	0.0	0.0
AC068205.2	25.0	24	3200	0.0075	0.0078125	0.007782140442054949
HSD17B12	1315.0	958	3200	0.299375	0.4109375	0.3442543770632679
AC087521.2	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
AC087521.4	0.0	0	3200	0.0	0.0	0.0
ALKBH3	442.0	372	3200	0.11625	0.138125	0.12938217149973535
ALKBH3-AS1	0.0	0	3200	0.0	0.0	0.0
AC087521.3	0.0	0	3200	0.0	0.0	0.0
C11orf96	1091.0	616	3200	0.1925	0.3409375	0.2933689962037068
AC087521.1	0.0	0	3200	0.0	0.0	0.0
ACCSL	0.0	0	3200	0.0	0.0	0.0
ACCS	386.0	339	3200	0.1059375	0.120625	0.11388656537726027
AC134775.1	0.0	0	3200	0.0	0.0	0.0
EXT2	951.0	676	3200	0.21125	0.2971875	0.26019845926522084
ALX4	0.0	0	3200	0.0	0.0	0.0
AC010768.4	0.0	0	3200	0.0	0.0	0.0
CD82	660.0	503	3200	0.1571875	0.20625	0.1875163736710586
AC010768.1	0.0	0	3200	0.0	0.0	0.0
AC010768.2	0.0	0	3200	0.0	0.0	0.0
LINC02704	0.0	0	3200	0.0	0.0	0.0
TSPAN18-AS1	0.0	0	3200	0.0	0.0	0.0
TSPAN18	209.0	178	3200	0.055625	0.0653125	0.06326818335008517
TP53I11	480.0	403	3200	0.1259375	0.15	0.13976194237515868
LINC02685	0.0	0	3200	0.0	0.0	0.0
AC068858.1	0.0	0	3200	0.0	0.0	0.0
PRDM11	183.0	172	3200	0.05375	0.0571875	0.05561207999289056
AC103681.2	0.0	0	3200	0.0	0.0	0.0
SYT13	62.0	61	3200	0.0190625	0.019375	0.019189694393141266
AC103681.1	0.0	0	3200	0.0	0.0	0.0
LINC02696	80.0	75	3200	0.0234375	0.025	0.0246926125903715
LINC02687	0.0	0	3200	0.0	0.0	0.0
AC103855.3	0.0	0	3200	0.0	0.0	0.0
AC018716.2	0.0	0	3200	0.0	0.0	0.0
AC018716.1	0.0	0	3200	0.0	0.0	0.0
AC103855.2	0.0	0	3200	0.0	0.0	0.0
AC103855.1	0.0	0	3200	0.0	0.0	0.0
CHST1	467.0	386	3200	0.120625	0.1459375	0.1362230792835081
AC087442.1	0.0	0	3200	0.0	0.0	0.0
AC044839.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
AC044839.2	0.0	0	3200	0.0	0.0	0.0
LINC02690	0.0	0	3200	0.0	0.0	0.0
LINC02716	36.0	33	3200	0.0103125	0.01125	0.011187189390564393
SLC35C1	399.0	346	3200	0.108125	0.1246875	0.11750521929121278
AC044839.3	0.0	0	3200	0.0	0.0	0.0
CRY2	518.0	440	3200	0.1375	0.161875	0.1500350794935714
MAPK8IP1	189.0	175	3200	0.0546875	0.0590625	0.05738408281923342
AC068385.1	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
C11orf94	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
PEX16	816.0	671	3200	0.2096875	0.255	0.22713557258374723
LARGE2	257.0	235	3200	0.0734375	0.0803125	0.07725035113380661
PHF21A	317.0	285	3200	0.0890625	0.0990625	0.09445754368616453
AC024475.1	0.0	0	3200	0.0	0.0	0.0
AC024475.3	0.0	0	3200	0.0	0.0	0.0
LINC02710	0.0	0	3200	0.0	0.0	0.0
AC116021.1	0.0	0	3200	0.0	0.0	0.0
LINC02489	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
CREB3L1	287.0	192	3200	0.06	0.0896875	0.08589095788783324
DGKZ	839.0	620	3200	0.19375	0.2621875	0.23284632677559497
MDK	10634.0	1985	3200	0.6203125	3.323125	1.463978520372712
CHRM4	0.0	0	3200	0.0	0.0	0.0
AMBRA1	337.0	308	3200	0.09625	0.1053125	0.10012810041766271
AC127035.1	20.0	20	3200	0.00625	0.00625	0.006230549750636074
HARBI1	51.0	46	3200	0.014375	0.0159375	0.015811831516087425
ATG13	906.0	711	3200	0.2221875	0.283125	0.24929850879106097
ARHGAP1	1784.0	1181	3200	0.3690625	0.5575	0.44308197167947116
ZNF408	324.0	285	3200	0.0890625	0.10125	0.09644589826825221
F2	0.0	0	3200	0.0	0.0	0.0
CKAP5	596.0	452	3200	0.14125	0.18625	0.17079707094200056
LRP4-AS1	4.0	4	3200	0.00125	0.00125	0.0012492194004319248
LRP4	986.0	517	3200	0.1615625	0.308125	0.26859481421812714
AC021573.1	0.0	0	3200	0.0	0.0	0.0
C11orf49	911.0	695	3200	0.2171875	0.2846875	0.25051549811006046
AC090589.2	0.0	0	3200	0.0	0.0	0.0
ARFGAP2	1402.0	996	3200	0.31125	0.438125	0.3633401818074933
AC090589.3	0.0	0	3200	0.0	0.0	0.0
PACSIN3	693.0	577	3200	0.1803125	0.2165625	0.1960292588226378
DDB2	490.0	415	3200	0.1296875	0.153125	0.14247564824675496
AC018410.2	0.0	0	3200	0.0	0.0	0.0
ACP2	730.0	584	3200	0.1825	0.228125	0.205488616075489
NR1H3	318.0	278	3200	0.086875	0.099375	0.09474183650968557
MADD	502.0	439	3200	0.1371875	0.156875	0.1457224043456249
AC018410.1	0.0	0	3200	0.0	0.0	0.0
MYBPC3	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
SPI1	473.0	379	3200	0.1184375	0.1478125	0.13785795703184942
AC090559.1	19.0	19	3200	0.0059375	0.0059375	0.005919942510990248
SLC39A13	1041.0	774	3200	0.241875	0.3253125	0.28164828068677283
PSMC3	3343.0	1582	3200	0.494375	1.0446875	0.7152449660819208
RAPSN	9.0	9	3200	0.0028125	0.0028125	0.002808552322038955
CELF1	1240.0	892	3200	0.27875	0.3875	0.32750356663845254
AC090559.2	2.0	2	3200	0.000625	0.000625	0.0006248047688420805
NDUFS3	1594.0	1004	3200	0.31375	0.498125	0.40421432620651176
PTPMT1	1226.0	886	3200	0.276875	0.383125	0.32434543182317704
KBTBD4	365.0	329	3200	0.1028125	0.1140625	0.1080132440605784
KF459542.1	1.0	1	3200	0.0003125	0.0003125	0.00031245118204514246
FAM180B	20.0	17	3200	0.0053125	0.00625	0.006230549750636074
C1QTNF4	102.0	92	3200	0.02875	0.031875	0.031377535692255404
MTCH2	1350.0	871	3200	0.2721875	0.421875	0.3519764231571782
AGBL2	11.0	11	3200	0.0034375	0.0034375	0.003431605301696017
FNBP4	665.0	528	3200	0.165	0.2078125	0.18881087223370444
NUP160	483.0	415	3200	0.1296875	0.1509375	0.14057682765724738
PTPRJ	704.0	556	3200	0.17375	0.22	0.1988508587451652
PTPRJ-AS1	0.0	0	3200	0.0	0.0	0.0
OR4B1	0.0	0	3200	0.0	0.0	0.0
OR4X2	0.0	0	3200	0.0	0.0	0.0
