gene	log2fc_dm2_vs_dm1	pvalue	fdr	rank_score
BTAF1	-0.27676326569412346	0.025191517388150692	0.06681357837949642	-0.44247407330242183
EEF1A1P9	-0.21025452287237778	0.007852241741457688	0.025032987369509214	-0.44258710335446405
C9orf139	-0.22761334749784623	0.011360047601211874	0.034288523160381765	-0.4426214334023682
AC106882.1	-0.08416439193662463	5.494741712500967e-06	3.7717857685864217e-05	-0.4427091385094368
LMOD3	-0.12893435542713705	0.00036732388954366276	0.0016856639777015694	-0.442883170628368
ARHGEF38-IT1	-0.07748711431366043	1.91723053182055e-06	1.4414939918234018e-05	-0.44301906725625784
GAS2L2	-0.2745798800772318	0.024292405000447832	0.06492886977203138	-0.44331731291522114
PRRG4	-0.25261455832581614	0.017573168538233812	0.04959690129641474	-0.44337642329603105
IGHV7-27	-0.12602812748905018	0.0003030596158262284	0.0014187593551667921	-0.44342642916704483
ADGRG2	-0.3585885963674653	0.05797289451196773	0.1309497033157449	-0.44349341676726717
AP000787.2	-0.06552733995281505	1.6993967790531444e-07	1.5758153765275998e-06	-0.4436007746249665
AC021683.1	-0.12222723996390464	0.00023465548902188937	0.0011276208897677623	-0.44363223564416515
RHD	-0.17757398228209176	0.0031700960895858685	0.011365798678559618	-0.4437445206738194
IRS2	-0.3109118206897845	0.03738997350031127	0.09229683965477439	-0.44374729259735957
ZFR2	-0.2609044245818576	0.01981713280485312	0.05491025997539288	-0.4443095849909987
SNORD104	-0.1866293021610459	0.004150811698264626	0.014382948080339124	-0.4445261700709705
SAMD12-AS1	-0.1432499007632071	0.0007883273817274135	0.003327992414338753	-0.44454646992890023
AP005212.2	-0.12136777657507189	0.00021595032159478896	0.001045317708090646	-0.4448913223128243
STAC2	-0.24354615924634881	0.014781097869699547	0.042835255187146565	-0.445760905314765
UBE2Q1	-0.15584092246722392	0.0013730536641615493	0.005455470372185398	-0.4460654186052007
NUP188	-0.19423160985390986	0.005030788400722924	0.016998938924109086	-0.44641492986168463
LEPROT	-0.19120202760774152	0.004615651376684973	0.015784067465124046	-0.44660338664367516
FAM71E1	-0.22210122403029864	0.009729031572369073	0.030076917183341587	-0.4468522016709363
KIR3DX1	-0.07978124789378609	2.498756268148734e-06	1.838065758295968e-05	-0.4469565785781014
CELF2-AS1	-0.10216971493276827	4.196174468544488e-05	0.00023819813496018085	-0.44721180634438584
HTRA3	-0.4290255349354113	0.09068534789249337	0.18641458344576675	-0.44724319328127793
AL663070.1	-0.21053064201443034	0.00750073512697021	0.024057854773126625	-0.44735575498575075
RFX1	-0.18987745196662154	0.004401451436460413	0.015133705518003367	-0.4474280035740059
MFSD10	-0.24232120275903046	0.014210757464881135	0.041440423111834206	-0.4476600154119587
MIR3907	-0.1470613449334987	0.0008989096638938295	0.0037479716360608764	-0.44799061482229807
AP001330.4	-0.10421550828562032	5.017316743818686e-05	0.00028064817745980714	-0.44807754604040956
CASQ1	-0.15424445786385196	0.001244435853614371	0.005000973141833034	-0.44808438948249724
GRIK1-AS1	-0.06877042445033638	3.0501912960561445e-07	2.690962820047497e-06	-0.4480855924632923
AC092636.1	-0.06925527878950645	3.3392425727412247e-07	2.9252625508374637e-06	-0.44852156546854033
IZUMO2	-0.12139811730603542	0.00020147362940890767	0.0009828854201019207	-0.448660951277236
ANKRD19P	-0.21759522865671488	0.008613178770620653	0.02709441222042179	-0.4492985787775626
UGT2B17	-0.10116454817286921	3.6043640960245797e-05	0.00020763773454498605	-0.4494914215793655
SRSF5	-0.2553851133993712	0.01734252036072427	0.049055805430740264	-0.44970452715411263
DIRC3	-0.2668036670020639	0.020617642437822752	0.05675096422553012	-0.4497672155321338
RFX5	-0.20887350649743386	0.007020302381339518	0.0227399525696853	-0.44983921190794124
RAB33B	-0.18083353621215137	0.0032517311368511523	0.011622998573422715	-0.4498931092197895
NPSR1-AS1	-0.10938963529404115	7.621440881046302e-05	0.0004084478865697545	-0.4504624614055794
KCTD13	-0.17401587875245372	0.0025625645804891488	0.009457340947316104	-0.4509317284916523
AC006272.1	-0.04494256722352266	9.242708666198912e-11	1.5545321333501476e-09	-0.45096274110660783
ALDH16A1	-0.20685129746245057	0.0065615353682698194	0.021416387202006636	-0.4515552500309463
TRBJ1-1	-0.055108975650968194	6.394370127412746e-09	7.792082918470796e-08	-0.45157409111307695
PTGER3	-0.2539756546734404	0.01666990771477733	0.047462434110713346	-0.4515856807096376
SFTA3	-0.3287804455708887	0.04221122657828722	0.10176230192454946	-0.45193240379804617
RPL35A	-0.20582625080740335	0.006369405991545963	0.020885604415256512	-0.4519740839538222
KRT79	-0.10634012453352466	5.6195754969935025e-05	0.00031080306869905834	-0.4519770580316691
RPL26P6	-0.1685473150594926	0.0020759506342702535	0.007848117170664774	-0.45217586785362196
HPX	-0.1634076148243645	0.001705088645143445	0.006604582061419261	-0.45235362612569674
ZC2HC1A	-0.24309360757313137	0.013766663343693787	0.04035721768181393	-0.45243884754718705
PCDHB15	-0.30758350401628687	0.03380185898993923	0.08492047312516679	-0.4524736092702163
IGKV1OR9-2	-0.09878358341749732	2.5956827167570357e-05	0.0001541005798108727	-0.45299665907039116
PSPHP1	-0.39663721689248144	0.07189285259681326	0.15581207667668404	-0.45348099560569105
RPS25	-0.21521333292700362	0.007788981964681674	0.024858923970052058	-0.45378146647361745
SCN1A	-0.11584331485838027	0.00012058206514564137	0.0006182014429395712	-0.4539571999945753
MORF4L1	-0.187401596456791	0.0037725668317144636	0.013224844498339296	-0.454142105840691
AC087564.1	-0.25481676703152356	0.016433519218795906	0.046879807365103075	-0.4546617658701206
AC093583.1	-0.06613235238738067	1.331482523920878e-07	1.2581389730421347e-06	-0.4547038695572631
ARHGEF26	-0.2785823075628584	0.023238841925200687	0.06259211200496632	-0.4551437397210834
LILRP2	-0.07060711295536329	3.5427635613005173e-07	3.0868800262579027e-06	-0.4554623260998406
AC105429.1	-0.14464880766962712	0.0007077408117529151	0.0030256124657992403	-0.45566193521588483
AC109583.1	-0.2185742642614209	0.008212315536975828	0.026006001419739338	-0.45584414102592313
LINC02332	-0.043513364875319906	3.271216258456944e-11	5.955503933824996e-10	-0.456250281964736
AC239809.3	-0.15500651310847657	0.0011347493078537833	0.00460784558615131	-0.45650969314645906
STRADA	-0.22243003328041655	0.008850704330014393	0.027743626240562015	-0.45665378897917097
CALML3-AS1	-0.13947922765283696	0.0005253903900331312	0.002319565126226764	-0.4574246203065728
LINC02595	-0.1194879354606528	0.00014832709011498426	0.0007463735968115511	-0.45749296056031935
MARCHF7	-0.20767485526125995	0.006225722764809312	0.020475534297400858	-0.4580913187160438
AC100850.1	-0.0487852290493178	4.055341234883898e-10	6.103448031575334e-09	-0.45818953434025667
FIG4	-0.14221841481343223	0.0005923321147832453	0.00257962033939824	-0.4590006498416289
SLC8A3	-0.103187674472802	3.52124116981323e-05	0.00020330259108493684	-0.45952610711880526
EEF1A1P13	-0.218580582952852	0.007892170305642316	0.02514941750042723	-0.45963202615512205
CCDC188	-0.15198838212966437	0.0009454766466207886	0.003920025851113304	-0.45966594096216556
AC068860.1	-0.16452030375552784	0.001595914770915681	0.006224163978236066	-0.4601616946885048
AC016957.2	-0.16743018522284892	0.0017831551272709978	0.006866303407053057	-0.46023391366269695
DAB2	-0.2487960161782583	0.014114866140372408	0.04123060287996164	-0.46035304980093034
C8orf58	-0.20497756010910084	0.005655443572268324	0.018827671294585038	-0.4606938975238908
SLC36A1	-0.20635563585837247	0.005843092376296237	0.01938236204713841	-0.46086585494024795
CAPN8	-0.26169179079933924	0.01732388369844912	0.04901650637596348	-0.460932076276887
LRRC69	-0.1563072122233834	0.0011247589146243205	0.004571589332977454	-0.46094067732296695
GNAZ	-0.2648011327806068	0.018147104464401324	0.05093294548681012	-0.4610697889520072
LINC02147	-0.08340266605898425	2.9517338488666896e-06	2.1374938262542973e-05	-0.4612103049898489
MED17	-0.18171500522054718	0.002876686303938832	0.010449425474684446	-0.4617573616013277
PBDC1	-0.17143934289209906	0.0020226177746527517	0.007673442630204742	-0.4618723644835156
IL1RAPL2	-0.13481699708796058	0.0003734798010419627	0.0017114815397105214	-0.46211665386574474
C1orf226	-0.32994223393016053	0.03946163663342216	0.09640207288773789	-0.4631811257846467
AC016583.2	-0.07555011305309359	7.389535362319882e-07	6.037357892162297e-06	-0.4632266688662404
HORMAD2	-0.07175510164996116	3.4609346555663503e-07	3.022132360719996e-06	-0.4635958343494043
CEP170	-0.2558915137796358	0.015345884956980388	0.044236285648140077	-0.4641892689642287
IL12RB2	-0.22045302557603297	0.007797203637888809	0.02487901670860489	-0.4647284527209343
DNASE2B	-0.13032885383480708	0.0002711406627092944	0.0012831375490807678	-0.4648576527005204
CELF5	-0.21942742122777703	0.007591653356756931	0.024317764763603044	-0.46511232430912464
SFTPD-AS1	-0.11238612344959284	7.227284123613616e-05	0.00038958718424503735	-0.4653937324369221
GGT4P	-0.12268614210265666	0.00016020715751418184	0.0007998437930662621	-0.4656329339022116
AC009948.2	-0.06854497373304265	1.5898356860193272e-07	1.4808658775057978e-06	-0.4660131320549635
NT5DC4	-0.07171284499163877	3.1155479491288895e-07	2.744189080047587e-06	-0.46659715617982817
AL035409.1	-0.06934955899377315	1.8577077824675003e-07	1.7094220072044665e-06	-0.46679344885348495
CLEC20A	-0.061503430721943836	2.5614357641395647e-08	2.785022370824138e-07	-0.46690431103378527
LINC00239	-0.18592401555682214	0.0030721494253868197	0.011061450627936321	-0.46714481032109406
FREM1	-0.2783610608004102	0.020942146003969986	0.05749714648669543	-0.467362324542035
DTYMK	-0.1920770337957638	0.0036840280722539695	0.012957546796270803	-0.46745347265782006
HAND2-AS1	-0.23130390943212276	0.009507459551137793	0.029467991606969855	-0.4676815889129673
RPL13P12	-0.3233854969770227	0.035765105964539974	0.0889386267332145	-0.4677902132813763
PIM1	-0.33214940981096674	0.03890252574434935	0.09526592256310927	-0.4683380419534294
TPTE2	-0.10827256743288591	4.7012359553621485e-05	0.0002644566786517708	-0.46858071275925456
CEP112	-0.23412957239416476	0.009907286691751805	0.030525951982195255	-0.4692062619936326
VSTM1	-0.09405533116794364	1.0157509068509692e-05	6.603147691894297e-05	-0.4696382817341853
AC011407.1	-0.10254387225521064	2.6255674359140556e-05	0.00015566014719312386	-0.4697305933340406
LCT-AS1	-0.06532082402059514	6.407326606399953e-08	6.459585387306786e-07	-0.46987379480503677
FBXL16	-0.38885298007088753	0.061772371638968114	0.13773756679795462	-0.4702032494469212
EFL1	-0.1975854000610573	0.004163410470915417	0.014423702039108071	-0.47036207623250403
AC092580.4	-0.0867942947892526	3.7707152666418857e-06	2.6747023118733243e-05	-0.47073547678304206
AC027097.1	-0.17284709224149752	0.0018818963114168286	0.007194442231584834	-0.47107820998872085
KCNH8	-0.21240310927017425	0.006041584237570456	0.01994483255937578	-0.4712904616021368
KLF3-AS1	-0.3250190277913396	0.03541173830870329	0.08826115267409945	-0.47155475152764087
CLLU1-AS1	-0.09776110011744811	1.4893092334321952e-05	9.340814454112001e-05	-0.471894308213673
PREX1	-0.2381440783387685	0.010418472618759111	0.03185970900012108	-0.4720482264857966
LINC02343	-0.1833765465068211	0.002658926935191644	0.009763445162922456	-0.47224844596874405
LGALS9C	-0.07117337265614562	2.3007080934511915e-07	2.0822032890600133e-06	-0.47245870376185317
HRK	-0.4195934710753	0.07479029241485936	0.1608554554124019	-0.4725271883962025
DHPS	-0.2339606596196524	0.00952580584156274	0.02952308417142725	-0.4728574855007918
SH3GL1P1	-0.11961228144302544	0.00011094236984052013	0.000573785838609915	-0.47305491825290075
ABCB11	-0.09322485965340518	8.381772733752192e-06	5.541515465227233e-05	-0.4732712999967224
AC114490.3	-0.18949100961599175	0.003176559581420241	0.011386601946220412	-0.4733566890672376
RN7SL1	-0.34239647084584	0.04132590863942377	0.10011139024116913	-0.47380056282310823
TMPRSS12	-0.0857571120418704	2.941631249932026e-06	2.1307753178394494e-05	-0.47435789886323676
H2AJ	-0.2798494030020109	0.020134696035763493	0.05564248107150347	-0.4746399574785256
JAK2	-0.21339460935539023	0.005954319807084291	0.019702068254398408	-0.47483882262099764
SCN5A	-0.3099184783888371	0.02926477685980694	0.07550823924057454	-0.4753079567140682
CA5B	-0.21387181386251042	0.005988088184879304	0.019797321495798815	-0.4753754070437003
ZNF276	-0.21329089751097552	0.005895393764773922	0.019528350111446276	-0.47552932208706894
POLD4	-0.1867771788319028	0.0028399319016888776	0.010338448636402518	-0.4756639608814734
CERNA1	-0.1571719549796694	0.0009373059706527078	0.003890794961973496	-0.475935322866067
ARHGEF25	-0.19803070439648773	0.003929708481832251	0.013701341375214842	-0.4763905175353528
HK2	-0.3370479382877267	0.03849661202093672	0.09450033019278593	-0.4767804265026417
FAM216B	-0.1130832467359831	6.073210000716766e-05	0.0003334809496393432	-0.4768247489323647
TRMT2A	-0.2130910933568133	0.0057853771618390165	0.019210724112975468	-0.47682718954962305
NBPF14	-0.23137927964219696	0.008608587846463841	0.027081619389374922	-0.4778139657829218
IGHV7-56	-0.16844189670806012	0.0014554507272891825	0.005742009532233003	-0.4778700808100191
TRGV5P	-0.10846111980828178	3.8570021377880076e-05	0.00022047083356038362	-0.47872028061481714
AL022324.1	-0.17982686330483505	0.0021715176500734334	0.008170548641421072	-0.4789214905526681
PTGFR	-0.1724242665802626	0.0016517827509053777	0.006414454052895832	-0.4796924262248906
IGFBP2	-0.3397381375592907	0.03868153891237072	0.0948731487954225	-0.4798788473928969
CIT	-0.2820374092279567	0.019884773562229303	0.05505339622833906	-0.47988082777859886
AC016831.1	-0.23298926139158882	0.008698929800360373	0.027329217130306442	-0.48008233524038846
CDK1	-0.2446390889892056	0.010897026846589159	0.03311342604890718	-0.4801511777449064
DGKZP1	-0.10985324936290963	4.2546979209874714e-05	0.00024125519335116405	-0.48018297328374066
CBFA2T3	-0.29119096350845375	0.022409832397983668	0.06080298379136796	-0.4803373709629131
AC090023.1	-0.07096410544679563	1.688742624786734e-07	1.5664982753587247e-06	-0.48059990037675654
EPB41L2	-0.2430931216350949	0.010503457186712433	0.03208730715562337	-0.48100051527494103
HEG1	-0.2858431890739448	0.02073792956697923	0.057039517959365606	-0.4811411474147958
AL078590.2	-0.14563457096128096	0.0004923113726007895	0.0021875424836203636	-0.48172422762664047
SEMA3B	-0.38464616232047266	0.05560019458445812	0.1266142559738103	-0.4827015807909292
IFNLR1	-0.28143353807767557	0.019217917283306626	0.053491383973898673	-0.48302260280318515
ITIH1	-0.1079954606940978	3.3246319616897096e-05	0.00019302964849599272	-0.4836313656487892
SNRPD2	-0.20232216917341717	0.004057584509457806	0.014102467135387188	-0.4839004925363637
AL670729.3	-0.3637817739630749	0.04665281750096481	0.11001632928525103	-0.484237967194915
AL671883.2	-0.0685329281164462	8.560505573473257e-08	8.42323751609629e-07	-0.48435650959860255
LINC02156	-0.07393494763217456	2.801087483005871e-07	2.4909911888459095e-06	-0.48447155929476043
AL035587.1	-0.17724583755899959	0.0018431936745692634	0.007065370634145316	-0.48466616342984403
LINC00656	-0.037228834784618275	9.522700923856703e-14	2.6481103946922934e-12	-0.48476558725978747
ARHGDIG	-0.1018283709411611	1.7334792454020028e-05	0.0001070844161303571	-0.4848131581652883
AC079793.1	-0.06721236339770374	5.913526706910396e-08	5.998038827888621e-07	-0.4858212755336031
AL121749.1	-0.14207977802487798	0.00037678101312774414	0.0017249265803902434	-0.48646851349831083
AC090018.2	-0.09462172638785177	7.206966624228041e-06	4.829695869528073e-05	-0.486568334939079
AL391650.2	-0.3470397591274921	0.03958507147772009	0.09662594950209485	-0.486712353512264
IQCN	-0.3393629662436317	0.036684924832021876	0.09081309342279366	-0.4871597347627751
TRIM65	-0.1822694681332484	0.002117146938747941	0.00798807857683866	-0.48743394272228946
PRDX6	-0.19275913545570766	0.0029554597963708695	0.010704000708934186	-0.487560127459876
AC103810.1	-0.13356811747023972	0.00022265247001942068	0.001074538372965013	-0.4878405168027121
FUT4	-0.19307540631748665	0.002973220620926323	0.010758267713842558	-0.4878576973476099
AP000787.1	-0.18786095512418477	0.002526276039652474	0.009339412594216086	-0.48797243729290285
PSMA4	-0.1748173777515385	0.0016144890833542577	0.006287113503071133	-0.4880839803535831
IMPG1	-0.1436810848053769	0.0004001695152038943	0.001817666682334489	-0.48819326782100564
GPR12	-0.1224627991603432	0.00010274135369553126	0.000534847239305518	-0.48841283633645566
DIPK1C	-0.15779668757813942	0.000799208245122383	0.0033678730616575553	-0.4887499992953639
U62631.1	-0.16506949347381197	0.0010936761683085757	0.004461397462827056	-0.4887891343639042
SLC18A2	-0.18123445283510947	0.002000803594419357	0.007599053228201949	-0.4891147332000337
ARL6IP4	-0.13845279451328796	0.0002923413183046237	0.0013734034582799871	-0.4893073777787615
THCAT158	-0.2992751548545014	0.02314114460374463	0.062390767031218826	-0.48949898144237086
LINC01013	-0.10648224039733677	2.523971619694978e-05	0.00015027490855773232	-0.4895963470838453
EZR	-0.24625439429072316	0.010275008065283966	0.03148995294602835	-0.48960737708903523
WWC3	-0.23548673923819674	0.008306514434224536	0.026256025191943796	-0.48994927683772166
PTTG1IP	-0.19273818268806941	0.0028587998708068164	0.010395416406844014	-0.49029052038444415
ANOS1	-0.29167548310479763	0.020785185006574194	0.057137120019915	-0.4906699455329802
