stage	gene	n_slides	mean_diff
ATC	BAIAP2L1	1	-0.03339111711829901
PT	GBA	4	-0.03339353631599806
PTC	PLEKHA3	4	-0.033399825100786984
PTC	FCHSD1	1	-0.03340920516347978
LPTC	PALM	4	-0.03341685926716309
ATC	XRN2	4	-0.033432175405323505
ATC	MLLT1	4	-0.03343250695616007
LPTC	PDIA6	4	-0.03343425737693906
ATC	SDC3	4	-0.03343436404247768
LPTC	NDUFA13	4	-0.033438377431593835
LPTC	TMEM248	4	-0.03344138478860259
ATC	CD53	4	-0.033454183489084244
LPTC	MARC1	1	-0.03345477394759655
PT	AC074212.1	1	-0.03346169739961624
ATC	TECR	4	-0.03346323408186436
PT	PI4KB	4	-0.03346756810788065
PTC	FGFR1	1	-0.03347172960639
LPTC	C12orf76	1	-0.03349246922880411
LPTC	CTNNB1	4	-0.03349587367847562
PT	IGF2R	4	-0.03351456101518124
PTC	IKBKE	2	-0.033515986520797014
PTC	PRSS1	1	-0.03352898359298706
LPTC	CAB39	4	-0.03353113087359816
PTC	ALAS1	1	-0.03354285005480051
LPTC	RPL37	4	-0.0335603766143322
ATC	COX20	4	-0.033563895151019096
LPTC	ENPP5	2	-0.03357896627858281
ATC	MEA1	4	-0.03360503260046244
ATC	FKBP2	1	-0.03360828757286072
LPTC	CALR	4	-0.03361330460757017
LPTC	MLLT1	4	-0.03364011641679099
PTC	HERC1	3	-0.03373623825609684
PTC	TMEM79	1	-0.033739808946847916
PT	FUS	4	-0.033755729673430324
LPTC	VPS36	1	-0.03376619875780307
PT	AFDN	4	-0.03377164783887565
ATC	LAP3	4	-0.03377758525311947
PTC	FGFR3	1	-0.03379463776946068
PT	CRYL1	4	-0.03380268602631986
LPTC	AL355312.4	1	-0.03388970531523228
LPTC	UTP18	3	-0.03389474625388781
PT	RSL24D1	4	-0.03389495272131171
ATC	RBM14	4	-0.03391035459935665
LPTC	SMIM4	4	-0.0339488954632543
ATC	STAU1	4	-0.033957237377762794
PTC	KIAA0930	3	-0.03396177012473345
LPTC	MARCH6	4	-0.033964740359806456
PTC	NRP1	4	-0.03397322224918753
LPTC	GGT2	1	-0.03399695083498955
PT	DTX3	3	-0.03400060720741749
PT	ZEB1	1	-0.03400715999305248
LPTC	PRDX6	4	-0.03402172715868801
ATC	AKT1S1	4	-0.03403051756322384
LPTC	APP	4	-0.03403642284683883
PTC	RGCC	4	-0.03404637094354257
PT	CENPC	1	-0.03404657915234566
PT	VEGFC	4	-0.0340513838455081
LPTC	RCOR3	4	-0.034055111464113
PTC	CD163	2	-0.034056693548336625
LPTC	CD40	4	-0.0340640185168013
PTC	CDK5RAP2	3	-0.034064969406851255
LPTC	SUMO1	4	-0.03407012531533837
PTC	RELB	1	-0.034073175862431526
PT	CYP7B1	1	-0.03412544308230281
PT	RTN4RL2	4	-0.034148724807891995
ATC	MEPCE	4	-0.034149836748838425
PTC	FXYD6	4	-0.03418029928434407
ATC	PDP1	3	-0.03418639115989208
PTC	TMEM109	4	-0.03418878465799935
ATC	ARRDC3	3	-0.034188833087682724
LPTC	S100A13	4	-0.03419535234570503
PTC	NT5E	4	-0.03421636298298836
PT	LYPLAL1	1	-0.03421724680811167
ATC	PDXDC1	3	-0.03423041244968772
ATC	SLC30A5	4	-0.03423726186156273
LPTC	PPP1R21	4	-0.03424391080625355
PTC	TCIRG1	4	-0.03424423944670707
PT	SMC5	1	-0.03424523491412401
ATC	APOL1	4	-0.03424571454524994
ATC	RNF126	4	-0.034248948097229004
ATC	STRN4	4	-0.03428000211715698
ATC	POLR2F	4	-0.03429049998521805
LPTC	UXT	4	-0.034315595898078755
ATC	ALKBH7	4	-0.03433581441640854
LPTC	DYM	1	-0.03434802405536175
LPTC	INHBA	2	-0.034358827164396644
LPTC	ANKH	4	-0.034394421614706516
PTC	STXBP6	4	-0.0343992505222559
LPTC	CPSF1	4	-0.03442858543712646
LPTC	FMR1	4	-0.03443175391294062
LPTC	IER3	3	-0.03444333622852961
LPTC	LRRC52-AS1	1	-0.03444865718483925
PTC	HLA-DQB1	4	-0.0344612724147737
ATC	DOCK9	1	-0.034473870415240526
PT	EBPL	4	-0.03447760583367199
PTC	PLCD1	1	-0.03448581090196967
PT	AC006058.1	4	-0.034493826096877456
ATC	CHCHD5	4	-0.034496200270950794
ATC	PHF10	4	-0.03452705993549898
PTC	ZNF91	1	-0.03454839112237096
ATC	HIGD1A	4	-0.034567042253911495
LPTC	KCNJ16	4	-0.034585930698085576
ATC	COA8	3	-0.034644946455955505
ATC	PTPN18	3	-0.03465065732598305
PT	ATG2A	1	-0.034655514638870955
PTC	BMERB1	1	-0.034665350103750825
LPTC	DDX3Y	2	-0.0346715550404042
PTC	MLPH	4	-0.03468002798035741
PT	ZNF462	2	-0.03469628328457475
LPTC	VAC14	1	-0.03473924845457077
PTC	SGPP2	1	-0.03474016487598419
PT	SREBF1	3	-0.03474347355465094
ATC	EIF2B4	4	-0.03475167410215363
LPTC	ING4	3	-0.03477986222909143
LPTC	CRYZ	1	-0.03478313237428665
PTC	ENO1	4	-0.03479292709380388
LPTC	PSMD4	4	-0.034793050319422036
LPTC	ARHGAP35	3	-0.03479663422331214
LPTC	NACA	4	-0.034806393552571535
ATC	GMFG	4	-0.034817568957805634
PTC	CCNH	1	-0.03482265258207917
PTC	ICAM5	1	-0.03484738862607628
PT	FAM32A	4	-0.03487001021858305
PTC	MYH10	4	-0.03487052768468857
LPTC	ABAT	3	-0.03487556024144093
LPTC	PRPF38A	2	-0.034876203164458275
LPTC	PSMB4	4	-0.03489041165448725
PTC	SERTAD1	4	-0.034890912589617074
LPTC	MYADM	3	-0.03489091992378235
ATC	CHMP1B	3	-0.03489125985652208
ATC	SGCB	2	-0.034942020662128925
PTC	CDH2	1	-0.03494814597070217
LPTC	NR2F6	4	-0.0349535928980913
LPTC	NPTN	4	-0.034955148526933044
ATC	ZNRF1	3	-0.03495555371046066
LPTC	RNF40	4	-0.034969531174283475
ATC	ATP6V0D1	4	-0.03497523907572031
LPTC	ELP6	1	-0.03500806400552392
ATC	PAM	3	-0.03504784684628248
LPTC	GBP3	2	-0.03504846757277846
ATC	EXOSC4	4	-0.035066514275968075
ATC	TAF15	3	-0.035069460049271584
PTC	DUSP5	4	-0.03507624287158251
LPTC	MIR222HG	3	-0.035077038764332734
PT	EEA1	1	-0.035079216584563255
LPTC	SLIT3	4	-0.03508406085893512
PT	CYB5B	4	-0.035085874143987894
PTC	BNIPL	1	-0.03508963668718934
LPTC	ABO	2	-0.035090988501906395
LPTC	OXA1L	4	-0.03510559647111222
PT	ANKIB1	1	-0.035121288150548935
PT	PHLDA3	4	-0.035124708781950176
ATC	NCK1	2	-0.035130368545651436
ATC	SULF2	3	-0.03513184189796448
LPTC	ATAD3C	1	-0.035144700203090906
PT	MRPL42	2	-0.03515007684472948
ATC	TAF7	4	-0.0351515905931592
LPTC	PXK	1	-0.03515729866921902
LPTC	RPL35A	4	-0.03516197297722101
LPTC	MCUB	1	-0.035175456665456295
LPTC	POLL	2	-0.03521141872624867
PT	ZNF672	1	-0.03521631844341755
ATC	TRABD	4	-0.035216350108385086
ATC	IGF1	1	-0.03526034951210022
LPTC	ITM2A	3	-0.03527090046554804
LPTC	ERBB2	4	-0.03527236811351031
PT	RASA3	2	-0.035293808905407786
PTC	JMJD8	4	-0.03532913082744926
LPTC	MDH1	4	-0.03534464119002223
PT	TSEN15	1	-0.03535851452033967
ATC	YIPF2	3	-0.0353637314401567
PTC	SUSD2	2	-0.03538308246061206
ATC	RGS10	4	-0.03539710491895676
PTC	MBD6	4	-0.035408166171691846
ATC	TMEM181	4	-0.03543000854551792
LPTC	MIR4458HG	3	-0.03546202714399745
ATC	ACSF2	1	-0.0354642866877839
PT	FAT1	3	-0.03549075949316224
PTC	ANXA7	4	-0.035497623786795884
LPTC	CD46	4	-0.035525378851161804
LPTC	MANBA	1	-0.03554417286068201
LPTC	SPCS2	4	-0.03554898558650166
LPTC	BDH2	4	-0.03557497193105519
ATC	ITSN2	2	-0.03557620011270046
ATC	GID8	4	-0.03561165987048298
PT	C15orf40	1	-0.0356233399361372
PTC	DPM1	2	-0.03564678479779104
LPTC	THOC5	1	-0.035647558979690075
PTC	S100A9	3	-0.03568531539834415
PTC	TCTN3	4	-0.03569954261183739
LPTC	TMEM243	4	-0.035701788758160546
LPTC	SNHG32	4	-0.03571610589278862
ATC	RPS4X	4	-0.035718709230422974
ATC	MRPL32	4	-0.03574051894247532
LPTC	PGF	3	-0.035763493118186794
PTC	CST3	4	-0.035764819011092186
LPTC	ATP5PD	4	-0.03578571602702141
PTC	TUBGCP2	4	-0.03579596450435929
PTC	DYNLT3	1	-0.03582172468304634
PTC	KLK6	2	-0.03583033196628094
ATC	KDM1A	4	-0.035857561975717545
ATC	YTHDC1	3	-0.03586244070902467
ATC	ZNF579	3	-0.03586464188992977
PTC	LPIN1	1	-0.035885997116565704
PT	MRNIP	2	-0.0358893028460443
LPTC	HSBP1	4	-0.03591956337913871
ATC	CIR1	3	-0.03593544848263264
PT	TRIM41	3	-0.03593997571927806
LPTC	CLNS1A	4	-0.03594243072438985
ATC	SRSF7	4	-0.03594582341611385
LPTC	GSE1	3	-0.035947072242076196
LPTC	CRYBG3	2	-0.03595032205339521
LPTC	COMMD7	4	-0.03596808197107748
LPTC	CLN5	4	-0.035968691343441606
LPTC	ARL1	4	-0.03597646768321283
PT	THNSL2	4	-0.03597907515359111
PT	MT-ND1	4	-0.036000857944600284
PTC	IRF6	1	-0.03600455028936267
LPTC	LONP1	4	-0.0360138421820011
LPTC	SREBF1	4	-0.03602759772911668
ATC	CLN3	3	-0.03604489006102085
LPTC	ATP1A1	4	-0.03605014334607404
ATC	MRTFA	2	-0.03608548268675804
LPTC	SWAP70	3	-0.03609106289998939
ATC	SNU13	4	-0.036097634583711624
LPTC	RPS27L	4	-0.036099406657740474
PTC	RAB17	3	-0.036106259329244494
ATC	RIOK3	4	-0.036106592044234276
ATC	ZFR	3	-0.03611124027520418
ATC	ARNT	1	-0.03613333008252084
LPTC	OCIAD1	4	-0.036136027629254386
ATC	CDC42EP4	2	-0.03614335786551237
LPTC	METTL7A	4	-0.03614621190354228
ATC	PITPNA	4	-0.03615258354693651
ATC	FOXP1	4	-0.03617971669882536
PT	LRRC2	2	-0.03618652233853936
LPTC	IDS	4	-0.03619000886101276
LPTC	MGST3	4	-0.036197219509631395
PTC	CRELD2	3	-0.036200540295491614
PTC	IFI6	4	-0.03620501700788736
PT	RPRD1A	4	-0.036210279213264585
PT	ARL6IP4	4	-0.03621481987647712
PT	TM2D1	4	-0.036219448200426996
ATC	SNX27	1	-0.036221377551555634
ATC	SND1	4	-0.03622441831976175
PTC	JMJD4	2	-0.036235286737792194
LPTC	PTPRG	4	-0.036241769819753245
LPTC	SLC22A17	4	-0.03626989934127778
PTC	CHST1	3	-0.036279392622721694
PTC	VWA1	4	-0.036285591311752796
ATC	LRPPRC	4	-0.03630750127194915
ATC	TAF13	4	-0.036326020723208785
PTC	STRADB	2	-0.03632859420031309
PT	IFT22	4	-0.036332120071165264
LPTC	MADD	2	-0.03633478144183755
LPTC	PGAP2	1	-0.03633964795153588
ATC	FKBP1A	4	-0.0363463070243597
ATC	DRG2	4	-0.03634686267469078
LPTC	KDELR1	4	-0.03636063262820244
PTC	CEP164	1	-0.03637731703929603
PTC	NAB2	4	-0.03638055035844445
PT	VWA1	4	-0.036401494493475184
PT	RNF4	2	-0.036414012662135065
PTC	RPL17	4	-0.03641778603196144
PT	LGI3	2	-0.03644105372950435
PT	IBTK	1	-0.036493001505732536
LPTC	HSD17B4	4	-0.036521233385428786
LPTC	HNRNPK	4	-0.03652698150835931
ATC	CCAR1	4	-0.03654529945924878
PTC	BIN1	2	-0.0365628800354898
ATC	GTF2A2	4	-0.0365688931196928
ATC	GPS2	4	-0.03662236034870148
PT	WAPL	1	-0.036629107780754566
PT	GTF2H1	1	-0.03663078835234046
ATC	ANO1	1	-0.03663509897887707
LPTC	PARM1	4	-0.0366382144857198
PTC	RECQL	1	-0.036641474813222885
ATC	HSP90B1	4	-0.03664150461554527
LPTC	DHX40	2	-0.036665934370830655
ATC	SMARCD3	1	-0.03667569090612233
LPTC	SPINT2	4	-0.03669177461415529
LPTC	TIMP1	4	-0.03670810745097697
LPTC	ENSA	4	-0.03676021576393396
PT	PHLDA2	1	-0.03678065724670887
PTC	SULF2	4	-0.036780937341973186
ATC	METRN	4	-0.036792853847146034
PTC	GALNT3	1	-0.03679740475490689
PTC	CYP4B1	4	-0.03681954904459417
LPTC	CTXN1	2	-0.03685662057250738
LPTC	RASSF1	1	-0.03685989882797003
PTC	RPS27L	4	-0.03689201548695564
PTC	DAB2	1	-0.03692024573683739
PTC	NEIL2	2	-0.03694400534732267
PT	CCDC130	3	-0.036971933751677476
LPTC	TRMT9B	1	-0.03697243705391884
LPTC	SH3D21	1	-0.03697565756738186
ATC	ITPRID2	4	-0.036989317275583744
LPTC	CD34	3	-0.03700338241954645
PTC	ZC3H14	4	-0.03700719471089542
LPTC	GJA1	4	-0.03700816258788109
ATC	MRFAP1	4	-0.03703414462506771
PTC	NUP58	1	-0.037034244975075126
LPTC	LPCAT2	4	-0.03705400275066495
ATC	XPOT	4	-0.037077222019433975
ATC	LRRC75A	4	-0.03712858632206917
PTC	CAMK1	1	-0.03714129328727722
PT	IDI1	1	-0.03716026805341244
LPTC	SRP9	4	-0.03716218541376293
LPTC	EGFR	4	-0.03716475400142372
LPTC	UBE2W	1	-0.03717330191284418
ATC	C1QA	4	-0.03717970848083496
LPTC	PBXIP1	4	-0.03718619409482926
ATC	DNTTIP1	4	-0.03720400808379054
PTC	CFB	4	-0.037208391120657325
ATC	CDIPT	4	-0.03724763123318553
LPTC	SLC48A1	4	-0.037254200084134936
LPTC	TMED2	4	-0.037258785334415734
PT	PRELID3B	4	-0.037264994491124526
PT	ODF2L	1	-0.03726921696215868
LPTC	POLK	1	-0.03727869037538767
PTC	GOLGA8B	4	-0.03728129621595144
LPTC	LMAN1	4	-0.03728309064172208
LPTC	PALM2-AKAP2	2	-0.037285666447132826
PT	TMEM107	3	-0.03728586994111538
PT	CYB561	4	-0.037291264918167144
ATC	WBP11	4	-0.03729127603583038
ATC	ZNF207	4	-0.037300800904631615
PTC	LINC01315	2	-0.03731121774762869
LPTC	STIM1	4	-0.037328976148273796
ATC	PHIP	3	-0.0373336486518383
ATC	UBE2K	4	-0.037334286607801914
ATC	MARVELD1	4	-0.03733823029324412
ATC	SUN2	4	-0.03734447434544563
LPTC	TTC14	1	-0.03735207370482385
PTC	KDM4B	3	-0.03736452381902685
PTC	TAPBP	4	-0.037367203272879124
LPTC	GNB4	2	-0.03737874364742311
PTC	SLC6A20	1	-0.0373823344707489
ATC	RPS5	4	-0.03746461123228073
ATC	JUNB	4	-0.03747472167015076
LPTC	RCAN3	1	-0.03748014383018017
ATC	APRT	4	-0.037498556077480316
PT	RPS14	3	-0.03750723961275071
PTC	WFS1	4	-0.03753886150661856
LPTC	RMST	3	-0.037555172108113766
LPTC	HLA-B	4	-0.03755669575184584
ATC	RPL39	3	-0.037566423416137695
LPTC	USP1	1	-0.03759841341525316
LPTC	SPRY1	4	-0.03761312796268612
ATC	SLC35E1	2	-0.03761695884168148
ATC	MT-ND2	4	-0.037617214024066925
LPTC	BCAT1	1	-0.03762467950582504
LPTC	CHCHD2	4	-0.03763854084536433
ATC	RGS2	3	-0.037640638649463654
PT	SPEN	1	-0.03764147870242596
PT	CEP290	1	-0.03766149282455444
PT	CALML4	1	-0.03766505955718458
LPTC	SLC43A3	4	-0.0376850226894021
LPTC	UBE2QL1	1	-0.03770532086491585
ATC	RAI1	2	-0.0377061259932816
PTC	CRABP1	2	-0.03772292740177363
LPTC	C11orf58	4	-0.03774469133350067
ATC	ABCA3	1	-0.037769935093820095
ATC	IER5	4	-0.03778967447578907
ATC	PLEKHM2	3	-0.03781445964705199
PTC	GGT2	2	-0.03781931474804878
PT	PAGR1	4	-0.037828940141480416
ATC	C11orf68	4	-0.037832691334187984
ATC	EIF4EBP3	2	-0.03785078041255474
ATC	PYCR2	4	-0.03785925079137087
LPTC	BAZ1B	4	-0.03786357856733957
PTC	DIPK1B	2	-0.03787081781774759
PTC	RPL26	4	-0.03788343816995621
ATC	MRPL52	4	-0.03792582219466567
LPTC	TMSB10	2	-0.03797249495983124
PT	AARS	4	-0.037994279293343425
LPTC	RIN3	2	-0.03799552156124264
PTC	LONRF2	3	-0.038010796532034874
ATC	SNRPB2	4	-0.038013644283637404
ATC	ANKRD17	3	-0.0380217507481575
PTC	PDP1	3	-0.03806574487437805
ATC	KCNN4	4	-0.0380934402346611
ATC	MRPL47	4	-0.0381208723410964
LPTC	RTN3	4	-0.03812210157047957
ATC	LNPEP	3	-0.0381468553096056
ATC	SELENOP	3	-0.03815034031867981
LPTC	CLK3	3	-0.03817216363192225
PT	CORO6	4	-0.03817227645777166
ATC	CCT2	4	-0.03818329190835357
LPTC	MYH10	4	-0.03818409005180001
PTC	GSTK1	4	-0.038188546197488904
PTC	NAGA	2	-0.038205181481316686
ATC	SCAMP4	3	-0.03824765793979168
ATC	BHLHE40	3	-0.0382646769285202
LPTC	HSD17B11	1	-0.03826846834272146
ATC	POR	4	-0.03828318417072296
LPTC	ST3GAL1	4	-0.038302346132695675
LPTC	LDLR	1	-0.0383131168782711
LPTC	GPX3	4	-0.038318393751978874
ATC	LIMCH1	1	-0.038342271000146866
LPTC	ANKRD28	2	-0.03834451036527753
LPTC	SNRPE	4	-0.03836044273339212
PT	NIPSNAP3A	1	-0.03836331143975258
LPTC	FUOM	2	-0.03836410911753774
ATC	ERLEC1	4	-0.03837756998836994
ATC	LONRF2	1	-0.038425772450864315
ATC	BTBD2	4	-0.03849332872778177
ATC	MRC1	4	-0.038494184613227844
PTC	CAMKK1	1	-0.03850409761071205
PTC	THUMPD1	1	-0.03851617200416513
ATC	BLCAP	4	-0.03853221423923969
PT	QTRT1	4	-0.03853966179303825
ATC	POLR2A	4	-0.038607336580753326
ATC	CTSS	4	-0.03862199932336807
ATC	TRAK2	1	-0.03862209524959326
LPTC	MAPK8IP3	2	-0.03862926107831299
LPTC	MT-CYB	4	-0.038637550547719
PTC	RASSF4	4	-0.03865469736047089
ATC	LTBP1	3	-0.038665762171149254
LPTC	PLPP1	4	-0.038681944366544485
PTC	C1QL1	1	-0.03868645802140236
PTC	PLCD3	4	-0.03870325244497508
ATC	KIAA0100	4	-0.038756000343710184
PTC	LURAP1L	1	-0.038773668464273214
PTC	PTGFRN	1	-0.03879012761171907
LPTC	ARL8B	4	-0.03879433497786522
ATC	DDX27	4	-0.038808321580290794
PTC	GM2A	4	-0.038810981903225183
PT	CLK4	1	-0.038815125823020935
LPTC	CENPX	4	-0.03881788685976062
LPTC	SNAP47	1	-0.03881862387061119
LPTC	WDR11	1	-0.03882025275379419
PTC	EVA1A	1	-0.038823497481644154
ATC	CERT1	2	-0.03883595857769251
LPTC	UGCG	1	-0.03883976023644209
LPTC	RPL8	3	-0.03884469966093699
LPTC	FRMD6	1	-0.03889526054263115
ATC	GLIPR2	3	-0.03892141208052635
PTC	BIRC7	1	-0.03895887732505798
PT	EEF1A1	2	-0.038979656994342804
PT	STRN4	3	-0.03898357910414537
PTC	TARS	2	-0.03901007538661361
LPTC	NCK1	1	-0.039016386261209846
LPTC	PECR	2	-0.03901986312121153
LPTC	ATP8B1	1	-0.039023145101964474
PTC	HSPB1	4	-0.03902314517472405
LPTC	IVD	4	-0.03903174964943901
PTC	MT-CYB	4	-0.03907063603401184
PTC	NPC1	1	-0.03908301331102848
ATC	FAM20A	1	-0.03908465802669525
LPTC	KDR	1	-0.03910848684608936
LPTC	CAMK2N1	4	-0.03911387126572663
PT	DDX17	4	-0.03911494283238426
LPTC	EIF5	4	-0.039127214811742306
ATC	UNC5C	1	-0.03914249129593372
PT	RRAGC	1	-0.03921704459935427
ATC	SRRM2	4	-0.03922561556100845
LPTC	PIGS	2	-0.03923509386368096
LPTC	SAE1	4	-0.03925360966240987
LPTC	AIF1L	3	-0.03926471900194883
ATC	GADD45GIP1	4	-0.03929756139405072
ATC	PSMD6	4	-0.03933375980705023
LPTC	RPS27	4	-0.03934767283499241
PTC	NCDN	1	-0.03934965096414089
ATC	FHOD1	2	-0.039393726736307144
ATC	TBCB	4	-0.039400452049449086
LPTC	MAST3	1	-0.03941049985587597
ATC	FBXO11	3	-0.0394326513633132
LPTC	C9orf78	4	-0.03944228478940204
LPTC	VAV2	1	-0.039445703849196434
ATC	SCAND1	4	-0.039449819641049544
PT	STC1	1	-0.03945922292768955
PTC	MATN2	4	-0.03946586494566873
LPTC	PEMT	4	-0.039485190602135845
PTC	SNX22	4	-0.03949771379120648
ATC	RGS3	4	-0.039521513506770134
PT	MRPL47	1	-0.03952464647591114
LPTC	PDIA4	4	-0.039539826568216085
LPTC	TANC1	4	-0.0395586045779055
LPTC	FAM174B	4	-0.03958680329378694
PTC	CHGB	1	-0.03960615396499634
PT	VRK3	4	-0.039613151107914746
ATC	ADGRD1	1	-0.03963397815823555
ATC	PIP5K1A	1	-0.03964996384456754
ATC	MAST4	2	-0.03965184139087796
LPTC	MRPL10	2	-0.039656334556639194
ATC	OGFRL1	2	-0.03965805470943451
LPTC	FOSB	4	-0.03969647502526641
LPTC	SSC5D	1	-0.03972060512751341
ATC	RPS6KA1	3	-0.039738950901664793
LPTC	NKX6-1	1	-0.03974477481096983
PTC	EMP3	4	-0.0397473790217191
PTC	LIME1	2	-0.03974966099485755
LPTC	ADK	4	-0.039753506891429424
LPTC	APOBEC3C	3	-0.03976046293973923
ATC	LIMA1	4	-0.03976288589183241
PTC	EMILIN1	4	-0.0397727619856596
PTC	TECR	4	-0.03977831779047847
PT	MCCC1	1	-0.03978731669485569
ATC	POLR2M	1	-0.039814433082938194
ATC	TM2D3	2	-0.0398254357278347
LPTC	NPC2	4	-0.03983466140925884
LPTC	HHEX	4	-0.03983487468212843
LPTC	FBXO7	4	-0.03983698762021959
LPTC	PGPEP1	3	-0.039849199975530304
LPTC	SUN1	4	-0.03985367389395833
PTC	COMT	4	-0.039868799736723304
PTC	SLC8B1	1	-0.0398764715064317
ATC	SAFB2	4	-0.03987952508032322
LPTC	PIN4	4	-0.039889357052743435
PT	FHOD1	1	-0.0399123327806592
ATC	SLC35B1	3	-0.03992966981604695
ATC	JPX	2	-0.03994625806808472
PTC	GTF2IRD1	1	-0.039989985059946775
ATC	GLT8D1	3	-0.040042026899755
ATC	SLC12A2	2	-0.04007353633642197
ATC	ENY2	4	-0.04009432531893253
ATC	ELOVL5	4	-0.04012915678322315
LPTC	PLEKHA1	1	-0.040153492242097855
PT	MT-ND3	4	-0.04015929624438286
LPTC	ZMAT3	4	-0.040167907369323075
PTC	MIER2	1	-0.04016935301478952
ATC	TSPAN9	3	-0.040183511562645435
LPTC	WDR26	4	-0.040198276517912745
ATC	G3BP1	4	-0.04020070284605026
PTC	ELOVL7	1	-0.04023411578964442
ATC	PCM1	3	-0.040246281772851944
PTC	SLC2A10	1	-0.040251052007079124
LPTC	RPLP0	4	-0.040264811366796494
LPTC	STRADB	2	-0.04028624901548028
LPTC	ALOX5	4	-0.04030128626618534
PTC	ATAD3A	1	-0.04030746500939131
ATC	YIF1B	3	-0.04031500080600381
LPTC	KYAT3	1	-0.04032245650887489
LPTC	HK2	2	-0.04034136887639761
LPTC	ARIH2	4	-0.040348953421926126
LPTC	ECH1	4	-0.04039303562603891
LPTC	GCSH	4	-0.04048588941805065
PT	EPN2	1	-0.040571849793195724
LPTC	TSPAN1	4	-0.04058102675480768
LPTC	DPF2	3	-0.04058211234708627
PTC	ISG15	4	-0.04060341976583004
ATC	UBA52	4	-0.0406247079372406
PTC	ZNF282	1	-0.04062586557120085
ATC	DYNLL2	3	-0.04064601939171553
PTC	SPOCK2	4	-0.040664583910256624
ATC	DLG5	1	-0.04066840559244156
ATC	CALCOCO1	1	-0.04067497421056032
LPTC	FOS	4	-0.040695199742913246
ATC	AAK1	3	-0.04069581918884069
ATC	AIDA	4	-0.04070401471108198
PTC	CH25H	2	-0.0407163689378649
PTC	ZNF28	1	-0.04071689798729494
PTC	SCN1B	1	-0.04076491855084896
PT	ZRANB2	4	-0.0407686730613932
LPTC	MCRIP2	3	-0.04078718759895613
LPTC	CFAP20	1	-0.040813344065099955
ATC	ANAPC7	4	-0.040814753621816635
LPTC	STXBP3	1	-0.04084721300750971
PTC	SEZ6L2	3	-0.04085081319014231
ATC	C1QB	4	-0.04085114598274231
LPTC	KLF7	1	-0.04085334111005068
PT	TMF1	1	-0.04088106285780668
LPTC	BAHD1	1	-0.040895994985476136
PT	TMEM246	1	-0.040932439267635345
PTC	DLC1	2	-0.04093291028402746
LPTC	HPN	4	-0.040958153549581766
PTC	SLC44A1	4	-0.040977539611048996
LPTC	ERFE	1	-0.041011299937963486
PTC	SNHG6	4	-0.041017064824700356
LPTC	HSPA5	4	-0.041040362149942666
ATC	LSP1	4	-0.041053272783756256
LPTC	DPYD	1	-0.04105863347649574
LPTC	ST6GAL2	4	-0.04106606089044362
LPTC	CST6	4	-0.0410802885890007
PT	GPRC5B	2	-0.04110198619309813
ATC	TGFA	3	-0.04112543258816004
PTC	RPS29	4	-0.04112921841442585
PT	LRP8	1	-0.041148139658616856
ATC	QKI	4	-0.04115789756178856
ATC	TMEM167A	4	-0.041159321554005146
ATC	PPDPF	4	-0.04117407277226448
LPTC	LONP2	4	-0.041178190149366856
LPTC	PTPN13	4	-0.041190639953128994
PTC	CXCL2	1	-0.04119211062788963
PTC	SCG5	2	-0.04120824486017227
ATC	NAP1L4	4	-0.04121482837945223
PTC	MIR222HG	3	-0.04121650103479624
PT	MIB2	4	-0.04124340841372032
PTC	NHSL2	1	-0.04125810228288174
PTC	ACOT8	3	-0.04126217340429624
ATC	H1F0	4	-0.04126751236617565
LPTC	DDIT3	4	-0.04126997874118388
ATC	BUD31	4	-0.041285736951977015
LPTC	ATP11A	4	-0.041297851013951004
ATC	TGFBR2	4	-0.041313380002975464
LPTC	KIAA1522	4	-0.04132402129471302
PTC	PAK2	4	-0.041363947828358505
ATC	KLHDC2	2	-0.0413657296448946
ATC	SLC25A29	1	-0.04139862023293972
PTC	FNDC1	4	-0.04139952932018787
ATC	TNPO1	4	-0.04141276888549328
LPTC	ERP27	2	-0.04141355957835913
LPTC	FBXL5	4	-0.04141823652025778
ATC	MET	4	-0.04143591225147247
LPTC	ABHD16A	4	-0.0414529696572572
LPTC	CNPY2	4	-0.04145798902027309
PT	WDR59	2	-0.041464604320935905
LPTC	ZRANB2	4	-0.04149737535044551
PT	BCL2L11	2	-0.04149813810363412
LPTC	GNG11	4	-0.0415022597881034
PTC	APOLD1	2	-0.041516875848174095
ATC	GLCCI1	1	-0.041543872095644474
PTC	PHLDA3	4	-0.04154495638795197
ATC	CSNK1E	4	-0.04160181898623705
PTC	CLDN5	4	-0.04160347394645214
PTC	FAM111A	4	-0.04163123801117763
ATC	RBM23	4	-0.041637612506747246
ATC	EIF2D	1	-0.04166149441152811
LPTC	KDELR2	4	-0.041662604664452374
PTC	STAT1	4	-0.04171651927754283
PTC	GADD45G	1	-0.04172365227714181
LPTC	AK1	4	-0.04175090859644115
ATC	CPD	3	-0.041777195408940315
LPTC	SNHG14	4	-0.0417782889562659
PT	ITGAE	1	-0.04178896173834801
LPTC	TMEM14B	4	-0.04179277643561363
ATC	IFNAR1	4	-0.04182062391191721
LPTC	RERE	4	-0.0418261825107038
ATC	NINJ1	4	-0.04183956887573004
LPTC	ATP5MC3	4	-0.04184545646421611
LPTC	PPP1R14C	4	-0.04188172682188451
ATC	SEC23A	4	-0.04188563581556082
PTC	NGEF	3	-0.041898384767894946
