gene_symbol	BACI107	BACI109	BACI110	BACI111	BACI112	BACI113	BACI114	BACI116	BACI117	BACI118	BACI119	BACI120	BACI121	BACI122	BACI123	BACI124	BACI126	BACI128	BACI131	BACI133	BACI135	BACI136	BACI137	BACI138	BACI139	BACI140	BACI142	BACI143	BACI144	BACI148	BACI149	BACI150	BACI151	BACI152	BACI153	BACI154	BACI155	BACI156	BACI157	BACI158	BACI159	BACI160	BACI161	BACI162	BACI163	BACI164	BACI165	BACI167	BACI169	BACI170	BACI172	BACI173	BACI174	BACI175	BACI177	BACI178	BACI180	BACI181	BACI182	BACI183	BACI184	BACI185	BACI186	BACI187	BACI188	BACI189	BACI190	BACI191	BACI192	BACI193	BACI194	BACI195	BACI196	BACI197	BACI199	BACI201	BACI202	BACI203	BACI204	BACI205	BACI206	BACI207	BACI208	BACI209	BACI210	BACI211	BACI212	BACI217	BACI219
BRK1	0.398104852	0.211808508	0.219422931	0.026637694	0.19297689	0.188504773	0.231126918	0.262658448	0.252070829	0.116341007	0.106009518	0.334096276	0.299528986	0.279357251	0.217988642	-0.020648776	0.165640352	0.29284288	0.09374198	0.199532126	0.25981904	0.224785582	0.207508566	0.199500945	0.198699659	0.12801647	0.23265738	0.309786835	0.14326127	0.282628386	0.224821754	0.298751954	0.164258939	0.153759215	0.195567878	0.170001955	0.12518046	0.308035567	0.255195485	0.091211864	0.264299007	0.109977167	0.231509853	0.272031992	0.230188863	0.207039973	0.301719591	0.225589805	-0.056237135	0.335350388	0.101086616	0.073103641	0.065773616	0.134647119	0.20006865	0.302482191	0.294104416	0.213582611	0.355306221	0.108435683	0.309062922	0.274672868	0.162409167	0.240103713	0.260443834	0.211109021	0.034228622	0.159910949	0.220454605	0.179452615	0.206388501	0.214350953	0.086511468	0.390182439	0.18237346	0.224967254	0.119690147	0.380651119	-0.042342054	0.256559789	0.075215709	0.280173605	0.331953047	0.107289449	0.222284352	0.027550665	0.12495451	0.227196597	0.223561574
VHL	0.74876979	0.532304474	0.607845351	0.595028469	0.534387179	0.614481086	0.528212224	0.589413727	0.585379022	0.564171775	0.395389877	0.61155055	0.636663575	0.532659611	0.424182914	0.319043715	0.552232501	0.595047783	0.379856934	0.337041859	0.585534097	0.545649226	0.586179503	0.370808866	0.619378361	0.403473297	0.471808491	0.497364951	0.509722086	0.575869966	0.580181878	0.65178241	0.341350499	0.607079239	0.57022933	0.484267394	0.449577495	0.630106008	0.450538079	0.390054787	0.47205695	0.459977088	0.500849926	0.575576669	0.310705657	0.463177134	0.701060054	0.324376123	0.433099737	0.530402126	0.481447487	0.453328103	0.542435453	0.529427195	0.577196019	0.604475193	0.639020592	0.530857077	0.376309512	0.515149491	0.639012526	0.634055854	0.400661603	0.509325681	0.475474569	0.279541397	0.551336077	0.670642624	0.506126774	0.610138928	0.638372539	0.446826268	0.501460283	0.745241172	0.447216708	0.54588	0.38995961	0.658956428	0.401107118	0.595213477	0.600083337	0.753586272	0.728218954	0.344749662	0.679987764	0.494880881	0.530075456	0.57735458	0.678629848
IRAK2	-0.079348955	0.314184771	0.09472288	-0.312417279	0.075565484	-0.073463611	0.357801503	0.30895401	0.233974966	0.201299881	-0.048156347	0.200328459	0.360271073	-0.185133353	0.175258696	0.064158208	-0.612723784	-0.325193504	0.134429566	0.228921673	0.225744928	0.3342174	0.162065528	-0.02620863	0.149571816	-0.0073895	0.335547725	0.049410186	-0.164093922	0.367733902	-0.086878964	-0.01407704	0.073212205	0.066010592	0.216885007	0.155982858	0.20630266	0.302768459	0.428468031	-0.014252328	-0.330807318	-0.265457767	0.130736959	0.338738717	-0.047408103	0.362847349	0.377897128	0.255467607	-0.170549501	0.535700836	-0.127960868	-0.152348188	0.131409047	0.241856171	0.548244116	-0.01529719	-0.010110936	0.286156172	0.184577472	-0.34514063	0.106347467	0.065073782	0.158841374	-0.105950779	0.282323959	-0.15198453	-0.707005331	0.363344646	0.39028348	0.402692698	0.150912617	0.26912716	-0.041779054	0.251611884	-0.301714118	-0.020197514	0.005325068	0.196694655	-0.051209368	0.456977521	-0.0243627	0.330413527	0.254284669	-0.178170849	0.273235205	-0.552105391	0.152984899	0.217110356	-0.103547296
TATDN2	0.496391798	0.423169826	0.282031278	0.330709363	0.343406355	0.313241977	0.29698315	0.254679386	0.396009784	0.336341851	0.289135489	0.469599367	0.273086537	0.324123118	0.413737829	0.545334276	0.243798343	0.356327736	0.290699104	0.495647258	0.315436945	0.296192597	0.359106763	0.4501441	0.32186522	0.36288889	0.369168541	0.49123107	0.349325714	0.384702508	0.329621664	0.424335295	0.49210746	0.435713051	0.427476465	0.406853144	0.353073119	0.476689132	0.551772284	0.352471883	0.486284486	0.302396521	0.331215239	0.480435194	0.554311614	0.45595742	0.395887344	0.573741865	0.268923764	0.593833212	0.169610786	0.319027504	0.136399937	0.391549206	0.361564912	0.415057545	0.508936896	0.320275038	0.57774854	0.396455108	0.440780728	0.484967843	0.533496344	0.454723473	0.435415167	0.509450346	0.483854873	0.551483597	0.63308728	0.444705904	0.276846088	0.264260223	0.392809052	0.621580554	0.253380806	0.362772783	0.335619362	0.352489571	0.371087531	0.401076639	0.349230438	0.44713849	0.459922595	0.26211061	0.364938095	0.284618229	0.310737095	0.452614434	0.444277295
GHRL	-0.267996991	-0.43284205	-0.504401196	-0.543237779	-0.511926237	-0.477278748	-0.546476926	-0.410054112	-0.449735026	-0.540137963	-0.865293093	-0.330104327	-0.530873417	-0.551178341	-0.366417526	-0.528127163	-0.630879807	-0.476488789	-0.637866682	-0.427284389	-0.58583231	-0.37180972	-0.526080269	-0.559539135	-0.413643184	-0.610951278	-0.618036563	-0.51218181	-0.574268248	-0.359945086	-0.444812767	-0.556896642	-0.342184512	-0.240175687	-0.335927791	-0.462047905	-0.571203699	-0.28369033	-0.428310071	-0.600119758	-0.503961012	-0.382222849	-0.49409709	-0.1817705	-0.372221256	-0.442060867	-0.77229949	-0.661941249	-0.432601445	-0.540332408	-0.681349751	-0.443982766	-0.825350715	-0.337231599	-0.381189934	-0.394572951	-0.309981634	-0.817319555	-0.345916285	-0.437634911	-0.271131315	-0.266005623	-0.418050181	-0.367093739	-0.588742736	-0.518824104	-0.340865353	-0.292739684	-0.161120619	-0.356496545	-0.657537066	-0.899866639	-0.302308082	-0.230625925	-0.831306161	-0.587938836	-0.653129833	-0.524565415	-0.444742071	-0.472356972	-0.48168139	-0.53484018	-0.335356859	-0.656626029	-0.430445536	-0.712620715	-0.393538223	-0.409522844	-0.355871234
SEC13	0.580928698	0.455469508	0.32106066	0.338240187	0.469510291	0.350419597	0.520867447	0.434372376	0.387371941	0.413599774	0.374040907	0.44353697	0.358241331	0.479665816	0.333810781	0.21606649	0.258793334	0.367562907	0.426442719	0.424566802	0.428192323	0.305584214	0.45744876	0.377340304	0.31819664	0.501663606	0.33182734	0.492072892	0.355467968	0.49459014	0.438612909	0.390792946	0.488657982	0.350642215	0.392187695	0.378149506	0.412408424	0.508536412	0.47276347	0.445516973	0.501865867	0.395153147	0.405579318	0.474912619	0.463658547	0.430157422	0.458344511	0.343013655	0.26827977	0.428055129	0.258158041	0.387681353	0.224056329	0.329747082	0.313753864	0.476069826	0.586226487	0.40395718	0.482640034	0.513709853	0.604325614	0.483942046	0.411937728	0.494960039	0.494827443	0.467152347	0.29073263	0.485238421	0.481118421	0.391977546	0.337026803	0.382275509	0.396682827	0.588057576	0.398331011	0.383277362	0.40417632	0.515239831	0.355177794	0.432956275	0.334080402	0.484915924	0.556540005	0.338039846	0.473804165	0.306053364	0.352359025	0.485996923	0.388127724
ATP2B2	-1.029566179	-1.064460376	-1.085628265	-1.26016947	-1.001384855	-0.781102392	-1.104830243	-0.892334071	-1.205415702	-1.02386555	-1.085537679	-1.053992678	-0.973126133	-1.117860237	-0.698324136	-0.782177013	-1.226245775	-1.253514817	-0.261885639	-0.51659487	-0.98087743	-0.763967464	-0.853261231	-1.304987712	-1.065853803	-0.81565123	-1.290495526	-0.779241367	-0.95465931	-0.748515312	-1.229594348	-1.175787363	-1.271013894	-0.8569596	-0.86299172	-0.852311446	-1.074294172	-0.89683096	-1.188795694	-1.050732922	-0.317663198	-0.888250851	-1.04880688	-0.892680051	-0.623630133	-1.389472132	-1.154731718	-0.985562333	0.052433228	-1.510477111	-0.847246601	-1.174979597	-1.440523919	-1.111086801	-0.89673624	-0.880773563	-1.020976031	-1.171777938	-0.539702578	0.173324869	-1.065326011	-0.287960198	-0.815949095	-0.945596864	-1.420020847	-1.154581387	0.477877514	0.17050068	-0.714450721	-0.767412867	-1.216752042	-0.948723304	-0.846833829	-0.625970015	-1.065069383	-1.076589158	-1.03869083	-0.969498382	-0.750239736	-1.026440885	-0.735296595	-1.018273845	-1.001474662	-0.977596973	-1.191274422	-0.658842701	-0.967438455	-0.969786148	-1.000435186
SLC6A11	0.232213538	-0.64662218	-0.481114065	-0.280818906	-1.333364219	0.041260685	-1.193755683	0.047572092	-0.008826414	-1.617677307	-0.535484882	-1.202998104	-0.187884723	-0.367848215	0.089913396	-0.38369968	-0.644057017	0.038798216	-0.60430618	-0.878284612	-0.422510507	-0.265816054	-0.032745783	-0.19649916	0.062717959	-0.329640597	-0.677683216	-0.015054548	-0.081314832	-0.317964558	0.229026164	-0.132613995	-0.494138678	-0.226152157	-0.479068945	-0.435232266	-1.398381213	0.281518224	0.103767882	-0.499435171	-1.679341591	-0.708139842	-0.143221017	-0.279172925	-1.544016968	-0.235386305	-0.189545503	-0.140964301	-1.257828589	-0.495394265	-1.239346605	-1.317780681	-0.414076181	0.124651759	0.086629753	-1.376883239	-0.145882952	-0.235697338	-1.179897535	-0.234804233	-0.169717347	-0.053015283	-0.526702704	-0.228733836	-0.152967593	-1.908206781	-1.486247412	-1.289162263	0.195323922	0.002535922	0.081201525	-0.811568756	-0.057575561	0.04468772	-0.267418851	-0.104214605	-0.297715566	0.358876296	-0.154837439	-0.139549982	-0.483063225	-0.12000062	0.632123222	0.00222346	-0.139772919	-0.870910681	-0.217141703	-0.218269421	-0.057696797
SLC6A1	-0.060932099	-0.340566355	-0.087573743	-0.594617657	-0.149483099	-0.142080657	-0.235005125	-0.247327054	-0.473710049	-0.272116773	-0.439885737	-0.451261291	-0.195411411	-0.088995644	-0.452803677	-0.365991242	-0.11519282	-0.327084178	-0.158243467	-0.267657831	-0.032800033	-0.150549446	-0.589863148	-0.88008245	-0.424355333	-0.33535662	-0.46415481	-0.412839458	-0.408979346	-0.831311364	-0.278853629	-0.348647248	-0.4358914	-0.269363155	-0.230097344	0.038648453	-0.378143652	-0.310148469	-0.412893641	-0.30997946	-0.715785778	0.016398086	-0.377850773	-0.172075264	-0.213136234	-0.32898649	-0.320263541	-0.525155688	-0.564819643	-0.311334007	-0.229875344	-0.054711911	-0.218526823	0.026065516	-0.065528153	-0.723873387	-0.229782475	-0.058970942	-0.245618062	-0.698250257	-0.3711491	-0.062550498	-0.3592941	-0.523328454	-0.349032949	-0.349843495	-0.126319401	-1.013358411	-1.270680339	-0.063208649	-0.192530924	-0.224153959	-0.391623676	-0.52098547	-0.176049442	-0.336419719	-0.125978085	-0.313016947	-0.795309391	0.020164606	-0.346993952	-0.105920626	0.101262966	-0.111919719	-1.022278934	-0.118978925	-0.389688296	0.078272538	-0.350972424
HRH1	0.342290386	0.153805792	-0.144402274	-0.311033797	0.169568722	-0.136458444	-0.048667578	-0.01315117	0.018358024	-0.171904054	-0.012415859	0.216128228	-0.08488857	0.106526326	-0.01635506	-0.301545909	-0.361142233	-0.138079124	0.067554987	0.096577192	-0.009481085	-0.001947091	-0.321182286	-0.365648522	0.177218804	0.130495691	-0.195920332	0.11930042	-0.074490653	0.24764252	-0.140474828	0.116570013	0.065854776	0.032704139	-0.056975225	0.182218968	0.222956533	0.182785744	-0.003222992	0.042126086	-0.598429065	0.039998429	-0.092505313	-0.106557179	0.00471385	0.056560211	0.211649812	0.011491699	-0.196261707	-0.054488342	-0.151898717	0.18191606	0.020707984	-0.062846527	-0.086134188	-0.240571404	0.229640863	0.048580042	-0.027913685	0.171470135	0.047230229	-0.116000142	-0.214672658	-0.171551762	0.19489534	0.00875971	-0.655557624	-0.050975366	-0.046895003	-0.156274592	-0.075434446	0.131986983	-0.063038092	0.111651285	0.267430361	-0.072652531	0.203728484	-0.055977832	0.136181232	-0.145993126	-0.094845988	0.144055674	-0.046993253	0.114750874	0.170253295	-0.606695773	0.158023097	-0.180570017	0.064993131
ATG7	0.477748755	0.310570505	0.093815836	0.235997469	0.235929718	0.240450379	0.267514168	0.280343713	0.211733438	0.313959688	0.160421721	0.302387091	0.111789048	0.185294389	0.203053137	0.190138172	0.101251422	0.293864351	0.257636115	0.387472906	0.220393867	0.156671472	0.21820665	0.240669022	0.267700748	0.208029497	0.193176844	0.321795028	0.249297712	0.329730723	0.226547889	0.355427685	0.201530535	0.177007903	0.178432368	0.283731311	0.266320492	0.307998498	0.296975082	0.270350651	0.151109677	0.177592828	0.293370482	0.284489266	0.34216268	0.228926495	0.302652487	0.188550682	0.37195973	0.277075962	0.106557058	0.302860195	0.204505139	0.170195598	0.204505194	0.291426132	0.449203158	0.215672144	0.352834488	0.234345475	0.342263875	0.287827637	0.274629906	0.241830935	0.213764274	0.350054524	0.197867644	0.334887729	0.390320083	0.253845119	0.107343648	0.15462913	0.129400739	0.373344286	0.354189707	0.216363784	0.124802962	0.305460524	0.238031285	0.177272028	0.263189437	0.219511023	0.330387554	0.132408279	0.357565893	0.188092047	0.179894385	0.317733574	0.256156389
VGLL4	0.673846272	0.482310967	0.600110667	0.558236009	0.546415335	0.450371875	0.478798587	0.538805731	0.526041473	0.528161601	0.468085263	0.611034344	0.623773634	0.540063464	0.468460429	0.463737962	0.575351504	0.417936143	0.595306681	0.528776613	0.451731462	0.479863925	0.54215428	0.567807975	0.501685021	0.676384873	0.566897594	0.636025354	0.649329754	0.551712258	0.392297029	0.544128536	0.496705434	0.575714563	0.579389472	0.55276039	0.495155874	0.541964507	0.548996026	0.613262666	0.151564495	0.469911575	0.484296864	0.473488205	0.603801347	0.646385164	0.642708154	0.573117214	0.302506215	0.614228586	0.444703348	0.660464518	0.633575784	0.508646501	0.507486956	0.604419045	0.851175201	0.546303243	0.674276188	0.661667818	0.578285481	0.53456149	0.561824365	0.704181944	0.574150169	0.639912845	0.218460861	0.78276974	0.585773233	0.599231643	0.461232028	0.676762171	0.586585819	0.688520325	0.554818998	0.545037289	0.601687109	0.560515776	0.393032232	0.589631076	0.485616646	0.78379982	0.605251681	0.52518667	0.636275386	0.201819021	0.521489741	0.475624806	0.52124533
SYN2	-0.19429582	-1.422538677	-0.737951526	-0.924235669	-1.241328473	-0.492464334	-1.464404621	-0.834716104	-1.488731803	-1.108693734	-0.946561595	-1.156957553	-0.7615847	-1.062943554	-1.658425207	-0.909742334	0.070542988	-0.966439668	-1.00889446	-1.055492125	-0.406723641	-1.311367272	-0.504730716	-0.801797007	-1.095678464	-0.989296235	-1.253749488	-1.575683841	-0.59126887	-0.686697514	-0.418345253	-1.019446603	-1.638511644	-0.935072792	-0.739626518	-1.21169404	-1.272090323	-0.883608546	-1.046128114	-1.505012033	-0.047986526	-1.277417896	-0.864394057	-0.87379271	-1.247602182	-0.986348458	-0.859243445	-1.279604268	-0.309181168	-1.239497272	-0.774732024	-1.317780681	-0.907331303	-0.736183251	-0.856409765	-0.88077392	-1.128550075	-0.907245777	-0.929642837	-0.392769433	-0.629129431	-0.948805709	-0.774875181	-0.90440945	-0.903541656	-1.179010648	-0.040240812	-0.978998705	-0.927123324	-1.013303749	-0.811024012	-1.191649221	-0.505791332	-0.269554289	-0.951128406	-0.969294949	-1.235902246	-1.259844184	-1.025192183	-1.015381475	-0.515711355	-0.564253668	-0.032562651	-1.128842931	-0.964626268	-0.564929594	-1.26162541	-1.27443892	-0.939121077
TIMP4	-0.697977392	-0.876007059	-1.882305527	-1.00555946	-0.902351818	-1.144772917	-0.96675531	-0.774493615	-0.771343113	-0.693693692	-0.962702195	-0.598991822	-1.040111691	-0.722663809	-1.658425207	-1.062127089	-0.919887635	-0.603612591	-0.944903771	-0.62192112	-0.765111813	-1.040220544	-1.048852959	-1.188256478	-1.262895636	-0.815652013	-1.02657044	-1.090581128	-0.501318887	-0.957109229	-1.229594348	-0.711629827	-1.210473434	-0.74684857	-0.60088033	-0.978122632	-1.023787596	-0.637370622	-1.592101324	-1.091792261	-0.587299254	-1.235953607	-0.93315743	-0.633367679	-0.72125036	-1.005130407	-0.679797366	-1.184027181	-1.137711687	-0.852859389	-0.067256104	-1.283217625	-1.165316508	-0.879676305	-1.027663801	-0.934945852	-1.080617023	-0.88155778	-1.151837066	-0.988376882	-0.629129431	-1.246330031	-1.114590601	-1.125267808	-0.956376945	-1.110854705	-0.961223995	-1.639886624	-1.015801513	-0.744342478	-0.702813363	-1.296897054	-0.79931144	-0.449402422	-0.310989498	-0.969294821	-0.757492848	-0.879775581	-1.236399686	-0.820514876	-1.180888221	-0.944043103	-0.068820512	-0.831450208	-0.849128739	-1.404385069	-1.117409415	-1.37846657	-1.242474311
PPARG	0.730502027	0.318560041	0.492289483	0.298584294	0.201683004	0.599911941	0.444648394	0.510115157	0.514834486	0.349407555	-0.198953483	0.60224525	0.539438486	0.510328178	-0.172605049	-0.090710311	-0.345523119	0.675242892	0.371520832	0.103391564	0.550348477	0.565147858	0.726477161	0.272752642	0.409192476	0.377370588	0.612358128	-0.101081447	0.710871954	0.266982113	0.784155309	0.597126246	-0.490115176	0.648087612	0.554474595	-0.029134999	0.228772532	0.699147769	-0.019671213	-0.092645603	0.016452143	-0.14785776	0.512690048	0.657031069	0.375734589	0.361072618	0.591658475	-0.348529375	-0.380905036	0.40778981	0.726978321	-0.025145489	0.638565632	0.554545576	0.640381975	0.487955372	0.353302246	0.553600252	0.162348189	-0.370695197	0.562581767	0.769102661	0.416900984	0.659882339	0.346350192	0.08609024	-0.483333039	-0.533017495	0.337324699	0.710380622	0.635203975	0.195981212	0.579584598	0.506520467	0.271435127	0.666715203	0.077561757	0.513320874	-0.328365551	0.569534555	0.300586142	0.70232781	0.798002355	0.13662974	0.558913534	-0.413045283	0.575813181	0.522812579	0.695033149
TSEN2	0.377039625	-0.013331683	0.130123434	0.087984879	0.199632964	0.220424834	0.180671292	0.157835777	0.108525371	0.211703183	0.041215601	0.260715641	0.270400873	0.070419459	-0.041951592	-0.17356043	0.187439507	0.311220241	-0.143409655	0.034537009	0.20968775	0.313888925	0.311596719	0.075256954	0.174876559	-0.080530846	0.178119981	0.171153644	0.300388989	0.177564374	0.220553816	0.218589712	-0.230364959	0.26082289	0.270009817	0.059660429	-0.014753271	0.339849401	0.060728686	-0.071470882	0.094055805	-0.012204979	0.201536391	0.324324296	-0.149058406	0.139705252	0.300742839	-0.122611618	-0.051037561	-0.093970398	0.536464174	-0.0368205	0.189285201	0.156972206	0.246926321	0.319958668	0.471122629	0.060818537	-0.170012289	0.066189072	0.337676015	0.329802482	2.31e-08	0.275414057	0.130148969	-0.120750849	0.005011337	0.143167678	0.139698612	0.199468084	0.227655347	0.068697599	0.324217896	0.375104375	-0.000619424	0.212366975	0.046478139	0.179721284	-0.081218896	0.092988478	0.140242407	0.441650709	0.49570803	-0.049552318	0.229186316	0.074518793	0.16480751	0.052804977	0.257664716
MKRN2OS	-0.463202743	-0.735742584	-0.643730989	-0.627675428	-0.665637475	-0.526854498	-0.642137941	-0.325121981	-0.583635113	-0.721450027	-0.83200583	-0.373635073	-0.420604837	-0.443067215	-0.591499623	-0.944857854	-0.652546071	-0.340716405	-0.933516822	-0.82268096	-0.422510561	-0.403826528	-0.437310206	-0.540858072	-0.460956016	-0.878327871	-0.526827712	-0.523452956	-0.465717526	-0.345897256	-0.68679847	-0.290822502	-1.638511644	-0.318890123	-0.404932898	-0.810497857	-0.687812001	-0.338322882	-0.545104566	-0.703247735	-0.923056078	-0.680724516	-0.362372668	-0.183841779	-0.592426443	-0.643233589	-0.418867818	-1.279604268	-0.941953505	-0.822687402	-0.142381124	-0.827765772	-0.342906022	-0.50289133	-0.354105789	-0.478639344	-0.280322249	-0.566014094	-1.492788181	-0.988376882	-0.344067993	-0.410303356	-0.699833657	-0.491904877	-0.721172289	-0.747438061	-0.754517459	-0.545911679	-0.447952718	-0.447410687	-0.407213446	-0.584330166	-0.577621709	-0.36846969	-0.656240298	-0.454257432	-0.795861555	-0.276962014	-0.827284824	-0.473300689	-0.792309528	-0.442368467	-0.377290265	-0.713878147	-0.415597406	-1.06866499	-0.402958084	-0.501320517	-0.464460285
MKRN2	0.588949401	0.339645047	0.350479676	0.364331695	0.439023013	0.364266359	0.336193922	0.378329392	0.342933295	0.358156581	0.275899132	0.415511195	0.383440851	0.350224257	0.2875974	0.082497024	0.372067675	0.467710763	0.279813306	0.203365261	0.387011351	0.293554411	0.317768479	0.21372847	0.366238966	0.243932862	0.316168104	0.375576934	0.491837987	0.430928242	0.375028944	0.404232477	0.20922858	0.313577543	0.373587485	0.294919119	0.31848993	0.444603441	0.210233737	0.216705269	0.174342419	0.257341661	0.296327537	0.420749458	0.079767607	0.350745724	0.488254462	0.012149619	0.191946762	0.158141408	0.595491062	0.265232656	0.398623077	0.290684291	0.346604203	0.419424925	0.611043791	0.327893252	0.180016541	0.476686842	0.518760499	0.361973616	0.224375865	0.26789517	0.318816354	0.154716061	0.351623943	0.424601509	0.209419775	0.361055727	0.35199503	0.365496842	0.322948492	0.474811234	0.304077444	0.354407787	0.242950715	0.36799564	0.22421265	0.317662225	0.395440486	0.637107513	0.518694004	0.22628943	0.458648349	0.20524646	0.330333093	0.341793947	0.401265653
