ModelID	RAI_8_score	THYROID_NONOVERLAP_score	TDS_like_score	TF_collapse_score	STAT3_AP1_DNMT_score	DM1_like_score	PatientID	CellLineName	StrippedCellLineName	DepmapModelType	OncotreeLineage	OncotreePrimaryDisease	OncotreeSubtype	OncotreeCode	PatientSubtypeFeatures	RRID	Age	AgeCategory	Sex	PatientRace	PrimaryOrMetastasis	SampleCollectionSite	SourceType	SourceDetail	CatalogNumber	ModelType	TissueOrigin	ModelDerivationMaterial	ModelTreatment	PatientTreatmentStatus	PatientTreatmentType	PatientTreatmentDetails	Stage	StagingSystem	PatientTumorGrade	PatientTreatmentResponse	GrowthPattern	OnboardedMedia	FormulationID	SerumFreeMedia	PlateCoating	EngineeredModel	EngineeredModelDetails	CulturedResistanceDrug	PublicComments	CCLEName	HCMIID	PediatricModelType	ModelAvailableInDbgap	ModelSubtypeFeatures	WTSIMasterCellID	SangerModelID	COSMICID	ModelIDAlias	is_thyroid	is_thyroid_model	cancer_type	lineage_silenced_score
ACH-001128	-0.24614842081900784	-0.27941352521144025	-0.4029596586029106	-0.010387740780899601	0.43124474724507983	0.24614842081900784	PT-u43maP	MON	MON	ERT	Soft Tissue	Rhabdoid Cancer	Extrarenal Rhabdoid Cancer			CVCL_M846	0.0	Pediatric	Male			soft_tissue	St. Jude Children's Research Hospital	Charles Roberts		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						MON_SOFT_TISSUE		True	Approved for public sharing - CCLE						False	False	Soft Tissue	0.5643751335517295
ACH-001129	-0.1646899488323223	-0.24100018267350887	-0.29653494077701403	-0.3048258197797712	-0.022676338995643957	0.1646899488323223	PT-ej13Dz	MONO-MAC-1	MONOMAC1	AMOL	Myeloid	Acute Myeloid Leukemia	Acute Monoblastic/Monocytic Leukemia	AMOL	KMT2A-MLLT3	CVCL_1425	64.0	Adult	Male		Primary	haematopoietic_and_lymphoid_tissue	DSMZ		ACC 252	Cell Line											Suspension	MF-001-052	RPMI + 10% FBS + 2 mM Glutamine + 1x NEAA + 1 mM sodium pyruvate	False						MONOMAC1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE		True	Approved for public sharing - CCLE			SIDM01022			False	False	Myeloid	0.377605152036352
ACH-001132	0.6284471226395266	0.564900966692036	0.4213003738543662	-0.3684252317606948	-0.7173006916633565	-0.6284471226395266	PT-amL0ty	MTA	MTA	NKCLL	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	Natural Killer (NK) Cell Lymphoblastic Leukemia/Lymphoma (NKCLL)	NKCLL		CVCL_3032	58.0	Adult	Female			haematopoietic_and_lymphoid_tissue	Academic lab			Cell Line											Suspension	MF-001-001	RPMI + 10% FBS	False						MTA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE		False	HMB-MDS			SIDM01868			False	False	Lymphoid	-1.4409189690909208
ACH-001134	-0.2689600223640259	-0.18446957459833535	-0.4619496324311457	-0.7950786956335726	-0.6411027170373149	0.2689600223640259	PT-YD7WB8	MYLA	MYLA	NHL	Lymphoid	Non-Hodgkin Lymphoma	Non-Hodgkin Lymphoma	NHL				Unknown	Male			haematopoietic_and_lymphoid_tissue	Academic lab			Cell Line											Suspension									MYLA_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE		True	In Progress						False	False	Lymphoid	0.6166781327977202
ACH-001142	-0.22683106870145237	-0.22257264716815664	-0.2581758651224517	0.026672230835645544	0.20629345958495135	0.22683106870145237	PT-8xkIWr	NHAHTDD	NHAHTDD	ZIMMEPCNS	CNS/Brain	Non-Cancerous	Immortalized Epithelial Cells, CNS			CVCL_WS73		Unknown	Male			central_nervous_system	JCRB			Cell Line											Unknown									NHAHTDD_PRIMARY		False	Approved for public sharing - CCLE						False	False	CNS/Brain	0.5200838350541148
ACH-001145	-0.2679556681822858	-0.2695800828076434	0.29688117744915465	1.1316180418441948	0.15130086435620307	0.2679556681822858	PT-3doOpy	OC 316	OC316	SOC	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Serous Ovarian Cancer	SOC		CVCL_1618	60.0	Adult	Female		Metastatic	ascites	ICLC		HTL98014	Cell Line											Adherent	MF-001-014	RPMI + 5% FBS	False						OC316_OVARY		False	Approved for public sharing - CCLE			SIDM00219			False	False	Ovary/Fallopian Tube	0.6143753249082087
ACH-001147	-0.14798574390503832	-0.2056419060814894	-0.45912896454808344	-0.6648254288223285	-1.0387501772631826	0.14798574390503832	PT-rlWyNR	OCI-Ly12	OCILY12	FTCL	Lymphoid	Mature T and NK Neoplasms	Follicular T-Cell Lymphoma	FTCL		CVCL_8796	37.0	Adult	Male			lymph_node	Academic lab			Cell Line											Suspension	MF-001-001	RPMI + 10% FBS	False						OCILY12_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE		False	HMB-MDS			SIDM01882			False	False	Lymphoid	0.33930534147756997
ACH-001148	0.5620085038379149	0.4981393878870792	0.3669647334249912	-0.7315864404006245	-0.3576054939087478	-0.5620085038379149	PT-pngX0a	OCILY-132	OCILY132	DLBCLNOS	Lymphoid	Mature B-Cell Neoplasms	Diffuse Large B-Cell Lymphoma, NOS	DLBCLNOS		CVCL_8797	28.0	Adult	Female			bone_marrow				Cell Line											Suspension	MF-001-001	RPMI + 10% FBS	False						OCILY132_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE		False	HMB-MDS			SIDM01877			False	False	Lymphoid	-1.2885868751681124
ACH-001150	0.034189419593618646	0.0433437820498818	0.3505802450423984	0.8677260835893813	0.05660763279698067	-0.034189419593618646	PT-5G7P6A	OUMS-27	OUMS27	CHS	Bone	Chondrosarcoma	Chondrosarcoma	CHS		CVCL_3090	65.0	Adult	Male		Primary	bone	HSRRB		IFO50488	Cell Line											Adherent	MF-002-001	DMEM + 10% FBS	False						OUMS27_BONE		False	Approved for public sharing - CCLE						False	False	Bone	-0.07839033939361595
ACH-001151	-0.16389651705255356	-0.24893402353949529	-0.2596967517711151	-0.07644122865304734	0.16388202452194975	0.16389651705255356	PT-u4FBpq	OVCAR-5	OVCAR5	HGSOC	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	HGSOC		CVCL_1628	67.0	Adult	Female		Metastatic	ascites	NCI-DTP			Cell Line											Adherent	MF-001-014	RPMI + 5% FBS	False						OVCAR5_OVARY		False	Approved for public sharing - CCLE		1858.0	SIDM00091	905969.0		False	False	Ovary/Fallopian Tube	0.37578595220081684
ACH-001163	-0.2821728407350125	-0.279049768547566	-0.2803680348480462	-0.19630202991381318	-0.2386152026366001	0.2821728407350125	PT-wOhyc6	CCLF_PEDS_0001_T	CCLFPEDS0001T	MRC	Kidney	Renal Cell Carcinoma	Renal Medullary Carcinoma	MRC		CVCL_B3PK	15.0	Pediatric	Male	black_or_african_american	Metastatic	kidney	CCLF			Cell Line				Post-treatment							Adherent	MF-001-001	RPMI + 10% FBS	False						PEDS005TSUSP_KIDNEY		True	In Progress					ACH-002427, ACH-001316	False	False	Kidney	0.6469728066693166
ACH-001164	0.1944273982149756	-0.2670169440569416	0.13991959985557148	-0.7364598902243447	0.2626553944831777	-0.1944273982149756	PT-VJQa5v	CCLF_PEDS_0003_T	CCLFPEDS0003T	MFH	Soft Tissue	Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma	Undifferentiated Pleomorphic Sarcoma/Malignant Fibrous Histiocytoma/High-Grade Spindle Cell Sarcoma	MFH		CVCL_B3PL		Pediatric	Male			soft_tissue	CCLF			Cell Line											Adherent									CCLFPEDS0003T_SOFT_TISSUE	HCM-BROD-0035-C49	True	In Progress					ACH-002428	False	False	Soft Tissue	-0.4457879049907707
ACH-001172	0.539046282027022	0.355227651069109	0.13401214379879034	-0.7292520175838013	-0.27569084897786006	-0.539046282027022	PT-88IC1n	U-251 MG DM	U251MGDM	ASTR	CNS/Brain	Adult-Type Diffuse Glioma	Astrocytoma, IDH-Mutant	ASTR			75.0	Adult	Male		Primary	central_nervous_system	HSRRB			Cell Line											Adherent	MF-015-011	EMEM + 10% FBS + 2mM Glutamine + 100uM NEAA + 1mM Sodium Pyruvate	False					This line is a U251MG (ACH-000232) derivative.	U251MGDM_Brain		False						ACH-001173	False	False	CNS/Brain	-1.2359385300840866
ACH-001183	0.07773886927927626	0.12548278238266639	-0.32429058777553327	-0.43737988147765733	0.1744212778890705	-0.07773886927927626	PT-ESM25t	RT112/84	RT11284	BLCA	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	BLCA		CVCL_2714		Unknown	Female		Primary	urinary_tract	ECACC			Cell Line											Adherent	MF-006-002	MEM + 10% FBS + 2mM Glutamine + 100uM NEAA	False						RT11284_URINARY_TRACT		False	Approved for public sharing - CCLE			SIDM01202			False	False	Bladder/Urinary Tract	-0.17824158524223194
ACH-001184	-0.20831494837551906	-0.30221647268497676	-0.14249917784891503	-0.30427946166836867	-0.6729833332025417	0.20831494837551906	PT-4E3Ck9	SCMC-RM2	SCMCRM2	ARMS	Soft Tissue	Rhabdomyosarcoma	Alveolar Rhabdomyosarcoma	ARMS		CVCL_A667	11.0	Pediatric	Female		Metastatic	bone_marrow	University Hospital Zurich	Beat Schaefer		Cell Line											Adherent	MF-002-001	DMEM + 10% FBS	False						SCMCRM2_SOFT_TISSUE		True	HMB-MDS	PAX3::FKHR					False	False	Soft Tissue	0.47762962045042906
ACH-001188	-0.17789188856439525	-0.15606826970614573	-0.3102736023204434	-0.6275434447640725	-0.9815694848127124	0.17789188856439525	PT-ombRgU	SH-SY5Y	SHSY5Y	NBL	Peripheral Nervous System	Neuroblastoma	Neuroblastoma	NBL		CVCL_0019	4.0	Pediatric	Female		Metastatic	bone_marrow	ATCC		CRL-2266	Cell Line											Adherent	MF-027-001	EMEM:F12 + 10% FBS	False						SHSY5Y_AUTONOMIC_GANGLIA		True	Approved for public sharing - CCLE	MYC_Amplified		SIDM01236			False	False	Peripheral Nervous System	0.40787488309795866
ACH-001190	-0.26345086924917305	-0.06420568371660026	-0.16940967314229147	-0.11705491764050913	0.02534878798959204	0.26345086924917305	PT-IHNbDy	SK-MEL-2	SKMEL2	MEL	Skin	Melanoma	Melanoma	MEL		CVCL_0069	60.0	Adult	Male	caucasian	Metastatic	skin	ATCC		HTB-68	Cell Line											Adherent	MF-006-001	MEM + 10% FBS	False						SKMEL2_SKIN		False	Approved for public sharing - CCLE		1191.0	SIDM00082	905955.0		False	False	Skin	0.6040466114797826
ACH-001192	0.2676811549846647	0.24377353503223054	-0.02296048685808191	-0.14478431146993911	-0.17833942467542924	-0.2676811549846647	PT-MPUfgI	SK-NEP-1	SKNEP1	ES	Bone	Ewing Sarcoma	Ewing Sarcoma	ES		CVCL_0631	25.0	Adult	Female		Metastatic	pleural_effusion	Dana-Farber Cancer Institute	Kim Stegmaier		Cell Line											Suspension									SKNEP1_BONE		True	Approved for public sharing - CCLE	EWS::FLI		SIDM00027			False	False	Bone	-0.6137459143190462
ACH-001193	0.19098185518704938	0.06217884445423843	-0.20281958086778443	-0.5045114188527755	-0.2573995092577637	-0.19098185518704938	PT-zjZ0Ko	SK-PN-DW	SKPNDW	ES	Bone	Ewing Sarcoma	Ewing Sarcoma	ES		CVCL_1703	17.0	Pediatric	Male			Embryonal	Dana-Farber Cancer Institute	Kim Stegmaier		Cell Line											Adherent	MF-002-001	DMEM + 10% FBS	False						SKPNDW_BONE		True	Approved for public sharing - CCLE	EWS::FLI	946.0	SIDM01097	909731.0		False	False	Bone	-0.43788787946928287
ACH-001194	0.12396240791808857	-0.25568117620237624	0.14782888521723964	0.38170754027479403	0.16783508763258273	-0.12396240791808857	PT-sWRqxl	SK-RC-31	SKRC31	RCC	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	RCC		CVCL_6186		Unknown	Male		Metastatic	lung	Dana-Farber Cancer Institute	Bill Kaelin		Cell Line											Adherent	MF-001-002	RPMI + 10% FBS + 100uM NEAA	False						SKRC31_KIDNEY		False	Approved for public sharing - CCLE						False	False	Kidney	-0.28422404779759897
ACH-001196	-0.34113473878710415	0.32010070219772874	-0.30205902851926497	-0.39483946198397407	-0.4870689775742257	0.34113473878710415	PT-9a1vbV	SMS-CTR	SMSCTR	ERMS	Soft Tissue	Rhabdomyosarcoma	Embryonal Rhabdomyosarcoma	ERMS		CVCL_A770	1.0	Pediatric	Male			soft_tissue	University of Texas Southwestern			Cell Line											Adherent	MF-002-001	DMEM + 10% FBS	False						SMSCTR_SOFT_TISSUE		True	HMB-MDS						False	False	Soft Tissue	0.7821620919667465
ACH-001197	0.17374857734755164	0.049943782356718765	0.2184614723057538	0.24547129259697686	-0.4080107518818741	-0.17374857734755164	PT-3YIeN9	SMZ-1	SMZ1	MTNN	Lymphoid	Non-Hodgkin Lymphoma	Mature T and NK Neoplasms	MTNN		CVCL_RL84	46.0	Adult	Male	unknown	Metastatic	ascites	Academic lab			Cell Line				Unknown							Suspension	MF-001-001	RPMI + 10% FBS	False						SMZ1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE		False	HMB-MDS						False	False	Lymphoid	-0.39837499756722056
ACH-001200	1.3359111314900654	-0.2475221084193868	-0.2818385382162397	-0.33303321820556303	-0.5523114690788689	-1.3359111314900654	PT-XDzUk4	STM91-01	STM9101	MRT	Kidney	Rhabdoid Cancer	Rhabdoid Cancer	MRT		CVCL_8000	0.0	Pediatric	Male		Metastatic	lung	St. Jude Children's Research Hospital	Charles Roberts		Cell Line											Adherent	MF-001-003	RPMI + 10% FBS + 2mM Glutamine	False						STM9101_SOFT_TISSUE		True	Approved for public sharing - CCLE						False	False	Kidney	-3.0630097919755834
ACH-001201	0.23764154131317727	0.22954536752786528	0.07758637066668367	-0.12999057084813082	-1.1590701217402481	-0.23764154131317727	PT-ONhJf5	SU-MB-002	SUMB002	MBLNOS	CNS/Brain	Embryonal Tumor	Medulloblastoma, NOS	MBLNOS		CVCL_VU79		Pediatric	Unknown		Primary	central_nervous_system	Ohio State University	Yoon-Jae Cho		Cell Line											Adherent	MF-032-002	Tumor Stem Media + 10ng/mL PDGFAA and 10ng/mL PDGFBB	True						SUMB002_CENTRAL_NERVOUS_SYSTEM		True	HMB-MDS						False	False	CNS/Brain	-0.5448703516756684
ACH-001205	0.23921327079179136	0.2622470778215284	-0.04111526128974065	-0.3087617939915558	-0.8010464840739545	-0.23921327079179136	PT-eQaQl0	TC-32	TC32	ES	Bone	Ewing Sarcoma	Ewing Sarcoma	ES		CVCL_7151	17.0	Pediatric	Female		Primary	bone	Dana-Farber Cancer Institute	Kim Stegmaier		Cell Line				Pre-treatment							Adherent	MF-001-003	RPMI + 10% FBS + 2mM Glutamine	False						TC32_BONE		True	Approved for public sharing - CCLE	EWS::FLI					False	False	Bone	-0.5484740515549874
ACH-001207	-0.3596681741315874	-0.3348023139751759	0.08201209897258369	0.6687588321903577	0.40429697288907646	0.3596681741315874	PT-2m2BT9	TIG-3 TD	TIG3TD	ZFIBLUN	Fibroblast	Non-Cancerous	Fibroblast, Lung			CVCL_V617		Fetus	Male			fibroblast	Academic lab			Cell Line											Adherent									TIG3TD_FIBROBLAST		False	Approved for public sharing - CCLE						False	False	Fibroblast	0.8246560068694391
ACH-001209	-0.36094587974380116	-0.370113511834876	-0.40368067849167016	0.1374145424852498	-0.9370835157977658	0.36094587974380116	PT-VfXLmL	TOM-1	TOM1	BALL	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia		BCR-ABL1 (e1-a2)	CVCL_1895	54.0	Adult	Female			bone_marrow	DSMZ		ACC-578	Cell Line											Mixed	MF-001-020	RPMI + 20% FBS	False						TOM1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE		True	HMB-MDS	BCR::ABL1					False	False	Lymphoid	0.8275855616199169
ACH-001210	-0.18826698569378783	-0.18853503219391687	-0.3503180602504037	-0.4220981953045495	0.007701852681562601	0.18826698569378783	PT-zlBs5P	TTC-1240	TTC1240	MRT	Kidney	Rhabdoid Cancer	Rhabdoid Cancer	MRT		CVCL_8002	0.0	Pediatric	Female		Metastatic	central_nervous_system	St. Jude Children's Research Hospital	Charles Roberts		Cell Line											Adherent	MF-001-003	RPMI + 10% FBS + 2mM Glutamine	False						TTC1240_SOFT_TISSUE		True	Approved for public sharing - CCLE						False	False	Kidney	0.4316631601404451
ACH-001211	-0.11936962382521056	-0.06490779348211359	-0.15915121048001543	-0.5244032974641797	0.2633275815619653	0.11936962382521056	PT-ZmNOms	TTC-549	TTC549	ERT	Soft Tissue	Rhabdoid Cancer	Extrarenal Rhabdoid Cancer			CVCL_8005	6.0	Pediatric	Female			soft_tissue	St. Jude Children's Research Hospital	Charles Roberts		Cell Line											Adherent	MF-001-001	RPMI + 10% FBS	False						TTC549_SOFT_TISSUE		True	Approved for public sharing - CCLE						False	False	Soft Tissue	0.27369359983791774
ACH-001227	1.2893449540865316	1.292634125728231	0.8989754001259043	1.1131721007399655	0.24223955748226786	-1.2893449540865316	PT-k3C7C0	UPCI-SCC-090	UPCISCC090	OCSC	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	OCSC		CVCL_1899	46.0	Adult	Male		Primary	upper_aerodigestive_tract	DSMZ		ACC-670	Cell Line											Adherent	MF-015-003	EMEM + 10% FBS + 2mM Glutamine	False						UPCISCC090_UPPER_AERODIGESTIVE_TRACT		False	HMB-MDS		864.0	SIDM00399	1299052.0	ACH-002315	False	False	Head and Neck	-2.9562417188607166
ACH-001228	0.861541015650385	0.8587963551408471	0.6202262178638009	1.2101268886884502	0.2937397699482864	-0.861541015650385	PT-k3C7C0	UPCI-SCC-152	UPCISCC152	OCSC	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	OCSC		CVCL_C058	47.0	Adult	Male			upper_aerodigestive_tract	ATCC		CRL-3240	Cell Line											Adherent	MF-015-002	EMEM + 10% FBS + 2mM Glutamine + 100uM NEAA	False						UPCISCC152_UPPER_AERODIGESTIVE_TRACT		False	HMB-MDS			SIDM00398			False	False	Head and Neck	-1.975362361254
ACH-001229	2.4559433675275257	2.5191282902468917	0.1884781965784445	0.31402218696624185	0.10075771475768605	-2.4559433675275257	PT-FRJzoR	UPCI-SCC-154	UPCISCC154	OCSC	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	OCSC		CVCL_2230	54.0	Adult	Male		Primary	upper_aerodigestive_tract	DSMZ		669	Cell Line											Adherent	MF-006-002	MEM + 10% FBS + 2mM Glutamine + 100uM NEAA	False						UPCISCC154_UPPER_AERODIGESTIVE_TRACT		False	HMB-MDS						False	False	Head and Neck	-5.631047160213174
ACH-001232	-0.24303019451998398	-0.14461662092632563	0.0787288451203822	-0.3849432365475036	0.6756798931550406	0.24303019451998398	PT-Qe9Gjx	UW228	UW228	MBLNOS	CNS/Brain	Embryonal Tumor	Medulloblastoma, NOS	MBLNOS		CVCL_8585	9.0	Pediatric	Male		Primary	central_nervous_system	Dana-Farber Cancer Institute	Mimi Bandhyopadhyay		Cell Line											Adherent	MF-007-002	DMEM:F12 + 10% FBS + 2mM Glutamine	False					Cell line thought to be female but has Y chromosome expression.	UW228_CENTRAL_NERVOUS_SYSTEM		True	HMB-MDS	MYC_No					False	False	CNS/Brain	0.5572255878503979
ACH-001239	-0.3188453831972905	0.20129868563803552	-0.32986475718050107	-0.03922701133841999	0.1401437249211717	0.3188453831972905	PT-JAyPtz	WM-266-4	WM2664	MEL	Skin	Melanoma	Melanoma	MEL		CVCL_2765	55.0	Adult	Female		Metastatic	skin	ATCC		CRL-1676	Cell Line											Adherent	MF-002-001	DMEM + 10% FBS	False						WM2664_SKIN		False	Approved for public sharing - CCLE			SIDM00979			False	False	Skin	0.731056511049643
ACH-001270	-0.3658231154208716	-0.35759936814152365	-0.10892301956869102	-0.05961081271851205	0.49206484623714525	0.3658231154208716	PT-isOde8	1273/99	127399	SYNS	Soft Tissue	Synovial Sarcoma	Synovial Sarcoma	SYNS		CVCL_N588		Pediatric	Male			soft_tissue	The Broad Institute	Cigall Kadoch		Cell Line											Adherent	MF-002-017	DMEM + 20% FBS + 1mM Sodium pyruvate	False						127399_SOFT_TISSUE		True	HMB-MDS						False	False	Soft Tissue	0.8387682071451297
ACH-001274	-0.3125574063716838	-0.30770388717693187	-0.33110023852331066	-0.07197659299599818	-0.14541287240066267	0.3125574063716838	PT-IfpyhV	SW982	SW982	SYNS	Soft Tissue	Synovial Sarcoma	Synovial Sarcoma	SYNS		CVCL_1734	25.0	Adult	Female			soft_tissue	The Broad Institute	Cigall Kadoch	HTB-93	Cell Line											Adherent	MF-021-001	L-15 + 10% FBS	False						SW982_SOFT_TISSUE		True	HMB-MDS		1560.0	SIDM01161	909759.0		False	False	Soft Tissue	0.7166392836349224
ACH-001275	-0.2699428774036876	-0.23530528396900335	-0.32635828510724524	-0.2662566894141489	-0.4670389153078279	0.2699428774036876	PT-WqcWC9	SYO-1	SYO1	OS	Bone	Osteosarcoma	Osteosarcoma	OS		CVCL_7146	19.0	Adult	Female				The Broad Institute	Cigall Kadoch		Cell Line				Active treatment						Partial Response	Adherent	MF-002-017	DMEM + 20% FBS + 1mM Sodium pyruvate	False						SYO1_SOFT_TISSUE		True	HMB-MDS						False	False	Bone	0.6189316469272256
ACH-001277	0.23226015133348626	-0.13823067729808752	-0.2515201991603911	-0.5626122332434017	0.15437749934014183	-0.23226015133348626	PT-yyLDZV	Yamato	YAMATO	SYNS	Soft Tissue	Synovial Sarcoma	Synovial Sarcoma	SYNS		CVCL_6C44	30.0	Adult	Male		Metastatic	soft_tissue	The Broad Institute	Cigall Kadoch		Cell Line											Adherent	MF-002-017	DMEM + 20% FBS + 1mM Sodium pyruvate	False						YAMATO_SOFT_TISSUE		True	HMB-MDS						False	False	Soft Tissue	-0.5325317688061272
ACH-001278	0.6814371514445374	-0.3669517398632509	-0.3538718573005484	-0.09190166673469889	-0.22156730834480845	-0.6814371514445374	PT-ZkKui4	BIN-67	BIN67	SCCO	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Small Cell Carcinoma of the Ovary	SCCO		CVCL_S987		Unknown	Female		Metastatic	bone	The Broad Institute	Cigall Kadoch		Cell Line											Adherent	MF-007-019	DMEM:F12 + 20% FBS	False						BIN67_OVARY		False	HMB-MDS						False	False	Ovary/Fallopian Tube	-1.562415806179012
ACH-001279	-0.3158386354030687	-0.3212057368619624	0.1086980701945635	0.5626455846963334	0.391474627696533	0.3158386354030687	PT-z5pG5i	SCCOHT-1	SCCOHT1	SCCO	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Small Cell Carcinoma of the Ovary	SCCO		CVCL_VU69	31.0	Adult	Female			ovary	The Broad Institute	Cigall Kadoch		Cell Line											Adherent	MF-001-003	RPMI + 10% FBS + 2mM Glutamine	False						SCCOHT1_OVARY		False	HMB-MDS						False	False	Ovary/Fallopian Tube	0.7241625659970032
ACH-001280	0.117294673907027	0.07230509699821375	-0.08869121642918541	-0.7110924051456553	-0.41139694544607985	-0.117294673907027	PT-u27nif	SCS-214	SCS214	SYNS	Soft Tissue	Synovial Sarcoma	Synovial Sarcoma	SYNS		CVCL_WU91		Pediatric	Unknown			soft_tissue	The Broad Institute	Cigall Kadoch		Cell Line											Adherent	MF-002-009	DMEM + 20% FBS	False						SCS214_SOFT_TISSUE		True	In Progress						False	False	Soft Tissue	-0.26893610379836735
ACH-001283	-0.039316009882367595	-0.06211800556566788	-0.37544422410859485	-0.21475476663153759	-0.7089719599399651	0.039316009882367595	PT-yXtSGR	TC-106	TC106	ES	Bone	Ewing Sarcoma	Ewing Sarcoma	ES		CVCL_F531	19.0	Adult	Male		Metastatic	skin	Dana-Farber Cancer Institute	Kim Stegmaier		Cell Line				Pre-treatment							Adherent	MF-001-003	RPMI + 10% FBS + 2mM Glutamine	False						TC106_BONE		True	HMB-MDS	EWS::ERG					False	False	Bone	0.09014471128538266
ACH-001289	-0.19526186513886223	-0.3383482429708985	0.1708942392519578	0.6040209945026628	-0.36652128974497533	0.19526186513886223	PT-773uN4	COG-AR-359	COGAR359	ATRT	CNS/Brain	Embryonal Tumor	Atypical Teratoid/Rhabdoid Tumor	ATRT		CVCL_RS25		Pediatric	Male			central_nervous_system	Children's Oncology Group (COG)			Cell Line				Pre-treatment							Suspension	MF-005-005	IMDM + 20% FBS + 4mM Glutamine + 1x Insulin-Transferrin-Selenium	False						COGAR359_SOFT_TISSUE		True	HMB-MDS						False	False	CNS/Brain	0.44770119121071095
ACH-001295	0.13641167952187944	0.14201834273872474	0.07758891959544989	-0.12817051331352133	-0.5249260152138783	-0.13641167952187944	PT-KinR5m	Y-79	Y79	RBL	Eye	Retinoblastoma	Retinoblastoma	RBL		CVCL_1893	2.0	Pediatric	Female		Primary	eye	ATCC			Cell Line											Suspension	MF-001-020	RPMI + 20% FBS	False						Y79_AUTONOMIC_GANGLIA		True	HMB-MDS						False	False	Eye	-0.31276804292311494
