candidate_id	barneo_score	patient_gated_score	barneo_rank_global	barneo_rank_within_patient	confidence_score	confidence_bin	abstain	abstention_reason_primary	abstention_reason_all	disease_gate	presentation_gate	antigen_gate	immune_context_gate	model_confidence_gate
CNV0_02474	0.8071732236123857	0.41327269048954157	121	NA	0.8939452729868123	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00405	0.9735008823034754	0.4131869896991611	122	NA	0.7426687076219481	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.8289728894201466
CNV0_02506	0.9203296490682771	0.4131309606452477	123	NA	0.9253680973748704	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8767471615492717
CNV0_00725	0.9631751154740045	0.4131021803009758	124	NA	0.9391683030684568	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8376879582310174
CNV0_00517	0.9802859885716414	0.4130789908565064	125	NA	0.9449122757865687	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8230199282886637
CNV0_00124	0.9757247000718893	0.4130116336288037	126	NA	0.9433317167855695	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8267325269841216
CNV0_00558	0.9766590451059434	0.4129422415308697	127	NA	0.9436131854046397	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8258028423854832
CNV0_00645	0.977905245607009	0.4129350503234865	128	NA	0.9440319130830188	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8247361119966559
CNV0_02558	0.9050824658209604	0.4128367409804548	129	NA	0.9205158789651837	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.890882091054622
CNV0_00561	0.9766961806481257	0.4127774357377932	130	NA	0.7435433687504385	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.8254418775758774
CNV0_00102	0.9614072702536287	0.41265178835884764	131	NA	0.93835232956	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8383133236820166
CNV0_00337	0.9734243569458865	0.4125641147155842	132	NA	0.9423304695068062	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8277882927462743
CNV0_00312	0.9751574381775869	0.4125521051577059	133	NA	0.9429098577442179	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8262930669861798
CNV0_00833	0.9702598220554867	0.41254847380199816	134	NA	0.941257068866685	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8304566669446695
CNV0_00357	0.9789983897730998	0.41250366410433703	135	NA	0.9441877619996693	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8229545904978575
CNV0_00885	0.978883512848484	0.4123518562379583	136	NA	0.9440730002018667	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.822748272540802
CNV0_00409	0.9738250131275221	0.4122709253566315	137	NA	0.7423186803923068	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.826859692688678
CNV0_00785	0.9738816528190123	0.41215823223860504	138	NA	0.7422813082846118	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.8265855969366199
CNV0_00442	0.9767646360930732	0.41213951432676343	139	NA	0.7432476620066812	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8241084486219639
CNV0_00470	0.977837533476056	0.4121340534453981	140	NA	0.7436089727810454	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.8231933174768583
CNV0_00483	0.9753015539464502	0.41197461832218024	141	NA	0.9426694803196172	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8250145025962785
CNV0_00821	0.9820036655469849	0.411960761628936	142	NA	0.744941084067034	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.8193562720647689
CNV0_00097	0.9662313998975417	0.41193146428728283	143	NA	0.7395952205172407	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.832671802294371
CNV0_00367	0.9796543041645291	0.4119058379863439	144	NA	0.9441127956799029	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8212117135576475
CNV0_00495	0.9766511029963676	0.41180864648143906	145	NA	0.7430437499937744	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8235425733830888
CNV0_00138	0.9806278322838047	0.4118026873509796	146	NA	0.7443930580986526	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.8201910013702404
CNV0_00455	0.9670642549979517	0.4116818965882221	147	NA	0.739748002972245	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.831450650893486
CNV0_00529	0.9669071761873645	0.41167699531383295	148	NA	0.93969290282621	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8315758236926375
CNV0_00635	0.9727541642323827	0.41160974070886647	149	NA	0.941625387429802	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8264423884079655
CNV0_00718	0.979745848700605	0.41160952083863617	150	NA	0.943996285096868	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8205442732461408
CNV0_00566	0.9800843101639835	0.41159227489178885	151	NA	0.9441030054024351	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8202265392489768
CNV0_00722	0.96802606200756	0.4115732145454693	152	NA	0.9400156493497496	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8304052609823657
CNV0_00078	0.9759450295675608	0.411556628833354	153	NA	0.9426782745124427	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8236340330011372
CNV0_00423	0.9788035744218829	0.4115548240618263	154	NA	0.9436482287898615	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8212250514313033
CNV0_00297	0.9714920050702393	0.41148455289355046	155	NA	0.9411367070838257	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8272644171807767
CNV0_00506	0.974570653505868	0.41140838038484506	156	NA	0.9421384718533419	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.824498449700458
CNV0_00884	0.9763456291940548	0.41129380258731	157	NA	0.7426826766752985	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8227703224742734
CNV0_00427	0.959037421985671	0.4112807755684511	158	NA	0.9368687625924554	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8375927220013453
CNV0_00214	0.9722462862783342	0.41125301115026447	159	NA	0.9412748263195729	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8261574754659564
CNV0_00390	0.9799328019921327	0.4111700011004274	160	NA	0.9438409691451006	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8195117121977099
CNV0_00595	0.9706641251777277	0.4110998659413029	161	NA	0.9406642544184778	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.82719594228291
CNV0_02446	0.8028792817098761	0.4110741922354566	162	NA	0.891583604940432	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; Low confidence due to sparse method coverage	0.8	1.0	0.8	0.8	1.0
CNV0_00798	0.9767678350030199	0.41107110556151405	163	NA	0.9427146545865557	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8219693813395786
CNV0_00400	0.977146594626473	0.41105096320702167	164	NA	0.9428332546872957	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8216105105709423
CNV0_00246	0.9532465811513555	0.41102147108142567	165	NA	0.9348230415813779	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8421496877925286
CNV0_00359	0.9721032427614779	0.4110025989690499	166	NA	0.941100763900738	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8257759215277006
CNV0_00895	0.9723493053716682	0.41095913541132756	167	NA	0.9411620297021932	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8254796469911031
CNV0_00352	0.9638662861458546	0.4108336205929246	168	NA	0.9382490535208876	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8324903845626707
CNV0_00252	0.9817169656090019	0.4108081617288128	169	NA	0.7442699460494558	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.817302459858019
CNV0_00735	0.9781446524184414	0.4107943203907096	170	NA	0.9430444883958657	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8202597182628915
CNV0_00754	0.9743473984289732	0.41077747699723516	171	NA	0.7417467426497775	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.8234226940553686
CNV0_00144	0.9665947754020998	0.410776823661452	172	NA	0.939133545947719	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8300256779062561
CNV0_00189	0.9655920260654256	0.41072518510399375	173	NA	0.9387714127429512	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8307831936278678
CNV0_00679	0.9660074096483016	0.41061788597084403	174	NA	0.9388563286657787	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8302090134368512
CNV0_00341	0.9764873434091965	0.4105690820458354	175	NA	0.9423683798838662	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.821201364035232
CNV0_00354	0.9695716305651259	0.410562533223799	176	NA	0.740025795975146	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.8270455966573067
CNV0_00159	0.9713407693628155	0.4105572667651162	177	NA	0.9406195927604852	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8255286784437469
CNV0_00849	0.9762211671948036	0.4105219092212346	178	NA	0.7422543654453342	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.821330893952769
CNV0_00303	0.9644987088131591	0.4105037737358236	179	NA	0.7382934335515285	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.8312765748171641
CNV0_00581	0.9738735692956512	0.4104875199341516	180	NA	0.9414409149639813	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; High disagreement across predictors	0.8	1.0	0.8	0.8	0.8232418074054921
CNV0_00774	0.9772517969537841	0.4104485648960538	181	NA	0.7425680174212458	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim; HLA allele underrepresented in benchmark	0.8	1.0	0.8	0.8	0.8203181163866581
CNV0_00639	0.9678317902474205	0.41039679489694336	182	NA	0.9393569554506791	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.8281978832583907
CNV0_00406	0.9782955964077059	0.41019719628981827	183	NA	0.9427978344092789	high	True	High leakage risk invalidates clean benchmark claim	High leakage risk invalidates clean benchmark claim	0.8	1.0	0.8	0.8	0.818941025540162
