candidate_id	exact_peptide_train_overlap	exact_peptide_hla_train_overlap	near_peptide_train_overlap	source_protein_window_train_overlap	study_train_overlap	patient_train_overlap	public_tool_training_overlap_any	public_tool_training_overlap_detail	leakage_risk_level
CNV0_00359	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00360	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00361	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00362	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00363	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00364	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00365	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00366	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00367	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00368	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00369	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00370	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00371	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00372	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00373	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00374	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00375	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00376	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00377	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00378	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00379	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00380	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00381	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00382	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00383	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00384	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00385	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00386	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00387	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00388	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00389	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00390	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00391	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00392	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00393	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00394	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00395	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00396	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00397	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00398	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00399	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00400	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00401	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00402	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00403	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00404	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00405	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00406	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00407	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00408	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00409	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00410	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00411	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00412	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00413	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00414	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00415	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00416	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00417	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00418	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00419	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00420	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00421	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00422	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00423	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00424	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00425	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00426	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00427	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00428	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00429	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00430	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00431	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00432	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00433	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00434	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00435	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00436	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00437	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00438	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00439	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00440	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00441	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00442	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00443	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00444	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00445	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00446	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00447	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00448	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00449	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00450	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00451	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00452	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00453	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00454	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00455	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00456	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00457	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00458	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00459	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00460	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00461	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00462	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00463	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00464	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00465	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00466	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00467	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00468	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00469	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00470	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00471	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00472	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00473	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00474	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00475	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00476	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00477	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00478	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00479	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00480	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00481	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00482	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00483	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00484	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00485	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00486	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00487	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00488	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00489	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00490	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00491	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00492	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00493	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00494	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00495	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00496	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00497	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00498	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00499	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00500	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00501	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00502	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00503	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00504	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00505	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00506	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00507	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00508	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00509	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00510	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00511	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00512	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00513	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00514	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00515	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00516	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00517	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00518	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00519	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00520	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00521	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00522	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00523	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00524	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00525	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00526	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00527	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00528	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00529	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00530	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00531	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00532	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00533	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00534	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00535	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00536	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00537	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00538	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00539	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00540	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00541	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00542	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00543	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00544	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00545	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00546	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00547	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00548	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00549	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00550	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00551	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00552	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00553	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00554	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00555	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00556	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00557	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00558	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
CNV0_00559	True	True	True	False	True	False	False	no_inhouse_master_overlap	high
