gene	baseMean	log2FoldChange	stat	pvalue	padj
BIRC5	248.04523222360274	4.006753173354769	8.14014222200624	3.948138456827494e-16	4.0792349461275574e-14
KCNAB2	1878.1568162211338	2.404698679484429	8.13733886708207	4.0406061720642284e-16	4.158716198632259e-14
PRAMENP	65.12805937526852	6.309777325908578	8.1326026912568	4.201699888512282e-16	4.307949770750524e-14
ITGAL	4639.563028678513	3.8510314075034535	8.130480854152934	4.275908397708373e-16	4.3673018596441244e-14
IGKV2-40	76.68883680886138	5.304674863691726	8.121339791753725	4.610651661830493e-16	4.691294238425246e-14
LINC02084	65.54365018785606	3.7569302642517166	8.114597566191156	4.873973076697816e-16	4.940436345925513e-14
CCDC88C	1862.6329609159422	2.9687537134983635	8.110646362144667	5.035119769317648e-16	5.0845209444128396e-14
APOBEC3D	820.1936365050723	2.6983113562285426	8.110092079561591	5.058141667795424e-16	5.088566580082915e-14
IGKV1D-8	145.1952885397992	6.270152612005799	8.109334488153198	5.089775773505999e-16	5.101213471873428e-14
IGLC6	569.9587094853287	5.890567458526777	8.105400736637387	5.25719493615508e-16	5.2493483765488783e-14
SLAMF7	2340.7763407516536	4.550199478134221	8.104395766479884	5.300829207014957e-16	5.2732412483167385e-14
GZMA	697.7211865671336	3.6608300608261346	8.103230668161656	5.351862842737562e-16	5.304290728579895e-14
IGKV1-13	491.7473345787609	7.041693417889019	8.098706950001402	5.554640820216041e-16	5.4711729927098106e-14
ARHGAP45	4933.552371661956	3.277004954809449	8.098564832193855	5.561132488853022e-16	5.4711729927098106e-14
EVI2B	2692.71260439012	3.818650041607025	8.093576860599057	5.793770769831788e-16	5.679168710648302e-14
KIF21B	1410.1042260622064	3.450207085366577	8.093028121641442	5.819942135522774e-16	5.684001881262388e-14
KLRK1	1041.525581443535	3.5581407564369525	8.090538214318073	5.940165918258504e-16	5.780321453549002e-14
IGHV4-30-2	1231.4807339397998	7.119503365260547	8.088325363322575	6.049063919644671e-16	5.864961974264182e-14
TNFRSF9	240.61490053493858	5.268810998165414	8.084357008537268	6.249302006678442e-16	6.037231830278524e-14
ASPM	215.24089959348234	4.948897746383792	8.082119585473464	6.365064157015539e-16	6.126946648983304e-14
SPAG4	146.57384455197183	2.2972037717119003	8.065258359433312	7.308114989726573e-16	7.009503839608713e-14
BEND4	66.3686538948631	7.715911383103438	8.052722280418449	8.097249783162276e-16	7.73865729276509e-14
GTSE1	268.378459192589	3.5288749469021226	8.041633533126221	8.864867209706348e-16	8.442129769812878e-14
KBTBD8	353.3898942414559	3.2433899809780766	8.038468847817791	9.096797938085491e-16	8.632280596566233e-14
NKG7	611.333396168128	3.547676886779723	8.03762194878902	9.159872107220482e-16	8.661419702799297e-14
EXOC3L4	303.5233384818056	4.499107289033659	8.028820309487688	9.841437591280582e-16	9.273129223333394e-14
TACC3	1192.1457515858885	2.7733175611584056	8.026740998724515	1.0009609533975717e-15	9.398496530848778e-14
CENPK	135.78084117746005	3.0712304165056303	8.021200199570025	1.0471689456193905e-15	9.797986358312898e-14
FCAMR	383.67127870478674	10.769467960062268	8.016606695559313	1.0870650059013569e-15	1.013583956721962e-13
CKAP2L	100.3733977703949	3.9718557784209234	8.015548783918847	1.0964633511994463e-15	1.0187971971561522e-13
CRB2	150.78204847585434	2.9602784871830243	8.012556775728983	1.1234794365906658e-15	1.0402875336735715e-13
TK1	263.5774566323267	3.8188394208593923	8.00597430769231	1.1852447257941006e-15	1.0936947883534528e-13
TRG-AS1	324.58969836118507	3.441034563076161	8.00026050746926	1.2415625472159246e-15	1.1417255588830977e-13
MYO1G	1442.5921532312937	3.4125759492737293	7.994437018706468	1.301672769138011e-15	1.1929028528127797e-13
CLSPN	135.51757036835158	4.106908112631746	7.987642907554092	1.3754317171731967e-15	1.2561963396435066e-13
IGHV3-22	53.80332003539808	7.391501483266737	7.984406743843031	1.4119972022849023e-15	1.285205616773605e-13
GPR55	87.81007485801064	3.440679732508809	7.978291646178034	1.4837248294968674e-15	1.3459144555029212e-13
CDCA2	119.51651397578384	3.361718295065437	7.976508864876717	1.5053036131285979e-15	1.3608758340311243e-13
IGKV2D-30	536.3105176019404	4.9495746101002815	7.972413464614442	1.556051897237646e-15	1.4020184771070506e-13
CNR2	434.0818932691086	3.9561930354868173	7.970419136612287	1.5813711134329429e-15	1.4200500334048844e-13
S1PR4	303.7483820262778	3.1392382672659305	7.96976813226413	1.5897235300972988e-15	1.4227759754315623e-13
BIRC3	2953.8561122379983	3.884475111201427	7.967570926082479	1.6182358769870323e-15	1.443466402272433e-13
IGHG1	549588.4455445225	6.208147664746505	7.965722008669773	1.6426183915064845e-15	1.460347779292808e-13
POLQ	106.12319049059494	4.60997065601355	7.959746184089734	1.7239254508647592e-15	1.5275577836139388e-13
TMEM156	466.4356148005085	5.09798077507058	7.9559752595646	1.7772591582616213e-15	1.56961897937561e-13
FMNL1	3056.60043085431	3.0072498861178483	7.9482507055284195	1.8916354040664345e-15	1.6651369543690062e-13
ITGB7	1096.9280031853993	2.767839259772078	7.946937766366333	1.9117839212504697e-15	1.6773553354971336e-13
C11orf21	603.8227996343826	3.2351730599987003	7.934375744580297	2.115567040325746e-15	1.8500841176182012e-13
PARVG	2446.0424413697233	3.6490435740948377	7.926985754809503	2.245290331879123e-15	1.9571325498724863e-13
NAPSB	1464.5993360840826	3.7828845357170233	7.925921744538923	2.2646017875834096e-15	1.967556618043248e-13
CDHR1	160.93040600072297	2.970081591829393	7.923890153654813	2.3019299360557546e-15	1.9935160222929446e-13
TMC6	4928.6482172988	2.9530373857721712	7.921795222001255	2.3410564028937316e-15	2.0208603013366537e-13
ASF1B	189.26581924012675	3.1906610013935794	7.915365642372458	2.46527494523118e-15	2.121246222970623e-13
CD96	981.353399284752	2.559465211538016	7.913468864974929	2.503144609979401e-15	2.1469278770207942e-13
IGKV3-20	15403.722797655113	6.04647944425948	7.9089574773819	2.5955324275843294e-15	2.2188233498909582e-13
IL2RB	1883.321851001328	3.7382984868471087	7.9085733600897985	2.603552062278628e-15	2.2188233498909582e-13
ARHGAP9	2177.7108197284156	3.8881668307059565	7.907745088830524	2.6209279081099293e-15	2.226540660984816e-13
ICAM3	1814.834690028761	2.7017931726881836	7.904237281450848	2.6957908821452704e-15	2.282891266019222e-13
HLA-DMA	5628.094533747793	2.362842718153798	7.903812622442107	2.704995557256128e-15	2.28345997199287e-13
IGHV3-38	41.61650651979636	7.557283008366444	7.903102748676077	2.7204515455491466e-15	2.289285640216829e-13
WAS	1298.4685933833118	3.666341729355711	7.8989268735069125	2.8131485453963026e-15	2.354922803249853e-13
CENPF	326.4880818745153	3.5763345759043834	7.89879831221493	2.8160511847531874e-15	2.354922803249853e-13
FANCD2	556.2458073606773	2.4898214044309133	7.897041611428362	2.856010450121824e-15	2.380898431316511e-13
CD1E	217.87413400402554	3.7080295956395273	7.8964620722198795	2.8693151735337805e-15	2.3845613057069556e-13
LIMD2	2925.787982130578	3.948270959673048	7.892829545047396	2.9541097118268672e-15	2.447429594070804e-13
IGHV3-74	1419.1273784402638	6.0912333781259145	7.89024392912203	3.015964519281909e-15	2.490963288147651e-13
PRSS21	27.69461666704414	5.6688034405489365	7.888092081877643	3.068413327093239e-15	2.526484327169695e-13
SKA3	71.51826691687387	3.483033495764948	7.882032791949528	3.220974618588616e-15	2.643965668510164e-13
IRF8	2934.8084874866718	3.9726158740038153	7.881312749633471	3.2395931655677622e-15	2.651116608886646e-13
COL7A1	400.51720815852195	1.849837422201506	7.8803905299388	3.2635943725577086e-15	2.662615408830618e-13
CKS2	372.01816432164486	2.1945423309382046	7.87519390880446	3.402147972286967e-15	2.767218229130676e-13
RTP5	85.99489034834302	9.895174980753433	7.86928651482606	3.5666948505889094e-15	2.892265278841188e-13
ARHGAP4	3665.1771337449172	2.9785057217930544	7.865711513452784	3.670054294832767e-15	2.967089212378394e-13
NEK2	79.81781378851537	4.325513349268327	7.852903709393036	4.065137729632622e-15	3.2740637570753265e-13
LOC101927402	82.53677601244758	3.8285728381334314	7.8526236927987005	4.074227321024229e-15	3.2740637570753265e-13
PLA2G2D	845.9464087443084	6.617589027056122	7.852074006394379	4.092128869940622e-15	3.278603849090151e-13
SOWAHD	57.69718579833639	3.5588716697264196	7.850377457551389	4.1478698532550556e-15	3.313343202182247e-13
FAM30A	1951.8264397013072	6.7511601417214075	7.847150132617486	4.2559765192316755e-15	3.389581299245227e-13
IGKV1-17	3394.966757942569	7.457492006325418	7.844700547935581	4.339878267688354e-15	3.446146660039773e-13
PIP5K1B	153.45614676000307	2.2286347011244776	7.8416355896411805	4.4471537378217135e-15	3.5208826634351786e-13
IGHV2-70D	73.30987909087565	8.699705567063951	7.837663797231746	4.590059957062135e-15	3.6233039661056853e-13
IRF4	1739.2208649746885	5.027529917729607	7.833007554576451	4.7633567769745645e-15	3.7490419809364515e-13
LOC606724	190.42455269070896	3.9261956136408833	7.830196741917613	4.871071086881341e-15	3.822576606596618e-13
KIF4A	121.30304138604407	3.560219602093138	7.828817487569721	4.924799502560869e-15	3.8534396107756975e-13
CCL22	224.56712387763503	4.060195289994109	7.826401396690767	5.020327159550781e-15	3.916733375789473e-13
DEF6	1941.418376908102	2.3456380086918487	7.824380639325177	5.1016230423681026e-15	3.9685881573770473e-13
SEMA7A	599.5997444044568	3.8905562351203105	7.8217248690549965	5.210439247722162e-15	4.0414885295375377e-13
BTK	1052.0743054180487	4.108851472926317	7.817857638464974	5.372990530521032e-15	4.1555267802526825e-13
EZH2	518.6211578785728	3.0867092786986357	7.808118407694786	5.804803927835788e-15	4.476557726480855e-13
IGHV4-61	2472.8968436436076	7.44729044471173	7.803974551086678	5.998729416576617e-15	4.612816068608916e-13
TNR	32.84562562944119	5.2087011892030315	7.802561451037469	6.066307261029617e-15	4.644866274173874e-13
IGLV5-45	498.21231093826293	6.916730886963497	7.802378229542613	6.075124050675845e-15	4.644866274173874e-13
IGKV1D-27	476.4574849903174	6.7679925451918646	7.80158506434604	6.113437616843185e-15	4.660843037798394e-13
KNTC1	782.2756671912066	2.159459781691385	7.7991412482293585	6.232986822474329e-15	4.738486572994688e-13
RASGRP1	659.4870856126075	3.965490448954465	7.797696197452237	6.3047568840262176e-15	4.766736159192596e-13
IGKV1D-13	1589.625747516896	6.944282614820615	7.7976758740045	6.305772049156126e-15	4.766736159192596e-13
NCKAP1L	2809.8106418290204	3.583949611550961	7.797171671100546	6.3310087779845556e-15	4.772332250672302e-13
TRPM2	341.62723310436445	2.5441502640671416	7.793304879521927	6.527885450627399e-15	4.90691614210082e-13
VNN2	532.7281740065455	4.247114572020337	7.78373464025335	7.041437246720417e-15	5.278119347961859e-13
DOCK10	1380.894937335681	3.158936740897084	7.7830192546455	7.0813850781945614e-15	5.27894416107196e-13
LAPTM5	11496.623619138554	3.066636533041172	7.7830084235836265	7.081991606221352e-15	5.27894416107196e-13
RASSF2	2371.108739353816	2.9760029425665193	7.775260334843192	7.529240057728557e-15	5.596735109578227e-13
CCNB2	249.9487761400866	3.8252569174263273	7.772555314084343	7.691839752063935e-15	5.698703279873955e-13
CD37	4745.393485917444	4.364916528266417	7.772272990840253	7.709008173820521e-15	5.698703279873955e-13
PNOC	156.42397948761976	6.027967902106212	7.77124695728045	7.771720721882021e-15	5.729235441255177e-13
TRAF1	2338.010951825692	2.007190948906583	7.764368785681428	8.205282937670277e-15	6.032235478353204e-13
KIFC1	376.98532722151964	3.027075034906859	7.763676342765967	8.250227669834623e-15	6.048660066980124e-13
RAD51	97.04197755940805	3.1083774449518984	7.762617192758253	8.319443572982623e-15	6.082740710738114e-13
IGKV2D-29	431.2093384360769	5.759305692429676	7.756582187619109	8.724877503561486e-15	6.361790790062817e-13
CPNE5	1323.2929163081521	3.5011018449999147	7.750890727697222	9.125018549619716e-15	6.635475445321294e-13
NGFR	714.0372234944248	2.0161806399179465	7.748656238130688	9.287005476013798e-15	6.73496657284903e-13
BTLA	347.3700663621136	4.8310194400243915	7.746394059037478	9.453881841714171e-15	6.837456164439762e-13
SLC2A6	275.9287226356299	2.9771968014943004	7.74337737880044	9.681015120287213e-15	6.982856189188296e-13
GPRIN3	1008.2493972924144	2.729335251406065	7.742550952117315	9.744170347052722e-15	7.009516088363733e-13
GCSAM	475.14871119324664	5.436033918819	7.736480782276011	1.0220642425898757e-14	7.303604072302227e-13
STK10	2422.342338432601	2.177319204585395	7.736470658801004	1.0221455899715563e-14	7.303604072302227e-13
LINC01754	29.62112135053403	4.816242507670053	7.736303823328038	1.023487117755357e-14	7.303604072302227e-13
IGHV3-71	51.60129475214943	8.191197306303474	7.725116953785155	1.1175069292357073e-14	7.953320592113704e-13
TROAP	212.74687294981584	3.0798009395847394	7.718396231173372	1.1780250915555927e-14	8.361790835551103e-13
CORO1A	7811.487763327789	3.9470407599802138	7.712399351904931	1.2347404654479407e-14	8.741178533171136e-13
ITPRIPL1	154.86832439516945	2.4868773031175273	7.693362114769732	1.433181456430681e-14	1.0119244267568609e-12
APBB1IP	1051.172708154885	3.5238341141787863	7.691942646409666	1.4491758285261446e-14	1.0205248729305165e-12
IGHV5-78	45.189279019180745	6.745369715964477	7.6899972173538265	1.4713822703684663e-14	1.0334432954084032e-12
FAM72D	85.89681231515306	3.7493677259049063	7.684460617372035	1.5364292989227467e-14	1.076304922491432e-12
KEL	126.94981730725002	2.9675142055022428	7.683300615166268	1.5504119093834175e-14	1.083264300133166e-12
LAX1	1075.2570352105167	4.43917041798375	7.68155018389821	1.5717488429894546e-14	1.0953124749582762e-12
BTG1P1	33.17332266506886	3.3934122548174357	7.679850002939583	1.5927497297435136e-14	1.1070644874788682e-12
IGHV1-69	1080.4771577174267	6.38416886286892	7.678557543594065	1.6088988497786986e-14	1.1153920523336263e-12
IGHA2	19981.10795575557	5.914682494367847	7.6651387770270745	1.786379414692368e-14	1.2352328976012342e-12
ZNF831	560.4383753524398	3.676739326349884	7.664424931416062	1.7963423542853908e-14	1.2389206546566253e-12
CARD9	135.24181958789012	2.7765632660052115	7.662517194453732	1.8232371295692792e-14	1.2542371616265786e-12
SLC28A3	50.31740539332654	2.930673897231789	7.657310359443846	1.8986741205503017e-14	1.302782550408361e-12
LCP1	11485.404841471358	3.881344109329418	7.65418926297015	1.945355955719169e-14	1.3313996259602294e-12
FAM72A	93.54902579489742	3.4764510132172735	7.646401858760546	2.0668107104283488e-14	1.4109146584454748e-12
IGLV1-50	1532.577156997413	5.184365140842029	7.643998038413541	2.105786159503841e-14	1.4338635528835312e-12
LOC728688	63.22410605780291	4.8997306751294625	7.642391805246097	2.1322315958721945e-14	1.448185723490861e-12
SNX29P1	122.91027392666206	3.7358994540474963	7.636405168841773	2.2337064172770056e-14	1.5132654107932322e-12
LOC105375724	105.88733756422299	9.231629098945064	7.631507977549485	2.320234804702772e-14	1.5679162468142975e-12
WNT10A	127.97265388584752	3.091786422749228	7.617892637137293	2.578506204388134e-14	1.7380560712701882e-12
HLA-DRA	41238.49855583368	3.012879038276068	7.6109473378165085	2.7209409072894835e-14	1.829456750730316e-12
PDE6G	57.992871275712915	3.8481330588201	7.604791212744484	2.853642088535197e-14	1.9111919996224926e-12
IGKV2-26	63.35430579178876	7.244258807163027	7.604648656766403	2.856789237103875e-14	1.9111919996224926e-12
CDCA5	251.38285810234953	3.119081581813738	7.602442325942592	2.905934984911322e-14	1.939222448783715e-12
PCED1B	1041.0752476600912	3.2913246576601325	7.59667360941154	3.038395898047967e-14	2.022573985864766e-12
IGHV7-4-1	1738.5189404549662	7.083642840031016	7.5953007918459186	3.070782955146042e-14	2.0390608406875454e-12
TOX	680.6558251621227	2.861592638522239	7.5881220177588045	3.245752014926096e-14	2.149150504387887e-12
LOC107984834	176.55317300486612	4.2488228669142805	7.58784733607778	3.2526380952058824e-14	2.149150504387887e-12
CDC6	173.4554981306837	2.6743829659524923	7.584353689146704	3.3414849691735894e-14	2.2024171865784544e-12
UBE2C	227.34391544818985	4.663303941009889	7.5833115502638995	3.368446717264672e-14	2.2147330258968705e-12
ADRA2A	600.4628122852876	2.459431626069301	7.581439745365428	3.4174114899989507e-14	2.2414198890287238e-12
CLNK	127.4219993098883	4.414091316698571	7.578998881739957	3.4823151142445047e-14	2.2784047055545953e-12
CARMIL2	1373.5573546191272	4.305255972414506	7.574163375073321	3.6144931828727e-14	2.3591179896017914e-12
IGLV2-23	5301.132693425147	5.969205027942657	7.562395843891705	3.957119590558088e-14	2.5764603465531496e-12
FERMT3	2125.008319092141	2.950702916949997	7.556968509700191	4.1257180025828513e-14	2.6797139259494446e-12
CR1	526.9936773055575	5.058101458452181	7.5529226547335675	4.255977645611525e-14	2.757626193621414e-12
DEPDC1	101.91019350306308	4.015204720864438	7.552555569482856	4.267994438140859e-14	2.7587326368272802e-12
STK17B	2863.8341555801653	3.0763109041026553	7.538495598649714	4.754240243471645e-14	3.064760295830116e-12
LINC01480	115.64092146724008	4.252942027112289	7.538218505958653	4.76435083357746e-14	3.064760295830116e-12
IGLV2-14	8013.781527051536	5.8851709142123285	7.534144707219878	4.915459291230658e-14	3.154381070343703e-12
SEPTIN6	4257.332670831507	2.7887890835258706	7.531262731831763	5.02519584576685e-14	3.2170871012612654e-12
RUBCNL	1162.8400806377442	2.79858492607032	7.5303170203201075	5.061727759748428e-14	3.2327406885648672e-12
IGHV1-18	2813.2933838497106	6.884453378788151	7.524797551556215	5.2802074100179174e-14	3.3642464355257015e-12
SIRPG	402.43699579248056	4.542976111290257	7.523605920636549	5.3285793670920633e-14	3.3870019920043615e-12
ZC3H12D	950.1494975229767	4.2102165620282666	7.522670325054037	5.3668631507565186e-14	3.4032525572095838e-12
