sampleId	gene	TPM
GTEx_thyroid_donor_0235	SLC5A5	1.032
GTEx_thyroid_donor_0236	SLC5A5	0.5055
GTEx_thyroid_donor_0237	SLC5A5	13.65
GTEx_thyroid_donor_0238	SLC5A5	0.4837
GTEx_thyroid_donor_0239	SLC5A5	0.1321
GTEx_thyroid_donor_0240	SLC5A5	13.58
GTEx_thyroid_donor_0241	SLC5A5	20.91
GTEx_thyroid_donor_0242	SLC5A5	1.561
GTEx_thyroid_donor_0243	SLC5A5	1.398
GTEx_thyroid_donor_0244	SLC5A5	1.099
GTEx_thyroid_donor_0245	SLC5A5	3.019
GTEx_thyroid_donor_0246	SLC5A5	54.31
GTEx_thyroid_donor_0247	SLC5A5	15.59
GTEx_thyroid_donor_0248	SLC5A5	84.05
GTEx_thyroid_donor_0249	SLC5A5	0.6963
GTEx_thyroid_donor_0250	SLC5A5	0.9013
GTEx_thyroid_donor_0251	SLC5A5	0.1704
GTEx_thyroid_donor_0252	SLC5A5	38.71
GTEx_thyroid_donor_0253	SLC5A5	2.575
GTEx_thyroid_donor_0254	SLC5A5	0.9793
GTEx_thyroid_donor_0255	SLC5A5	1.366
GTEx_thyroid_donor_0256	SLC5A5	14.05
GTEx_thyroid_donor_0257	SLC5A5	6.624
GTEx_thyroid_donor_0258	SLC5A5	17.5
GTEx_thyroid_donor_0259	SLC5A5	2.996
GTEx_thyroid_donor_0260	SLC5A5	28.07
GTEx_thyroid_donor_0261	SLC5A5	32.39
GTEx_thyroid_donor_0262	SLC5A5	38.82
GTEx_thyroid_donor_0263	SLC5A5	46.78
GTEx_thyroid_donor_0264	SLC5A5	5.951
GTEx_thyroid_donor_0265	SLC5A5	1.097
GTEx_thyroid_donor_0266	SLC5A5	52.84
GTEx_thyroid_donor_0267	SLC5A5	1.536
GTEx_thyroid_donor_0268	SLC5A5	8.495
GTEx_thyroid_donor_0269	SLC5A5	1.037
GTEx_thyroid_donor_0270	SLC5A5	94.54
GTEx_thyroid_donor_0271	SLC5A5	9.216
GTEx_thyroid_donor_0272	SLC5A5	9.96
GTEx_thyroid_donor_0273	SLC5A5	1.712
GTEx_thyroid_donor_0274	SLC5A5	6.789
GTEx_thyroid_donor_0275	SLC5A5	14.87
GTEx_thyroid_donor_0276	SLC5A5	3.266
GTEx_thyroid_donor_0277	SLC5A5	1.059
GTEx_thyroid_donor_0278	SLC5A5	98.22
GTEx_thyroid_donor_0279	SLC5A5	39.13
GTEx_thyroid_donor_0280	SLC5A5	0.6876
GTEx_thyroid_donor_0281	SLC5A5	1.965
GTEx_thyroid_donor_0282	SLC5A5	11.16
GTEx_thyroid_donor_0283	SLC5A5	11.42
GTEx_thyroid_donor_0284	SLC5A5	0.362
GTEx_thyroid_donor_0285	SLC5A5	11.6
GTEx_thyroid_donor_0286	SLC5A5	1.712
GTEx_thyroid_donor_0287	SLC5A5	18.49
GTEx_thyroid_donor_0288	SLC5A5	21.3
GTEx_thyroid_donor_0289	SLC5A5	10.8
GTEx_thyroid_donor_0290	SLC5A5	30.87
GTEx_thyroid_donor_0291	SLC5A5	3.649
GTEx_thyroid_donor_0292	SLC5A5	1.605
GTEx_thyroid_donor_0293	SLC5A5	101.5
GTEx_thyroid_donor_0294	SLC5A5	21.63
GTEx_thyroid_donor_0295	SLC5A5	77.12
GTEx_thyroid_donor_0296	SLC5A5	0.58
GTEx_thyroid_donor_0297	SLC5A5	1.704
GTEx_thyroid_donor_0298	SLC5A5	51.51
GTEx_thyroid_donor_0299	SLC5A5	95.36
GTEx_thyroid_donor_0300	SLC5A5	4.84
GTEx_thyroid_donor_0301	SLC5A5	35.96
GTEx_thyroid_donor_0302	SLC5A5	1.448
GTEx_thyroid_donor_0303	SLC5A5	0.3752
GTEx_thyroid_donor_0304	SLC5A5	3.368
GTEx_thyroid_donor_0305	SLC5A5	4.782
GTEx_thyroid_donor_0306	SLC5A5	0.4072
GTEx_thyroid_donor_0307	SLC5A5	10.83
GTEx_thyroid_donor_0308	SLC5A5	0.8301
GTEx_thyroid_donor_0309	SLC5A5	113.2
GTEx_thyroid_donor_0310	SLC5A5	4.915
GTEx_thyroid_donor_0311	SLC5A5	40.12
GTEx_thyroid_donor_0312	SLC5A5	27.65
GTEx_thyroid_donor_0313	SLC5A5	2.111
GTEx_thyroid_donor_0314	SLC5A5	2.41
GTEx_thyroid_donor_0315	SLC5A5	41.66
GTEx_thyroid_donor_0316	SLC5A5	0.0
GTEx_thyroid_donor_0317	SLC5A5	3.676
GTEx_thyroid_donor_0318	SLC5A5	8.923
GTEx_thyroid_donor_0319	SLC5A5	1.438
GTEx_thyroid_donor_0320	SLC5A5	10.03
GTEx_thyroid_donor_0321	SLC5A5	0.3025
GTEx_thyroid_donor_0322	SLC5A5	3.491
GTEx_thyroid_donor_0323	SLC5A5	3.74
GTEx_thyroid_donor_0324	SLC5A5	6.248
GTEx_thyroid_donor_0325	SLC5A5	15.61
GTEx_thyroid_donor_0326	SLC5A5	6.065
GTEx_thyroid_donor_0327	SLC5A5	0.5823
GTEx_thyroid_donor_0328	SLC5A5	0.9275
GTEx_thyroid_donor_0329	SLC5A5	25.57
GTEx_thyroid_donor_0330	SLC5A5	326.6
GTEx_thyroid_donor_0331	SLC5A5	6.794
GTEx_thyroid_donor_0332	SLC5A5	0.3382
GTEx_thyroid_donor_0333	SLC5A5	27.91
GTEx_thyroid_donor_0334	SLC5A5	0.4275
GTEx_thyroid_donor_0335	SLC5A5	12.44
GTEx_thyroid_donor_0336	SLC5A5	17.15
GTEx_thyroid_donor_0337	SLC5A5	5.669
GTEx_thyroid_donor_0338	SLC5A5	5.671
GTEx_thyroid_donor_0339	SLC5A5	1.187
GTEx_thyroid_donor_0340	SLC5A5	0.5889
GTEx_thyroid_donor_0341	SLC5A5	6.386
GTEx_thyroid_donor_0342	SLC5A5	4.899
GTEx_thyroid_donor_0343	SLC5A5	5.814
GTEx_thyroid_donor_0344	SLC5A5	2.986
GTEx_thyroid_donor_0345	SLC5A5	0.447
GTEx_thyroid_donor_0346	SLC5A5	184.3
GTEx_thyroid_donor_0347	SLC5A5	1.535
GTEx_thyroid_donor_0348	SLC5A5	20.4
GTEx_thyroid_donor_0349	SLC5A5	25.11
GTEx_thyroid_donor_0350	SLC5A5	30.28
GTEx_thyroid_donor_0351	SLC5A5	29.53
GTEx_thyroid_donor_0352	SLC5A5	8.951
GTEx_thyroid_donor_0353	SLC5A5	45.23
GTEx_thyroid_donor_0354	SLC5A5	17.11
GTEx_thyroid_donor_0355	SLC5A5	5.385
GTEx_thyroid_donor_0356	SLC5A5	0.4177
GTEx_thyroid_donor_0357	SLC5A5	1.042
GTEx_thyroid_donor_0358	SLC5A5	8.599
GTEx_thyroid_donor_0359	SLC5A5	34.74
GTEx_thyroid_donor_0360	SLC5A5	8.161
GTEx_thyroid_donor_0361	SLC5A5	3.624
GTEx_thyroid_donor_0362	SLC5A5	2.274
GTEx_thyroid_donor_0363	SLC5A5	2.765
GTEx_thyroid_donor_0364	SLC5A5	3.701
GTEx_thyroid_donor_0365	SLC5A5	7.041
GTEx_thyroid_donor_0366	SLC5A5	2.793
GTEx_thyroid_donor_0367	SLC5A5	0.3885
GTEx_thyroid_donor_0368	SLC5A5	10.59
GTEx_thyroid_donor_0369	SLC5A5	16.75
GTEx_thyroid_donor_0370	SLC5A5	28.9
GTEx_thyroid_donor_0371	SLC5A5	5.793
GTEx_thyroid_donor_0372	SLC5A5	3.784
GTEx_thyroid_donor_0373	SLC5A5	7.553
GTEx_thyroid_donor_0374	SLC5A5	62.22
GTEx_thyroid_donor_0375	SLC5A5	15.91
GTEx_thyroid_donor_0376	SLC5A5	4.553
GTEx_thyroid_donor_0377	SLC5A5	0.8184
GTEx_thyroid_donor_0378	SLC5A5	166.7
GTEx_thyroid_donor_0379	SLC5A5	27.07
GTEx_thyroid_donor_0380	SLC5A5	3.821
GTEx_thyroid_donor_0381	SLC5A5	36.49
GTEx_thyroid_donor_0382	SLC5A5	22.23
GTEx_thyroid_donor_0383	SLC5A5	0.4059
GTEx_thyroid_donor_0384	SLC5A5	9.771
GTEx_thyroid_donor_0385	SLC5A5	5.635
GTEx_thyroid_donor_0386	SLC5A5	1.022
GTEx_thyroid_donor_0387	SLC5A5	1.219
GTEx_thyroid_donor_0388	SLC5A5	46.67
GTEx_thyroid_donor_0389	SLC5A5	0.4059
GTEx_thyroid_donor_0390	SLC5A5	1.978
GTEx_thyroid_donor_0391	SLC5A5	22.38
GTEx_thyroid_donor_0392	SLC5A5	0.4088
GTEx_thyroid_donor_0393	SLC5A5	1.573
GTEx_thyroid_donor_0394	SLC5A5	0.5315
GTEx_thyroid_donor_0395	SLC5A5	0.5595
GTEx_thyroid_donor_0396	SLC5A5	251.5
GTEx_thyroid_donor_0397	SLC5A5	1.926
GTEx_thyroid_donor_0398	SLC5A5	3.603
GTEx_thyroid_donor_0399	SLC5A5	2.202
GTEx_thyroid_donor_0400	SLC5A5	3.822
GTEx_thyroid_donor_0401	SLC5A5	15.73
GTEx_thyroid_donor_0402	SLC5A5	1.135
GTEx_thyroid_donor_0403	SLC5A5	25.22
GTEx_thyroid_donor_0404	SLC5A5	5.192
GTEx_thyroid_donor_0405	SLC5A5	15.32
GTEx_thyroid_donor_0406	SLC5A5	0.9891
GTEx_thyroid_donor_0407	SLC5A5	0.5805
GTEx_thyroid_donor_0408	SLC5A5	1.301
GTEx_thyroid_donor_0409	SLC5A5	0.9125
GTEx_thyroid_donor_0410	SLC5A5	17.25
GTEx_thyroid_donor_0411	SLC5A5	6.844
GTEx_thyroid_donor_0412	SLC5A5	2.317
GTEx_thyroid_donor_0413	SLC5A5	6.353
GTEx_thyroid_donor_0414	SLC5A5	34.93
GTEx_thyroid_donor_0415	SLC5A5	0.1341
GTEx_thyroid_donor_0416	SLC5A5	0.8572
GTEx_thyroid_donor_0417	SLC5A5	9.561
GTEx_thyroid_donor_0418	SLC5A5	4.914
GTEx_thyroid_donor_0419	SLC5A5	0.2523
GTEx_thyroid_donor_0420	SLC5A5	2.521
GTEx_thyroid_donor_0421	SLC5A5	203.2
GTEx_thyroid_donor_0422	SLC5A5	14.02
GTEx_thyroid_donor_0423	SLC5A5	3.1
GTEx_thyroid_donor_0424	SLC5A5	15.81
GTEx_thyroid_donor_0425	SLC5A5	5.806
GTEx_thyroid_donor_0426	SLC5A5	4.92
GTEx_thyroid_donor_0427	SLC5A5	26.32
GTEx_thyroid_donor_0428	SLC5A5	0.4346
GTEx_thyroid_donor_0429	SLC5A5	13.76
GTEx_thyroid_donor_0430	SLC5A5	42.7
GTEx_thyroid_donor_0431	SLC5A5	2.076
GTEx_thyroid_donor_0432	SLC5A5	11.99
GTEx_thyroid_donor_0433	SLC5A5	2.737
GTEx_thyroid_donor_0434	SLC5A5	4.643
GTEx_thyroid_donor_0435	SLC5A5	270.5
GTEx_thyroid_donor_0436	SLC5A5	1.159
GTEx_thyroid_donor_0437	SLC5A5	4.57
GTEx_thyroid_donor_0438	SLC5A5	1.174
GTEx_thyroid_donor_0439	SLC5A5	0.4002
GTEx_thyroid_donor_0440	SLC5A5	12.95
GTEx_thyroid_donor_0441	SLC5A5	18.4
GTEx_thyroid_donor_0442	SLC5A5	53.31
GTEx_thyroid_donor_0443	SLC5A5	0.2621
GTEx_thyroid_donor_0444	SLC5A5	7.723
GTEx_thyroid_donor_0445	SLC5A5	3.368
GTEx_thyroid_donor_0446	SLC5A5	122.2
GTEx_thyroid_donor_0447	SLC5A5	4.324
GTEx_thyroid_donor_0448	SLC5A5	54.18
GTEx_thyroid_donor_0449	SLC5A5	0.6714
GTEx_thyroid_donor_0450	SLC5A5	0.6115
GTEx_thyroid_donor_0451	SLC5A5	3.284
GTEx_thyroid_donor_0452	SLC5A5	3.906
GTEx_thyroid_donor_0453	SLC5A5	6.696
GTEx_thyroid_donor_0454	SLC5A5	4.563
GTEx_thyroid_donor_0455	SLC5A5	18.94
GTEx_thyroid_donor_0456	SLC5A5	2.09
GTEx_thyroid_donor_0457	SLC5A5	60.02
GTEx_thyroid_donor_0458	SLC5A5	169.5
GTEx_thyroid_donor_0459	SLC5A5	2.246
GTEx_thyroid_donor_0460	SLC5A5	4.318
GTEx_thyroid_donor_0461	SLC5A5	2.029
GTEx_thyroid_donor_0462	SLC5A5	13.1
GTEx_thyroid_donor_0463	SLC5A5	36.53
GTEx_thyroid_donor_0464	SLC5A5	7.503
GTEx_thyroid_donor_0465	SLC5A5	1.312
GTEx_thyroid_donor_0466	SLC5A5	2.786
GTEx_thyroid_donor_0467	SLC5A5	20.92
GTEx_thyroid_donor_0468	SLC5A5	18.22
GTEx_thyroid_donor_0469	SLC5A5	0.8117
GTEx_thyroid_donor_0470	SLC5A5	48.21
GTEx_thyroid_donor_0471	SLC5A5	0.4042
GTEx_thyroid_donor_0472	SLC5A5	0.4398
GTEx_thyroid_donor_0473	SLC5A5	276.3
GTEx_thyroid_donor_0474	SLC5A5	0.9552
GTEx_thyroid_donor_0475	SLC5A5	3.285
GTEx_thyroid_donor_0476	SLC5A5	0.6808
GTEx_thyroid_donor_0477	SLC5A5	1.046
GTEx_thyroid_donor_0478	SLC5A5	3.417
GTEx_thyroid_donor_0479	SLC5A5	0.1828
GTEx_thyroid_donor_0480	SLC5A5	3.022
GTEx_thyroid_donor_0481	SLC5A5	16.06
GTEx_thyroid_donor_0482	SLC5A5	0.3314
GTEx_thyroid_donor_0483	SLC5A5	1.944
GTEx_thyroid_donor_0484	SLC5A5	1.021
GTEx_thyroid_donor_0485	SLC5A5	29.85
GTEx_thyroid_donor_0486	SLC5A5	39.22
GTEx_thyroid_donor_0487	SLC5A5	2.6
GTEx_thyroid_donor_0488	SLC5A5	0.64
GTEx_thyroid_donor_0489	SLC5A5	2.762
GTEx_thyroid_donor_0490	SLC5A5	15.34
GTEx_thyroid_donor_0491	SLC5A5	432.1
GTEx_thyroid_donor_0492	SLC5A5	76.04
GTEx_thyroid_donor_0493	SLC5A5	6.77
GTEx_thyroid_donor_0494	SLC5A5	7.33
GTEx_thyroid_donor_0495	SLC5A5	3.836
GTEx_thyroid_donor_0496	SLC5A5	2.748
GTEx_thyroid_donor_0497	SLC5A5	297.3
GTEx_thyroid_donor_0498	SLC5A5	3.498
GTEx_thyroid_donor_0499	SLC5A5	1.517
GTEx_thyroid_donor_0500	SLC5A5	0.9494
GTEx_thyroid_donor_0501	SLC5A5	8.637
GTEx_thyroid_donor_0502	SLC5A5	116.2
GTEx_thyroid_donor_0503	SLC5A5	1.082
GTEx_thyroid_donor_0504	SLC5A5	31.94
GTEx_thyroid_donor_0505	SLC5A5	46.99
GTEx_thyroid_donor_0506	SLC5A5	0.9952
GTEx_thyroid_donor_0507	SLC5A5	98.29
GTEx_thyroid_donor_0508	SLC5A5	28.47
GTEx_thyroid_donor_0509	SLC5A5	2.511
GTEx_thyroid_donor_0510	SLC5A5	5.731
GTEx_thyroid_donor_0511	SLC5A5	9.252
GTEx_thyroid_donor_0512	SLC5A5	4.489
GTEx_thyroid_donor_0513	SLC5A5	17.47
GTEx_thyroid_donor_0514	SLC5A5	8.602
GTEx_thyroid_donor_0515	SLC5A5	3.861
GTEx_thyroid_donor_0516	SLC5A5	13.11
GTEx_thyroid_donor_0517	SLC5A5	0.8876
GTEx_thyroid_donor_0518	SLC5A5	17.85
GTEx_thyroid_donor_0519	SLC5A5	28.53
GTEx_thyroid_donor_0520	SLC5A5	0.6091
GTEx_thyroid_donor_0521	SLC5A5	32.43
GTEx_thyroid_donor_0522	SLC5A5	4.209
GTEx_thyroid_donor_0523	SLC5A5	5.547
GTEx_thyroid_donor_0524	SLC5A5	44.3
GTEx_thyroid_donor_0525	SLC5A5	2.111
GTEx_thyroid_donor_0526	SLC5A5	7.035
GTEx_thyroid_donor_0527	SLC5A5	22.74
GTEx_thyroid_donor_0528	SLC5A5	14.7
GTEx_thyroid_donor_0529	SLC5A5	4.32
GTEx_thyroid_donor_0530	SLC5A5	1.538
GTEx_thyroid_donor_0531	SLC5A5	2.971
GTEx_thyroid_donor_0532	SLC5A5	7.721
GTEx_thyroid_donor_0533	SLC5A5	1.43
GTEx_thyroid_donor_0534	SLC5A5	7.018
GTEx_thyroid_donor_0535	SLC5A5	0.4189
GTEx_thyroid_donor_0536	SLC5A5	24.06
GTEx_thyroid_donor_0537	SLC5A5	1.797
GTEx_thyroid_donor_0538	SLC5A5	0.6856
GTEx_thyroid_donor_0539	SLC5A5	6.979
GTEx_thyroid_donor_0540	SLC5A5	3.097
GTEx_thyroid_donor_0541	SLC5A5	0.7061
GTEx_thyroid_donor_0542	SLC5A5	18.19
GTEx_thyroid_donor_0543	SLC5A5	9.087
GTEx_thyroid_donor_0544	SLC5A5	1.874
GTEx_thyroid_donor_0545	SLC5A5	0.9245
GTEx_thyroid_donor_0546	SLC5A5	78.85
GTEx_thyroid_donor_0547	SLC5A5	1.048
GTEx_thyroid_donor_0548	SLC5A5	0.5598
GTEx_thyroid_donor_0549	SLC5A5	24.57
GTEx_thyroid_donor_0550	SLC5A5	1.145
GTEx_thyroid_donor_0551	SLC5A5	0.2624
GTEx_thyroid_donor_0552	SLC5A5	1.259
GTEx_thyroid_donor_0553	SLC5A5	0.7156
GTEx_thyroid_donor_0554	SLC5A5	9.307
GTEx_thyroid_donor_0555	SLC5A5	35.82
GTEx_thyroid_donor_0556	SLC5A5	30.91
GTEx_thyroid_donor_0557	SLC5A5	3.366
GTEx_thyroid_donor_0558	SLC5A5	2.349
GTEx_thyroid_donor_0559	SLC5A5	9.968
GTEx_thyroid_donor_0560	SLC5A5	12.53
GTEx_thyroid_donor_0561	SLC5A5	56.73
GTEx_thyroid_donor_0562	SLC5A5	5.583
GTEx_thyroid_donor_0563	SLC5A5	0.8959
GTEx_thyroid_donor_0564	SLC5A5	45.55
GTEx_thyroid_donor_0565	SLC5A5	38.17
GTEx_thyroid_donor_0566	SLC5A5	4.862
GTEx_thyroid_donor_0567	SLC5A5	2.766
GTEx_thyroid_donor_0568	SLC5A5	5.813
GTEx_thyroid_donor_0569	SLC5A5	4.78
GTEx_thyroid_donor_0570	SLC5A5	1.731
GTEx_thyroid_donor_0571	SLC5A5	4.273
GTEx_thyroid_donor_0572	SLC5A5	3.094
GTEx_thyroid_donor_0573	SLC5A5	1.794
GTEx_thyroid_donor_0574	SLC5A5	2.514
GTEx_thyroid_donor_0575	SLC5A5	0.8213
GTEx_thyroid_donor_0576	SLC5A5	0.8123
GTEx_thyroid_donor_0577	SLC5A5	0.5731
GTEx_thyroid_donor_0578	SLC5A5	1.433
GTEx_thyroid_donor_0579	SLC5A5	2.481
GTEx_thyroid_donor_0580	SLC5A5	14.73
GTEx_thyroid_donor_0581	SLC5A5	31.39
GTEx_thyroid_donor_0582	SLC5A5	8.803
GTEx_thyroid_donor_0583	SLC5A5	2.944
GTEx_thyroid_donor_0584	SLC5A5	7.511
GTEx_thyroid_donor_0585	SLC5A5	3.455
GTEx_thyroid_donor_0586	SLC5A5	45.46
GTEx_thyroid_donor_0587	SLC5A5	1.724
GTEx_thyroid_donor_0588	SLC5A5	5.686
GTEx_thyroid_donor_0589	SLC5A5	0.04819
GTEx_thyroid_donor_0590	SLC5A5	19.7
GTEx_thyroid_donor_0591	SLC5A5	2.201
GTEx_thyroid_donor_0592	SLC5A5	1.71
GTEx_thyroid_donor_0593	SLC5A5	3.742
GTEx_thyroid_donor_0594	SLC5A5	0.647
GTEx_thyroid_donor_0595	SLC5A5	2.011
GTEx_thyroid_donor_0596	SLC5A5	2.534
GTEx_thyroid_donor_0597	SLC5A5	2.474
GTEx_thyroid_donor_0598	SLC5A5	5.195
GTEx_thyroid_donor_0599	SLC5A5	1.325
GTEx_thyroid_donor_0600	SLC5A5	2.0
GTEx_thyroid_donor_0601	SLC5A5	11.82
GTEx_thyroid_donor_0602	SLC5A5	1.102
GTEx_thyroid_donor_0603	SLC5A5	14.39
GTEx_thyroid_donor_0604	SLC5A5	20.47
GTEx_thyroid_donor_0605	SLC5A5	0.05183
GTEx_thyroid_donor_0606	SLC5A5	7.219
GTEx_thyroid_donor_0607	SLC5A5	25.66
GTEx_thyroid_donor_0608	SLC5A5	0.5927
GTEx_thyroid_donor_0609	SLC5A5	4.51
GTEx_thyroid_donor_0610	SLC5A5	1.509
GTEx_thyroid_donor_0611	SLC5A5	2.02
GTEx_thyroid_donor_0612	SLC5A5	5.73
GTEx_thyroid_donor_0613	SLC5A5	8.903
GTEx_thyroid_donor_0614	SLC5A5	5.849
GTEx_thyroid_donor_0615	SLC5A5	25.13
GTEx_thyroid_donor_0616	SLC5A5	0.6206
GTEx_thyroid_donor_0617	SLC5A5	37.32
GTEx_thyroid_donor_0618	SLC5A5	0.9634
GTEx_thyroid_donor_0619	SLC5A5	1.534
GTEx_thyroid_donor_0620	SLC5A5	1.902
GTEx_thyroid_donor_0621	SLC5A5	1.145
GTEx_thyroid_donor_0622	SLC5A5	2.838
GTEx_thyroid_donor_0623	SLC5A5	1.247
GTEx_thyroid_donor_0624	SLC5A5	1.242
GTEx_thyroid_donor_0625	SLC5A5	1.589
GTEx_thyroid_donor_0626	SLC5A5	2.256
GTEx_thyroid_donor_0627	SLC5A5	0.5575
GTEx_thyroid_donor_0628	SLC5A5	0.4495
GTEx_thyroid_donor_0629	SLC5A5	0.5004
GTEx_thyroid_donor_0630	SLC5A5	1.259
GTEx_thyroid_donor_0631	SLC5A5	1.213
GTEx_thyroid_donor_0632	SLC5A5	1.011
GTEx_thyroid_donor_0633	SLC5A5	3.055
GTEx_thyroid_donor_0634	SLC5A5	2.394
GTEx_thyroid_donor_0635	SLC5A5	49.48
GTEx_thyroid_donor_0636	SLC5A5	44.84
GTEx_thyroid_donor_0637	SLC5A5	123.3
GTEx_thyroid_donor_0638	SLC5A5	2.527
GTEx_thyroid_donor_0639	SLC5A5	6.829
GTEx_thyroid_donor_0640	SLC5A5	0.2429
GTEx_thyroid_donor_0641	SLC5A5	17.13
GTEx_thyroid_donor_0642	SLC5A5	1.381
GTEx_thyroid_donor_0643	SLC5A5	7.684
GTEx_thyroid_donor_0644	SLC5A5	39.87
GTEx_thyroid_donor_0645	SLC5A5	8.189
GTEx_thyroid_donor_0646	SLC5A5	2.909
GTEx_thyroid_donor_0647	SLC5A5	5.56
GTEx_thyroid_donor_0648	SLC5A5	2.209
GTEx_thyroid_donor_0649	SLC5A5	1.545
GTEx_thyroid_donor_0650	SLC5A5	5.345
GTEx_thyroid_donor_0651	SLC5A5	0.2693
GTEx_thyroid_donor_0652	SLC5A5	5.103
GTEx_thyroid_donor_0000	INS	0.0
GTEx_thyroid_donor_0001	INS	0.3765
GTEx_thyroid_donor_0002	INS	0.4089
GTEx_thyroid_donor_0003	INS	0.0646
GTEx_thyroid_donor_0004	INS	0.1087
GTEx_thyroid_donor_0005	INS	0.3252
GTEx_thyroid_donor_0006	INS	0.0
GTEx_thyroid_donor_0007	INS	0.0
GTEx_thyroid_donor_0008	INS	2.659
GTEx_thyroid_donor_0009	INS	0.2523
GTEx_thyroid_donor_0010	INS	1.322
GTEx_thyroid_donor_0011	INS	0.5506
GTEx_thyroid_donor_0012	INS	0.1454
GTEx_thyroid_donor_0013	INS	0.2763
GTEx_thyroid_donor_0014	INS	0.1732
GTEx_thyroid_donor_0015	INS	0.2268
GTEx_thyroid_donor_0016	INS	0.6125
GTEx_thyroid_donor_0017	INS	0.0
GTEx_thyroid_donor_0018	INS	0.0
GTEx_thyroid_donor_0019	INS	0.0
GTEx_thyroid_donor_0020	INS	0.6198
GTEx_thyroid_donor_0021	INS	0.7864
GTEx_thyroid_donor_0022	INS	0.0
GTEx_thyroid_donor_0023	INS	1.112
GTEx_thyroid_donor_0024	INS	1.761
GTEx_thyroid_donor_0025	INS	0.05835
GTEx_thyroid_donor_0026	INS	0.5431
GTEx_thyroid_donor_0027	INS	0.0
GTEx_thyroid_donor_0028	INS	0.1235
GTEx_thyroid_donor_0029	INS	0.9181
GTEx_thyroid_donor_0030	INS	3.102
GTEx_thyroid_donor_0031	INS	0.9739
GTEx_thyroid_donor_0032	INS	0.0
GTEx_thyroid_donor_0033	INS	0.1868
GTEx_thyroid_donor_0034	INS	0.1061
GTEx_thyroid_donor_0035	INS	0.08498
GTEx_thyroid_donor_0036	INS	0.3534
GTEx_thyroid_donor_0037	INS	1.753
GTEx_thyroid_donor_0038	INS	0.5823
GTEx_thyroid_donor_0039	INS	0.0
GTEx_thyroid_donor_0040	INS	0.0
GTEx_thyroid_donor_0041	INS	0.6293
GTEx_thyroid_donor_0042	INS	0.0
GTEx_thyroid_donor_0043	INS	0.0
GTEx_thyroid_donor_0044	INS	0.06536
GTEx_thyroid_donor_0045	INS	0.0
GTEx_thyroid_donor_0046	INS	0.0
GTEx_thyroid_donor_0047	INS	0.0
GTEx_thyroid_donor_0048	INS	0.0
GTEx_thyroid_donor_0049	INS	0.0
GTEx_thyroid_donor_0050	INS	0.0
GTEx_thyroid_donor_0051	INS	16.58
GTEx_thyroid_donor_0052	INS	0.09085
GTEx_thyroid_donor_0053	INS	0.8691
GTEx_thyroid_donor_0054	INS	1.816
GTEx_thyroid_donor_0055	INS	0.1253
GTEx_thyroid_donor_0056	INS	0.0
GTEx_thyroid_donor_0057	INS	1.187
GTEx_thyroid_donor_0058	INS	1.358
GTEx_thyroid_donor_0059	INS	0.787
GTEx_thyroid_donor_0060	INS	0.0
GTEx_thyroid_donor_0061	INS	0.3415
GTEx_thyroid_donor_0062	INS	0.0
GTEx_thyroid_donor_0063	INS	0.1089
GTEx_thyroid_donor_0064	INS	0.0
GTEx_thyroid_donor_0065	INS	0.0
GTEx_thyroid_donor_0066	INS	0.7562
GTEx_thyroid_donor_0067	INS	0.0
GTEx_thyroid_donor_0068	INS	1.524
GTEx_thyroid_donor_0069	INS	0.1665
GTEx_thyroid_donor_0070	INS	0.2001
GTEx_thyroid_donor_0071	INS	0.7043
GTEx_thyroid_donor_0072	INS	0.0
GTEx_thyroid_donor_0073	INS	0.3417
GTEx_thyroid_donor_0074	INS	6.673
GTEx_thyroid_donor_0075	INS	0.6668
GTEx_thyroid_donor_0076	INS	0.0
GTEx_thyroid_donor_0077	INS	0.07913
GTEx_thyroid_donor_0078	INS	0.0
GTEx_thyroid_donor_0079	INS	0.0
GTEx_thyroid_donor_0080	INS	0.0
GTEx_thyroid_donor_0081	INS	1.228
GTEx_thyroid_donor_0082	INS	0.1426
GTEx_thyroid_donor_0083	INS	0.0
GTEx_thyroid_donor_0084	INS	0.0
GTEx_thyroid_donor_0085	INS	0.6472
GTEx_thyroid_donor_0086	INS	0.0
GTEx_thyroid_donor_0087	INS	0.0
GTEx_thyroid_donor_0088	INS	0.0
GTEx_thyroid_donor_0089	INS	0.05406
GTEx_thyroid_donor_0090	INS	0.0
GTEx_thyroid_donor_0091	INS	0.0
GTEx_thyroid_donor_0092	INS	0.0
GTEx_thyroid_donor_0093	INS	0.3109
GTEx_thyroid_donor_0094	INS	0.732
GTEx_thyroid_donor_0095	INS	0.0
GTEx_thyroid_donor_0096	INS	0.0
GTEx_thyroid_donor_0097	INS	0.0
GTEx_thyroid_donor_0098	INS	0.0
GTEx_thyroid_donor_0099	INS	0.1545
GTEx_thyroid_donor_0100	INS	0.0
GTEx_thyroid_donor_0101	INS	0.1069
GTEx_thyroid_donor_0102	INS	0.2161
GTEx_thyroid_donor_0103	INS	0.0
GTEx_thyroid_donor_0104	INS	0.0
GTEx_thyroid_donor_0105	INS	0.0
GTEx_thyroid_donor_0106	INS	0.0
GTEx_thyroid_donor_0107	INS	0.1775
GTEx_thyroid_donor_0108	INS	0.115
GTEx_thyroid_donor_0109	INS	0.9806
GTEx_thyroid_donor_0110	INS	0.2308
GTEx_thyroid_donor_0111	INS	0.1951
