gene	beta_subtype	pvalue_naive	fdr_naive	pvalue_LMM	fdr_LMM	status
ATF6B	0.12309363324713006	0.002318811985220504	0.004532375920272628	0.0008246451394372567	0.0013608005601274864	same
C1QL1	1.368858020105047	9.027131801040291e-16	6.653905504452303e-15	8.317803987599851e-18	3.485113402625636e-17	same
SNCG	1.2477231001406106	1.6383507250665006e-17	1.400299765014103e-16	4.136821593521171e-18	1.755369841663863e-17	same
MCFD2	-0.2878439011725638	0.5584102934376832	0.5948973296566228	1.3630308995142878e-06	2.804590328218699e-06	gained_with_LMM
CX3CL1	0.48360996506561127	1.0354125323188704e-06	3.4784295598618266e-06	1.1015869024963737e-08	2.662982036655214e-08	same
THSD4	0.165261527204918	0.002057103589916976	0.004114207179833952	0.035422573817115714	0.04843383577385478	same
HIP1	-0.15311877672132546	0.1966027138401988	0.22816562534645898	0.03389606007550364	0.04653921291831163	gained_with_LMM
ACTR2	0.1797099061708716	0.0009276704516917685	0.0020036078870232584	0.0007209469664503066	0.0011956002760369925	same
TBC1D1	0.2650093812368604	0.00013050938016209333	0.000326818147317429	4.9842509978196116e-08	1.1466835117683154e-07	same
IRS1	-1.3501993426931282	1.4611059802805856e-10	6.902862898963396e-10	1.2603451418429185e-29	1.065080401557396e-28	same
RUNX2	2.198068432222054	2.0687393619810556e-55	6.206218085943167e-53	6.52779976401358e-84	7.833359716816296e-82	same
CAND1	0.5436087524996047	6.574020403388315e-08	2.483886802287776e-07	9.685979695350887e-20	4.597775171843775e-19	same
PSAT1	-1.123665778088127	9.339940261369293e-11	4.461754901928007e-10	7.9976907672427e-12	2.343073466965635e-11	same
RNF10	-0.0950699135755769	0.06943726031925752	0.090296906104247	0.0002386104068385805	0.0004116338243333764	gained_with_LMM
PTPRA	0.05507508853253614	0.007981183450058209	0.013581140300722987	0.13378267056963042	0.1661208657735477	lost_with_LMM
PC	1.0391127069197519	4.074637362691341e-16	3.1668166031279852e-15	4.387937323081874e-29	3.5481972962926203e-28	same
IL13RA1	0.48327947940272553	3.333391181459183e-07	1.1820536104465189e-06	3.0974161076457202e-24	1.8886683583205612e-23	same
BHMT2	-0.19600968981893188	0.5479791857478618	0.5850311591614182	0.2481215623175359	0.2927112414284733	same
IL1RN	1.4788538087899474	2.864733650055273e-22	3.6416105721041604e-21	1.738359913276982e-23	1.022564654868813e-22	same
FOXA2	-0.8521168439661727	4.629829619515715e-08	1.7761494704024482e-07	2.2552197352104759e-07	4.920479422277401e-07	same
RBBP9	-0.22370562081548	0.35393324162724943	0.39209738732708577	0.0006387200097543841	0.0010651250857493897	gained_with_LMM
PLCB4	-0.6311613854168133	0.025917433879503037	0.03754336148648436	5.171714410026534e-06	1.0247782846816116e-05	same
SUPT6H	0.005912825933485276	0.01688319716277413	0.026040921073687606	0.8406949821878975	0.8634320255267691	lost_with_LMM
PICALM	0.2911511659640316	6.202622170876018e-05	0.0001661416652913219	4.424071730499559e-13	1.404467216031606e-12	same
SYMPK	0.1656239177028456	0.0009855247451976685	0.0021133482741908546	1.9943718493209693e-06	4.053601319758068e-06	same
SRSF11	-0.08086570980160236	0.07264685156517064	0.09402094680565658	0.153549984537552	0.1887136229466022	same
PML	0.1929224470419517	0.0005882297768905313	0.0013268340832117247	1.2373392035521386e-06	2.554726504237038e-06	same
CCNL2	-0.013403045213335938	0.055414155871796274	0.07378715828468212	0.8889797583231805	0.905889699378241	same
PTPRC	1.226167199940196	6.695966269264479e-16	5.021974701948359e-15	1.0079134678952138e-15	3.714668800596611e-15	same
ATP2B4	0.8629219821911696	3.224418522451476e-13	1.9385281698105067e-12	4.9212943962520356e-43	7.979650879195976e-42	same
CTDSP2	0.22430634473164004	0.00032295059897024554	0.0007573387440333035	9.865214149334972e-07	2.0524023889046403e-06	same
KHSRP	0.18079907720327693	0.0007003082888415006	0.0015527899974312654	1.1844299087030157e-08	2.8494705101115054e-08	same
LITAF	0.289154082233482	7.962522560748111e-05	0.00020789876137723527	2.4163365926205454e-08	5.681042145659589e-08	same
TCTN3	-0.26941062002290267	0.6632984907195258	0.69498132572105	0.005897937299131738	0.00890030779547043	gained_with_LMM
NRIP1	1.427291883512981	2.740786595207815e-23	3.878471596992191e-22	5.484479961452815e-28	4.1866259247731414e-27	same
PJA2	0.04015698660446011	0.013988857624379203	0.02198353738770959	0.5243962031970746	0.575416462908275	lost_with_LMM
SND1	-0.07751898771559108	0.05765019939154416	0.07645915038666333	0.02496227377229838	0.03502657685542336	gained_with_LMM
SCPEP1	-0.7197586771639723	0.05308861538275543	0.07110082417333316	6.837740580007013e-28	5.167058372801269e-27	gained_with_LMM
BCAP31	-0.30344101469193013	0.5696931571509547	0.6058417126738264	3.837657487403517e-11	1.0779936762369428e-10	gained_with_LMM
SLC25A3	0.0034761061196922796	0.017535524331616037	0.02693628929587717	0.9061379589165761	0.9221213964551317	lost_with_LMM
RYR2	-0.26647406303112875	0.10063612407129598	0.12563810745480145	0.12632352151054269	0.157970222814351	same
SF3A1	0.35759890145676354	1.4615483877636601e-05	4.224128288334278e-05	1.2824468623648021e-11	3.713649215342091e-11	same
RYR1	1.4574322881029291	4.374567332574326e-24	6.835261457147385e-23	4.05356589079065e-29	3.2955820250330488e-28	same
KRT6A	0.5947016996504123	0.007786115334869798	0.013312914768274477	0.0002893328650658747	0.0004951503680534079	same
PRRX1	0.9334261280777603	3.043715596839276e-10	1.3919431083106445e-09	2.491848188974469e-09	6.219255047357244e-09	same
ZYX	1.1044230720887924	2.1288252687000327e-18	1.9711345080555858e-17	6.6826846411096e-68	3.3413423205547997e-66	same
ACP5	1.459646386983982	4.825293729617977e-23	6.670912990255267e-22	1.11830698283123e-25	7.293306409768891e-25	same
UBE2H	0.2674684162812029	0.00010707719231624563	0.0002733885761265846	1.0823506855389007e-13	3.59584945361761e-13	same
LIFR	-0.812645138397349	0.0009017274294359542	0.0019517909728050957	7.539009189656575e-09	1.841777489329782e-08	same
TPP1	0.1835057770809345	0.0008602457706765611	0.0018687453381822472	0.0004045696177595508	0.0006841650807658695	same
ALDH3B1	1.7688757463124034	2.871421233026734e-36	1.2306090998686004e-34	7.704273251793225e-58	2.3584509954469057e-56	same
ZBTB16	-0.6530768408102335	0.009123836938565149	0.015223309686148748	1.6989982366389166e-05	3.219832413087018e-05	same
C1QA	0.8853615295890169	6.465133423986439e-11	3.148603940253136e-10	1.0988603784490111e-10	2.996891941224576e-10	same
G3BP2	-0.08008108072310939	0.07363005388224754	0.09508831754056936	0.1793912106051252	0.21691802975226745	same
PTP4A2	-0.01797856020055277	0.025056966833357692	0.036526190719180306	0.6001778829785185	0.6462791273996968	lost_with_LMM
MBTPS1	0.042927284685123	0.009880674814660467	0.016260024379583873	0.2499970035137049	0.29477163494299535	lost_with_LMM
GJA4	-0.03922179388420094	0.19088465425104909	0.22204496423154219	0.7704676962744765	0.8017353759359798	same
ASS1	0.2745180073115972	0.00013474027527001455	0.00033685068817503635	4.266700526395083e-06	8.510705837224235e-06	same
H6PD	0.18890447964764592	0.0006993770030127352	0.0015527899974312654	2.7363408438151914e-05	5.079840675399489e-05	same
TENM3	1.4448616564725378	8.562966561824393e-22	1.0400364245130843e-20	3.106301827155889e-23	1.8024962246552546e-22	same
PEA15	0.43504781188671143	1.3717449124793982e-06	4.525513322496927e-06	1.7586260579276889e-28	1.3632760138974333e-27	same
EGR3	0.3676506834845424	0.0183201043725906	0.02794118613003142	0.03414974226402321	0.04684463959399617	same
EEF1A2	-0.7413969872430819	1.1506663513489577e-06	3.835554504496526e-06	7.727889533494582e-06	1.5073906762343139e-05	same
PTPRS	0.17390330307780394	0.0029658095845607104	0.005659941955268532	0.07563018648418965	0.09834874705356261	lost_with_LMM
PFN1	0.08123503897246433	0.006490999656159323	0.011374415285325918	0.15536803825029136	0.19071363124012852	lost_with_LMM
SLC17A5	0.5901563494963173	2.3180342454434595e-08	9.174278016266991e-08	2.766829218236425e-17	1.1111763928660343e-16	same
SLC2A3	1.4294022976066745	2.3695702250777615e-25	4.2063376776528315e-24	1.342026636747518e-43	2.2367110612458635e-42	same
TBL1XR1	0.22496841421723004	0.00031221533922364626	0.0007352009557856662	9.316347293724725e-08	2.1030129331207055e-07	same
TUSC3	0.9554520318313632	7.228176629453485e-13	4.202428272938072e-12	1.150009269390802e-14	4.0398452086327944e-14	same
KCNK3	-1.3639841239070811	4.558469570884794e-13	2.6920095891051934e-12	7.549145431294038e-19	3.3903347745332506e-18	same
MAPKAPK3	0.5252141016139216	1.1929048288707704e-07	4.456680556179715e-07	4.502646192444127e-23	2.602685660372328e-22	same
ATP6AP1	-0.22607319049743949	0.2967177517348421	0.33326591359211016	6.866581227421425e-09	1.680240104589256e-08	gained_with_LMM
CLIC3	-0.04424238534669903	0.1324337554244533	0.16013755190381293	0.7102717733270473	0.7497590851446664	same
RBM17	0.3935768653015795	4.216725581837789e-06	1.3041419325271511e-05	1.170669740468589e-31	1.0873093564723736e-30	same
SREBF2	0.6303975656640247	4.362795501122216e-09	1.815310194641699e-08	3.962435344719987e-25	2.513172523078216e-24	same
SMAD9	-0.6691208910380373	0.027522319090695295	0.03973385816751005	1.6385535596583244e-07	3.6144563815992454e-07	same
VEZT	-0.18631918120331106	0.21126764153804012	0.2437703556208155	3.616774128510958e-05	6.644410523902556e-05	gained_with_LMM
CXCL12	0.6356600592889113	6.259447324395084e-07	2.1534795840808775e-06	8.295758818722975e-06	1.6139608596737302e-05	same
ESM1	-1.1877291440419178	1.48468913226757e-10	7.003250623903632e-10	2.5466292242524905e-13	8.214932981459648e-13	same
SLIT2	1.737347902506815	1.9365151990432836e-32	5.752025343692922e-31	4.862100073189645e-41	7.366818292711584e-40	same
ZMIZ1	0.32820436642645545	4.4479942601971444e-05	0.00012164068168269312	7.833343685462373e-07	1.6445088213007081e-06	same
GOLGB1	-0.03470959290041981	0.03659459195107181	0.05092011867032255	0.49505844381429687	0.5467738551756331	same
CERS4	-0.3583252790497263	0.842777651310116	0.8611488262705543	9.60424552950904e-09	2.336799398907309e-08	gained_with_LMM
CDC42EP1	1.2080284121225648	1.540633365825681e-20	1.6868248530938113e-19	2.699077388710896e-62	1.1246155786295401e-60	same
TRAM1	0.001584011806071323	0.020586825374945748	0.030957632142775558	0.9725232468739171	0.9797307788160199	lost_with_LMM
CALU	0.20184877370064308	0.0006902653300695878	0.0015350600372192463	0.0007931353833391248	0.0013095245734823194	same
ARAP1	0.5129577777746546	1.4216827853346025e-07	5.239617144967822e-07	6.092087680350468e-35	6.74400850223299e-34	same
WDTC1	0.019169085523649335	0.014946028452749229	0.023292511874414383	0.6376766821991575	0.6805514217707124	lost_with_LMM
ID2	-0.04970941479040359	0.05745310076538509	0.07623144727826417	0.4883111069357171	0.5405658010358493	same
ITGB5	-0.022698869528919766	0.03962394617255067	0.054719681778430014	0.7490982056843526	0.7824841981382513	same
CLIP1	-0.11435935039110814	0.11698786126654712	0.1438375343441153	0.0822011197398707	0.10618785090137935	same
CDV3	-0.10389357928163964	0.08847676734217325	0.11204318363297582	0.03595631037611406	0.04905362943535343	gained_with_LMM
MAT2A	-0.3956696336254974	0.806388737983703	0.82961804319311	3.874542643255209e-05	7.100566847749313e-05	gained_with_LMM
CD46	0.18179313079223516	0.0009521759084814749	0.0020521032510376616	0.0008994484537760862	0.0014769268534911104	same
DYNC1LI2	-0.0004786749825806761	0.06461227110489856	0.0848672562673799	0.9965706549502004	0.9975682231733737	same
SP1	0.23569688108508197	0.0002480189017083672	0.000593820195630568	1.1521631005285102e-08	2.7740684603415173e-08	same
AGPAT3	-0.05261431606734153	0.04001185788491162	0.05521415531496544	0.0910503481799017	0.11623448703817238	same
EIF5	-0.26143908501892255	0.4402657973472327	0.4813401574495984	7.979494307846673e-06	1.554446943087014e-05	gained_with_LMM
MAPK13	0.35425656180789494	2.124268685964367e-05	6.057800435259601e-05	1.3904898807658636e-08	3.337175713838073e-08	same
PSD3	0.47876323378502705	2.4885783303453677e-06	7.942271267059684e-06	9.699417756690142e-07	2.0193097342172396e-06	same
STIM1	-0.33912152691067193	0.7307327347848028	0.7593343277985481	1.1589867683794343e-09	2.959115153309194e-09	gained_with_LMM
MFSD6	-0.06315902104108609	0.05433823320246554	0.07251543576841486	0.2266839540869574	0.2699501040908578	same
TMEM30B	-0.04864473553901213	0.0812294057681798	0.10382966225161457	0.6057151892444184	0.6513066551015251	same
PDGFRB	-0.0023264853324979273	0.08704177954197366	0.11050585637999194	0.9847998450588751	0.989085883889061	same
ATXN2L	0.1757796376550833	0.0010657840985126316	0.0022612109586548053	0.0010983738075717308	0.0017927755292248054	same
EIF5A	-0.15467229928842377	0.15410568219021395	0.18300245460284942	0.0011955163629350143	0.0019449832368790903	gained_with_LMM
IRF4	-0.6162636973928078	0.0003337782493962013	0.0007810723464809703	0.0004006907235906572	0.0006779876879706552	same
GPX1	-0.033766833899530994	0.04584559834477614	0.062262016765200726	0.6345164037204059	0.6779021407269293	same
ST3GAL5	0.04037410028486042	0.015997990832132707	0.02482874935147342	0.5758508363551454	0.6223171862627653	lost_with_LMM
LTF	-0.6366929286726862	0.0005398875180003919	0.0012298121138961092	0.00025391000892869333	0.00043677180434981654	same
BAZ2A	0.21351567114030492	0.0006506463849610272	0.0014534170922435455	0.0018995886243093679	0.0030216149909480933	same
CYP4F11	0.29284837811570974	0.0522230379994884	0.07005362147329426	0.09483609039066491	0.12065660355046427	same
CDC42BPB	0.21232627039233815	0.0015188941934949393	0.0031112104517668775	0.03316013692619365	0.045633215953477496	same
PAK1	-0.28246112514348787	0.5263121941119626	0.5639059222628171	9.472006073357698e-06	1.8332914980692317e-05	gained_with_LMM
RAB27A	0.5305344751388493	2.875296803155787e-07	1.026891715412781e-06	1.0378516858019314e-10	2.8408349063921483e-10	same
EMILIN1	1.1728911744504424	6.99289477675397e-16	5.231592102309703e-15	1.28849099062645e-16	5.013583621114591e-16	same
HNRNPA0	0.1624446634833442	0.0010749489283838533	0.0022790436644180637	3.7370725331677933e-07	8.0424803439766e-07	same
PTPN11	0.09522831670329555	0.005844563172617815	0.010368828810084827	0.14712588450022387	0.18156217749924788	lost_with_LMM
ELMO1	-1.8899000468331295	2.128723656976798e-24	3.433425253188384e-23	6.742646942373549e-49	1.4448529162229035e-47	same
TRAK2	0.43861587829397014	3.0194510588988707e-06	9.515076866277953e-06	1.3801140331822094e-09	3.5028274953863183e-09	same
TADA3	0.022875509760206296	0.014245488986501511	0.022340024547571634	0.5846618698693601	0.6311571103303636	lost_with_LMM
SLC43A3	1.1311548241475375	9.579214784927e-14	6.037320242601051e-13	2.995581432555568e-13	9.611491227451021e-13	same
TUBB4B	0.22637929603506743	0.00042883928215908974	0.0009903909518685675	0.00022186548281788628	0.00038407181099460984	same
MTHFR	0.05076810859065936	0.009337045281301307	0.015510041995517122	0.25415723275859914	0.29936069818445127	lost_with_LMM
PKN1	0.13452930675679123	0.002189149017135678	0.004315011203289773	0.004380548122340549	0.006694673645961103	same
SALL1	-0.436633673686476	0.5057940878468591	0.5448410282012844	0.00017195469328454304	0.0002992251043234508	gained_with_LMM
DLC1	0.6752132783368263	4.484771066904491e-09	1.8634782826472957e-08	6.919193993007764e-13	2.1555121473544438e-12	same
TAF15	0.1089321929817128	0.0030932022499860806	0.005884341629650122	0.0018218107566093128	0.0029040554037342925	same
MGAT4C	1.0476879185990158	3.169967809682646e-15	2.2271436601985805e-14	1.6238882463859243e-21	8.443093135455412e-21	same
INHBA	1.4188953953718555	5.7865111403911055e-19	5.5639530196068324e-18	1.9838997287105525e-19	9.25614181357956e-19	same
WSB1	0.28479234455373736	0.0003557494149775371	0.0008305433812705146	0.004660438926810047	0.007100719543133642	same
MT1E	-1.5722064274970766	5.703366734948327e-16	4.320732374960854e-15	1.7296288442083256e-29	1.4413573701736047e-28	same
CREBBP	0.07731097987837314	0.006742265537601189	0.011787177513288793	0.1568923529028954	0.19234861410244636	lost_with_LMM
KIAA0319L	-0.1786878158237479	0.18526263311700783	0.21609171825467477	3.605868722306135e-06	7.2213659325223e-06	gained_with_LMM
PLEKHA6	2.3768970911752128	2.7839495632800414e-66	2.087962172460031e-63	2.1508923566982945e-124	2.1508923566982943e-121	same
RSL1D1	0.13100280940676745	0.002027101806046483	0.004067762821497959	0.00010152905047632059	0.00018012250232345462	same
SKI	0.10160800409024746	0.004065291090039932	0.007528316833407281	0.03496014882812792	0.04791249268359239	same
CALCB	0.2124209696871331	0.6552644329335666	0.687580727107625	0.20716373430347845	0.24840635274200598	same
GTF2A1	-0.22399924592775017	0.3318817943379272	0.3698534112235444	0.0003878468390121068	0.0006566255739482621	gained_with_LMM
TUBB	0.3182174658676742	3.611748939460303e-05	0.00010023355058631738	1.1580541722566163e-15	4.252340901799081e-15	same
CHPF	-0.23887401431379013	0.3619761632464635	0.399973661045816	4.150915893682699e-05	7.602410061689926e-05	gained_with_LMM
PDE8B	-1.8816459909669099	9.952839262664754e-23	1.3449782787384802e-21	5.3759600020410076e-58	1.6626680418683527e-56	same
CCL17	1.2633134456485207	5.226435120209854e-12	2.8251000649782998e-11	1.3165743098595325e-14	4.6141623009095766e-14	same
STMN3	-0.7017969145484272	0.06479727660564366	0.08507301086080131	2.504611925491963e-18	1.0795741058155014e-17	gained_with_LMM
ASPH	-0.3882182552422946	0.9546225081849863	0.9616747899781595	1.3722998799794617e-06	2.819794273930401e-06	gained_with_LMM
UBAP2L	0.15604104855263484	0.0012900976661809403	0.0026895712290082147	2.2396104589119758e-05	4.1861877736672445e-05	same
