gene	old_significant	new_padj	new_log2FC	new_significant	in_both	old_only	new_only	is_druggable_target
AC019080.1	False	1.06603e-06	-0.339323	False	False	False	False	False
AC019080.2	False		0.0460866	False	False	False	False	False
AC019080.3	False	0.000832042	-0.706057	False	False	False	False	False
AC019080.4	False	0.448079	-0.216518	False	False	False	False	False
AC019080.5	False	0.0813826	-0.172872	False	False	False	False	False
AC019084.1	False		0.29228	False	False	False	False	False
AC019103.1	False	4.21176e-06	-1.17498	True	False	False	True	False
AC019117.1	False	2.74951e-40	2.56036	True	False	False	True	False
AC019117.2	False	1.82839e-12	3.1283	True	False	False	True	False
AC019118.1	False	0.0391603	-0.661415	False	False	False	False	False
AC019118.2	False	0.0964609	-0.541181	False	False	False	False	False
AC019127.1	False	0.274469	0.605371	False	False	False	False	False
AC019129.1	False	0.246315	0.471106	False	False	False	False	False
AC019129.2	False	0.227588	-0.436772	False	False	False	False	False
AC019130.1	False		-0.0135092	False	False	False	False	False
AC019131.1	False	0.506549	-0.200111	False	False	False	False	False
AC019131.2	False	0.0102884	-0.238572	False	False	False	False	False
AC019131.3	False	0.000119233	-0.874043	False	False	False	False	False
AC019155.1	False		0.0968536	False	False	False	False	False
AC019155.2	False		-0.0135091	False	False	False	False	False
AC019171.1	False	0.00579245	-0.497846	False	False	False	False	False
AC019176.2	False		-0.114024	False	False	False	False	False
AC019181.1	False	0.0187551	-0.37471	False	False	False	False	False
AC019185.1	False		-0.0534095	False	False	False	False	False
AC019186.1	False	0.000238852	0.367641	False	False	False	False	False
AC019193.1	False		-0.0223379	False	False	False	False	False
AC019193.2	False	4.00672e-15	-1.06046	True	False	False	True	False
AC019193.3	False	1.47406e-18	-1.74958	True	False	False	True	False
AC019193.4	False		-0.161225	False	False	False	False	False
AC019197.1	False	1.15347e-07	-0.643143	False	False	False	False	False
AC019205.1	False	1.5444e-13	-0.524391	False	False	False	False	False
AC019206.1	False	0.274376	-0.323256	False	False	False	False	False
AC019209.1	False		0.186502	False	False	False	False	False
AC019209.2	False		-0.00213308	False	False	False	False	False
AC019209.3	False		-0.161225	False	False	False	False	False
AC019211.1	False	2.28277e-13	-2.07295	True	False	False	True	False
AC019226.1	False	0.0297535	-0.326628	False	False	False	False	False
AC019226.2	False	0.693365	-0.117578	False	False	False	False	False
AC019254.1	False	0.206871	0.229206	False	False	False	False	False
AC019254.2	False		-0.0264133	False	False	False	False	False
AC019257.1	False	6.1212e-20	-1.51986	True	False	False	True	False
AC019257.2	False	0.0316744	-0.694614	False	False	False	False	False
AC019257.9	False		-0.0253945	False	False	False	False	False
AC019270.1	False		0.21197	False	False	False	False	False
AC019288.1	False		0.231666	False	False	False	False	False
AC019294.1	False	0.204461	-0.853423	False	False	False	False	False
AC019294.2	False	0.862429	-0.0343116	False	False	False	False	False
AC019294.3	False		0.105173	False	False	False	False	False
AC019322.2	False	0.0286696	-1.15299	True	False	False	True	False
AC019322.4	False	1.05701e-05	-1.74117	True	False	False	True	False
AC019330.1	False		-0.121834	False	False	False	False	False
AC020549.2	False	0.604395	0.305354	False	False	False	False	False
AC020550.1	False	0.975417	0.0172224	False	False	False	False	False
AC020550.2	False	0.58586	-0.345616	False	False	False	False	False
AC020558.1	False	1.52689e-09	-1.34238	True	False	False	True	False
AC020558.2	False	0.94747	-0.0117811	False	False	False	False	False
AC020558.5	False	0.215135	-0.267297	False	False	False	False	False
AC020558.6	False	0.77518	0.0569276	False	False	False	False	False
AC020584.1	False	7.77929e-07	-2.30871	True	False	False	True	False
AC020593.1	False		-0.302659	False	False	False	False	False
AC020595.1	False		0.0574627	False	False	False	False	False
AC020604.1	False	0.00449924	-0.535214	False	False	False	False	False
AC020611.1	False	0.950703	-0.0388079	False	False	False	False	False
AC020611.2	False	0.680574	0.174271	False	False	False	False	False
AC020612.1	False	8.24648e-07	-0.704583	False	False	False	False	False
AC020612.2	False		0.0263912	False	False	False	False	False
AC020612.3	False	2.93934e-07	-0.828673	False	False	False	False	False
AC020612.4	False	0.580806	-0.142402	False	False	False	False	False
AC020629.1	False	0.590782	-0.16236	False	False	False	False	False
AC020633.1	False	0.059542	-0.539467	False	False	False	False	False
AC020634.2	False	0.912127	-0.0323641	False	False	False	False	False
AC020636.1	False		-0.420832	False	False	False	False	False
AC020637.1	False	0.212043	0.827304	False	False	False	False	False
AC020651.2	False	0.242802	0.327098	False	False	False	False	False
AC020655.1	False		-0.441037	False	False	False	False	False
AC020656.2	False	2.02334e-05	-0.792742	False	False	False	False	False
AC020658.1	False	0.908467	0.0803838	False	False	False	False	False
AC020658.2	False	0.129614	-0.637791	False	False	False	False	False
AC020658.3	False	0.0211396	-0.959202	False	False	False	False	False
AC020658.4	False	6.39307e-07	-1.12283	True	False	False	True	False
AC020658.5	False	0.0121533	0.513025	False	False	False	False	False
AC020658.6	False	1.62384e-05	-0.759675	False	False	False	False	False
AC020658.7	False	7.43887e-13	-1.66403	True	False	False	True	False
AC020659.1	False	8.60316e-18	-1.55556	True	False	False	True	False
AC020659.2	False		0.0134871	False	False	False	False	False
AC020661.1	False	0.46759	-0.101001	False	False	False	False	False
AC020661.2	False		0.0150152	False	False	False	False	False
AC020661.3	False	0.662902	0.173832	False	False	False	False	False
AC020661.4	False	0.861354	-0.137795	False	False	False	False	False
AC020663.1	False	0.00549771	-1.00962	True	False	False	True	False
AC020663.2	False		0.0844588	False	False	False	False	False
AC020663.3	False	0.038721	-0.416328	False	False	False	False	False
AC020663.4	False		-0.00366146	False	False	False	False	False
AC020687.1	False		0.0963442	False	False	False	False	False
AC020699.1	False		0.018072	False	False	False	False	False
AC020703.1	False	0.234765	0.73441	False	False	False	False	False
AC020728.1	False	0.353847	-0.329348	False	False	False	False	False
AC020741.1	False		0.232175	False	False	False	False	False
AC020743.1	False		0.12334	False	False	False	False	False
AC020743.2	False		0.00771481	False	False	False	False	False
AC020743.3	False		0.235741	False	False	False	False	False
AC020763.1	False	0.0240732	0.534916	False	False	False	False	False
AC020763.3	False	0.115719	0.197413	False	False	False	False	False
AC020763.4	False	0.512851	-0.137176	False	False	False	False	False
AC020763.5	False	0.387275	0.55766	False	False	False	False	False
AC020765.1	False		-0.232197	False	False	False	False	False
AC020765.2	False	3.05964e-10	-1.15582	True	False	False	True	False
AC020765.3	False	0.0231186	-0.665517	False	False	False	False	False
AC020765.4	False	9.3456e-22	-1.64027	True	False	False	True	False
AC020765.5	False	0.00257708	-0.816622	False	False	False	False	False
AC020765.6	False	0.356895	-0.328509	False	False	False	False	False
AC020779.1	False	0.171544	-0.405885	False	False	False	False	False
AC020779.2	False	0.0200946	-0.575798	False	False	False	False	False
AC020891.1	False	0.0242142	1.52459	True	False	False	True	False
AC020891.2	False	0.0033505	1.82487	True	False	False	True	False
AC020891.3	False		0.106192	False	False	False	False	False
AC020891.4	False	0.224217	0.663449	False	False	False	False	False
AC020892.1	False		-0.111986	False	False	False	False	False
AC020892.2	False		-0.343069	False	False	False	False	False
AC020893.1	False	0.943681	0.0191983	False	False	False	False	False
AC020895.2	False		0.311976	False	False	False	False	False
AC020899.1	False	0.937002	-0.0157468	False	False	False	False	False
AC020900.1	False	0.826183	-0.129984	False	False	False	False	False
AC020904.1	False	0.730634	0.186162	False	False	False	False	False
AC020904.2	False	0.00892979	0.319685	False	False	False	False	False
AC020905.1	False		0.0471057	False	False	False	False	False
AC020907.1	False	0.000779015	-1.23802	True	False	False	True	False
AC020907.3	False	0.0114643	-0.519809	False	False	False	False	False
AC020907.4	False	0.129107	0.253028	False	False	False	False	False
AC020907.5	False	0.805386	-0.120397	False	False	False	False	False
AC020908.1	False	0.635987	0.235389	False	False	False	False	False
AC020908.2	False	0.0563115	1.14325	False	False	False	False	False
AC020908.3	False	0.398043	0.413674	False	False	False	False	False
AC020910.1	False	0.144349	-0.555708	False	False	False	False	False
AC020910.2	False	0.0976849	-0.490083	False	False	False	False	False
AC020910.3	False	0.859636	-0.0967208	False	False	False	False	False
AC020910.4	False	0.0345822	-0.427468	False	False	False	False	False
AC020910.5	False	0.117213	-0.154486	False	False	False	False	False
AC020910.6	False	2.34763e-13	-0.445112	False	False	False	False	False
AC020910.7	False	0.433727	-0.244041	False	False	False	False	False
AC020911.1	False	0.503144	0.196218	False	False	False	False	False
AC020911.2	False	0.383354	-0.373527	False	False	False	False	False
AC020911.3	False	0.0015033	-0.914787	False	False	False	False	False
AC020912.1	False	1.13808e-13	-1.43035	True	False	False	True	False
AC020913.1	False	0.3903	-0.437093	False	False	False	False	False
AC020913.2	False	0.915035	-0.0455348	False	False	False	False	False
AC020913.3	False	0.261339	0.351125	False	False	False	False	False
AC020914.4	False		0.125887	False	False	False	False	False
AC020914.5	False		-0.210973	False	False	False	False	False
AC020915.1	False	0.0137238	-0.253069	False	False	False	False	False
AC020915.2	False	0.0887482	-0.0944714	False	False	False	False	False
AC020915.3	False	0.992981	0.00310387	False	False	False	False	False
AC020915.4	False		-0.324393	False	False	False	False	False
AC020916.1	False	0.0149782	0.451336	False	False	False	False	False
AC020916.2	False	0.0212689	0.641048	False	False	False	False	False
AC020917.1	False	0.859232	0.0445073	False	False	False	False	False
AC020917.2	False	0.249313	-0.474486	False	False	False	False	False
AC020917.3	False	0.0200801	-0.625532	False	False	False	False	False
AC020917.4	False	1.43266e-05	-0.553609	False	False	False	False	False
AC020922.3	False		-0.0824434	False	False	False	False	False
AC020922.4	False	0.689316	0.256624	False	False	False	False	False
AC020923.1	False	0.0259931	-0.901058	False	False	False	False	False
AC020928.1	False	0.0217038	0.389001	False	False	False	False	False
AC020928.2	False	0.984292	0.00618657	False	False	False	False	False
AC020930.1	False	0.0384765	2.03543	True	False	False	True	False
AC020931.1	False	0.10844	0.357206	False	False	False	False	False
AC020934.1	False		0.283961	False	False	False	False	False
AC020934.2	False		-0.192297	False	False	False	False	False
AC020937.1	False	0.0140752	-0.901511	False	False	False	False	False
AC020951.1	False	0.673323	-0.0941142	False	False	False	False	False
AC020978.1	False	0.0955108	-0.359564	False	False	False	False	False
AC020978.2	False	0.845434	0.0700625	False	False	False	False	False
AC020978.3	False	0.683844	-0.0763792	False	False	False	False	False
AC020978.4	False	1.03374e-06	0.516256	False	False	False	False	False
AC020978.6	False		0.02741	False	False	False	False	False
AC020978.7	False	0.0196907	-0.288756	False	False	False	False	False
AC020978.9	False	2.20296e-06	-0.811176	False	False	False	False	False
AC020980.1	False		-0.0736144	False	False	False	False	False
AC020983.1	False	0.340327	-0.255327	False	False	False	False	False
AC021006.1	False		-0.0637667	False	False	False	False	False
AC021006.2	False		-0.081424	False	False	False	False	False
AC021016.1	False	0.000640919	0.252364	False	False	False	False	False
AC021016.2	False		-0.401646	False	False	False	False	False
AC021028.1	False	0.0971402	-0.300776	False	False	False	False	False
AC021037.1	False	2.86472e-19	-0.943965	False	False	False	False	False
AC021066.1	False	0.00722391	-0.689268	False	False	False	False	False
AC021066.2	False	0.555529	-0.202576	False	False	False	False	False
AC021066.3	False		-0.513537	False	False	False	False	False
AC021072.1	False	0.99799	-0.00145439	False	False	False	False	False
AC021074.1	False	0.184635	-0.225463	False	False	False	False	False
AC021074.3	False		-0.174639	False	False	False	False	False
AC021078.1	False	0.469157	-0.0803738	False	False	False	False	False
AC021086.1	False	3.27181e-06	-0.744414	False	False	False	False	False
AC021087.1	False	0.00015635	-0.58068	False	False	False	False	False
AC021087.2	False	0.653731	0.0885468	False	False	False	False	False
AC021087.3	False	0.000974591	-0.349687	False	False	False	False	False
AC021087.5	False	0.867669	0.0432115	False	False	False	False	False
AC021088.1	False		0.0263911	False	False	False	False	False
AC021092.1	False	0.000987658	-0.26522	False	False	False	False	False
AC021106.1	False	0.216124	-0.184783	False	False	False	False	False
AC021106.2	False	0.205035	-0.200875	False	False	False	False	False
AC021127.1	False	0.68434	-0.206598	False	False	False	False	False
AC021134.1	False	0.732836	-0.228001	False	False	False	False	False
AC021134.2	False		-0.142039	False	False	False	False	False
AC021146.11	False		-0.333731	False	False	False	False	False
AC021146.12	False	0.675244	-0.189177	False	False	False	False	False
AC021146.2	False	0.550731	-0.363628	False	False	False	False	False
AC021146.3	False	0.850993	0.112435	False	False	False	False	False
AC021148.1	False	0.00204897	-0.329168	False	False	False	False	False
AC021148.2	False	4.69528e-14	-0.592544	False	False	False	False	False
AC021151.1	False		-1.27792	False	False	False	False	False
AC021188.1	False	0.000638383	0.638963	False	False	False	False	False
AC021192.1	False	0.535874	0.518778	False	False	False	False	False
AC021205.2	False		0.176654	False	False	False	False	False
AC021205.3	False	0.97739	-0.00496869	False	False	False	False	False
AC021218.1	False	0.0437788	1.33254	True	False	False	True	False
AC021220.2	False	0.055354	-0.816001	False	False	False	False	False
AC021231.1	False	0.117877	-0.33445	False	False	False	False	False
AC021231.2	False	0.000139439	-0.534489	False	False	False	False	False
AC021231.3	False	0.0112571	-0.386008	False	False	False	False	False
AC021236.1	False	0.844881	-0.148152	False	False	False	False	False
AC021237.1	False		-0.184487	False	False	False	False	False
AC021242.1	False		0.263756	False	False	False	False	False
AC021242.2	False	0.00234977	-1.28425	True	False	False	True	False
AC021242.3	False	0.00240708	-0.595306	False	False	False	False	False
