gene	log2FC_tcga	cohens_d_tcga	fdr_tcga	replication_rate	novelty_score
HMCES	0.3752579235422653	1.1376094962873144	1.4808336904624813e-16	1	18.00778236990311
CNTRL	0.46930661063873025	0.8874605637116619	7.236896696665761e-11	2	17.998494734126563
RUSC2	-0.38480139563110605	-0.8713178661868272	4.722626280880696e-11	2	17.994136660143656
LSP1	1.261537052805132	1.0405630404758652	5.3522014519227334e-18	1	17.97205078573609
SUSD3	0.8595844911377868	1.1125313039883193	7.191942164892838e-17	1	17.959763962846953
LCA5L	-0.4848203779925089	-1.0651674255386387	1.411987937406612e-17	1	17.948251147936944
SAMSN1	0.795086519696607	0.7883525140260721	4.239865352188138e-12	2	17.931311181893406
EFNA1	0.62174070231932	1.1806375310693205	6.794197079102734e-16	1	17.907746977653524
ZNF469	0.7359620540855503	0.8329879970573497	3.468143014941739e-22	1	17.875841618626158
ADAM19	0.7254715661871893	0.715221910277326	3.2072773034329195e-13	2	17.87176982275686
MOCS2	-0.3799188097270445	-1.0863530076480032	3.7841611325661346e-17	1	17.840122094212155
EGF	-0.9958838057048744	-1.276322328710551	1.0577562808735212e-14	1	17.837388699809537
LMO7	0.7521438870249879	1.2198852588144382	2.432832057556821e-15	1	17.827266386708022
RGS17	-1.1062846377093074	-1.2399988811549907	4.453554466214741e-15	1	17.79558755076756
SPTBN4	-0.7896244145198963	-1.1044376159000608	8.253639535917147e-17	1	17.763061702017982
PRSS16	-0.502326755070575	-0.9137134904360398	1.910594757978437e-10	2	17.760454756065126
SYTL2	0.7502089280179156	0.9431293211288156	1.5637399308746746e-19	1	17.736334843635316
NAMPT	0.808475171369194	1.0893465966731604	5.273899647953654e-17	1	17.7322402574892
WDR26	0.34882023923900096	0.8822054245628963	8.987782298602837e-11	2	17.72588444470257
IL2RB	1.2612137178183285	1.0566557952082625	1.6884720515212364e-17	1	17.722765795710377
APOC1	1.4598614680770305	0.8564436938341612	4.521448189051316e-11	2	17.7193445987066
IFIH1	0.6064849894828912	1.0767474242703645	3.527024787414786e-17	1	17.715285507452712
CDK19	0.4339786846598672	1.1487564693185683	3.862653372298222e-16	1	17.705914721884294
CKB	-1.0985025411187443	-1.2247842673135703	3.559020100824287e-15	1	17.696503159668726
STAT3	0.4919784575935262	1.216341588285336	2.870394898221874e-15	1	17.68811035103505
MYL12A	0.32052210706618833	0.9363926016859458	4.0634786604452883e-10	2	17.58751690008868
MT1E	-1.4496017250140794	-1.113198722730269	1.6318121385637602e-16	1	17.574435413885677
VPS16	-0.37234329121613996	-1.1552016057655796	6.177821052384173e-16	1	17.569651455705806
PEF1	-0.3783021198357872	-1.116351840208349	1.8474187717252604e-16	1	17.564048721869625
FHIT	-0.5380907610636383	-1.2013586313001217	2.4829964354676207e-15	1	17.545871527304623
GPRC5B	0.7596201339686859	1.1518903243750624	6.012777978167602e-16	1	17.53283604223124
DLC1	0.6420072200735278	0.8035626790442179	1.3280618080265915e-11	2	17.48035170442698
NDUFB1	-0.6104703257891915	-1.1082775698498923	1.7141692266310857e-16	1	17.473044658143696
AVPI1	0.5361753666635396	0.9486990794934356	4.0340523269856853e-19	1	17.450616081027906
CD84	0.9274332855844283	0.8157168385771253	2.0124629048010688e-11	2	17.450258550247668
DPY19L1	0.7016167710322572	1.071113433888215	6.346787281396602e-17	1	17.34930206658319
LDHB	-0.708316484955589	-1.0116157613904804	7.650982116671551e-18	1	17.31510147019993
FZD6	0.7083749458626043	1.170531111600868	1.96410258046364e-15	1	17.214808896641536
ARHGAP30	1.0221725949123432	1.0304191040878607	2.0218308421461008e-17	1	17.202079468842534
NELFCD	-0.3867313116807285	-1.1017338860850143	2.468948467765456e-16	1	17.19529837831212
LILRB4	0.978037954646561	0.8366522172051767	5.326056751879439e-11	2	17.190850749328643
CPT2	-0.431137496746838	-1.1925671867485994	3.93087766232653e-15	1	17.179539097487293
BLMH	-0.33618539501930034	-1.1974165754863189	4.5739715091953344e-15	1	17.170602304469476
SLCO4A1	1.021698415169726	1.048176783196763	4.223289175434228e-17	1	17.16321265117929
CORO2A	1.0791392018361328	1.2430589257108133	1.5623451894665433e-14	1	17.16194873729891
ARMCX6	0.7063885904982605	1.0152492776548756	1.3406055878541439e-17	1	17.12999544618388
SLC2A1	0.5866983220572246	1.0628985295976596	7.829304754108774e-17	1	17.119337929906067
PIR	-0.8250046419144086	-1.106493576551306	3.5128451384682236e-16	1	17.100129041222058
RASSF5	0.6540510414605434	1.0581505275942222	7.077308884473918e-17	1	17.08927053724897
TRPV2	0.5713400681670628	0.771224493381744	8.462069210594203e-12	2	17.07880254078318
AEN	-0.5186291237154048	-1.0957315219848005	2.637220745678737e-16	1	17.070240874457035
RPS6KA1	-0.40473259814364315	-1.0444904015810503	4.7296844906002805e-17	1	17.05148110196602
ACAD10	-0.49195772174875785	-1.1095541394399426	4.426038336505563e-16	1	17.03607742359777
MSR1	0.93270901501183	0.8574332340590874	1.1829121211795799e-10	2	17.02356091605651
GNG7	-0.39991994706370804	-1.0145405209275378	1.7599126372822813e-17	1	16.99812817733878
DCN	2.160626076975797	1.068471358804338	1.3686819595485245e-16	1	16.949906377644155
HS3ST1	0.7520019634509216	0.9792158116397686	4.9454159275739074e-18	1	16.946110228529736
RAB32	0.6333405809919834	1.0521461910471672	8.109065078542843e-17	1	16.930115097725977
NUDT9	-0.3901301976290963	-1.0953276866124795	3.564163868783329e-16	1	16.92066847536419
NUDT11	1.1613471992864512	0.9296050635982573	6.415497845972945e-19	1	16.912090774970242
NFKB2	0.5534092441268923	1.134013242665624	1.2227206007158571e-15	1	16.911168405427993
SLC2A4RG	-0.5150900829287988	-1.0230776768406842	3.06026594547324e-17	1	16.895351143656704
CA12	-2.046344961398723	-1.0568874715342271	1.1326240397886655e-16	1	16.853036966320232
CTF1	0.988811097946424	1.3245884764010911	1.92299860723789e-13	1	16.843494922417314
MAPK8	-0.4076473445139559	-1.0973684083769797	4.677527746817745e-16	1	16.822639733876805
MMP2	0.8936005920075845	0.8239330451742962	6.186813149918418e-11	2	16.82229536300287
SYNGR2	0.3497929617417581	0.8760072715521067	2.515000077366256e-10	2	16.81839702515527
ATG4A	-0.36347365665746434	-1.1149840134477202	8.364477418083578e-16	1	16.811239685265626
BTG3	0.5192182327902684	1.1373531285422687	1.715107910225252e-15	1	16.79382481455171
MYH9	0.5256754089437354	1.137141469333941	1.7428125352649061e-15	1	16.782785893008004
DLGAP4	0.3961088604958176	1.1322182537441872	1.528549084454256e-15	1	16.774629317852412
TYROBP	0.936369599094276	0.8563127453176836	1.652811088722965e-10	2	16.75252026078016
SP140L	0.5883256698371402	1.0611530856487066	1.7735750795846428e-16	1	16.71438187292929
MSL3	0.3564479309233768	1.125738481350828	1.471303730665791e-15	1	16.697288247014264
NAV2	0.6868179701116572	0.8773442534075779	3.150160584874034e-10	2	16.672466418709476
CLCNKB	-1.2669541782880063	-1.1125298941066444	1.0373854899013144e-15	1	16.670214496909303
DDX60L	0.5788180570535553	1.0580880712506395	1.8957664739958568e-16	1	16.635488315865846
CDYL	0.4647702926666266	1.1346366220725723	2.411582430104861e-15	1	16.58577535514304
DAPK2	1.473563033668638	1.1916061508739793	1.2717559155202466e-14	1	16.558077942005976
IL1RL2	0.7579164271685186	1.1183374550535499	1.6714231281596828e-15	1	16.525575940715058
LRP5L	0.7683231149753111	0.8647056179649125	2.975292544794373e-10	2	16.47518482045759
SPI1	1.0551487569350613	1.0372141289056838	1.4262432175852303e-16	1	16.4354942901059
MLH3	-0.32747967227790653	-0.8581846348292302	2.7000682716094013e-10	2	16.42329433970952
ARHGEF9	-0.4427714321097538	-1.0685014390374028	4.377678870557188e-16	1	16.410852994405737
XK	-0.8395965751045842	-1.13810863686413	3.808145610383776e-15	1	16.41071445076493
MS4A6A	0.8632211561811953	0.8387980128082878	1.7438583512037984e-10	2	16.370802017696857
MMD	-0.8226053883971858	-1.1138002574998656	2.1334974897552414e-15	1	16.340460956445522
MID1	-0.6798229143611363	-1.0286942550727503	1.3207139084383499e-16	1	16.334832812615605
ITGBL1	1.070690934429357	0.9138838248002746	1.3554724983661192e-18	1	16.329193282708978
HS2ST1	0.46815273429038484	1.1424046404639645	5.256728955736868e-15	1	16.312720778466243
MORF4L1	0.34058464797944765	0.9685953553372171	3.94367631287613e-09	2	16.280342006993177
DHTKD1	-0.510490532787558	-1.102236328289251	1.724857193731796e-15	1	16.27258700784059
RELT	0.5327694066143303	0.982295445963473	2.7212526276487568e-17	1	16.271951108773933
ERCC2	-0.3167101051006389	-0.8560849709175442	3.2610643691383363e-10	2	16.242740933460794
TMEM254	-0.40036115414761664	-1.156274704352245	9.001412446614664e-15	1	16.240675287156854
ITGAX	1.2446810685570822	1.0524392890670295	4.133134992313692e-16	1	16.190431771501558
PPP3CA	0.2852420744896689	0.8596741156203711	3.8885795937655123e-10	2	16.17942621216854
LST1	0.9798812030058879	0.9828301577865047	3.7679056150107444e-17	1	16.141904213431555
REXO2	0.4201760057861943	1.0715600011358637	8.684627667265286e-16	1	16.13903177712041
MT1M	-1.2635664279010423	-1.1060862549746397	2.6553692087265625e-15	1	16.122175085819492
RBBP8	0.49546372675994466	0.8944671505045518	9.910398072475825e-10	2	16.10740147578702
FAM111B	0.9974865056144888	1.0143704038631465	1.3384182379503362e-16	1	16.101515439952347
DHRS7B	-0.4358350456212783	-1.1247043503293588	4.83151694793691e-15	1	16.101173558301635
RND1	-0.9145118665553755	-1.0791967103895277	1.3786456513992211e-15	1	16.037453809003424
LRP2	-1.5107907504720668	-0.9816072653839188	5.0338985258632423e-17	1	15.998328997202453
KHDRBS3	0.6821119023475202	1.0589739785098893	7.819232739692343e-16	1	15.99774607324329
ANXA11	0.32842556244766286	1.0807145743224207	1.813371367259102e-15	1	15.931368212484308
TPD52L1	0.8431625007092887	1.046707567197922	6.099684689245528e-16	1	15.925333892057827
AKAP13	0.5794275996618987	0.8253750367588857	2.2770607184016341e-10	2	15.917564569231418
PRRC2C	0.3679460183669807	0.7822565524267981	7.156648194279476e-11	2	15.87243967580303
ESRRG	-0.8688648494008846	-0.9985765209246568	1.3053572976273576e-16	1	15.861659671731902
PSAT1	-1.3501232005195196	-1.0126063891469577	2.1838428945757234e-16	1	15.858204477418191
RCE1	0.364812780618069	1.1026377009383503	4.519098814589735e-15	1	15.817280661740897
RARB	-0.7315539741042794	-1.0049975407007161	1.9447341668027554e-16	1	15.78965681604882
AKT3	0.5969607062529132	1.0805503812474704	2.478325368670578e-15	1	15.782347793131573
FDX1	-0.47918218639032517	-1.1692025428684836	3.338240973593316e-14	1	15.756737393526945
FXN	-0.35592172329030136	-1.10592462166987	5.688310688243786e-15	1	15.753914694699649
EDNRB	-1.1242465804862114	-0.9427708937347108	2.2314133670764244e-17	1	15.698474086737495
ACADS	-0.5046267960576518	-1.0366485971708645	7.982302964680372e-16	1	15.651187614260843
TNFRSF11A	0.5499312354360348	1.039679053060938	9.509925279183574e-16	1	15.6178746030989
PPM1H	-0.7548034135417412	-1.083223183637767	3.885028042655848e-15	1	15.609902338380547
PEBP1	-0.4437309238186806	-0.9879322026465702	1.6054564303869247e-16	1	15.6037978396891
FCGR2B	0.92626210097506	0.9833475388988164	1.4133090033254792e-16	1	15.58582531468023
HLA-DQB1	1.583351614691506	1.0762252680923745	3.5387750797784843e-15	1	15.552689597056474
MATN2	-1.2191072855712726	-1.0114684613934677	4.508306110052088e-16	1	15.521981458314167
INPP5F	0.6314794506405708	1.174749204642616	6.261096621076456e-14	1	15.510624434337052
SGTA	-0.3475788122136434	-1.0142407883127385	5.104704093827006e-16	1	15.509799981700754
RPP25	-0.7178818547906469	-1.1318979130124251	2.0045496615843688e-14	1	15.504718573785436
PDLIM1	0.8965379255404127	1.1092028238425158	1.0597597483555966e-14	1	15.500879392149592
DMD	1.3263856488845382	0.9514559447769331	5.430630408979652e-17	1	15.47557342505501
TP53BP2	0.5938183149650449	1.034996176403586	1.1442603683440446e-15	1	15.464369643521776
MAPK4	-1.4535196199215752	-1.1345048376527458	2.3599549763762167e-14	1	15.460006655650439
POLDIP2	-0.33261471131916664	-1.1556943584631065	4.230845738402614e-14	1	15.455762648164507
FBN2	1.35021370451277	1.0298391226760457	1.097697333990294e-15	1	15.405896265168035
RELA	0.3408608426364541	1.1965257888701737	1.3498153532429247e-13	1	15.398958619586594
FBXO28	0.31352186800484283	0.8388065333158202	6.718394575390657e-10	2	15.388299242814966
LY75	0.9397258400610342	1.2501330421372323	5.010430931819193e-13	1	15.376792585142718
TRPC5	1.8058245949031917	0.9384641880344987	4.204162217773098e-17	1	15.368590353918334
SECTM1	0.8981272294705807	0.9334269734705509	4.4630566019390825e-17	1	15.261874148909078
SFRP4	1.7332460937514853	0.8821557126226808	5.190501198419372e-18	1	15.247876861328326
GNAI2	0.4190220275435568	1.1865319392598404	1.4349503045591217e-13	1	15.238823265820205
FABP4	-1.745286914915352	-1.0765652991295955	7.135593945795168e-15	1	15.229706225533782
HID1	-0.5769229297978873	-1.152737992777842	6.3255097938787e-14	1	15.214878642737606
RMDN1	-0.378071437103217	-1.0804374964183554	1.0173702691383025e-14	1	15.118044312457718
RPS6KA6	-0.7779180608817984	-1.0242185812963	1.7408652150232762e-15	1	15.116682581599315
PRRX1	0.8444905353378545	0.6903973462552943	1.138253510161896e-11	2	15.1110871072992
PTGS1	0.598251314603778	0.8110238813957026	4.866566920000083e-10	2	15.105769585291396
ITGA9	0.8951532274964418	1.053335046148757	4.5716263459691365e-15	1	15.104750062692943
COQ4	-0.5873196413481327	-1.0910258965163229	1.4623426801841987e-14	1	15.094289648300492
COX15	-0.30386587471282756	-1.074728893862484	9.137482638022851e-15	1	15.08830533678717
PTPN12	0.4093839826014056	1.0385564966972682	2.9705761256474802e-15	1	15.087275683769313
FECH	-0.46298409440514554	-1.1016471439121067	2.1011891750602177e-14	1	15.067817198048228
HLA-DOB	0.92001895813782	0.9363930692221543	8.975547894859288e-17	1	15.026242491119879
HDGF	0.3600810368566174	1.2289959307368323	5.95661796593273e-13	1	15.024475564131432
IER3	1.1584792966377568	1.1117248464208445	3.208930415622446e-14	1	15.001214523480005
COX6A1	-0.6218419909564323	-1.058093513497711	6.886378988779408e-15	1	14.984729945401991
DDX58	0.5169026523718947	0.9533052735420644	1.997549928754126e-16	1	14.966418388617797
MAST3	0.5115312230746225	0.9950020695694015	9.141138880112409e-16	1	14.963835818618442
SNX11	-0.39689972197033985	-1.0335871573882196	3.472645385384508e-15	1	14.944987676720434
APOO	-0.5297038417254338	-1.2124773301350604	5.102339023225967e-13	1	14.904051046250618
NHSL2	0.8081204518971106	1.0651216459965078	1.0173892808819805e-14	1	14.903728310288658
NDUFA1	-0.5147130564121642	-1.0498909046103115	6.61484919214867e-15	1	14.886907139301442
RILP	-0.5547579176601447	-1.0294363317477446	3.6150076292056005e-15	1	14.867007069940588
HLA-A	0.8714735640548241	1.0342226243968242	4.531760296053458e-15	1	14.83461325916946
CORO1C	0.6096165608516007	1.0844445679499455	2.0955148492092647e-14	1	14.83380195067543
TRMT10A	-0.4123151996191181	-1.0830179682502028	2.114880934625122e-14	1	14.809961057030995
C1orf226	0.8551069781613307	1.0593811030081226	1.0609913351139967e-14	1	14.804096807737718
FXYD5	0.7972370187622486	0.8266619212206586	1.1115375725757898e-09	2	14.803987094041117
KDR	-0.9793286678960467	-0.9293248660999395	1.2798262667975444e-16	1	14.769619750969575
SLC16A10	-0.8766065178914819	-0.9898581641784421	1.2123740573388654e-15	1	14.765084057033022
TCFL5	-0.7167096428374262	-1.2120064587694117	6.617942366593175e-13	1	14.761362410512227
PTPN22	0.7672194984671723	0.9128436266979393	6.7823816351522e-17	1	14.759419689999143
TUSC3	1.397374159652828	1.20376951690233	5.51744840620302e-13	1	14.756121787838838
GRIK4	-1.3630942384146403	-1.1387533631982654	1.103122225429779e-13	1	14.755255914173611
HLA-DPB1	1.292865669991495	1.0114759050280382	2.678808176774508e-15	1	14.73928594217545
SCN1B	0.9405149173771759	1.0620406998649348	1.3353724713797735e-14	1	14.735174917091276
PDK3	0.7127049130334369	1.0860926443854844	2.740821191797246e-14	1	14.729718010139147
F5	1.59467107511713	0.939721887195839	2.133906321324219e-16	1	14.726216914068653
MX2	0.6062945125498289	0.6690160589694787	9.999490218854767e-12	2	14.718382921464215
ZNF275	-0.6758357926263301	-1.2056495383350259	6.608134374588194e-13	1	14.68471629257343
C4A	1.3493729540061965	1.0477777089947993	9.676683157319323e-15	1	14.683843358821056
FNDC4	1.3495834489491312	1.084586342349532	3.090933854356529e-14	1	14.652664185481957
SSH1	0.44658771368978467	0.9921131945765842	1.7086947314642543e-15	1	14.650868417790647
SMTN	-0.6856589786043932	-0.9143239350063962	9.788864913549929e-17	1	14.637656607777474
ADAM15	0.35622232111853247	0.783428540135943	4.628421630567155e-10	2	14.625932529094934
FUT8	0.5364611496747491	1.0042309018123883	2.790818014150788e-15	1	14.61584616330333
AAK1	-0.6389826018028035	-1.1098980792209543	6.856610848577693e-14	1	14.610576779362175
CSF1R	0.7443696363817409	0.7990674587775943	7.561023577226438e-10	2	14.57725885310005
PPP4R1	0.40928505093814227	1.0562651552082531	1.6012571082744593e-14	1	14.571747068370241
SYNJ2BP	-0.39182356265090856	-1.0352694648396985	8.70784360302155e-15	1	14.555981207714801
CLIC5	1.1482444857433083	0.9255826222473916	1.9223135204891107e-16	1	14.546619189652827
MTX2	-0.33920060565746013	-1.0579318345782165	1.893841914827362e-14	1	14.517634929142552
CYC1	-0.5209817866431035	-1.1687233301386009	3.866488807642088e-13	1	14.506992495293861
FLRT3	1.089236931850917	0.8312684138591458	1.8874532678317135e-09	2	14.50417709448285
LEPR	0.8485428130703512	0.955476213921671	6.630976352201535e-16	1	14.502621683566367
IL7R	1.3496453046557788	0.9222919228528912	2.2935745123238144e-16	1	14.424172672496859
CNTNAP1	0.6933902323837668	1.0057452187446356	4.575094926900044e-15	1	14.421984028574888
B2M	0.9771748208683704	1.064350513340684	2.8350347496946156e-14	1	14.41922643576867
EPSTI1	0.9065433906341691	0.9441597481746108	5.397637402159485e-16	1	14.415238703615005
CELF2	0.8568505888295821	0.9395731947435553	4.683618746648925e-16	1	14.403110680120394
BATF	0.7995953031149714	0.8852898264914414	5.747367023385569e-17	1	14.377576931493445
TOR1AIP2	0.30159942644674853	0.7786829974264962	6.019868241050345e-10	2	14.35955768680339
