sample	DM1_like	TF_collapse	RAI_8	lineage
TCGA-CQ-A4C6-01	1.5431498126378655	-0.7746034998397053	-1.5431498126378655	head & neck squamous cell carcinoma
TCGA-CQ-A4C7-01	1.485860574276535	-0.9140036256630599	-1.485860574276535	head & neck squamous cell carcinoma
TCGA-CQ-A4C9-01	1.446667850923808	-0.8980868881644108	-1.446667850923808	head & neck squamous cell carcinoma
TCGA-CQ-A4CA-01	1.5478245250798506	-0.9258699299125108	-1.5478245250798506	head & neck squamous cell carcinoma
TCGA-CQ-A4CB-01	1.590950439204696	-0.9332569285643172	-1.590950439204696	head & neck squamous cell carcinoma
TCGA-CQ-A4CD-01	1.5490401103531468	-0.8429669270490308	-1.5490401103531468	head & neck squamous cell carcinoma
TCGA-CQ-A4CE-01	1.5281714841245364	-1.0314886661498166	-1.5281714841245364	head & neck squamous cell carcinoma
TCGA-CQ-A4CG-01	1.4996868802651093	-0.8162374937756147	-1.4996868802651093	head & neck squamous cell carcinoma
TCGA-CQ-A4CH-01	1.6224152020856457	-0.9389075107297886	-1.6224152020856457	head & neck squamous cell carcinoma
TCGA-CQ-A4CI-01	1.4118814662842905	-0.5934100953229803	-1.4118814662842905	head & neck squamous cell carcinoma
TCGA-CR-5243-01	1.3532729849722709	-0.7467561079620791	-1.3532729849722709	head & neck squamous cell carcinoma
TCGA-CR-5247-01	1.4841141977154977	-0.8379958794488562	-1.4841141977154977	head & neck squamous cell carcinoma
TCGA-CR-5248-01	1.4413339342384006	-0.8498710719230838	-1.4413339342384006	head & neck squamous cell carcinoma
TCGA-CR-5249-01	1.5189082434593777	-0.8168452595828423	-1.5189082434593777	head & neck squamous cell carcinoma
TCGA-CR-5250-01	1.3333264403471965	-0.6865558424284266	-1.3333264403471965	head & neck squamous cell carcinoma
TCGA-CR-6467-01	1.326134010065215	-0.7485117911038648	-1.326134010065215	head & neck squamous cell carcinoma
TCGA-CR-6470-01	1.5172096109083633	-0.7916210065012768	-1.5172096109083633	head & neck squamous cell carcinoma
TCGA-CR-6471-01	1.6190834356524273	-1.0119688676351597	-1.6190834356524273	head & neck squamous cell carcinoma
TCGA-CR-6472-01	1.493458909223992	-0.8924647855340734	-1.493458909223992	head & neck squamous cell carcinoma
TCGA-CR-6473-01	1.4330245851084806	-0.7161648084162413	-1.4330245851084806	head & neck squamous cell carcinoma
TCGA-CR-6474-01	1.6105856603745738	-1.0643539822111978	-1.6105856603745738	head & neck squamous cell carcinoma
TCGA-CR-6477-01	1.533482262053098	-0.9088145400414228	-1.533482262053098	head & neck squamous cell carcinoma
TCGA-CR-6478-01	1.6091307719048313	-0.9125780108127288	-1.6091307719048313	head & neck squamous cell carcinoma
TCGA-CR-6480-01	1.5504882613024438	-1.0538223630154393	-1.5504882613024438	head & neck squamous cell carcinoma
TCGA-CR-6481-01	1.5194394358107752	-0.9285544323092271	-1.5194394358107752	head & neck squamous cell carcinoma
TCGA-CR-6482-01	1.4613485524137766	-1.0369437298900939	-1.4613485524137766	head & neck squamous cell carcinoma
TCGA-CR-6484-01	1.436463483378159	-0.8531794435441524	-1.436463483378159	head & neck squamous cell carcinoma
TCGA-CR-6487-01	1.48668547047092	-0.7951537561959376	-1.48668547047092	head & neck squamous cell carcinoma
TCGA-CR-6488-01	1.499202462431379	-0.901427211757365	-1.499202462431379	head & neck squamous cell carcinoma
TCGA-CR-6491-01	1.4056903524208382	-0.6671061954438042	-1.4056903524208382	head & neck squamous cell carcinoma
TCGA-CR-6492-01	1.4932570389771436	-0.8507476081596455	-1.4932570389771436	head & neck squamous cell carcinoma
TCGA-CR-6493-01	1.5072872267048405	-0.8325328111866379	-1.5072872267048405	head & neck squamous cell carcinoma
TCGA-CR-7364-01	1.413091268035235	-1.089552644826085	-1.413091268035235	head & neck squamous cell carcinoma
TCGA-CR-7365-01	1.4444393320706757	-0.7190798591294971	-1.4444393320706757	head & neck squamous cell carcinoma
TCGA-CR-7367-01	1.5094852560345622	-1.0040588643863282	-1.5094852560345622	head & neck squamous cell carcinoma
TCGA-CR-7368-01	1.5342720298024517	-1.0541343384972233	-1.5342720298024517	head & neck squamous cell carcinoma
TCGA-CR-7369-01	1.4890914377714464	-0.7513194732412019	-1.4890914377714464	head & neck squamous cell carcinoma
TCGA-CR-7370-01	1.4106921097383631	-0.7593777905397652	-1.4106921097383631	head & neck squamous cell carcinoma
TCGA-CR-7371-01	1.4635814855576141	-0.8865421901764761	-1.4635814855576141	head & neck squamous cell carcinoma
TCGA-CR-7372-01	1.4455228659799895	-0.6654079000044193	-1.4455228659799895	head & neck squamous cell carcinoma
TCGA-CR-7373-01	1.555636830166575	-0.9372013504894405	-1.555636830166575	head & neck squamous cell carcinoma
TCGA-CR-7374-01	1.4081146970023979	-0.613935245529736	-1.4081146970023979	head & neck squamous cell carcinoma
TCGA-CR-7376-01	1.598692360651809	-1.0577814115590918	-1.598692360651809	head & neck squamous cell carcinoma
TCGA-CR-7377-01	1.5851866202981277	-0.9593906584231224	-1.5851866202981277	head & neck squamous cell carcinoma
TCGA-CR-7379-01	1.5346017968453467	-0.8952130742198567	-1.5346017968453467	head & neck squamous cell carcinoma
TCGA-CR-7380-01	1.575845063479905	-1.0186514794450783	-1.575845063479905	head & neck squamous cell carcinoma
TCGA-CR-7382-01	1.707552207303265	-1.2797628164042414	-1.707552207303265	head & neck squamous cell carcinoma
TCGA-CR-7383-01	1.6474441694977076	-1.033256079412578	-1.6474441694977076	head & neck squamous cell carcinoma
TCGA-CR-7385-01	1.4657566755796196	-0.8260650163578027	-1.4657566755796196	head & neck squamous cell carcinoma
TCGA-CR-7386-01	1.4630723304000308	-0.6358986584665729	-1.4630723304000308	head & neck squamous cell carcinoma
TCGA-CR-7388-01	1.4523121705059419	-0.7797154330695982	-1.4523121705059419	head & neck squamous cell carcinoma
TCGA-CR-7389-01	1.391078806559283	-0.6289728579947407	-1.391078806559283	head & neck squamous cell carcinoma
TCGA-CR-7390-01	1.5175405358967242	-1.0389165804284393	-1.5175405358967242	head & neck squamous cell carcinoma
TCGA-CR-7391-01	1.4716026518069065	-0.6436619606857549	-1.4716026518069065	head & neck squamous cell carcinoma
TCGA-CR-7392-01	1.5930511639968126	-1.0375788850343635	-1.5930511639968126	head & neck squamous cell carcinoma
TCGA-CR-7393-01	1.5125532612527215	-0.6852537478740399	-1.5125532612527215	head & neck squamous cell carcinoma
TCGA-CR-7394-01	1.5351826171584377	-0.8742893390734804	-1.5351826171584377	head & neck squamous cell carcinoma
TCGA-CR-7395-01	1.5979006256767359	-1.013009203319235	-1.5979006256767359	head & neck squamous cell carcinoma
TCGA-CR-7397-01	1.5466870971575515	-1.0401542303680928	-1.5466870971575515	head & neck squamous cell carcinoma
TCGA-CR-7398-01	1.3740040591895935	-1.077231827825951	-1.3740040591895935	head & neck squamous cell carcinoma
TCGA-CR-7399-01	1.636821945653891	-0.8776954596838793	-1.636821945653891	head & neck squamous cell carcinoma
TCGA-CR-7401-01	1.5164508360307862	-0.8454826230827414	-1.5164508360307862	head & neck squamous cell carcinoma
TCGA-CR-7402-01	1.1878214163579197	-1.0057459868468113	-1.1878214163579197	head & neck squamous cell carcinoma
TCGA-CR-7404-01	1.508316901641114	-0.9576922539817353	-1.508316901641114	head & neck squamous cell carcinoma
TCGA-CV-5430-01	1.5604363141976711	-1.2452003702847476	-1.5604363141976711	head & neck squamous cell carcinoma
TCGA-CV-5431-01	1.5163746170990697	-1.0027795122085266	-1.5163746170990697	head & neck squamous cell carcinoma
TCGA-CV-5432-01	1.4194919380688016	-0.7499736268071444	-1.4194919380688016	head & neck squamous cell carcinoma
TCGA-CV-5434-01	1.5069600178199645	-0.8818132793835405	-1.5069600178199645	head & neck squamous cell carcinoma
TCGA-CV-5435-01	1.4503717507706382	-0.4871254970592672	-1.4503717507706382	head & neck squamous cell carcinoma
TCGA-CV-5436-01	1.5208248818756256	-0.8716636270075886	-1.5208248818756256	head & neck squamous cell carcinoma
TCGA-CV-5439-01	1.4666488086635074	-0.8152314931227347	-1.4666488086635074	head & neck squamous cell carcinoma
TCGA-CV-5440-01	1.3200496887441888	-0.7941481300145431	-1.3200496887441888	head & neck squamous cell carcinoma
TCGA-CV-5441-01	1.4651954375657599	-0.9818205385062875	-1.4651954375657599	head & neck squamous cell carcinoma
TCGA-CV-5442-01	1.5655360068664157	-1.2005879496878942	-1.5655360068664157	head & neck squamous cell carcinoma
TCGA-CV-5443-01	1.3435487120256664	-0.8254491842021292	-1.3435487120256664	head & neck squamous cell carcinoma
TCGA-CV-5444-01	1.6017662633132137	-1.0197525402935046	-1.6017662633132137	head & neck squamous cell carcinoma
TCGA-CV-5966-01	1.5609180184413582	-0.8702950277331245	-1.5609180184413582	head & neck squamous cell carcinoma
TCGA-CV-5970-01	1.548386081684425	-0.9970143946519369	-1.548386081684425	head & neck squamous cell carcinoma
TCGA-CV-5971-01	1.6090188825251661	-0.9867734559700623	-1.6090188825251661	head & neck squamous cell carcinoma
TCGA-CV-5973-01	1.4367652645070719	-0.8178268656266238	-1.4367652645070719	head & neck squamous cell carcinoma
TCGA-CV-5976-01	1.5535554425917453	-0.9444795694150698	-1.5535554425917453	head & neck squamous cell carcinoma
TCGA-CV-5977-01	1.5426508886830392	-0.9312196781153947	-1.5426508886830392	head & neck squamous cell carcinoma
TCGA-CV-5978-01	1.483270912776093	-0.6253359292030835	-1.483270912776093	head & neck squamous cell carcinoma
TCGA-CV-5979-01	1.4420119306007135	-0.8819599057397666	-1.4420119306007135	head & neck squamous cell carcinoma
TCGA-CV-6003-01	1.4818770424318877	-0.6855196937219372	-1.4818770424318877	head & neck squamous cell carcinoma
TCGA-CV-6433-01	1.3808840232244683	-0.7062832751844206	-1.3808840232244683	head & neck squamous cell carcinoma
TCGA-CV-6436-01	1.5351943077046974	-0.8717832154579725	-1.5351943077046974	head & neck squamous cell carcinoma
TCGA-CV-6441-01	1.4171544082416623	-1.0774183095709595	-1.4171544082416623	head & neck squamous cell carcinoma
TCGA-CV-6933-01	1.5103558244842832	-0.9024871997029358	-1.5103558244842832	head & neck squamous cell carcinoma
TCGA-CV-6933-11	1.102875900695869	-1.3711430116759455	-1.102875900695869	head & neck squamous cell carcinoma
TCGA-CV-6934-01	1.4743806943720819	-0.7471340326216793	-1.4743806943720819	head & neck squamous cell carcinoma
TCGA-CV-6934-11	1.2924010107135477	-1.0276676233874458	-1.2924010107135477	head & neck squamous cell carcinoma
TCGA-CV-6935-01	1.4725120038209822	-0.6378190950677877	-1.4725120038209822	head & neck squamous cell carcinoma
TCGA-CV-6935-11	1.4281569072823577	-0.9858801277500453	-1.4281569072823577	head & neck squamous cell carcinoma
TCGA-CV-6936-01	1.5413376731622561	-1.5190220850174425	-1.5413376731622561	head & neck squamous cell carcinoma
TCGA-CV-6936-11	1.4589418724457854	-0.9006113721753516	-1.4589418724457854	head & neck squamous cell carcinoma
TCGA-CV-6937-01	1.352904695046429	-0.9848146086118255	-1.352904695046429	head & neck squamous cell carcinoma
TCGA-CV-6938-01	1.5737322800065985	-0.9553094778329242	-1.5737322800065985	head & neck squamous cell carcinoma
TCGA-CV-6938-11	1.5036028179901884	-1.0926938769483328	-1.5036028179901884	head & neck squamous cell carcinoma
TCGA-CV-6939-01	1.4344803116152671	-0.920220150630221	-1.4344803116152671	head & neck squamous cell carcinoma
TCGA-CV-6939-11	1.4205746782829225	-1.3236611524487698	-1.4205746782829225	head & neck squamous cell carcinoma
TCGA-CV-6940-01	1.411851043773779	-0.6342908787553925	-1.411851043773779	head & neck squamous cell carcinoma
TCGA-CV-6941-01	1.41228346412605	-0.9938979744244549	-1.41228346412605	head & neck squamous cell carcinoma
TCGA-CV-6942-01	1.627106896942616	-1.153332906526227	-1.627106896942616	head & neck squamous cell carcinoma
TCGA-CV-6943-01	1.4021194748492642	-0.5300162594074578	-1.4021194748492642	head & neck squamous cell carcinoma
TCGA-CV-6943-11	1.4069841150750002	-0.7757548055041034	-1.4069841150750002	head & neck squamous cell carcinoma
TCGA-CV-6945-01	1.5196484958060519	-0.9542147610348595	-1.5196484958060519	head & neck squamous cell carcinoma
TCGA-CV-6948-01	1.4291094932983277	-0.843173126064598	-1.4291094932983277	head & neck squamous cell carcinoma
TCGA-CV-6950-01	1.5793153027762674	-0.9592373444746385	-1.5793153027762674	head & neck squamous cell carcinoma
TCGA-CV-6951-01	1.4769432287105388	-0.9036820784640436	-1.4769432287105388	head & neck squamous cell carcinoma
TCGA-CV-6952-01	1.5127821323357373	-0.8210819863857618	-1.5127821323357373	head & neck squamous cell carcinoma
TCGA-CV-6953-01	1.5410115234552557	-1.0613879632273664	-1.5410115234552557	head & neck squamous cell carcinoma
TCGA-CV-6954-01	1.4963098383492475	-0.7111037687946667	-1.4963098383492475	head & neck squamous cell carcinoma
TCGA-CV-6955-01	1.5231244713077952	-0.8224969836040771	-1.5231244713077952	head & neck squamous cell carcinoma
TCGA-CV-6955-11	1.5340001984484948	-1.126607827436044	-1.5340001984484948	head & neck squamous cell carcinoma
TCGA-CV-6956-01	1.5637800601640712	-0.9452861288844367	-1.5637800601640712	head & neck squamous cell carcinoma
TCGA-CV-6956-11	1.4162886810576358	-0.905008713893039	-1.4162886810576358	head & neck squamous cell carcinoma
TCGA-CV-6959-01	1.5436263517659174	-0.9516231143971912	-1.5436263517659174	head & neck squamous cell carcinoma
TCGA-CV-6959-11	1.4144434553634895	-0.8930135055458467	-1.4144434553634895	head & neck squamous cell carcinoma
TCGA-CV-6960-01	1.4076808311602735	-0.5051321501053812	-1.4076808311602735	head & neck squamous cell carcinoma
TCGA-CV-6960-11	1.4112621698245749	-0.7384118393358947	-1.4112621698245749	head & neck squamous cell carcinoma
TCGA-CV-6961-01	1.411329302673443	-0.9666659551513899	-1.411329302673443	head & neck squamous cell carcinoma
TCGA-CV-6961-11	1.3916587538862935	-0.6429166061362135	-1.3916587538862935	head & neck squamous cell carcinoma
TCGA-CV-6962-01	1.3988947277159678	-0.4273282657402393	-1.3988947277159678	head & neck squamous cell carcinoma
TCGA-CV-6962-11	1.3646017613411074	-0.8057702700041386	-1.3646017613411074	head & neck squamous cell carcinoma
TCGA-CV-7089-01	1.5212454813066083	-0.7814683606967024	-1.5212454813066083	head & neck squamous cell carcinoma
TCGA-CV-7090-01	1.6144491595189199	-0.9352226812271881	-1.6144491595189199	head & neck squamous cell carcinoma
TCGA-CV-7091-01	1.5188279514267249	-0.93667415480582	-1.5188279514267249	head & neck squamous cell carcinoma
TCGA-CV-7091-11	1.4661843074193714	-1.3472201643592736	-1.4661843074193714	head & neck squamous cell carcinoma
TCGA-CV-7095-01	1.5871143091907571	-0.9826623208295586	-1.5871143091907571	head & neck squamous cell carcinoma
TCGA-CV-7097-01	1.6187171474987943	-1.0175710039972192	-1.6187171474987943	head & neck squamous cell carcinoma
TCGA-CV-7097-11	1.4915336292732426	-1.4792720055957935	-1.4915336292732426	head & neck squamous cell carcinoma
TCGA-CV-7099-01	1.5587745837488032	-1.0326114568112308	-1.5587745837488032	head & neck squamous cell carcinoma
TCGA-CV-7100-01	1.6644379789406454	-0.9765974066288405	-1.6644379789406454	head & neck squamous cell carcinoma
TCGA-CV-7101-01	1.399052815036054	-0.44319509424997866	-1.399052815036054	head & neck squamous cell carcinoma
TCGA-CV-7101-11	1.4091778581477776	-1.0205672129635261	-1.4091778581477776	head & neck squamous cell carcinoma
TCGA-CV-7102-01	1.5972133015118277	-0.9365493808908385	-1.5972133015118277	head & neck squamous cell carcinoma
TCGA-CV-7103-01	1.4018465868706569	-0.5661898208809668	-1.4018465868706569	head & neck squamous cell carcinoma
TCGA-CV-7103-11	1.4383999122223816	-0.8266300097993924	-1.4383999122223816	head & neck squamous cell carcinoma
TCGA-CV-7104-01	1.5738952447099772	-1.0691312850767267	-1.5738952447099772	head & neck squamous cell carcinoma
TCGA-CV-7177-01	1.407721543885122	-0.8675139016536588	-1.407721543885122	head & neck squamous cell carcinoma
TCGA-CV-7177-11	1.4480725564681378	-0.9944298796205935	-1.4480725564681378	head & neck squamous cell carcinoma
TCGA-CV-7178-01	1.4991014208653037	-1.0884254035581982	-1.4991014208653037	head & neck squamous cell carcinoma
TCGA-CV-7178-11	1.3199591736955907	-1.3479459719042484	-1.3199591736955907	head & neck squamous cell carcinoma
TCGA-CV-7180-01	1.4835882286670339	-0.8764088345980732	-1.4835882286670339	head & neck squamous cell carcinoma
TCGA-CV-7183-01	1.328244071809966	-0.38114200991398733	-1.328244071809966	head & neck squamous cell carcinoma
TCGA-CV-7183-11	1.3777638772643432	-0.8454400077629864	-1.3777638772643432	head & neck squamous cell carcinoma
TCGA-CV-7235-01	1.465433530709253	-1.1640106535961228	-1.465433530709253	head & neck squamous cell carcinoma
TCGA-CV-7235-11	1.4154702080976347	-1.4553052045731778	-1.4154702080976347	head & neck squamous cell carcinoma
TCGA-CV-7236-01	1.5089748006633266	-1.1469858415071228	-1.5089748006633266	head & neck squamous cell carcinoma
TCGA-CV-7238-01	1.5989273900077903	-1.0011660017032655	-1.5989273900077903	head & neck squamous cell carcinoma
TCGA-CV-7238-11	1.4280973858537047	-0.9541051671191596	-1.4280973858537047	head & neck squamous cell carcinoma
TCGA-CV-7242-01	1.34376477671583	-0.9547463236148073	-1.34376477671583	head & neck squamous cell carcinoma
TCGA-CV-7242-11	1.4128241304298192	-0.922567552325106	-1.4128241304298192	head & neck squamous cell carcinoma
TCGA-CV-7243-01	1.5155239615692486	-0.6421902698544757	-1.5155239615692486	head & neck squamous cell carcinoma
TCGA-CV-7245-01	1.4496036957855907	-0.748083589044598	-1.4496036957855907	head & neck squamous cell carcinoma
TCGA-CV-7245-11	1.3727976581338348	-1.0071077886842772	-1.3727976581338348	head & neck squamous cell carcinoma
TCGA-CV-7247-01	1.4450357590960987	-0.7498460276132378	-1.4450357590960987	head & neck squamous cell carcinoma
TCGA-CV-7248-01	1.4646609976110752	-0.7118554186413295	-1.4646609976110752	head & neck squamous cell carcinoma
TCGA-CV-7250-01	1.4296880858443652	-0.7861120604813612	-1.4296880858443652	head & neck squamous cell carcinoma
TCGA-CV-7250-11	1.4837496013824822	-1.1351192035063318	-1.4837496013824822	head & neck squamous cell carcinoma
TCGA-CV-7252-01	1.5363031242123013	-1.0071054385316545	-1.5363031242123013	head & neck squamous cell carcinoma
TCGA-CV-7252-11	1.4591065879623804	-1.02923854822479	-1.4591065879623804	head & neck squamous cell carcinoma
TCGA-CV-7253-01	1.4033814364376624	-0.8160590810358865	-1.4033814364376624	head & neck squamous cell carcinoma
TCGA-CV-7254-01	1.424240930536232	-0.5114814196914257	-1.424240930536232	head & neck squamous cell carcinoma
TCGA-CV-7255-01	1.4619743977148452	-0.74601832091185	-1.4619743977148452	head & neck squamous cell carcinoma
TCGA-CV-7255-11	1.4678840116203815	-1.0816729989036924	-1.4678840116203815	head & neck squamous cell carcinoma
TCGA-CV-7261-01	1.273851770684156	-0.720603080621121	-1.273851770684156	head & neck squamous cell carcinoma
TCGA-CV-7261-11	1.3904014602733081	-0.9326489827122821	-1.3904014602733081	head & neck squamous cell carcinoma
TCGA-CV-7263-01	1.51926385900378	-0.8314081748091551	-1.51926385900378	head & neck squamous cell carcinoma
