cluster_1,,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Endothelial cell,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Fibroblast,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Malignant cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,Myeloid cell,T cell,T cell,T cell,T cell,T cell
PPBP,CCR7,0.0,0.26770429564326,0.2213272951993929,1.280740201473236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04917579526370296,0.002798794819835872,1.0622117010936791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL12,GZMB,0.0,1.3011850306157315,1.293928237194418,0.0,0.0,0.0,0.6416667552476518,0.6344099618263384,0.0,0.0,0.0,0.06322618714829145,0.05596939372697795,0.0,0.0,0.0,0.34032975522319925,0.3330729618018857,0.0,0.0,0.0,0.750278920805856,0.7430221273845425,0.0,0.0
IGF1,PDGFRA,0.0,0.765924347808745,0.6261366262623278,0.9396602610747019,0.8910228530565898,0.0,0.5836901681476765,0.4439024466012592,0.7574260814136333,0.7087886733955212,0.0,0.16929567774546134,0.02950795619904408,0.3430315910114182,0.29439418299330605,0.0,0.47852599955676645,0.3387382780103492,0.6522619128227234,0.6036245048046112,0.0,0.912030038605915,0.7722423170594979,1.0857659518718719,1.0371285438537599
IFNG,CSF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFD,PDGFRA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15267632907484993,0.01288860752843268,0.32641224234080685,0.2777748343226947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SST,F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL12B,GZMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01437142681517122,0.007114633393857717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,CHI3L1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37856621943864804,0.822557973154349,0.9073642610707195,0.3269910455043473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL5,CCR7,0.0,0.37839870406000803,0.3320217036161409,1.3914346098899841,0.0,0.0,0.21553865610883477,0.1691616556649677,1.2285745619388109,0.0,0.0,0.10018161359595892,0.05380461315209185,1.113217519425935,0.0,0.0,1.1103063697895308,1.0639293693456637,2.123342275619507,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,IDO1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2,GZMB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IGF1,VEGFA,0.0,0.7477223430010262,1.1324160469567557,0.0,0.0,0.0,0.5654881633399578,0.9501818672956872,0.0,0.0,0.0,0.15109367293774262,0.535787376893472,0.0,0.0,0.0,0.4603239947490478,0.8450176987047772,0.0,0.0,0.0,0.8938280337981963,1.2785217377539257,0.0,0.0
CCL11,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL13,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.05915842866629697,0.012781428222429884,1.072194334496273,0.0,0.0,0.04895826203476571,0.002581261590898624,1.0619941678647418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF7,PLAU,0.0,0.46992261534773005,0.37815467067031416,0.0,0.0,0.0,0.4364912456341004,0.3447233009566845,0.0,0.0,0.0,0.2434561046775517,0.1516881600001358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.493104582288292,0.4013366376108761,0.0,0.0
CCL5,TNFRSF4,0.0,0.3724933832548977,0.34741272808756,0.0,0.0,0.0,0.20963333530372447,0.18455268013638676,0.0,0.0,0.0,0.09427629279084865,0.06919563762351094,0.0,0.0,0.0,1.1044010489844205,1.0793203938170828,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,KDR,0.0,0.6327756725893484,0.67295569503672,0.0,0.0,0.0,0.059485364496038196,0.09966538694340982,0.0,0.0,0.0,0.02047527155192843,0.06065529399930006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,CXCL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DCN,VEGFA,0.0,1.2706573559773549,1.6553510599330843,0.0,0.0,0.0,1.5533407795965002,1.9380344835522294,0.0,0.0,0.0,0.27171589401956286,0.6564095979752922,0.0,0.0,0.0,1.2480648511581207,1.63275855511385,0.0,0.0,0.0,1.5816878551177764,1.9663815590735059,0.0,0.0
IL1B,CXCL10,0.0,0.0,0.0,0.0,0.0,0.0,0.04617781317635868,0.017477947105512367,0.0,0.0,0.0,0.040097669747293264,0.011397803676446949,0.0,0.0,0.0,0.36336282230495065,0.33466295623410436,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XCL1,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322332586550031,0.015089432293688029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THBS4,ITGA6,0.6135293046633402,0.3213919047336007,0.3254491281073473,0.5619541307290395,0.0,0.5892914062582152,0.2971540063284756,0.30121122970222214,0.5377162323239144,0.0,0.39538962321169935,0.1032522232819598,0.10730944665570635,0.3438144492773986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,CDH11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21992915275646832,0.353549503974574,0.052742080136861144,0.0,0.2363103568847337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,CCR7,0.0,0.6621645366431175,0.6157875361992504,1.6752004424730935,0.0,0.0,0.08887422854980725,0.04249722810594017,1.1019101343797835,0.0,0.0,0.04986413560569749,0.003487135161830403,1.0629000414356735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL3,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.06809807526931334,0.021721074825446256,1.0811339810992895,0.0,0.0,0.051054173649938896,0.004677173206071814,1.064090079479915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,CXCL10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A8,MMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.06202929207448209,0.05244174101152474,0.0,0.0,0.0,0.015972793186685243,0.006385242123727892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF7,SFTPA2,0.0,0.0,0.2363726779210752,0.0,0.0,0.0,0.0,0.20294130820744552,0.0,0.0,0.0,0.0,0.009906167250896809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25955464486163715,0.0,0.0
ADIPOQ,CXCL12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA1,F3,0.0,0.0,0.0,0.0,0.0,0.0,0.16502719246939326,0.13402835372442434,0.0,0.0,0.0,0.1298786458038636,0.09887980705889468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,CXCL12,1.9005155364672341,1.2409972610991544,0.6625566929997941,0.9396602610747019,1.3496094266573588,1.327225228373924,0.6677069530058443,0.08926638490648388,0.36636995298139163,0.7763191185640484,1.2882151354298141,0.6286968600617345,0.05025629196237411,0.3273598600372819,0.7373090256199387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL21,CXCR6,0.0,0.797718099328909,0.7714035140531224,0.0,0.0,0.0,0.630428113629309,0.6041135283535223,0.0,0.0,0.0,0.04988550975440503,0.023570924478618405,0.0,0.0,0.0,1.993235996934805,1.9669214116590183,0.0,0.0,0.0,0.9112525737017728,0.8849379884259861,0.0,0.0
CCL14,CXCR6,0.0,0.7892932212084867,0.7629786359327,0.0,0.0,0.0,0.32976438021391963,0.303449794938133,0.0,0.0,0.0,0.06741618394520124,0.04110159866941461,0.0,0.0,0.0,0.5523943221301175,0.5260797368543308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL11,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048914002903391804,0.002537002459524721,1.061949908733368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL12,CCR7,0.0,1.3356214637836714,1.2892444633398044,2.3486573696136475,0.0,0.0,0.6761031884155916,0.6297261879717245,1.6891390942455677,0.0,0.0,0.09766262031623123,0.051285619872364144,1.1106985261462072,0.0,0.0,0.374766188391139,0.3283891879472719,1.3878020942211151,0.0,0.0,0.7847153539737958,0.7383383535299287,1.797751259803772,0.0
CCL17,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.1263787676109357,0.0800017671670686,1.1394146734409119,0.0,0.0,0.05936476741937521,0.012987766975508125,1.0724006732493514,0.0,0.0,0.374766188391139,0.3283891879472719,1.3878020942211151,0.0,0.0,0.0,0.0,0.0,0.0
CCL3L1,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.036539137028576286,0.010224551752789659,0.0,0.0,0.0,0.032218899186188116,0.005904313910401487,0.0,0.0,0.0,0.356665990325842,0.3303514050500554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL6,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1A,C3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6089489220021981,1.4480361227474128,0.5038888491323393,0.9377842504222014,1.2304500061709502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,CSF1,0.8493524789810181,0.7919591104939635,0.6800576261756875,0.9396602610747019,0.0,0.2760621708877078,0.21866880240065328,0.10676731808237733,0.36636995298139163,0.0,0.237052077943598,0.1796587094565435,0.06775722513826755,0.3273598600372819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,GZMB,0.0,0.6277281034751777,0.6204713100538642,0.0,0.0,0.0,0.05443779538186748,0.04718100196055398,0.0,0.0,0.0,0.015427702437757712,0.00817090901644421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL1A,MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05017107178327168,0.008690304173950404,0.3265338796813109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA1,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054063179421483545,0.0,0.0,0.0,0.0,0.018914632755953887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGFR4,PLAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2351451379599249,0.143377193282509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,PLAU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2349595301230379,0.14319158544562202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,CSF1,0.0,0.0,0.0,0.0,0.0,0.24205113707410264,0.18465776858704813,0.07275628426877218,0.3323589191677865,0.0,0.24041145003588058,0.18301808154882607,0.07111659723055011,0.33071923212956444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL5,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VWF,ITGA6,1.8512247800827026,1.5590873801529632,1.5631446035267098,1.799649606148402,0.0,0.8874254438761022,0.5952880439463626,0.5993452673201092,0.8358502699418014,0.0,0.5384535426391831,0.24631614270944352,0.25037336608319005,0.4868783687048823,0.0,0.703837086757024,0.4116996868272846,0.4157569102010311,0.6522619128227234,0.0,1.5232519467671712,1.2311145468374318,1.2351717702111782,1.4716767728328706,0.0
CXCL8,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2,PRF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RELN,ITGA6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FGF7,VEGFA,0.0,0.3700162126553639,0.7547099166110933,0.0,0.0,0.0,0.33658484294173424,0.7212785468974636,0.0,0.0,0.0,0.14354970198518552,0.5282434059409149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39319817959592585,0.7778918835516553,0.0,0.0
CCL2,PTGS2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15833959007081533,0.0,0.0,0.0,0.0,0.04673556602034723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2403659009218803,0.0,0.0
NR0B2,TNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL13,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL13,VEGFA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
S100A9,MMP1,0.0,0.2289543520198779,0.21936680095692057,0.0,0.0,0.0,0.12849511122435667,0.11890756016139932,0.0,0.0,0.0,0.03493963370653668,0.02535208264357933,0.0,0.0,0.0,0.33601624476775693,0.3264286937047996,0.0,0.0,0.0,0.28737883674964476,0.27779128568668743,0.0,0.0
IL2,CES1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL3,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.045283619607432504,0.028139793246117435,0.0,0.0,0.0,0.02823971798805806,0.011095891626742991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL11,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,MMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05062823760630812,0.009147469996986846,0.3269910455043473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL9,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.07518152942818203,0.0488669441523954,0.0,0.0,0.0,0.04320539855927266,0.016890813283486038,0.0,0.0,0.0,0.5523943221301175,0.5260797368543308,0.0,0.0,0.0,0.28954017517272007,0.26322558989693345,0.0,0.0
CXCL10,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL10,F3,0.0,0.0,0.0,0.0,0.0,0.0,0.13372503940978747,0.10272620066481854,0.0,0.0,0.0,0.12915859373696137,0.09815975499199245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSM,PLAT,0.0,0.0,0.0,0.0,0.0,0.0,0.07230934333265499,0.05326927225107746,0.0,0.0,0.0,0.05416648494340419,0.03512641386182667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL23,KDR,0.0,0.23831543158949092,0.27849545403686254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019548949605812493,0.05972897205318412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,HSP90AA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL19,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XCL2,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03177253735412751,0.01462871099281244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2,TNFRSF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL5,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04910525400493258,0.002728253561065502,1.0621411598349086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SAA1,HMOX1,0.0,0.0,0.0,0.0,0.0,0.0,0.12322627259104439,0.07092609413691212,0.0,0.0,0.0,0.08807772592551473,0.03577754747138245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,IL17A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL20,CCR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05192594774730641,0.005548947303439327,1.0649618535772825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL5,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031005055939635602,0.004690470663848976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL15,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL15,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL19,CXCR6,0.0,0.4200119689832466,0.39369738370746,0.0,0.0,0.0,0.5305873513891456,0.5042727661133589,0.0,0.0,0.0,0.04288500521341033,0.016570419937623704,0.0,0.0,0.0,1.808716109964285,1.7824015246884983,0.0,0.0,0.0,0.846801260682974,0.8204866754071873,0.0,0.0
IL6,DCN,1.749993622303009,2.032677045922154,0.7510521603452169,1.7274011174837747,2.0610241214434306,1.1767033142096988,1.459386737828844,0.17776185225190672,1.1541108093904646,1.4877338133501203,1.1376932212655888,1.4203766448847341,0.13875175930779693,1.1151007164463547,1.4487237204060104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CXCL13,CXCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.04105823060099999,0.01474364532521336,0.0,0.0,0.0,0.030858063969468722,0.004543478693682097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL2,TNFRSF18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL18,CCR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADIPOQ,F3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL11,CCR6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026099547241510968,0.008955720880195897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IFNG,MMP13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCL23,CXCR6,0.0,0.24960409757796298,0.22328951230217636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030837615594284565,0.004523030318497941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF2,HDC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006342597714338583,0.0,0.0,0.0,0.0,0.004702910676116515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TNF,VCAM1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37856621943864804,0.13906682752746646,0.010658220766549707,0.6630211413200059,0.22399639490200665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSM,LDLR,0.0,0.0,0.0,0.0,0.0,0.0,0.032519469770152916,0.04220956745507373,0.0,0.0,0.0,0.01437661138090213,0.024066709065822943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF3,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL11,LIFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4551400297469395,0.07732375771945593,0.03497349561497297,0.0,0.27774134015902857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,LIFR,1.0684215426445007,0.6906052706170172,0.6482550085125341,0.0,0.8910228530565898,0.4951312345511904,0.11731496252370684,0.07496470041922387,0.0,0.31773254496327946,0.45612114160708067,0.07830486957959706,0.03595460747511411,0.0,0.27872245201916973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OSM,IL13RA2,0.0,0.0,0.0,0.0,0.0,0.25638015127360597,0.0,0.021676458892633088,0.0,0.0,0.2382372928843552,0.0,0.0035336005033823007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEP,MPL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL11,IL13RA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23607096608345687,0.0,0.0013672737024839753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL6,IL13RA2,0.8493524789810181,0.0,0.6146487866000452,0.0,0.0,0.2760621708877078,0.0,0.04135847850673488,0.0,0.0,0.237052077943598,0.0,0.0023483855626251124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IL13,LIFR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GAS1,PTCH1,0.0,0.0,0.0,0.0,0.0,0.0,0.22504617424493426,0.22279496211713118,0.0,0.0,0.0,0.03838071457376545,0.03612950244596236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LEP,KDR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
GDF15,TTN,0.0,0.0,0.0,0.0,0.0,0.0,0.32372868061065674,0.21148507218152054,0.0,0.0,0.0,0.5352977347260883,0.42305412629695216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37562388121412044,0.26338027278498427,0.0,0.0
S100A8,MDM2,0.0,0.0,0.0,0.0,0.0,0.0,0.1934518040565962,0.18435106819746672,0.0,0.2875942715098349,0.0,0.14739530516879937,0.13829456930966988,0.0,0.24153777262203804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VEGFA,MDM2,0.0,0.0,0.0,0.0,0.0,0.0,0.27550083867619546,0.26640010281706594,0.0,0.36964330612943413,0.0,0.6601945426319249,0.6510938067727954,0.0,0.7543370100851635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SHH,MDM2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CSF3,ACE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11240642843843797,0.03278403280174514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NTS,GRIA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
