split_name	fold_id	expert	top10_positive_n	top10_negative_n	top10_precision	top10_overlap_n
repeated_stratified_5x5_internal	rs_19	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				8.0
repeated_stratified_5x5_internal	rs_19	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_19	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_19	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_19	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_19	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_19	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_19	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_19	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_19	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_19	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_19	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_19	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_19	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_19	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_20	C_counterfactual_rf	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_20	D_structure_geometry_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_20	E_quantum_fixed_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_20	F_CROSS_all_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_20	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_20	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_20	qk_no_anchor_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_20	qk_quantum_only_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_20	overlap::C_counterfactual_rf::D_structure_geometry_rf				4.0
repeated_stratified_5x5_internal	rs_20	overlap::C_counterfactual_rf::E_quantum_fixed_rf				5.0
repeated_stratified_5x5_internal	rs_20	overlap::C_counterfactual_rf::F_CROSS_all_rf				6.0
repeated_stratified_5x5_internal	rs_20	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_20	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_20	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_20	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_20	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				6.0
repeated_stratified_5x5_internal	rs_20	overlap::D_structure_geometry_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_20	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				4.0
repeated_stratified_5x5_internal	rs_20	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				4.0
repeated_stratified_5x5_internal	rs_20	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				4.0
repeated_stratified_5x5_internal	rs_20	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				4.0
repeated_stratified_5x5_internal	rs_20	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_20	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_20	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_20	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_20	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_20	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_20	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_20	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_20	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_20	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_20	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				9.0
repeated_stratified_5x5_internal	rs_20	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_20	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_20	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				10.0
repeated_stratified_5x5_internal	rs_20	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_21	C_counterfactual_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_21	D_structure_geometry_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_21	E_quantum_fixed_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_21	F_CROSS_all_rf	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_21	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_21	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_21	qk_no_anchor_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_21	qk_quantum_only_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_21	overlap::C_counterfactual_rf::D_structure_geometry_rf				5.0
repeated_stratified_5x5_internal	rs_21	overlap::C_counterfactual_rf::E_quantum_fixed_rf				6.0
repeated_stratified_5x5_internal	rs_21	overlap::C_counterfactual_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_21	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_21	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_21	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_21	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_21	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				5.0
repeated_stratified_5x5_internal	rs_21	overlap::D_structure_geometry_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_21	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_21	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_21	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_21	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_21	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				8.0
repeated_stratified_5x5_internal	rs_21	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_21	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_21	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_21	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_21	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_21	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_21	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_21	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_21	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_21	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_21	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_21	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_21	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_21	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_22	C_counterfactual_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_22	D_structure_geometry_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_22	E_quantum_fixed_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_22	F_CROSS_all_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_22	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_22	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_22	qk_no_anchor_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_22	qk_quantum_only_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_22	overlap::C_counterfactual_rf::D_structure_geometry_rf				6.0
repeated_stratified_5x5_internal	rs_22	overlap::C_counterfactual_rf::E_quantum_fixed_rf				7.0
repeated_stratified_5x5_internal	rs_22	overlap::C_counterfactual_rf::F_CROSS_all_rf				9.0
repeated_stratified_5x5_internal	rs_22	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_22	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_22	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_22	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_22	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				7.0
repeated_stratified_5x5_internal	rs_22	overlap::D_structure_geometry_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_22	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_22	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_22	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_22	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_22	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_22	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				4.0
repeated_stratified_5x5_internal	rs_22	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_22	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				4.0
repeated_stratified_5x5_internal	rs_22	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_22	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_22	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_22	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_22	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_22	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_22	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				10.0
repeated_stratified_5x5_internal	rs_22	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_22	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_22	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_22	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_23	C_counterfactual_rf	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_23	D_structure_geometry_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_23	E_quantum_fixed_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_23	F_CROSS_all_rf	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_23	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_23	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_23	qk_no_anchor_gamma1	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_23	qk_quantum_only_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_23	overlap::C_counterfactual_rf::D_structure_geometry_rf				5.0
repeated_stratified_5x5_internal	rs_23	overlap::C_counterfactual_rf::E_quantum_fixed_rf				5.0
repeated_stratified_5x5_internal	rs_23	overlap::C_counterfactual_rf::F_CROSS_all_rf				8.0
repeated_stratified_5x5_internal	rs_23	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_23	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_23	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_23	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_23	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				6.0
repeated_stratified_5x5_internal	rs_23	overlap::D_structure_geometry_rf::F_CROSS_all_rf				7.0
repeated_stratified_5x5_internal	rs_23	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_23	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_23	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_23	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_23	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				6.0
repeated_stratified_5x5_internal	rs_23	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				4.0
repeated_stratified_5x5_internal	rs_23	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_23	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				4.0
repeated_stratified_5x5_internal	rs_23	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_23	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_23	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_23	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_23	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				4.0
repeated_stratified_5x5_internal	rs_23	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_23	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				8.0
repeated_stratified_5x5_internal	rs_23	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_23	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				4.0
repeated_stratified_5x5_internal	rs_23	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_23	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				5.0
repeated_stratified_5x5_internal	rs_24	C_counterfactual_rf	3.0	7.0	0.3	
repeated_stratified_5x5_internal	rs_24	D_structure_geometry_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_24	E_quantum_fixed_rf	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_24	F_CROSS_all_rf	1.0	9.0	0.1	
repeated_stratified_5x5_internal	rs_24	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_24	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	2.0	8.0	0.2	
repeated_stratified_5x5_internal	rs_24	qk_no_anchor_gamma1	4.0	6.0	0.4	
repeated_stratified_5x5_internal	rs_24	qk_quantum_only_gamma1	1.0	9.0	0.1	
repeated_stratified_5x5_internal	rs_24	overlap::C_counterfactual_rf::D_structure_geometry_rf				5.0
repeated_stratified_5x5_internal	rs_24	overlap::C_counterfactual_rf::E_quantum_fixed_rf				5.0
repeated_stratified_5x5_internal	rs_24	overlap::C_counterfactual_rf::F_CROSS_all_rf				8.0
repeated_stratified_5x5_internal	rs_24	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_24	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_24	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_24	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_24	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				5.0
repeated_stratified_5x5_internal	rs_24	overlap::D_structure_geometry_rf::F_CROSS_all_rf				6.0
repeated_stratified_5x5_internal	rs_24	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_24	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_24	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_24	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_24	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				5.0
repeated_stratified_5x5_internal	rs_24	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_24	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_24	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				7.0
repeated_stratified_5x5_internal	rs_24	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_24	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_24	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				8.0
repeated_stratified_5x5_internal	rs_24	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				5.0
repeated_stratified_5x5_internal	rs_24	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_24	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				7.0
repeated_stratified_5x5_internal	rs_24	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				9.0
repeated_stratified_5x5_internal	rs_24	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				6.0
repeated_stratified_5x5_internal	rs_24	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				6.0
repeated_stratified_5x5_internal	rs_24	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				9.0
repeated_stratified_5x5_internal	rs_24	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				6.0
study_heldout	study_00	C_counterfactual_rf	5.0	4.0	0.5555555555555556	
study_heldout	study_00	D_structure_geometry_rf	5.0	4.0	0.5555555555555556	
study_heldout	study_00	E_quantum_fixed_rf	5.0	4.0	0.5555555555555556	
study_heldout	study_00	F_CROSS_all_rf	5.0	4.0	0.5555555555555556	
study_heldout	study_00	late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1	5.0	4.0	0.5555555555555556	
study_heldout	study_00	late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1	5.0	4.0	0.5555555555555556	
study_heldout	study_00	qk_no_anchor_gamma1	5.0	4.0	0.5555555555555556	
study_heldout	study_00	qk_quantum_only_gamma1	5.0	4.0	0.5555555555555556	
study_heldout	study_00	overlap::C_counterfactual_rf::D_structure_geometry_rf				9.0
study_heldout	study_00	overlap::C_counterfactual_rf::E_quantum_fixed_rf				9.0
study_heldout	study_00	overlap::C_counterfactual_rf::F_CROSS_all_rf				9.0
study_heldout	study_00	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				9.0
study_heldout	study_00	overlap::C_counterfactual_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				9.0
study_heldout	study_00	overlap::C_counterfactual_rf::qk_no_anchor_gamma1				9.0
study_heldout	study_00	overlap::C_counterfactual_rf::qk_quantum_only_gamma1				9.0
study_heldout	study_00	overlap::D_structure_geometry_rf::E_quantum_fixed_rf				9.0
study_heldout	study_00	overlap::D_structure_geometry_rf::F_CROSS_all_rf				9.0
study_heldout	study_00	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				9.0
study_heldout	study_00	overlap::D_structure_geometry_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				9.0
study_heldout	study_00	overlap::D_structure_geometry_rf::qk_no_anchor_gamma1				9.0
study_heldout	study_00	overlap::D_structure_geometry_rf::qk_quantum_only_gamma1				9.0
study_heldout	study_00	overlap::E_quantum_fixed_rf::F_CROSS_all_rf				9.0
study_heldout	study_00	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				9.0
study_heldout	study_00	overlap::E_quantum_fixed_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				9.0
study_heldout	study_00	overlap::E_quantum_fixed_rf::qk_no_anchor_gamma1				9.0
study_heldout	study_00	overlap::E_quantum_fixed_rf::qk_quantum_only_gamma1				9.0
study_heldout	study_00	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1				9.0
study_heldout	study_00	overlap::F_CROSS_all_rf::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				9.0
study_heldout	study_00	overlap::F_CROSS_all_rf::qk_no_anchor_gamma1				9.0
study_heldout	study_00	overlap::F_CROSS_all_rf::qk_quantum_only_gamma1				9.0
study_heldout	study_00	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1				9.0
study_heldout	study_00	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_no_anchor_gamma1				9.0
study_heldout	study_00	overlap::late_prespecified_equal_weight_Cw0.5_qk_no_anchor_gamma1::qk_quantum_only_gamma1				9.0
study_heldout	study_00	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_no_anchor_gamma1				9.0
study_heldout	study_00	overlap::late_prespecified_equal_weight_Cw0.5_qk_quantum_only_gamma1::qk_quantum_only_gamma1				9.0
study_heldout	study_00	overlap::qk_no_anchor_gamma1::qk_quantum_only_gamma1				9.0
study_heldout	study_01	qk_no_anchor_gamma1	2.0	8.0	0.2	
