gene	mean_DM1	mean_DM2	log2FC_DM2vDM1	t	p	q_BH
GSTA1	0.3543463145400804	0.20516119516974599	-0.14918511937033443	1.5691003741853706	0.11913612084203919	0.2385034662024427
AL591719.1	0.005240776883951028	0.0026961376628078073	-0.0025446392211432205	1.5686724369987266	0.11917637104145465	0.23856984317110122
ST13P18	0.11854266737453492	0.15235910977798447	0.033816442403449554	-1.5747307979023017	0.11917852870555419	0.23856984317110122
AC069544.1	1.111290151342213	1.219469790028446	0.10817963868623282	-1.5727053907701793	0.11918476143347347	0.23857305981641608
YWHAEP1	0.044212694994101236	0.05702890848834427	0.012816213494243035	-1.5710493783693031	0.11921429981317194	0.23862292550510478
AL158163.2	0.7102788096082271	0.6083305806840466	-0.10194822892418054	1.567857508520815	0.11932133728535678	0.23881868671475506
AC017006.2	0.011714235143733006	0.006666599161563066	-0.00504763598216994	1.5677137094581288	0.11932136191231645	0.23881868671475506
AC015967.1	0.041318554858745325	0.05342394379365406	0.012105388934908735	-1.5695279950669625	0.11934085666226756	0.238848435775536
AC025244.2	0.0	0.0022965414438638563	0.0022965414438638563	-1.5826233075820364	0.11934725693015291	0.23885197628698898
SCARNA7	0.15708465635012742	0.2208535977509736	0.06376894140084619	-1.569672099007573	0.11936594612877816	0.23888010964439116
AL021920.1	0.006932396277263947	0.0032862285179256034	-0.003646167759338343	1.5687838961327183	0.11937615697294549	0.23889127424036516
DEPDC5	3.711971728993014	3.609502237174225	-0.10246949181878895	1.5676667471956056	0.11940350889751625	0.23893673875297805
RAB2B	4.759866937347735	4.6563506091870375	-0.10351632816069767	1.5693201752902954	0.11944785025703107	0.2390161957459502
GNG2	3.517068127328624	3.3138279835260493	-0.20324014380257482	1.5672743202044888	0.11945457617823561	0.23902038067182632
NDUFS5P1	0.001707809193750405	0.004549014222040524	0.002841205028290119	-1.5740487867269244	0.11947089154736054	0.23904375235349054
CCDC74BP1	0.009054914040383631	0.021867485621836106	0.012812571581452475	-1.5790533035121357	0.11952158525422801	0.2391359055709181
AL136452.1	0.022041366139879563	0.03278982192639326	0.010748455786513695	-1.5707463286248387	0.11954027461566823	0.23915617998891656
AC120053.1	2.121281464978823	1.9975354823704885	-0.12374598260833469	1.5679663155126182	0.11954099282456819	0.23915617998891656
WHRN	3.4625195398093345	3.296231599773083	-0.16628794003625158	1.571948798613594	0.11956662882466297	0.23919430528572155
MAFB	5.839429464079591	6.058384812735136	0.21895534865554556	-1.5674254538203558	0.11956932533003427	0.23919430528572155
AC090312.2	0.001038293573417884	0.0	-0.001038293573417884	1.5733823468917771	0.11957707088710337	0.23920052183428242
HINT1P2	0.0031562999319828308	0.0011865438508579654	-0.001969756081124865	1.5670198626382752	0.11960014424131635	0.23923739825084936
TFIP11	4.616839110803288	4.765661824750618	0.1488227139473297	-1.5665533370733533	0.11960596187010064	0.239237986992115
BOC	5.250946741337881	4.8913945948818744	-0.3595521464560063	1.570252900182336	0.11961150016808776	0.239237986992115
AL023806.5	0.02615662543787832	0.03918518632119879	0.013028560883320467	-1.5732097915844665	0.11961435476361494	0.239237986992115
RN7SKP297	0.0022904832712769014	0.00047586933109731636	-0.001814613940179585	1.5686375406895456	0.11962572800460823	0.23925145600921646
SUMO2P20	0.02288178208330775	0.016646742426246343	-0.0062350396570614065	1.5663721608130237	0.11964969794608787	0.23927613698375272
LINC01585	0.17092954601771496	0.2118831674545894	0.04095362143687445	-1.5705999839111484	0.11965145052567393	0.23927613698375272
AL450336.1	0.008764981743688439	0.014577869159185467	0.005812887415497028	-1.5738468741714196	0.11965198690834494	0.23927613698375272
AC096642.1	0.553071820413006	0.4717542054281886	-0.08131761498481738	1.5684048602218423	0.11966138951582189	0.2392856617769376
RNU6-97P	0.029588869746439504	0.020559848008649243	-0.009029021737790261	1.5668316683369539	0.11970962520209866	0.23937283693288755
MANEAL	2.3725728278340874	2.563633091283067	0.19106026344897975	-1.567693878001522	0.11972747050999913	0.23939923871138274
VPS33A	3.8994759830346672	3.812547820123584	-0.08692816291108318	1.569932961439833	0.11977825580288534	0.23949150053415555
AC097504.1	0.011892184292809626	0.01936184173353099	0.007469657440721365	-1.5692669632745728	0.11980722694538412	0.23954014043346544
MTATP6P24	0.001799003686114442	0.00037058542479079996	-0.0014284182613236419	1.5678327865603334	0.11983090040228862	0.2395781848871001
AC074052.1	0.007584228592877732	0.01332500158278183	0.005740772989904097	-1.5716330045491382	0.11984127154787462	0.23958473366429944
OR10Q2P	0.0017687500214135924	0.0004581836414576473	-0.0013105663799559452	1.5658639709932802	0.11984346684514671	0.23958473366429944
AC112503.2	0.17208855114571897	0.20243218855208767	0.030343637406368695	-1.5684627308812318	0.11985214443585158	0.23959279418328652
CDH8	0.536650425000563	0.7026677684718501	0.16601734347128705	-1.5734798469498588	0.11988212710284686	0.23964344275977612
ATG10-IT1	0.006044381076058117	0.0028282010497642745	-0.0032161800262938424	1.5660724464958056	0.11989921534827096	0.23966463183058292
SOX8	1.6549671786073659	1.4283850072385953	-0.22658217136877057	1.5684574611528985	0.11990202098911663	0.23966463183058292
TNPO1P1	0.020269063051442267	0.02819063650955064	0.007921573458108372	-1.5662474076590154	0.11991840655632241	0.2396880943973868
AC004947.3	0.07236613204089037	0.04252288159625675	-0.029843250444633623	1.5660255347727787	0.11994158712393553	0.23972513619322006
AC087272.1	0.0002739424224145296	0.0018519203016870273	0.0015779778792724976	-1.576410497140575	0.11995425575728505	0.23973287932590687
AC092939.1	0.003661438776219628	0.0007180385243839255	-0.0029434002518357026	1.5694826203742642	0.11995475789902571	0.23973287932590687
FN3KRP	5.3157491413324784	5.200707187455974	-0.11504195387650462	1.566870788628288	0.11997138930502524	0.23974804440735192
TPST2P1	0.0025542379847178975	0.0055552551331896636	0.003001017148471766	-1.5693601035573654	0.11997164327112379	0.23974804440735192
FNDC5	2.0918749895386033	2.3665781067631686	0.2747031172245653	-1.5662423459396768	0.11998061988321825	0.23975669300852798
AC091980.1	0.007854309313816189	0.01244384408406702	0.004589534770250831	-1.5665701160979795	0.12005993575953676	0.2399058941054765
DLK2	0.7321083683807815	0.6508751351577511	-0.08123323322303044	1.5647030502131403	0.12007224148818103	0.23992118796294018
MRPS6	5.903044161579981	6.049248885271174	0.1462047236911932	-1.566387152456366	0.12012855380979139	0.24002440857687046
GOLGA8CP	0.00851286145196533	0.0044334526941900345	-0.004079408757775295	1.5647727040971864	0.12019746978718009	0.2401528031148656
AC100788.2	0.0798385535378366	0.06328544176605377	-0.016553111771782827	1.5644528949475818	0.12021442884637341	0.24017738255686305
ANKRD11	6.550792935792096	6.6776741886684405	0.12688125287634477	-1.5659751194643634	0.1202620779721396	0.2402620014754123
AC006504.3	0.10901704742437705	0.12998043830448575	0.020963390880108693	-1.5672173007678247	0.12026609978068879	0.2402620014754123
S100A7L2	0.0018529030812407627	0.00037981576902722724	-0.0014730873122135355	1.565897653762359	0.12029480083832333	0.2403100305393999
AC004870.3	0.005829452544507398	0.011945083132849345	0.006115630588341947	-1.5684078850640368	0.1203129337493644	0.24033694496822836
THRB-IT1	0.05338992346753556	0.02951351115097256	-0.023876412316562998	1.5659113569898695	0.12033557153899023	0.24037285590270277
MARK2P10	0.0020898981476558404	0.0003476220446244836	-0.001742276103031357	1.5671422407334037	0.12035161535201337	0.24039559295758084
AL135746.1	0.002492152930393595	0.0008663013933183108	-0.0016258515370752842	1.5633786948408614	0.12036032055932817	0.24040102634376698
KLF18	0.001963172891143811	0.0	-0.001963172891143811	1.5699819977997136	0.12036633799909445	0.24040102634376698
AC021683.3	0.03009187903163261	0.019669642688683722	-0.01042223634294889	1.5632751808192462	0.12036831937168137	0.24040102634376698
RNU6-760P	0.0008817906748395494	0.0035968922618501925	0.0027151015870106434	-1.5740998282683074	0.12038413686927377	0.2404168780876726
AC078785.3	0.002918555654283052	0.006417176644669503	0.003498620990386451	-1.5676885371366243	0.12038557948993961	0.2404168780876726
AL356488.1	0.047766532885090425	0.08155612168874089	0.03378958880365047	-1.5755089456495865	0.1204071229860101	0.2404505909115033
AC005014.4	0.07042346046759185	0.08847336325563789	0.018049902788046038	-1.568617594402474	0.12044596444588475	0.24051884347125335
SYT17	3.537151708260739	3.7115548036355714	0.17440309537483234	-1.5675796008448428	0.12047032246221069	0.24055816984149195
AC010654.1	0.8240644319066645	0.7530155966028479	-0.07104883530381656	1.5665985401281932	0.12055091389615996	0.24070977712186123
LIPE	2.7911861024053084	2.999023232727049	0.20783713032174056	-1.5724132684047558	0.12061509246421859	0.24081330272610443
SEC24B	5.461606056841236	5.572827127641224	0.11122107079998766	-1.5623412085268535	0.12061706369196437	0.24081330272610443
RNU6-46P	0.008833730392226846	0.021464643478604554	0.012630913086377708	-1.5729089516522397	0.12062104193665373	0.24081330272610443
OR52N5	0.004479746986107035	0.0007702100966746237	-0.0037095368894324117	1.5657894532109629	0.12062143811462087	0.24081330272610443
LINC02064	0.009569418250837751	0.0034106439282459836	-0.006158774322591768	1.5661988128011237	0.12064853315865176	0.24085807266100123
PAICSP6	0.0021141549409133976	0.0004501173789360618	-0.0016640375619773357	1.5638853037177742	0.12069441490114105	0.24094034271768722
AC012511.1	1.5408652173124624	1.3646749114706187	-0.1761903058418437	1.565028605610846	0.12073338522700756	0.24099496823941854
VPS26AP1	0.006784611363848794	0.01211838313257928	0.0053337717687304866	-1.5666839225365625	0.12073516396432224	0.24099496823941854
TTYH1	0.3171673666207563	0.2551572146652757	-0.0620101519554806	1.5629303981480218	0.12073579690095973	0.24099496823941854
COTL1P1	0.0017306767263310949	0.0004501173789360618	-0.001280559347395033	1.5620189505035413	0.12074308717193408	0.24100019264698044
AC138470.2	0.021459352043340863	0.029482908405664254	0.008023556362323391	-1.561801206999831	0.1207748284914934	0.2410542184450573
RNU6-1272P	0.002000361289136563	0.006604989230112828	0.004604627940976264	-1.5717596979389132	0.12080323351361492	0.24110158141059462
AL033528.1	0.009418169314135234	0.005563590085610543	-0.003854579228524691	1.5612938548993005	0.12083412594745652	0.24115390494598415
NDUFB8P2	0.21399536937664465	0.17852425225738025	-0.0354711171192644	1.5618659004982838	0.12085011161177248	0.2411764754968678
AC005832.1	0.04886267669633452	0.06483816674131465	0.015975490044980133	-1.5643035990796763	0.12086753679669142	0.24120191699243781
AC080011.1	0.0037789745012402763	0.0011190398531776672	-0.002659934648062609	1.5638956326227855	0.12087650169933123	0.24121047392692238
ZNF621	4.660880030574511	4.548257560727151	-0.11262246984735924	1.5609709254720305	0.12088940059082341	0.24122688021632463
UBAP1	5.809485225751814	5.6989928010651845	-0.11049242468662968	1.5609846312158948	0.12089916122829285	0.24123702329817678
MIR200B	0.07555620556502855	0.045208584804478064	-0.03034762076055049	1.56134437825515	0.12090932026681463	0.24124796051689484
RPS4Y2	0.011932022452296975	0.005663863121647724	-0.006268159330649251	1.561635385918675	0.120915548661356	0.2412510544570689
UCMA	0.0032480373394131066	0.0011623341799741782	-0.0020857031594389286	1.5608485917681343	0.12092163748956115	0.2412538697054788
RN7SL443P	0.004706897753036996	0.002177853002124469	-0.0025290447509125273	1.56091685222448	0.1209303207880241	0.2412618608302021
LINC02575	0.09453122648441925	0.19238757966981004	0.0978563531853908	-1.5722242795332122	0.12094880089741143	0.2412885159592748
AL606834.1	1.0770796279718189	1.1507647835056651	0.07368515553384625	-1.5642862841564817	0.12095303841267172	0.2412885159592748
SATB2	1.8507499763837256	2.0323446010536594	0.1815946246699338	-1.5641313712499623	0.12097048978253391	0.24131399551498428
GINS1	1.8844374673292708	1.729270449586674	-0.15516701774259678	1.560849481910198	0.12102485629526691	0.2414131092079712
LINC01395	0.016046258567648807	0.030137578522662495	0.014091319955013688	-1.5670178104363404	0.121043827281618	0.24144161309646378
FTH1P14	0.0005590883864325778	0.0021230183303922617	0.0015639299439596838	-1.5683574047451374	0.12105680871463902	0.24145816810336823
ZNF770	5.078087719445873	5.383282172029341	0.30519445258346867	-1.561492139859518	0.12106300474494983	0.2414611882866441
AL589787.1	0.008958295130859157	0.004373571381954967	-0.004584723748904189	1.5598282968271802	0.12117131267502282	0.2416600779913637
TUBA3GP	0.0022389256830662742	0.020121577578211827	0.017882651895145554	-1.57426908036332	0.12117209479304815	0.2416600779913637
C1orf220	0.6642951334358602	0.7764979865678455	0.1122028531319853	-1.5635011323429409	0.12118269804329133	0.24167187923455039
AL049548.1	0.001795477635610404	0.011449041111920582	0.00965356347631018	-1.573896686233568	0.12119672177464956	0.24169050068849185
ITFG2-AS1	0.045571776592497816	0.061480104833737406	0.01590832824123959	-1.5661461850918108	0.12122113282432752	0.24172983429153105
RPL21P35	0.023030996264332894	0.016113161827464167	-0.006917834436868726	1.5603120113901032	0.12123371203249152	0.24174557161938282
AP001372.4	0.07523194706592028	0.09401259030089161	0.018780643234971334	-1.5616353256997935	0.12130303210646319	0.24187444723985047
ELOCP28	0.05295448144076594	0.06829225025991571	0.01533776881914977	-1.5622536745140898	0.12132975344018672	0.24191837562530696
AL512652.2	0.060089553916232136	0.0784587644033705	0.018369210487138368	-1.5617912057940098	0.12133754902011792	0.24192456617170763
AC079385.2	0.18477686334931273	0.3071396202980765	0.12236275694876378	-1.5652770411309003	0.1213482634674638	0.2419365756947185
C1GALT1C1	4.938189419379046	4.821270109009597	-0.11691931036944858	1.5591586658201277	0.12140562742846708	0.24204158757569919
CCDC66	3.9741939077047213	3.8333788713387116	-0.14081503636600967	1.5614777632138022	0.12143385954880284	0.24208851458716496
MYSM1	4.749686163892375	4.56232980437248	-0.18735635951989504	1.5600655201885025	0.12144692530279012	0.24210520372486946
RPL21P33	0.014534895211424856	0.00801468149770938	-0.006520213713715476	1.5587392374144786	0.12146062611515018	0.24212315751634025
RNU6-1229P	0.0024883068988040113	0.0007393013411191019	-0.0017490055576849094	1.5599863930693887	0.12147369869692656	0.24213985763519077
AP002370.1	0.002317331055274442	0.005033715031562245	0.0027163839762878034	-1.5616654523674642	0.12151016220906022	0.24220026284397145
AC094105.2	0.0003090887746379346	0.0021454915364236835	0.0018364027617857488	-1.5699029793876513	0.12151339436707957	0.24220026284397145
PTER	4.334696304506113	4.466181934884973	0.13148563037885985	-1.5589458228628514	0.12156045251539173	0.24228469539452827
CEP97	3.613210556104779	3.4779595932533254	-0.13525096285145377	1.55849193311916	0.12157531400317019	0.2423049520577926
OSBPL8	5.529393067328668	5.369810268267774	-0.15958279906089334	1.5582013023214207	0.12160832966601297	0.2423613878273032
MRPL35P4	0.0017927985995447398	0.00037981576902722724	-0.0014129828305175125	1.5600202357423933	0.1216188004380524	0.24237288974814
OR7E89P	0.046213234077545226	0.033398161240662805	-0.012815072836882421	1.5586985631256505	0.12169204438811461	0.24250948598425898
POC1A	2.1208084232521514	2.0031090397915943	-0.11769938346055708	1.5600825236608247	0.12172667314068097	0.24256912177108614
AL357075.3	0.0598374797445912	0.04456625471109237	-0.015271225033498828	1.5576566930850462	0.12174827436022949	0.24260279351883457
BOLA2P2	0.10425373536136383	0.08517815181932335	-0.019075583542040475	1.5588179966699234	0.12178627411755594	0.24266913809600238
SHTN1	5.603689421244174	5.734152528302917	0.13046310705874298	-1.5574148512528165	0.12180402843723807	0.2426951384106829
AC090948.4	0.13918427371180386	0.11960836669121153	-0.019575907020592337	1.5571953699610666	0.12181030715066252	0.24269827239668798
