gene_symbol	log2FC_BRAF_vs_RAS	pvalue	FDR
LINC02541	0.018893235828336824	0.4090421325243105	0.5589975794268898
AC124944.1	-0.036095387334575235	0.40905328105665695	0.5589980400093403
RAB2B	0.040105033216812025	0.4090943692145136	0.5590373471290091
AC015804.1	0.001643936149814497	0.4091084481155414	0.5590373471290091
MAD1L1	0.033035244989782275	0.40911448129095324	0.5590373471290091
ATF7-NPFF	-0.013941084744872045	0.40913478754817095	0.5590503199183549
AL117351.1	0.002813127536183799	0.40915296753976454	0.5590603867250524
AC079169.1	-0.0009331384265242527	0.40918724760871367	0.5590911559350448
RPA2P3	-0.0022600379084136086	0.409197112851887	0.5590911559350448
AC025031.1	0.002396891496583826	0.40926226719689723	0.559154453800523
AC008080.3	-0.006463121978035318	0.40926506942648516	0.559154453800523
AC005476.1	0.002775290443513748	0.4092964338716236	0.559182529182149
AC091010.1	-0.0023243729705092996	0.4093366276516271	0.5592041524430258
FBXL12	-0.04320601918644407	0.4093382234566108	0.5592041524430258
RPL12P41	0.005134819418445034	0.409344707598322	0.5592041524430258
LINC02508	-0.001749681155829074	0.40939399103002294	0.5592483894497535
OR14J1	0.0012075514881859637	0.4093987223555851	0.5592483894497535
FKBP1AP2	0.0004761939094549838	0.40948576796723896	0.5593525176871977
ADI1P1	0.0004203399164033654	0.40950832531744347	0.5593685525788095
AC108102.1	-0.002249543003598437	0.40953440298281735	0.5593893950763107
RNU6ATAC26P	-0.0010748609622005024	0.40959315255292983	0.5594441035709993
AC211486.2	-0.0006148084029252104	0.4095960958664741	0.5594441035709993
LINC01022	-0.001638166409415503	0.40961359009030307	0.5594532190941734
RN7SL388P	-0.0037073369165853583	0.4097550707196153	0.5596316711965288
MIR3609	-0.023365335391499494	0.4098347275227182	0.5597256789010149
AC005072.1	-0.005126804282800129	0.40990658676699204	0.5598090325206835
MAGEB10	0.0005453105864140395	0.40993456657146127	0.5598324572110627
RNU6-1046P	-0.00265336689536857	0.40997679591409053	0.5598753402166381
AC113404.1	-0.004193035861837229	0.4100711178806536	0.5599893581665341
AL732414.1	-0.01469074852242959	0.4100938905852909	0.559994767753564
CHORDC1P3	-0.001810306243246163	0.4100982621344124	0.559994767753564
ZNF971P	-0.0005025506127161194	0.4101075715803168	0.559994767753564
AC011509.1	-0.0018762047850719946	0.4101379444819125	0.5600214514734274
EPN2-AS1	-0.006482432074884532	0.4101600666504835	0.5600271275405884
AC137810.1	0.0015710433833393588	0.4101637642292086	0.5600271275405884
ATXN8OS	-0.0013577719901905155	0.41023796684722436	0.5601136506870762
RNU6-1331P	-0.0016888310274489455	0.41026668748397643	0.5601380726081732
FAM242A	-0.0018644999025962047	0.41038804402547685	0.5602889659183348
PPP1R11P1	0.0015852479291086326	0.410429030188321	0.5603301271878155
AC010776.2	-0.0005209721828694467	0.4105177243125094	0.56043641691585
WNT11	-0.09054907357263198	0.41053674618426295	0.5604400605848853
AC244093.2	-0.003991971330432933	0.4105420720766774	0.5604400605848853
SS18	-0.03533241635556905	0.41059322980322227	0.5604950985781446
THAP12P2	-0.001438107837071441	0.41061032118044305	0.5604998441103978
AC023271.2	0.002736630588926283	0.41061880216427465	0.5604998441103978
SNORD79	-0.000736461881382286	0.4106292278171468	0.5604998441103978
MED31	-0.04542648610046962	0.4106533991399311	0.560503754775002
DDX25	0.07350465955809415	0.41066049550420236	0.560503754775002
VPS26C	0.04205118117393525	0.41066461469879756	0.560503754775002
TRAJ20	0.0007602346132953993	0.410703654320385	0.5605422417174244
AC093072.1	-0.002962515082436592	0.4108185617736593	0.5606712064024619
RNA5SP443	-0.0013687727300096748	0.4108247394423523	0.5606712064024619
AC125613.1	0.002300963790151664	0.41083067704169257	0.5606712064024619
AC245047.3	-0.0014284852961149617	0.4108514882855324	0.5606848087817765
SLTM	-0.05865439599836009	0.41089902888479846	0.5607321067094678
D21S2088E	-0.0024913931599724617	0.4109078367459969	0.5607321067094678
H3P11	-0.00045948283689137195	0.4109639924707168	0.5607899901461741
AC093827.5	-0.009534115899212658	0.4109719463992861	0.5607899901461741
ZNF761	-0.05020340366675624	0.4109884639165195	0.5607977287643757
RNU6-1183P	-0.000818698967413167	0.4110207573149611	0.5608136751429849
AKAP17BP	0.0018359719041494919	0.4110218436845943	0.5608136751429849
MMP2-AS1	0.07323184777018144	0.411054718762579	0.5608204125568668
AP001189.2	-0.000938676438587637	0.41106219741428296	0.5608204125568668
AC020913.1	-0.004398429795706631	0.41106933348543384	0.5608204125568668
KRTAP27-1	-0.0005973795051308472	0.41108177545226265	0.5608204125568668
AL049757.1	-0.007793245412004851	0.41108502175450956	0.5608204125568668
AC097460.1	0.0012371250287461413	0.4111023197577636	0.5608204125568668
RNU6-636P	-0.0004711577854969451	0.41110270881010763	0.5608204125568668
LCE2B	-0.0005051878577874008	0.4111194009517456	0.5608283865444845
LMO7DN	-0.032102576918761436	0.4111556897701425	0.5608630922057739
ACTG2	-0.1519450717801738	0.41121843945477604	0.5609338907125828
FOXL2NB	0.007526324149688443	0.4115447750239635	0.5613642276174385
RNU6-422P	-0.0012646377059719934	0.4116341478151397	0.5614713232373234
LINC01856	-0.001739584802383229	0.41166953154407465	0.5615047737609106
RN7SL394P	-0.0013674540908639012	0.41171268652479903	0.5615488219921444
ATXN1-AS1	0.03758961994213239	0.41177978458874415	0.5616255238169413
KCNJ18	0.0013703658181156006	0.41181744944965587	0.561662078774598
AC111152.1	-0.002777360929401289	0.41187616297361307	0.5617015874821674
SPACA1	-0.0012311660963600513	0.4118789359951361	0.5617015874821674
VN1R18P	0.0006131901038012289	0.41187900909429465	0.5617015874821674
CYCSP29	0.0008135597180932465	0.41190190400087995	0.5617179945260721
TMEM251P1	0.0013570574987593516	0.4119304689496322	0.5617421328385014
RPS27AP3	-0.003150709330067083	0.4119437653098118	0.5617454489286452
AC013724.1	-0.0022871979455705953	0.4120083777292485	0.5618187399349386
VXN	-0.0033157720428666528	0.4120700249993848	0.5618879838748929
OR5AR1	-0.0006740042363771866	0.41209577869792363	0.5619082819113753
AC008622.1	-0.0011391841116919436	0.41216847449921107	0.5619875940951141
SIGLEC10-AS1	-0.0019860904051067704	0.41217568380939235	0.5619875940951141
HPR	0.009190980325298082	0.4122344447899014	0.56205289102413
AC005703.6	-0.001575136515910014	0.4123240348805347	0.5621602167408477
VSTM2A	0.005362433971112938	0.4123480660032436	0.5621711144621948
CNIH2	-0.046310785534948384	0.4123537737114873	0.5621711144621948
AL031846.2	0.05922429632648174	0.41237459761947454	0.5621846805705139
CACNA1C-IT2	-0.002940740027454711	0.41240963928617774	0.5622176283294891
HUNK-AS1	-0.0009391315244674819	0.41243707659055817	0.5622402079740092
IGKV2D-19	-0.001719580321583234	0.4124591448708599	0.5622554674893337
AC055811.4	0.08172983818377588	0.4125476542376519	0.5623612948774994
FGFR2	0.09267852362674311	0.41256728173669044	0.562373223350659
AKR1C8P	0.001494454789644422	0.41258665758982255	0.5623848081837021
KRTCAP2	0.06288132830564752	0.412599712447548	0.562387776669075
LMF1-AS1	-0.0059333468293598715	0.4126547711891626	0.5624450533002574
HPYR1	0.00266030751090951	0.41266349019312365	0.5624450533002574
MYOT	0.0211317692575706	0.4127536353445108	0.5625530884081765
DUX4L46	-0.0006150181008478786	0.4128660103051121	0.5626914146299263
LINC01848	0.0011406765103110642	0.4128947040023587	0.5627035672981922
MIR1244-3	-0.04131923264136106	0.4128966934807	0.5627035672981922
B3GAT3P1	0.006135487838333037	0.41293486540318797	0.5627407559516718
RPL5P21	-0.0028413779323617065	0.41296831032114445	0.562768208192361
RNU6-1017P	0.0003428478823884985	0.4129767784936283	0.562768208192361
TM4SF5	-0.0037624129621220666	0.4130323893031769	0.5628291557476072
AC116535.1	0.02778598989935266	0.4130624928966737	0.5628553429456467
AC099654.5	-0.003903936066737718	0.413139167126299	0.5629449860877103
BDP1P	-0.0023050630884449193	0.41322037883300883	0.5630408071254385
AL513548.4	-0.012594260240921445	0.413276615582751	0.5631025939360307
MT-TD	0.0004217809532434111	0.41334990030636365	0.5631700306795611
AC115621.1	0.002535708032670815	0.4133515017286002	0.5631700306795611
GPS2P2	-0.0022081858505674542	0.4133587858635568	0.5631700306795611
FRG1BP	-0.10484908282477567	0.41340455485231764	0.5632175464173337
AC016866.2	-0.0016898667311367396	0.4135199654825074	0.5633599361116032
ERCC3	0.0344493991856627	0.41360342851180226	0.5634587955569843
AC138951.2	-0.002434707834767226	0.4136655652157222	0.5635285973524187
AL162727.3	-0.0017861508397138482	0.41372428375362635	0.5635937390909629
MIR6814	-0.0025338857804131833	0.4138122286605737	0.5636887812445744
VN1R79P	-0.000830132427976799	0.41381585698785994	0.5636887812445744
AP000894.1	0.0012144724039294561	0.4138827094631377	0.5637649931524862
AC002044.2	-0.02347591230481927	0.4139187069935977	0.5637991734871037
AL357054.2	-0.011413980309807309	0.4140278368296234	0.5639233347071941
AC073225.1	-0.00269810739883921	0.4140316747025336	0.5639233347071941
LGALS13	-0.10108048430896144	0.41408893020001464	0.5639856896934462
BCL2L12P1	-0.003097702950995299	0.41409927158116006	0.5639856896934462
B4GALT4	0.03767498222817167	0.4141362316909558	0.5640211706708771
AL162582.1	-0.0005816165076140605	0.41416760370065503	0.5640490394241714
CRLS1	0.05325568798626812	0.41420309634762137	0.5640825183995527
LINC01441	0.0005569807260851358	0.4142605475667441	0.5641364390067922
MAFA-AS1	-0.013483613895233157	0.4142703953208321	0.5641364390067922
OR1P1	-0.0013538435539074114	0.4142754226490967	0.5641364390067922
LINC01913	0.0014193795374934592	0.4143189912167511	0.5641809091880668
RN7SKP146	-0.0010618267109240818	0.41437453763426746	0.5642271784478123
AL109766.1	0.009248231626774725	0.4143747953740587	0.5642271784478123
AL512357.1	-0.0007309403284400389	0.41439995621456627	0.564246578782765
RN7SL709P	-0.0009049633234604652	0.41442504334154884	0.5642537524659278
ZNF200	0.03417051350959488	0.41442705109650335	0.5642537524659278
AL049828.2	0.01597595964809401	0.41445477582135537	0.5642766412752095
MIR23C	-0.0021972904754971392	0.4145250381536478	0.5643550062393401
CCDC70	0.0014695555861738907	0.414534164222452	0.5643550062393401
SCARNA9	0.008951796118537268	0.4146846316051802	0.5645449904556264
MIR3671	-0.021081601891221158	0.41473593834526423	0.5645999725172075
RPL27AP	-0.006583222679370095	0.414798696718269	0.5646705409315548
AC093416.2	-0.009560733442055047	0.41496328596703225	0.5648797255973733
CYP2F2P	-0.025430067248190524	0.41498521782496073	0.5648947082226725
AC006499.1	-0.0013756087566249128	0.4150057161921932	0.564907738784782
AC092958.4	-0.0006555013712228402	0.4150197462498153	0.5649119641990378
AC020891.3	0.0007388975989664258	0.41509533879188065	0.5649999841229768
HNRNPA3P4	0.0022711493716263357	0.41512670778819644	0.5650278068676364
AC124861.2	-0.0006506543599614169	0.41515295672093155	0.565048659426636
RN7SL833P	-0.0017449648325831672	0.4151644458043985	0.5650494223556982
AC004817.5	0.005401210077938166	0.41523596626910203	0.5651318873381851
MIR4646	0.0005700437080260929	0.41543148375391986	0.5653687878221249
RNA5SP209	-0.0014076805437815473	0.41543190056742546	0.5653687878221249
CCND3P2	-0.0012590566075300434	0.41544559824835153	0.5653714271686817
AC005341.1	-0.0012019775078132686	0.41545570949727084	0.5653714271686817
GSTA2	-0.020038652172757167	0.41547929705507997	0.5653822500911464
ASS1P3	0.003828043064588317	0.4154855325402909	0.5653822500911464
PPP2R2B	0.06425398120985415	0.41550802952348714	0.5653891504493759
DCTN4	0.040649675006878994	0.41551321809259856	0.5653891504493759
HNRNPA1P74	-0.0013142001887514812	0.41552978164627286	0.5653891504493759
AC073530.2	-0.0009325799053443838	0.4155343439013671	0.5653891504493759
LINC02368	-0.0013387418601009	0.41554820876203546	0.565393136649885
HMGA1P8	0.007373779046060472	0.41559757566615046	0.5654454252997906
KRT18P67	-0.0019447379455399955	0.41571434353276554	0.5655894118363842
CBX1P5	-0.002053460923242407	0.41572717982757484	0.565591993100856
CELA3B	0.005943299540472008	0.4157422544261694	0.5655976193356312
WDR47	0.06129871132642384	0.41581318379660936	0.5656567689147828
LINC00963	-0.06406806564519041	0.415817552368142	0.5656567689147828
FUNDC2P2	-0.002225904885504214	0.415818553166352	0.5656567689147828
AL589182.1	0.0005302557102850614	0.41585436737475023	0.5656853073017234
SLC29A4P2	-0.0009322526911046691	0.4158614136341193	0.5656853073017234
UMODL1	0.006249785274641324	0.4158855335036998	0.5657032339132171
OR5AC4P	0.0006780044284277384	0.4159523189962292	0.5657657237648692
SCARNA11	-0.002077260228741667	0.41595335868547834	0.5657657237648692
METTL15	0.03417144413441431	0.416018571225235	0.565839538239321
YY1P1	-0.002887915203287821	0.416061444542347	0.5658829653720244
AC007100.1	-0.0011767691080369082	0.4161051559047067	0.565912800919966
CNPY4	-0.05092484707306255	0.4161052714021033	0.565912800919966
RN7SL778P	-0.0014479289753724432	0.41617231277194977	0.565978528396942
IMMP1LP1	-0.005207509498948	0.4161754926335165	0.565978528396942
RNA5-8SP2	-0.020800079108542965	0.41618887849364944	0.5659818457031996
AC007552.1	-0.0033357647438742102	0.41620425355738677	0.5659862347681681
AL162391.2	0.0008335249687316384	0.41621399927191877	0.5659862347681681
SGCA	-0.0657433855986772	0.41626084035017746	0.5660267418801209
AL135924.1	0.0021968097800171916	0.41627463156114386	0.5660267418801209
BHMT2	-0.21899435513335952	0.41628117468181514	0.5660267418801209
AC123512.1	-0.005153516869137563	0.416290307790728	0.5660267418801209
C10ORF88	-0.03146795148211279	0.41630362810101756	0.5660267418801209
AC104978.1	0.0017993886538414721	0.4163094719986314	0.5660267418801209
FRZB	0.11902558699170429	0.4163715444857899	0.5660962511791864
GATD3A	-0.11227325439346814	0.4164445174764375	0.5661805766921306
AL359918.1	0.008982397696589803	0.41646621092405994	0.5661951820782413
AL158211.4	0.0028830139506109374	0.41648257207327355	0.5662025375072711
C18ORF12	-0.0021095856516101337	0.41651535779229437	0.5662268425006717
MED28P3	0.010136101244995602	0.4165313403809196	0.5662268425006717
WAC-AS1	-0.03730100495200617	0.41653507310077037	0.5662268425006717
RNU1-42P	-0.0013332750719272878	0.41654425540297746	0.5662268425006717
KRT18P2	0.002173069321386289	0.41658955676671827	0.5662735347968137
AC022748.3	0.0005075607925903771	0.4166246199576653	0.5662893351909614
GMNC	0.04020854045344677	0.41662646012775423	0.5662893351909614
LINC02832	0.004097810174343179	0.41663403819170997	0.5662893351909614
MICALL1	0.057429853788632634	0.4167012547154108	0.5663645504324448
RPS27AP18	-0.0021793269375027674	0.4167112839925551	0.5663645504324448
AC007610.3	0.000411781407079345	0.4167396321736914	0.5663881907817085
AC092933.2	-0.0022858370581329054	0.41679656116847114	0.5664506728696939
LINC02247	0.0005980165518833421	0.41683216041458887	0.5664841640708609
AL390719.2	0.13961483422064358	0.41690311586853823	0.5665657021202465
SMIM9	-0.0019955313222761104	0.416979351450928	0.5666489842828376
MRPL36	-0.0396576358624352	0.41698631738344044	0.5666489842828376
RPL23AP62	-0.001385499192415335	0.4170147951718732	0.566672789549437
THUMPD3P1	0.00030573979134517696	0.41706963056489077	0.5667171675353804
PAFAH1B1	-0.04413036900245437	0.4170728053731393	0.5667171675353804
LINC01060	0.01617855059962907	0.41708033535231887	0.5667171675353804
YBX2P1	0.0015054469871624548	0.4171217470914539	0.566758542338752
RN7SKP184	-0.0018056012145504345	0.4171441077638012	0.5667668797305894
S100A13	0.0979676932924658	0.4171575098872434	0.5667668797305894
PPIAP1	-0.0022396015956296818	0.4171629747733469	0.5667668797305894
AL157904.1	-0.013069066220175743	0.4171717302705214	0.5667668797305894
COLCA1	-0.13267551334241867	0.4171952489814307	0.5667839390755135
OOEP-AS1	0.0013264681488804786	0.4172426311207301	0.5668334165234564
AL136038.1	-0.001242817877985602	0.4173126037554891	0.5669135802568
AL135744.1	-0.014047638589409328	0.4173540068854786	0.5669490150423189
AC097713.1	0.00048579943698210087	0.4173663901669682	0.5669490150423189
TGFB3-AS1	-0.0021128585947441207	0.41737158362130167	0.5669490150423189
RNU7-4P	-0.0007203498468301339	0.41741185273593934	0.5669737126719566
AC079467.1	-0.0011779093234108307	0.4174206817030699	0.5669737126719566
AC137627.1	-0.0013245239958520854	0.4174226625903354	0.5669737126719566
PRR13P3	-0.003423549180524548	0.41744230977405916	0.5669832366052961
AL137157.1	-0.009429712358265022	0.4174516062797929	0.5669832366052961
FAM90A2P	-0.005332362419927787	0.4174858401727271	0.5670110252912698
CSNK1D	0.03926664082730724	0.41749399916522206	0.5670110252912698
AC008696.2	0.0006792320443859915	0.4175463772104885	0.5670672660894407
AC090515.3	-0.0007391078917301629	0.4175624076335051	0.5670741417388829
UBBP5	0.005404380680026886	0.4175836306304119	0.5670880686605946
AC004022.1	0.0009335769496288042	0.4176756798096037	0.5671981758910476
KEL	0.026878834053381262	0.4177027578337977	0.5672066199893804
OR1L3	0.000765634972901156	0.41770383844026854	0.5672066199893804
AASDHPPT	-0.05029831758367198	0.4177505842503032	0.5672551988885068
SLC26A11	0.050179124265270936	0.4177952207376624	0.5672881530493182
OR1L6	-0.0009928920411969452	0.4177967967655305	0.5672881530493182
SLC16A12-AS1	-0.01485285881653917	0.4178175342804897	0.5673014126165555
AC008497.1	-0.0017020030791968259	0.4178767708875614	0.5673549883397966
AC109326.1	-0.04397658266768567	0.41787963959351776	0.5673549883397966
AL035587.3	0.0017597937673179478	0.41788991221074717	0.5673549883397966
AC011774.1	0.0007860653485640893	0.41793729740985186	0.5674020743673882
