gene	is_known	is_novel_validated	known_category	panel_memberships	log2FC_tcga	cohens_d_tcga	fdr_tcga	log2FC_27155	pval_27155	log2FC_126698	pval_126698	replicated_27155	replicated_126698	replication_rate	median_expr_tcga	n_cohorts_present	coverage_fraction	novelty_score	known_replicated
DYNC2LI1	False	False			-0.13530601385241336	-0.38916306026318653	0.006578671400731982	-0.004837586956522255	0.896303768312399	-0.005896830436251221	0.9836891460526347	0	0	0	4.863221066482283	3	1.0	0.0	False
NLRC5	False	True			0.8315559446851926	0.9325378140445646	1.8138873952852833e-15			1.713795226458703	0.027303455179093394	0	1	1	4.492151432931909	2	0.6666666666666666	13.746903305463631	False
KIF21A	False	False			0.20175949907935475	0.3071456136919044	0.047341541015533076			-0.4165606948788154	0.6081874479100126	0	0	0	4.443184876267701	2	0.6666666666666666	0.0	False
AGBL5	False	True			-0.18401879500675555	-0.6145749102540881	2.0635037819570082e-05	-0.08654391304347753	0.008645441209580489	0.22746263602278827	0.23206758413988993	1	0	1	5.3636692998061335	3	1.0	2.879526046197324	False
UBE4A	False	False			0.17133548159524903	0.1778010461978653	0.22669585676493179	0.027011152173912478	0.2888335142825162	0.4697640663458582	0.04496850432532127	0	1	1	4.800499833303649	3	1.0	0.11460280531849124	False
TMEM128	False	False			0.05004847908229326	0.13263369370105244	0.45945353760964247			-0.26869887947350035	0.5305313564214438	0	0	0	5.0091975363754	2	0.6666666666666666	0.0	False
IRF2BP1	False	False			0.01416629788035273	0.03485734438426616	0.8358451328372888	-0.0026217608695660033	0.9207394254450505	0.42833399772712477	0.11638926765245744	0	0	0	5.3592275834212915	3	1.0	0.0	False
RAP2B	False	True			0.6236910183962561	1.2955542271238392	6.035723858167602e-23	0.1685540434782622	4.2857686406778306e-05	1.3328940284780892	0.004860615306398237	1	1	2	5.035633942727271	3	1.0	57.5725399972138	False
PPP2R2D	False	False			-0.08513893688280394	-0.36179881823749804	0.008873272392523954	-0.14288452173913146	0.016967120424784612	-0.6175032697900109	0.004149415109736574	1	1	2	5.159114015294161	3	1.0	1.4847617026260451	False
TBL1X	False	False			0.1536326714113594	0.33398746746237173	0.012679527436537049	-0.08042121739130303	0.1330324138525857	0.335108301458483	0.4802265641376077	0	0	0	5.206892466914136	3	1.0	0.0	False
KLF2	False	False			-0.5580185799043571	-0.5330776340551827	2.132137049274199e-06	0.14513671739130363	0.010629872955071791	0.10649160804174196	0.8701980829593261	0	0	0	4.796268220140594	3	1.0	0.0	False
TAPT1	False	False			-0.1841533825782422	-0.5476725618545083	1.8697614619308414e-05	-0.04251815217391375	0.10193348538023381	0.28766496060683844	0.370197102496671	0	0	0	4.951285463187385	3	1.0	0.0	False
VPS25	False	False			-0.11714191044226752	-0.3676810142207518	0.017480064256122568			-0.17756906483646873	0.6418240418041633	0	0	0	5.318475572847124	2	0.6666666666666666	0.0	False
MIGA2	False	False			-0.12118933600863446	-0.3139695816558259	0.010756455750621865					0	0	0	5.189647583622101	1	0.3333333333333333	0.0	False
GIMAP4	False	False			-0.2078181876207621	-0.29128328887907157	0.011879558045485423	0.043820673913043784	0.5076417327070162	1.364397652480657	0.07107471117197553	0	0	0	4.718398361218407	3	1.0	0.0	False
HELZ2	False	False			0.4375853340867124	0.7939631392577616	1.0154811213358362e-10			0.6886213211377714	0.11441436863040999	0	0	0	5.2489001034162435	2	0.6666666666666666	0.0	False
SNX30	False	True			0.7071333389598964	1.291467336109983	6.071797722190453e-18			0.7976151462622587	0.007763461372568117	0	1	1	4.449005444862017	2	0.6666666666666666	22.234783349802093	False
RABL3	False	False			-0.3059681359649087	-0.7462673317804559	3.2266138432916573e-07	0.008568000000000797	0.8091784667835424	-0.1323751818509007	0.7666408355197706	0	0	0	4.869553264865795	3	1.0	0.0	False
FAS	False	True			0.8872283870181876	1.2102915882392575	6.826891781361655e-19	0.26023391304347854	0.001261126998819449	1.4648258425269	0.01233095309151874	1	1	2	4.8196208619470795	3	1.0	43.9717741489594	False
FDX1	False	True			-0.47918218639032517	-1.1692025428684836	3.338240973593316e-14	-0.10421286956521758	0.019979546715153947	-0.07901526861985975	0.8107857984146752	1	0	1	5.078964855078304	3	1.0	15.756737393526945	False
CAMK1D	False	True			-0.6163050591654988	-0.8117700893730176	6.481103938060424e-11	-0.1601029347826075	0.0007846656059528911	-0.09872832847449686	0.8845971755107516	1	0	1	5.124945687562856	3	1.0	8.270598612930911	False
SSNA1	False	False			-0.20426121039424494	-0.43334078133404946	0.0012293109963788398	-0.12190469565217343	1.6044855848584658e-06	0.604126111618625	0.08066216509269415	1	0	1	5.323300885129102	3	1.0	1.2611682440638716	False
LSM3	False	False			-0.0632818928066623	-0.17408389244062028	0.279753283824248	-0.031696499999999794	0.2873479052466849	0.5497249091144107	0.12329097361276341	0	0	0	5.327969972123729	3	1.0	0.0	False
OGFOD1	False	False			0.04889592058790626	0.25058069727657695	0.09675621895143614	-0.03751504347826007	0.33426068489030664	0.23857709791327864	0.29042327217212016	0	0	0	4.946039046109654	3	1.0	0.0	False
ABHD5	False	False			-0.04250390303129237	-0.10829734157765494	0.5737151257655213	-0.10665539130434665	0.003747091405460766	0.5636936372917738	0.353139650339755	1	0	1	5.028634836300912	3	1.0	0.026132549219555837	False
NDUFS4	False	False			-0.17548908530279483	-0.45749344851564144	0.004668980674657662	-0.03821999999999859	0.24895709826255905	-0.10723311916487921	0.774469269683583	0	0	0	5.215090102454195	3	1.0	0.0	False
LMAN2L	False	True			-0.37092922001527207	-0.8133639073461547	1.150673136816513e-08	-0.15329319565217414	0.0035403597312505318	-0.11752160774922871	0.6812547129837159	1	0	1	5.105707761969888	3	1.0	6.457335122762774	False
UBALD2	False	False			0.03279768954022266	0.07358604959454311	0.6742902187100809			-0.22324310056282304	0.5243791126067631	0	0	0	5.337367562865733	2	0.6666666666666666	0.0	False
ELOC	False	False			0.0016498509117841564	0.005416980189598563	0.9799848851376218					0	0	0	5.089681880554167	1	0.3333333333333333	0.0	False
GARS1-DT	False	False			0.08834463785681201	0.1306785276065269	0.3692533181257999					0	0	0	4.717421404001994	1	0.3333333333333333	0.0	False
TMEM183A	False	False			0.04489355591444788	0.17171121458302385	0.34942084197669393	0.021825934782609302	0.3923412000977255	0.703605102555497	0.016705030039094914	0	1	1	5.000385470562081	3	1.0	0.07841213118457144	False
BCL2	False	True			-1.0696779319977505	-1.2214321642002663	1.2364026833200341e-21	-0.4067921086956523	2.0899524835644904e-07	-1.2551306386437586	0.03549757924478563	1	1	2	5.825353268410567	3	1.0	51.07501666910154	False
DHCR24	False	True			0.8313211810409262	0.9039894281906344	9.12653743699284e-10	0.024054152173912602	0.7879990778818802	1.8169681246855118	0.006914263107112115	0	1	1	5.697395536295928	3	1.0	8.171787774269719	False
FHOD1	False	False			0.5562288005153997	0.9227237824075112	6.96858855008444e-11	0.09178086956521803	0.06782349770981753	0.04462169472296562	0.9434657717589263	0	0	0	5.809591457885545	3	1.0	0.0	False
RGS1	False	True			0.8927231406456428	0.5829335532054463	1.8619379396146023e-05	0.43019728260869616	0.0026789464527818413	1.4649052181335789	0.041163323140616666	1	1	2	4.81288158762103	3	1.0	5.514591983882454	False
TMEM108	False	False			-0.29013625477386285	-0.2511820223394377	0.09550734235719079			1.4220249159008707	0.0007649322805520306	0	0	0	3.8944583955752625	2	0.6666666666666666	0.0	False
TBK1	False	True			0.1895250485617419	0.574244822905628	1.2449380879408239e-05	0.05942002173913119	0.006264247729759606	-0.11063185929447528	0.6701720531598924	1	0	1	4.611260726320952	3	1.0	2.81658600935104	False
CNNM4	False	False			0.15398034142184347	0.2953029794107662	0.05083596223753398	-0.004063043478260031	0.9333339443364245	-0.3116066704231155	0.562454107550808	0	0	0	4.980079898964739	3	1.0	0.0	False
SLC9A8	False	False			0.04166989729840953	0.11650839984823426	0.5413570340628555	-0.03900417391304334	0.1342465734734314	-0.22252793281998517	0.3263492894423442	0	0	0	5.102905557214049	3	1.0	0.0	False
TMEM101	False	False			-0.1527691181428752	-0.4215062201559187	0.004258146227969856			-0.14856256876567508	0.4635506117360081	0	0	0	5.326333961573885	2	0.6666666666666666	0.0	False
CBLL1	False	False			-0.16843768351376376	-0.39689039130295617	0.00819245683396902	0.004135413043478309	0.9003331249164879	0.09375277259391801	0.7832474711590156	0	0	0	4.79427186519381	3	1.0	0.0	False
ARMC1	False	False			0.032425782626976485	0.11681977610554146	0.4529934533823139	-0.010518369565217345	0.7211914299888673	-0.13744353697592038	0.6464918848695762	0	0	0	4.865532801571246	3	1.0	0.0	False
ZNF134	False	False			0.1270835512999815	0.3715146135487545	0.005074289240742704	0.0389885652173918	0.24502529829437214	0.01919583158875504	0.8881492478193985	0	0	0	4.734492339666958	3	1.0	0.0	False
SSX2IP	False	True			0.3829487089162389	0.8798036184606557	3.2055691622372365e-13	0.11340958695652192	0.008968324122038494	0.3024391064596825	0.41965978130928355	1	0	1	4.320632476438519	3	1.0	10.99234985709528	False
DUSP22	False	True			-0.34244300196739275	-1.0588411240178295	3.673670153158687e-12	-0.1653319782608711	0.00035216952237781407	0.24323268825590194	0.5231727543867367	1	0	1	5.34427199176757	3	1.0	12.107742199788913	False
SH3RF1	False	False			-0.25693817604142044	-0.41533768462294596	0.002830138035390696			-0.7944593732183147	0.0026182328393672405	0	1	1	5.094876854986762	2	0.6666666666666666	1.058360323893123	False
TOPBP1	False	False			0.18990731015905027	0.4402195921256029	0.0017085486836306233	0.049032391304348444	0.02934191835066088	0.15892359270619405	0.6076050802259458	1	0	1	4.801851985509167	3	1.0	1.2182516556502736	False
RAD17	False	False			-0.057387187061308964	-0.19191167917767632	0.23791275959485494	-0.0023021739130442143	0.9240214338477148	-0.5879594730075901	0.07250033001018057	0	0	0	4.97134090930417	3	1.0	0.0	False
LRRN1	False	False			-0.0746606951996247	-0.07336709523423303	0.6935982827046527			-0.6545063129045849	0.40902193074370646	0	0	0	3.8048114468526055	2	0.6666666666666666	0.0	False
PAFAH2	False	True			-0.5197432909637749	-1.3303577046705461	6.324871772317479e-18	-0.11051028260869522	0.0013159025439308904	-0.20645926788042157	0.5023700133458441	1	0	1	5.1492476536844265	3	1.0	22.880753349556063	False
TSPYL5	False	False			-0.3119189715520809	-0.45760908415995843	0.00047052238632399766	-0.19072134782608696	0.027745753699825956	-0.33950879196690087	0.43963198438996437	1	0	1	4.7787841211060975	3	1.0	1.5226574856777215	False
TNFAIP2	False	False			0.7826102118511908	0.7766425630504716	1.037082395150848e-09	0.09291104347826096	0.1634047949787044	1.14667788917704	0.1316466315963739	0	0	0	5.520638202664685	3	1.0	0.0	False
TMEM25	False	False			0.16456781997452552	0.39050869480244843	0.0034422312223612818			0.7120595751708674	0.09706480482187431	0	0	0	5.239967821005948	2	0.6666666666666666	0.0	False
SYTL1	False	True			0.8152370605761305	0.903491829288783	1.731486679875223e-08			1.5201299847283485	0.006277930618043275	0	1	1	5.969938385400682	2	0.6666666666666666	7.012524875892653	False
ANGEL1	False	False			0.06400853072483947	0.16587893786994434	0.32092085104132756	-0.06173517391304406	0.0977168605938708	0.05470834875304842	0.7542676760125568	0	0	0	4.682920605548127	3	1.0	0.0	False
XPO4	False	False			-0.038268375308876834	-0.08540619073689787	0.6162015955495922	-0.059428021739130976	0.002794055451226242	0.10289608340655132	0.7677185892956602	1	0	1	4.889489828096737	3	1.0	0.017958973069582385	False
CASK	False	False			-0.1326664390305119	-0.23330235711562788	0.1139259628552355	-0.048709543478261175	0.2991208337861612	0.32291121132098066	0.5297902189069797	0	0	0	4.759043316668112	3	1.0	0.0	False
PGM3	False	False			-0.033429699650412203	-0.09212853764792128	0.6525672630609187	0.006745847826087115	0.8173898192123709	0.17258016052171854	0.5778516626149403	0	0	0	5.00545133940294	3	1.0	0.0	False
TPTEP1	False	False			0.27502175738886514	0.20830295747147595	0.21461729420382575			-0.49151024115068864	0.5001695180244566	0	0	0	4.573110470341188	2	0.6666666666666666	0.0	False
MAP3K4	False	False			-0.12892227245083987	-0.35720838208874445	0.013975313238452688	-0.055407630434781474	0.08326326397635596	-0.06620147071531246	0.6767590464715567	0	0	0	4.825084052442088	3	1.0	0.0	False
CREB5	True	False		BRS71	2.092335819750643	2.0323723422313265	3.585280725632701e-49	0.10428517391304437	0.0005972250270230282	1.7078641623451678	0.0030297315150584372	1	1	2	3.673428482861383	3	1.0	196.91849444575922	True
UBE2J2	False	False			0.03452048533096619	0.10356177082976444	0.5296264866250857			0.2432205153757767	0.405640253640684	0	0	0	5.425120283569642	2	0.6666666666666666	0.0	False
HCLS1	False	True			0.6041367231086845	0.6470835156469509	1.127908538906519e-08	0.19764871739130463	0.00012066983713218584	1.7495539600955232	0.011540687390840403	1	1	2	4.556504369583108	3	1.0	10.285685112402046	False
SORBS1	False	False			0.15215362692840761	0.1891322890951905	0.15239804203248683	-0.01562271739130372	0.7871935990049422	1.0467011691859418	0.07910267782383044	0	0	0	3.401213943200518	3	1.0	0.0	False
RCHY1	False	False			-0.1218210832940505	-0.288382154873313	0.05765244643846944	0.06993041304347702	0.11471710986835991	0.31243267888616977	0.5195716850257458	0	0	0	4.840021217369758	3	1.0	0.0	False
ERCC6L2	False	False			0.043007073396480244	0.0876868345281062	0.6029760362966874			-0.04161035568946225	0.8629035030520866	0	0	0	4.699542898419351	2	0.6666666666666666	0.0	False
MT1X	False	True			-1.2612114105765189	-1.0971350740198393	7.266427672804681e-16	-0.3955654565217399	2.9170259281045033e-05	-1.4445351276760254	0.04089891816733788	1	1	2	4.525507282473001	3	1.0	33.218351508953276	False
DDX31	False	False			-0.10810683526685061	-0.25663409316022834	0.08245324747056366	-0.06436078260869538	0.08149626589096977	-0.30230040618614495	0.294442091257902	0	0	0	4.868270466381682	3	1.0	0.0	False
TOP1MT	False	False			-0.01050152200346588	-0.026277212022344853	0.9007452957415055			-0.3093369246014901	0.491103480843014	0	0	0	5.109035547132095	2	0.6666666666666666	0.0	False
FBXO30	False	True			-0.3333114207684478	-0.5694433487165231	1.9118729445614343e-05			-0.8963646901049138	0.004287730401320818	0	1	1	4.420056169452058	2	0.6666666666666666	2.6869417724805658	False
MRPL19	False	True			-0.22576214900877467	-0.6215269951700938	1.0035411842005045e-05	-0.12551997826087025	0.01637848211048107	0.004750789861814209	0.9917238351526678	1	0	1	5.04785605792027	3	1.0	3.1066808075168155	False
MTMR4	False	True			-0.5357503481990884	-1.0089837330202311	6.21869214048925e-14	-0.16455056521738953	1.955405294519579e-06	-0.20155638584776092	0.4223640356175124	1	0	1	5.026995902728997	3	1.0	13.32494282447642	False
PECR	False	False			0.15298614012766798	0.19743273133836997	0.16797786120971342	0.07406500000000005	0.4463722941045355	0.45043669589168633	0.32314811530520177	0	0	0	4.639127726459506	3	1.0	0.0	False
NAA35	False	False			0.002035338939086806	0.004466120657035833	0.9842597540456374	-0.10106910869565278	9.180638858313563e-05	0.237727274738738	0.4823103908563314	0	0	0	4.870162268020811	3	1.0	0.0	False
HSDL1	False	True			-0.3962108190809328	-1.0123302651977064	6.35048936245403e-14			-0.9395652723648968	0.0410767990488382	0	1	1	5.194512934935833	2	0.6666666666666666	13.359917694290566	False
SP2	False	False			-0.05303670488298273	-0.11846011095822288	0.5051184284846021	0.0019126956521744454	0.9542923828322848	-0.620810768506117	0.09107513604406245	0	0	0	5.095998843788514	3	1.0	0.0	False
BCAR3	False	False			0.4502219556313225	0.6947962618392647	4.985442252235269e-07	0.023796347826086528	0.6383967690208311	-0.25021124499786396	0.6642914895856327	0	0	0	4.6161724164066635	3	1.0	0.0	False
TBCK	False	False			-0.03792744590138586	-0.10071022230201249	0.5142148958444022			0.2619911614953079	0.22948361883703663	0	0	0	4.8753806836338285	2	0.6666666666666666	0.0	False
DPAGT1	False	False			-0.13660686148538748	-0.46732880298022544	0.003857886799736158	-0.04244602173912959	0.06413111043102346	0.003925190019894664	0.9887734885532626	0	0	0	5.141882576108731	3	1.0	0.0	False
GOT1	False	True			-0.6370028458342807	-0.9193135965216755	1.9747706672565804e-07	-0.15845078260869538	0.0038979651496838627	-0.9270217571655883	0.2899082599893711	1	0	1	5.25690868598771	3	1.0	6.163522685040804	False
VOPP1	False	False			0.17035900726957376	0.38738141460301495	0.0017404835805468386	-0.04242373913043451	0.3012828365519233	0.7452196840252956	0.15708987295740626	0	0	0	4.796125370378653	3	1.0	0.0	False
KLF12	False	True			0.8379596135230631	1.2003599154906368	7.553778195815479e-19	-0.07286060869565292	0.00576634066115984	1.6916260667233236	0.0005920993415668031	0	1	1	3.738086161743972	3	1.0	21.75272525540423	False
DHRS7B	False	True			-0.4358350456212783	-1.1247043503293588	4.83151694793691e-15	-0.2037946739130434	3.782591843414511e-08	-0.06107378869154445	0.8793810805105231	1	0	1	5.182015494416412	3	1.0	16.101173558301635	False
MRPS15	False	True			-0.34339906077742555	-0.7799750093933437	4.002221663265362e-09	-0.1339506739130445	0.000180023852613197	0.25333220870339046	0.43227771815760907	1	0	1	5.423402517518031	3	1.0	6.549995248466801	False
ZNF3	False	False			0.02728889186198824	0.09492380393419024	0.5688221848545578	-0.12670434782608675	0.0034724452142533713	-0.046600554225045165	0.8364635038749206	0	0	0	4.9778906505481775	3	1.0	0.0	False
TTYH3	False	False			-0.008303619482877167	-0.013796865513145296	0.9438160380735723			0.3013067611302205	0.6185680618379805	0	0	0	5.761709436612197	2	0.6666666666666666	0.0	False
SORD2P	False	False			-0.3142365650996348	-0.2607359779753071	0.05719379641681867					0	0	0	2.8796945553927893	1	0.3333333333333333	0.0	False
DDX49	False	True			-0.22851770788183234	-0.614217428241256	7.894452222631964e-06	-0.07962352173913079	0.00882029513481535	0.02998393920452802	0.9081041676930608	1	0	1	5.322955955901842	3	1.0	3.1341537578592606	False
