gene	n_cohorts	cohorts	log2fc_tcga	log2fc_27155	log2fc_126698	fe_log2fc	fe_se	fe_z	fe_p	meta_log2fc	meta_se	meta_z	meta_p	fisher_p	Q	Q_df	I2	tau2	direction_concordance	is_known	is_novel_validated	cohort_effs_json	meta_q
MIR3194	2	TCGA,GSE126698	4.895027185477532e-05		0.0617685547016079	5.616407016578305e-05	0.0007344359362637465	0.0764723883903384	0.9390432805061857	5.616407016578305e-05	0.0007344359362637465	0.0764723883903384	0.9390432805061857	0.7106780887756363	0.8253317044713869	1.0	0.0	0.0	True	False	False	[('TCGA', 4.895027185477532e-05, 0.000734478860527767), ('GSE126698', 0.0617685547016079, 0.06793342140585243)]	0.9666948154559746
MIR3135A	2	TCGA,GSE126698	-0.0008410060959183		-0.4953348186937658	-0.0008451385724140429	0.0011735381225400055	-0.720162861505364	0.471424727198392	-0.08145898937450154	0.18266317277328192	-0.4459519022786651	0.6556319895537743	0.35360709081604746	1.483792665402222	1.0	32.60513929492143	0.03986371671229909	True	False	False	[('TCGA', -0.0008410060959183, 0.001173543026189941), ('GSE126698', -0.4953348186937658, 0.40594989847355206)]	0.7941762595633276
RN7SL7P	2	TCGA,GSE126698	-0.0009821705169919		0.1912600593129508	-0.000981756501690816	0.0006903370895269845	-1.422140743391769	0.15498539693597088	-0.000981756501690816	0.0006903370895269845	-1.422140743391769	0.15498539693597088	0.3685936013377016	0.1670097544386103	1.0	0.0	0.0	False	False	False	[('TCGA', -0.0009821705169919, 0.0006903378328875352), ('GSE126698', 0.1912600593129508, 0.4704109352323537)]	0.3725485796640806
RPSAP6	2	TCGA,GSE126698	-0.0014002314400643		0.6676117180982661	-0.0013740639390219464	0.003678824735332408	-0.37350622491609126	0.7087717132014567	0.07451738909102112	0.212194039050872	0.3511756947760258	0.725456543133489	0.48421111954048235	1.2934836460580887	1.0	22.689397500500657	0.05077626103501798	False	False	False	[('TCGA', -0.0014002314400643, 0.0036788966835795437), ('GSE126698', 0.6676117180982661, 0.5882269394326944)]	0.837891368789561
MIR4642	2	TCGA,GSE126698	0.0012012569065589		-0.0554728050106849	0.0011986319556401516	0.0012233221554797777	0.9798170909199769	0.32717641414113396	0.0011986319556401516	0.0012233221554797777	0.9798170909199769	0.32717641414113396	0.5462631907095079	0.09940397000504995	1.0	0.0	0.0	False	False	False	[('TCGA', 0.0012012569065589, 0.0012233504865368716), ('GSE126698', -0.0554728050106849, 0.17975145635056614)]	0.5748099386057537
RN7SL202P	2	TCGA,GSE126698	0.000269391428593		0.0915960068109138	0.00027340720605516694	0.0010879408883861282	0.25130704156247335	0.8015767314466617	0.00027340720605516694	0.0010879408883861282	0.25130704156247335	0.8015767314466617	0.8005610621435103	0.3098398724137914	1.0	0.0	0.0	True	False	False	[('TCGA', 0.000269391428593, 0.0010879648084261315), ('GSE126698', 0.0915960068109138, 0.16406621597817303)]	0.8848621112263308
MIR3126	2	TCGA,GSE126698	0.0002286856870482		-0.0943093432898338	0.00022670821369567644	0.0004743761186187984	0.47790815093256367	0.6327155797336117	0.00022670821369567644	0.0004743761186187984	0.47790815093256367	0.6327155797336117	0.5353524695238314	0.8307349159009733	1.0	0.0	0.0	False	False	False	[('TCGA', 0.0002286856870482, 0.00047438108001296095), ('GSE126698', -0.0943093432898338, 0.10372197295480358)]	0.7804653445597265
MIR3908	2	TCGA,GSE126698	-0.0007986024882801		-0.1809840974088868	-0.0007993896934736618	0.00041604521023526684	-1.9214010251953624	0.054681169403510754	-0.0007993896934736618	0.00041604521023526684	-1.9214010251953624	0.054681169403510754	0.18478697826300453	0.8194544675037897	1.0	0.0	0.0	True	False	False	[('TCGA', -0.0007986024882801, 0.00041604611905987437), ('GSE126698', -0.1809840974088868, 0.1990473796324022)]	0.19353550828646665
MIR5692C2	2	TCGA,GSE126698	0.000695240238238		0.0402945871922905	0.0006979232082837565	0.001774085377169577	0.39339888444221427	0.6940248934664671	0.0006979232082837565	0.001774085377169577	0.39339888444221427	0.6940248934664671	0.9008276810647815	0.03375401116169663	1.0	0.0	0.0	True	False	False	[('TCGA', 0.000695240238238, 0.0017741454799259848), ('GSE126698', 0.0402945871922905, 0.21553143289729873)]	0.8169003804008723
MIR4297	2	TCGA,GSE126698	-0.0053974662599498		0.0737838200389473	-0.00537419026730946	0.001391297529966536	-3.862718183247779	0.00011213233959190247	-0.00537419026730946	0.001391297529966536	-3.862718183247779	0.00011213233959190247	0.005359809386595085	0.9518380291678399	1.0	0.0	0.0	False	False	False	[('TCGA', -0.0053974662599498, 0.0013915020667576914), ('GSE126698', 0.0737838200389473, 0.08114788121323661)]	0.0012297098829518918
MIR4254	2	TCGA,GSE126698	0.0006046423308646		0.0926737244989448	0.0006184188812578689	0.001246769017844001	0.49601720319236153	0.6198822735483096	0.0006184188812578689	0.001246769017844001	0.49601720319236153	0.6198822735483096	0.5421783167720011	0.815863128215484	1.0	0.0	0.0	True	False	False	[('TCGA', 0.0006046423308646, 0.0012468623070548191), ('GSE126698', 0.0926737244989448, 0.10192310974491364)]	0.7733650229976912
PSMD7P1	2	TCGA,GSE126698	-0.0009743832466602		-0.0487068866951356	-0.0010120308919603991	0.0015044169638209358	-0.6727063814742099	0.5011341069509899	-0.0010120308919603991	0.0015044169638209358	-0.6727063814742099	0.5011341069509899	0.4773609991982525	0.7933647756375763	1.0	0.0	0.0	True	False	False	[('TCGA', -0.0009743832466602, 0.0015050105979039568), ('GSE126698', -0.0487068866951356, 0.053568121760531)]	0.7078837698404588
MIR4676	2	TCGA,GSE126698	-0.0012572386316651		-0.1735656205822861	-0.0012596921282829565	0.0005368121611083537	-2.346616227326288	0.01894475654543827	-0.028686426493496987	0.06303902467468896	-0.4550582221335506	0.6490673529681202	0.11747534089961843	1.467036746036983	1.0	31.83538158117884	0.004725990807296854	True	False	False	[('TCGA', -0.0012572386316651, 0.0005368159829795599), ('GSE126698', -0.1735656205822861, 0.14226000388189405)]	0.790651864171348
RN7SL14P	2	TCGA,GSE126698	0.0013307018549828		1.2862696174818185	0.001344756663799592	0.0018890246219672746	0.7118788438020098	0.4765398039465034	0.5168551746191863	0.6298031239965078	0.8206614971031045	0.4118391080049094	0.06715173414047057	5.060896283161986	1.0	80.24065414406769	0.6624138885627482	True	False	False	[('TCGA', 0.0013307018549828, 0.0018890349532357088), ('GSE126698', 1.2862696174818185, 0.5711713152123201)]	0.646612979636528
TPT1P8	3	TCGA,GSE27155,GSE126698	-0.0027483350305108	0.0025876956521742	-0.0891899405837111	-0.0028211382046454147	0.0042598001043802425	-0.6622700914403263	0.5077981410168673	-0.0028211382046454147	0.0042598001043802425	-0.6622700914403263	0.5077981410168673	0.7612967950911357	0.8028090586225922	2.0	0.0	0.0	False	False	False	[('TCGA', -0.0027483350305108, 0.004300399907984744), ('GSE27155', 0.0025876956521742, 0.03276104474001962), ('GSE126698', -0.0891899405837111, 0.09809162361181917)]	0.7121007471042785
RPSAP42	2	TCGA,GSE126698	-0.0006208878355165		-0.0500453654278971	-0.0006220401772279427	0.0007202463396631566	-0.863649203019702	0.3877806262545185	-0.0006220401772279427	0.0007202463396631566	-0.863649203019702	0.3877806262545185	0.724583690145724	0.10978705223465453	1.0	0.0	0.0	True	False	False	[('TCGA', -0.0006208878355165, 0.0007202547361546685), ('GSE126698', -0.0500453654278971, 0.149163121259213)]	0.6289794421153937
PDCL3P1	2	TCGA,GSE126698	-0.0001414369162974		0.0108848334808017	-0.00014135664940482736	0.0004786035335960372	-0.29535228948839876	0.7677247758442409	-0.00014135664940482736	0.0004786035335960372	-0.29535228948839876	0.7677247758442409	0.9654372230873924	0.003863759853617826	1.0	0.0	0.0	False	False	False	[('TCGA', -0.0001414369162974, 0.00047860527562787453), ('GSE126698', 0.0108848334808017, 0.17738708413395302)]	0.8633573664823704
SLC6A10P	3	TCGA,GSE27155,GSE126698	0.0035536824116401	-0.0376099565217389	0.3333218878455545	0.0033391170940722916	0.003064595143593261	1.0895785373323903	0.2758988416608562	0.0033391170940722916	0.003064595143593261	1.0895785373323903	0.2758988416608562	0.13507803351973963	1.3306138336194777	2.0	0.0	0.0	False	False	False	[('TCGA', 0.0035536824116401, 0.003073035831600765), ('GSE27155', -0.0376099565217389, 0.04149115092808097), ('GSE126698', 0.3333218878455545, 0.5564247347589042)]	0.5211241423940238
ERHP2	2	TCGA,GSE126698	-0.0012088294362912		-0.183499283873545	-0.0012118513390786648	0.0005507161259312731	-2.2005009151119324	0.027771375084508686	-0.04217321946800638	0.07608768641481607	-0.5542712816642333	0.5793932013146158	0.10202444491344154	1.816275104703806	1.0	44.942261367224006	0.00746711398135174	True	False	False	[('TCGA', -0.0012088294362912, 0.0005507206907103031), ('GSE126698', -0.183499283873545, 0.1352600403777055)]	0.7565813277627265
OR51H2P	2	TCGA,GSE126698	-0.0017299118737837		-0.0891899405837111	-0.001736736315739728	0.0008664842787468266	-2.0043483284561425	0.04503276026653363	-0.001736736315739728	0.0008664842787468266	-2.0043483284561425	0.04503276026653363	0.2903974602699164	0.7949164714337712	1.0	0.0	0.0	True	False	False	[('TCGA', -0.0017299118737837, 0.0008665180862920106), ('GSE126698', -0.0891899405837111, 0.09809162361181917)]	0.17038439066269076
RN7SL371P	2	TCGA,GSE126698	-0.0010098523659604		-0.0891899405837111	-0.0010212280211168918	0.0011141274324093277	-0.9166168890648904	0.35934343108463895	-0.0010212280211168918	0.0011141274324093277	-0.9166168890648904	0.35934343108463895	0.45495992655032724	0.8080182728331216	1.0	0.0	0.0	True	False	False	[('TCGA', -0.0010098523659604, 0.0011141993032596968), ('GSE126698', -0.0891899405837111, 0.09809162361181917)]	0.606548784020453
DNAJA1P4	2	TCGA,GSE27155	0.0008843964369236	-0.0566911521739128	0.0	0.0008578214983294545	0.0005541961055168833	1.547866341517121	0.12165447982184774	-0.022127419169705266	0.02820238022879495	-0.7845940303688594	0.4326916312331358	0.0008278761679193685	4.97946762895905	1.0	79.91753186255679	0.0013246106329317228	False	False	False	[('TCGA', 0.0008843964369236, 0.0005543240489595305), ('GSE27155', -0.0566911521739128, 0.02579564414438742)]	0.6627630766715874
MIR4282	2	TCGA,GSE126698	-0.0001763723421504		-0.4783668126914337	-0.00017764088873356196	0.0004136921581253995	-0.42940356795381884	0.6676295576989697	-0.17181614785239627	0.22938240406646507	-0.7490380465391382	0.4538342740988678	0.1711057991791636	3.5444722485843365	1.0	71.78705517021892	0.08207632869076331	True	False	False	[('TCGA', -0.0001763723421504, 0.00041369270684906014), ('GSE126698', -0.4783668126914337, 0.2539946234027125)]	0.6778227137407845
CCDC175	2	TCGA,GSE126698	-0.0022050663727558		0.2399280606743002	-0.0019938197264151047	0.004066333648981651	-0.49032369169077544	0.6239048647538386	0.07975879143449084	0.11457788272202345	0.6961098384754854	0.48636004560063584	0.18155860349428157	3.090714943208432	1.0	67.64502652703673	0.019829615687909148	False	False	False	[('TCGA', -0.0022050663727558, 0.004068108626727954), ('GSE126698', 0.2399280606743002, 0.1376686977129007)]	0.6981775928612001
NPM1P2	2	TCGA,GSE126698	0.0004210849781893		-0.0487068866951356	0.0003920336213558462	0.0013026424075528258	0.30095260148357184	0.7634506383514934	0.0003920336213558462	0.0013026424075528258	0.30095260148357184	0.7634506383514934	0.6266593934084606	0.8405971975959342	1.0	0.0	0.0	False	False	False	[('TCGA', 0.0004210849781893, 0.0013030277310274267), ('GSE126698', -0.0487068866951356, 0.053568121760531)]	0.8608034675841741
MIR5091	2	TCGA,GSE126698	-0.0148809193969055		0.2210381562143027	-0.014552040675683572	0.004702348546435623	-3.094632507986676	0.0019705688938840907	0.06950816758822018	0.11308172881160602	0.6146719573417618	0.5387713828859497	0.013106653456936559	3.5039940247875876	1.0	71.46113854858471	0.019886852443373765	False	False	False	[('TCGA', -0.0148809193969055, 0.004705629589222386), ('GSE126698', 0.2210381562143027, 0.12594428292172927)]	0.732180084939451
LRTM1	3	TCGA,GSE27155,GSE126698	0.0046547821358205	0.0175168913043481	0.3318042756100992	0.0057590380749676165	0.008813113311365566	0.6534623885455605	0.5134582292820148	0.0057590380749676165	0.008813113311365566	0.6534623885455605	0.5134582292820148	0.467644891890162	1.3378711903073937	2.0	0.0	0.0	True	False	False	[('TCGA', 0.0046547821358205, 0.009110620836104364), ('GSE27155', 0.0175168913043481, 0.035012578019747005), ('GSE126698', 0.3318042756100992, 0.29635495603443707)]	0.7161331449895592
RN7SL163P	2	TCGA,GSE126698	0.0013225863197555		0.1108686442973052	0.0013364376105939333	0.001371107582456685	0.9747138938575253	0.3297021991160951	0.0013364376105939333	0.001371107582456685	0.9747138938575253	0.3297021991160951	0.3569638412073888	0.8070287758934788	1.0	0.0	0.0	True	False	False	[('TCGA', 0.0013225863197555, 0.001371194273897014), ('GSE126698', 0.1108686442973052, 0.12193399003956835)]	0.5774892410574487
PNLIPRP2	2	TCGA,GSE27155	0.0031839813441535	-0.0268145652173912		-0.00021535739225099954	0.0102768398680098	-0.020955604545456964	0.9832810703309557	-0.00021535739225099954	0.0102768398680098	-0.020955604545456964	0.9832810703309557	0.5628478045397134	0.8561383807794747	1.0	0.0	0.0	False	False	False	[('TCGA', 0.0031839813441535, 0.01091378376602094), ('GSE27155', -0.0268145652173912, 0.030528992671600717)]	0.9908857796135345
RN7SL366P	2	TCGA,GSE126698	-5.197648497052367e-05		-0.4665351564525609	-5.215446598332168e-05	0.0003682122779434339	-0.14164238703450793	0.8873624844335342	-5.215446598332168e-05	0.0003682122779434339	-0.14164238703450793	0.8873624844335342	0.7596265494647083	0.6123686730069516	1.0	0.0	0.0	True	False	False	[('TCGA', -5.197648497052367e-05, 0.00036821234818692366), ('GSE126698', -0.4665351564525609, 0.596114139852709)]	0.9367290383330339
SRP68P1	2	TCGA,GSE126698	-0.0058660575297115		-0.227262334022014	-0.0058995141592269075	0.0034429165439162236	-1.7135222663621033	0.08661650057478511	-0.0058995141592269075	0.0034429165439162236	-1.7135222663621033	0.08661650057478511	0.2721350917950042	0.6247897189910647	1.0	0.0	0.0	True	False	False	[('TCGA', -0.0058660575297115, 0.003443176714145552), ('GSE126698', -0.227262334022014, 0.2800725581642677)]	0.2588357845524788
MIR4533	2	TCGA,GSE126698	-0.0012954577136883		-0.0728738886661771	-0.0013075295295262171	0.00104083816137819	-1.2562275078335876	0.20903349613916544	-0.0013075295295262171	0.00104083816137819	-1.2562275078335876	0.20903349613916544	0.3071393658710641	0.7974713898269545	1.0	0.0	0.0	True	False	False	[('TCGA', -0.0012954577136883, 0.0010409259419844657), ('GSE126698', -0.0728738886661771, 0.08014713331334775)]	0.443318645516139
SPATA16	2	TCGA,GSE126698	-0.0013381009919258		0.0212851125519129	-0.0013107803532527022	0.0030525599991372675	-0.42940363289277284	0.6676295104485007	-0.0013107803532527022	0.0030525599991372675	-0.42940363289277284	0.6676295104485007	0.8644204397277122	0.06625092365505436	1.0	0.0	0.0	False	False	False	[('TCGA', -0.0013381009919258, 0.0030544048630534054), ('GSE126698', 0.0212851125519129, 0.08784072923801832)]	0.8010519272971284
MIR4654	2	TCGA,GSE126698	-0.0007458056983036		0.3180802143665824	-0.0007450747292951316	0.0002895542741590787	-2.5731781423671674	0.010076932513586783	0.10131765566014345	0.14873983002015662	0.6811736684545981	0.49576160733338637	0.05561962593096996	2.779660568387427	1.0	64.02438443841605	0.03254040333699054	False	False	False	[('TCGA', -0.0007458056983036, 0.0002895546060886442), ('GSE126698', 0.3180802143665824, 0.19123059523583893)]	0.7046528425035535
MIR5693	2	TCGA,GSE126698	0.0007096564958832		-0.0728738886661771	0.0006919221987460694	0.0012442413486131163	0.5560996662884696	0.5781427232201377	0.0006919221987460694	0.0012442413486131163	0.5560996662884696	0.5781427232201377	0.5118267210235814	0.8427150452808695	1.0	0.0	0.0	False	False	False	[('TCGA', 0.0007096564958832, 0.0012443913124064606), ('GSE126698', -0.0728738886661771, 0.08014713331334775)]	0.7559637780653136
OR5B21	2	TCGA,GSE126698	0.0012741127149428		0.3275757916682873	0.0012770714251855927	0.0008359216139062079	1.5277406445060324	0.12657694445120116	0.04633995041544054	0.11257943319044784	0.41162003664602215	0.6806179431847632	0.06720133709000561	1.3816139078816145	1.0	27.62087915478002	0.014704359733852482	True	False	False	[('TCGA', 0.0012741127149428, 0.0008359254037528749), ('GSE126698', 0.3275757916682873, 0.2776028952459675)]	0.8092883187273363
