lineage	hallmark	n	n_genes	spearman_r	p	fdr
pheochromocytoma & paraganglioma	Hedgehog Signaling	187	35	0.43406347377036547	5.423920503794862e-10	8.474875787179472e-10
pheochromocytoma & paraganglioma	Cholesterol Homeostasis	187	72	0.42444734804135664	1.4128807603874463e-09	2.140728424829464e-09
pheochromocytoma & paraganglioma	Bile Acid Metabolism	187	112	0.33636620555753344	2.5166819046070537e-06	3.7010028008927255e-06
pheochromocytoma & paraganglioma	Fatty Acid Metabolism	187	154	0.3267464095515289	5.015607693555909e-06	7.165153847937013e-06
pheochromocytoma & paraganglioma	Adipogenesis	187	189	0.3132966795004019	1.2656257533047053e-05	1.7578135462565353e-05
pheochromocytoma & paraganglioma	Mitotic Spindle	187	196	0.3015242660363578	2.7449385564158184e-05	3.709376427588944e-05
pheochromocytoma & paraganglioma	Reactive Oxygen Species Pathway	187	45	0.2928146987253128	4.765667958860294e-05	6.270615735342493e-05
pheochromocytoma & paraganglioma	KRAS Signaling Dn	187	188	0.28077619017907285	9.925562001677913e-05	0.00012725079489330656
pheochromocytoma & paraganglioma	DNA Repair	187	140	-0.20230199773176885	0.00549209396218864	0.0068651174527358
pheochromocytoma & paraganglioma	Pperoxisome	187	101	0.1980573223861205	0.006583615975673296	0.008028799970333287
pheochromocytoma & paraganglioma	Myc Targets V1	187	188	0.16639200760481393	0.022845435656590595	0.027196947210226897
pheochromocytoma & paraganglioma	Unfolded Protein Response	187	106	0.1581614114417215	0.030622097686322354	0.03560709033293297
pheochromocytoma & paraganglioma	Myc Targets V2	187	58	0.14266733710393126	0.05143403348763963	0.058447765326863216
pheochromocytoma & paraganglioma	Protein Secretion	187	95	0.1178672754432777	0.10814024574201185	0.12015582860223538
pheochromocytoma & paraganglioma	Oxidative Phosphorylation	187	182	-0.1015253671194565	0.16678612823624994	0.18128926982201082
pheochromocytoma & paraganglioma	G2-M Checkpoint	187	184	0.09205788760877785	0.21017134788207803	0.223586540300083
pheochromocytoma & paraganglioma	Pancreas Beta Cells	187	40	0.07400930048190738	0.3140995280911912	0.32718700842832416
pheochromocytoma & paraganglioma	Spermatogenesis	187	132	0.07115566011766908	0.333173260009622	0.3399727142955326
pheochromocytoma & paraganglioma	E2F Targets	187	187	0.0006037605658099017	0.9934566679516379	0.9934566679516379
prostate adenocarcinoma	Allograft Rejection	550	195	0.8544101453077682	6.119364012238163e-158	3.059682006119081e-156
prostate adenocarcinoma	Inflammatory Response	550	197	0.8325825149234152	1.0289827704849949e-142	2.572456926212487e-141
prostate adenocarcinoma	Complement	550	195	0.8288284048422099	2.5656876061761212e-140	4.276146010293535e-139
prostate adenocarcinoma	IL-2/STAT5 Signaling	550	194	0.8261696071722552	1.1793025722447448e-138	1.474128215305931e-137
prostate adenocarcinoma	IL-6/JAK/STAT3 Signaling	550	87	0.8165325745629813	7.375225115586936e-133	7.375225115586936e-132
prostate adenocarcinoma	Interferon Gamma Response	550	196	0.8103920163222177	2.430289741758529e-129	2.025241451465441e-128
prostate adenocarcinoma	KRAS Signaling Up	550	193	0.8000047242830856	1.1303233617443319e-123	8.0737382981738e-123
prostate adenocarcinoma	Apoptosis	550	158	0.733831871420161	4.43355443168696e-94	2.77097151980435e-93
prostate adenocarcinoma	Interferon Alpha Response	550	92	0.7097642095886718	1.9895402773159043e-85	1.1053001540643912e-84
prostate adenocarcinoma	TNF-alpha Signaling via NF-kB	550	197	0.6966964819417885	4.309582456632507e-81	2.1547912283162534e-80
prostate adenocarcinoma	Coagulation	550	136	0.6818074169441282	1.984065942574899e-76	9.018481557158632e-76
prostate adenocarcinoma	Angiogenesis	550	36	0.6751540395775915	1.961730386348716e-74	8.173876609786317e-74
prostate adenocarcinoma	Epithelial Mesenchymal Transition	550	194	0.662471467223483	8.993033570863957e-71	3.458859065716906e-70
prostate adenocarcinoma	Apical Junction	550	194	0.6358265106210719	1.2312413543794493e-63	4.397290551355176e-63
prostate adenocarcinoma	Hypoxia	550	190	0.6347291786689603	2.340230493979548e-63	7.800768313265159e-63
prostate adenocarcinoma	TGF-beta Signaling	550	54	0.6053600778244496	2.7221721300145973e-56	8.506787906295617e-56
prostate adenocarcinoma	p53 Pathway	550	190	0.5563040599082371	5.2551973238863075e-46	1.545646271731267e-45
prostate adenocarcinoma	KRAS Signaling Dn	550	188	0.5543070946290131	1.269747924528992e-45	3.5270775681360894e-45
prostate adenocarcinoma	UV Response Dn	550	137	0.5464253315337781	3.898412912718083e-44	1.0258981349258114e-43
prostate adenocarcinoma	Apical Surface	550	43	0.5455795045453192	5.599476346913839e-44	1.3998690867284597e-43
prostate adenocarcinoma	Hedgehog Signaling	550	35	0.5268241728222093	1.327474966257993e-40	3.1606546815666503e-40
prostate adenocarcinoma	heme Metabolism	550	190	0.5191466718597717	2.7843652969339455e-39	6.328102947577149e-39
prostate adenocarcinoma	Spermatogenesis	550	132	0.5047500141998967	6.825496436982879e-37	1.4838035732571476e-36
prostate adenocarcinoma	UV Response Up	550	152	0.47738812059183366	1.1843711603419915e-32	2.467439917379149e-32
prostate adenocarcinoma	Notch Signaling	550	32	0.4708647151049936	1.0688984073809447e-31	2.1377968147618893e-31
prostate adenocarcinoma	PI3K/AKT/mTOR  Signaling	550	104	0.45548569506916475	1.5908651264284873e-29	3.059356012362476e-29
prostate adenocarcinoma	Wnt-beta Catenin Signaling	550	42	0.44088051981539234	1.4626751433233875e-27	2.7086576728210876e-27
prostate adenocarcinoma	Estrogen Response Late	550	196	0.43917379140847645	2.445985404239532e-27	4.367831078999164e-27
prostate adenocarcinoma	Estrogen Response Early	550	192	0.431120511592976	2.6619269815897345e-26	4.5895292786029906e-26
prostate adenocarcinoma	Myogenesis	550	198	0.40720806590194586	2.2082811142552594e-23	3.6804685237587656e-23
prostate adenocarcinoma	Mitotic Spindle	550	196	0.40046077988537304	1.3366377387801067e-22	2.1558673206130755e-22
prostate adenocarcinoma	Pancreas Beta Cells	550	40	0.32532772910744406	5.0306152773794764e-15	7.860336370905433e-15
prostate adenocarcinoma	Xenobiotic Metabolism	550	197	0.3230784654735147	7.915355575284001e-15	1.1992962992854546e-14
prostate adenocarcinoma	Reactive Oxygen Species Pathway	550	45	0.2752949025526455	5.0689382012707575e-11	7.454320884221702e-11
prostate adenocarcinoma	Glycolysis	550	196	0.261100054725951	5.048808163433793e-10	7.212583090619704e-10
prostate adenocarcinoma	Androgen Response	550	96	-0.25787556923554067	8.352852437760696e-10	1.16011839413343e-09
prostate adenocarcinoma	Bile Acid Metabolism	550	112	0.2525537184345312	1.888910264638245e-09	2.552581438700331e-09
prostate adenocarcinoma	Oxidative Phosphorylation	550	182	-0.23160956505040287	3.923776176481749e-08	5.162863390107564e-08
prostate adenocarcinoma	Unfolded Protein Response	550	106	-0.193093891520002	5.087551691495807e-06	6.429713606339653e-06
prostate adenocarcinoma	G2-M Checkpoint	550	184	0.19299803545556424	5.143770885071722e-06	6.429713606339653e-06
prostate adenocarcinoma	E2F Targets	550	187	0.15770901120935335	0.00020445035070602274	0.00024932969598295455
prostate adenocarcinoma	Myc Targets V2	550	58	-0.15394011520398715	0.000290504482721253	0.0003458386699062536
prostate adenocarcinoma	Myc Targets V1	550	188	-0.14728486254950804	0.0005298504699680054	0.0006161051976372156
prostate adenocarcinoma	Fatty Acid Metabolism	550	154	-0.13501456503687917	0.0015050315663709876	0.001710263143603395
prostate adenocarcinoma	Cholesterol Homeostasis	550	72	-0.08519811786004401	0.04580784787795749	0.0508976087532861
prostate adenocarcinoma	Pperoxisome	550	101	-0.07739504473192849	0.06972911120815445	0.07579251218277658
prostate adenocarcinoma	DNA Repair	550	140	-0.06463197924921765	0.13005401307486977	0.1383553330583721
prostate adenocarcinoma	mTORC1 Signaling	550	192	0.05301175751445008	0.2145022035352019	0.22343979534916866
prostate adenocarcinoma	Protein Secretion	550	95	-0.04959923834458957	0.24553062828401584	0.2505414574326692
prostate adenocarcinoma	Adipogenesis	550	189	-0.021929292628766014	0.6078260068864626	0.6078260068864626
rectum adenocarcinoma	Allograft Rejection	171	195	0.6729090167278662	6.749725100491899e-24	2.9558655532717366e-22
rectum adenocarcinoma	Interferon Gamma Response	171	196	0.6702162382700939	1.1823462213086947e-23	2.9558655532717366e-22
rectum adenocarcinoma	Inflammatory Response	171	197	0.6544411644706843	2.813861556151006e-22	4.689769260251677e-21
rectum adenocarcinoma	IL-6/JAK/STAT3 Signaling	171	87	0.6417404660762714	3.157769410262659e-21	3.947211762828324e-20
rectum adenocarcinoma	Complement	171	195	0.6122519019847842	5.712331970770594e-19	5.712331970770594e-18
rectum adenocarcinoma	IL-2/STAT5 Signaling	171	194	0.6093551251589987	9.24609807928498e-19	7.705081732737483e-18
rectum adenocarcinoma	Interferon Alpha Response	171	92	0.605875152998776	1.6383201462223736e-18	1.170228675873124e-17
rectum adenocarcinoma	TNF-alpha Signaling via NF-kB	171	197	0.5461684306525549	1.1067406502213833e-14	6.531514422480001e-14
rectum adenocarcinoma	Angiogenesis	171	36	0.5457148342813257	1.1756725960464003e-14	6.531514422480001e-14
rectum adenocarcinoma	KRAS Signaling Up	171	193	0.5444428444572444	1.3920685241424532e-14	6.960342620712265e-14
rectum adenocarcinoma	Apoptosis	171	158	0.531953344373245	7.046056124569377e-14	3.2027527838951713e-13
rectum adenocarcinoma	Epithelial Mesenchymal Transition	171	194	0.45680274557803535	3.386488758588259e-10	1.411036982745108e-09
rectum adenocarcinoma	Coagulation	171	136	0.413624691002472	1.8762099103380038e-08	7.216191962838476e-08
rectum adenocarcinoma	UV Response Dn	171	137	0.408452732378141	2.925269118116171e-08	1.0447389707557754e-07
rectum adenocarcinoma	Hypoxia	171	190	0.39741282069743444	7.363807156668891e-08	2.454602385556297e-07
rectum adenocarcinoma	TGF-beta Signaling	171	54	0.38370653034775726	2.2129722428516668e-07	6.915538258911459e-07
rectum adenocarcinoma	Hedgehog Signaling	171	35	0.37822977416180675	3.387855125282585e-07	9.475307452149247e-07
rectum adenocarcinoma	Spermatogenesis	171	132	0.378140974872201	3.411110682773729e-07	9.475307452149247e-07
rectum adenocarcinoma	heme Metabolism	171	190	0.369546643626851	6.550865893711372e-07	1.7239120772924663e-06
rectum adenocarcinoma	UV Response Up	171	152	0.3591115271077831	1.4111150971484406e-06	3.5277877428711015e-06
rectum adenocarcinoma	Protein Secretion	171	95	0.34324765401876783	4.305999782064652e-06	1.0252380433487265e-05
rectum adenocarcinoma	PI3K/AKT/mTOR  Signaling	171	104	0.33981808145534836	5.437421437515601e-06	1.2357775994353638e-05
rectum adenocarcinoma	Apical Surface	171	43	0.33417092663258696	7.936389897169374e-06	1.7253021515585594e-05
rectum adenocarcinoma	Unfolded Protein Response	171	106	0.32813497492020066	1.1792915601171253e-05	2.4568574169106776e-05
rectum adenocarcinoma	Androgen Response	171	96	0.3240766073871409	1.531918794323426e-05	3.063837588646852e-05
rectum adenocarcinoma	Mitotic Spindle	171	196	0.32237502099983206	1.707616207499766e-05	3.2838773221149346e-05
rectum adenocarcinoma	KRAS Signaling Dn	171	188	0.3094967240262078	3.803430239560282e-05	7.043389332519041e-05
rectum adenocarcinoma	Apical Junction	171	194	0.30519595843233255	4.929340116335578e-05	8.802393064884962e-05
rectum adenocarcinoma	mTORC1 Signaling	171	192	0.2938296493628051	9.595617070715655e-05	0.00016544167363302857
rectum adenocarcinoma	G2-M Checkpoint	171	184	0.23682050543595654	0.0018171178777397457	0.0030285297962329093
rectum adenocarcinoma	Myogenesis	171	198	0.22605659154726762	0.0029492966319999425	0.004756930051612811
rectum adenocarcinoma	Wnt-beta Catenin Signaling	171	42	0.22403820769433846	0.0032219347869279925	0.005034273104574988
rectum adenocarcinoma	Oxidative Phosphorylation	171	182	-0.20338637290901673	0.00762905157189741	0.01155916904832941
rectum adenocarcinoma	Notch Signaling	171	32	0.19950560395516836	0.008894242326435597	0.013079768127111173
rectum adenocarcinoma	p53 Pathway	171	190	0.19014807881536952	0.012736936377673966	0.018195623396677095
rectum adenocarcinoma	E2F Targets	171	187	0.17733458132334945	0.020321218812153485	0.028223915016879843
rectum adenocarcinoma	Glycolysis	171	196	0.16131950944392445	0.03504138011514219	0.04735321637181377
rectum adenocarcinoma	Estrogen Response Early	171	192	0.15640194878440972	0.041071353529633266	0.0540412546442543
rectum adenocarcinoma	Pperoxisome	171	101	-0.1298197614419085	0.0905827997404278	0.11613179453901
rectum adenocarcinoma	Fatty Acid Metabolism	171	154	-0.11194710442316463	0.14491018589587937	0.1811377323698492
rectum adenocarcinoma	DNA Repair	171	140	0.11086471308229535	0.1488614435486226	0.18153834579100317
rectum adenocarcinoma	Xenobiotic Metabolism	171	197	0.08400172798617613	0.2746836178256142	0.32700430693525495
rectum adenocarcinoma	Myc Targets V1	171	188	0.07342981256149951	0.33984792556686483	0.3951720064730987
rectum adenocarcinoma	Bile Acid Metabolism	171	112	0.062284301725586196	0.4183511228418855	0.47539900322941536
rectum adenocarcinoma	Pancreas Beta Cells	171	40	0.044702042383660934	0.5615384682589806	0.6239316313988673
rectum adenocarcinoma	Cholesterol Homeostasis	171	72	-0.04283245734034128	0.5780370579968713	0.6283011499965993
rectum adenocarcinoma	Reactive Oxygen Species Pathway	171	45	0.04026927784577724	0.6010167129687571	0.6393794818816565
rectum adenocarcinoma	Myc Targets V2	171	58	-0.03869249046007632	0.6153530732118612	0.6409927845956888
rectum adenocarcinoma	Estrogen Response Late	171	196	0.012806297549619603	0.867966038740099	0.885679631367448
rectum adenocarcinoma	Adipogenesis	171	189	-0.010305517555859553	0.8935787199979004	0.8935787199979004
sarcoma	Interferon Gamma Response	265	196	0.7595571260913864	4.8239719072713327e-51	2.4119859536356665e-49
sarcoma	Allograft Rejection	265	195	0.7331078554017978	6.218762150286005e-46	1.5546905375715012e-44
sarcoma	IL-6/JAK/STAT3 Signaling	265	87	0.7121803221604612	2.6514547087293482e-42	4.4190911812155805e-41
sarcoma	Interferon Alpha Response	265	92	0.7050942106552832	3.80124356767693e-41	4.751554459596163e-40
sarcoma	Complement	265	195	0.6785591766723843	4.178475177928447e-37	4.178475177928447e-36
sarcoma	Inflammatory Response	265	197	0.6732379834663847	2.4027924784548694e-36	2.002327065379058e-35
sarcoma	IL-2/STAT5 Signaling	265	194	0.6369233546989258	1.4777429638918212e-31	1.055530688494158e-30
sarcoma	Apoptosis	265	158	0.6008208772359717	2.160669297344064e-27	1.35041831084004e-26
sarcoma	TNF-alpha Signaling via NF-kB	265	197	0.5703942532145115	2.8569253862372353e-24	1.5871807701317975e-23
sarcoma	PI3K/AKT/mTOR  Signaling	265	104	0.5017236487445028	2.66238352686919e-18	1.331191763434595e-17
sarcoma	KRAS Signaling Up	265	193	0.47280594281587335	3.644237201839303e-16	1.6564714553815014e-15
sarcoma	Reactive Oxygen Species Pathway	265	45	0.4633436077328829	1.6517662159321298e-15	6.882359233050541e-15
sarcoma	Coagulation	265	136	0.3972201085905158	1.8939587177158592e-11	7.284456606599458e-11
sarcoma	Xenobiotic Metabolism	265	197	0.3566302118933698	2.290821606590331e-09	8.18150573782261e-09
sarcoma	p53 Pathway	265	190	0.3212538206579915	8.9265062776608e-08	2.9755020925536e-07
sarcoma	Fatty Acid Metabolism	265	154	0.3061098286023808	3.7334644949704706e-07	1.143788135133512e-06
sarcoma	Adipogenesis	265	189	0.3056655360528251	3.8888796594539413e-07	1.143788135133512e-06
sarcoma	Hedgehog Signaling	265	35	-0.2834173770618657	2.7538182620980434e-06	7.649495172494565e-06
sarcoma	UV Response Up	265	152	0.2815699196533358	3.216116646811033e-06	8.463464860029032e-06
sarcoma	Spermatogenesis	265	132	-0.277471981841396	4.519715370307527e-06	1.1299288425768816e-05
sarcoma	heme Metabolism	265	190	0.2753278995086344	5.388810281047902e-06	1.283050066916167e-05
sarcoma	Pperoxisome	265	101	0.2696455976992223	8.527656295196704e-06	1.9381037034537966e-05
sarcoma	Wnt-beta Catenin Signaling	265	42	-0.24048349862649765	7.670467653342603e-05	0.00016674929681179573
sarcoma	mTORC1 Signaling	265	192	0.22925302106036963	0.00016682465149669862	0.00034755135728478876
sarcoma	Hypoxia	265	190	0.22458698203484703	0.00022787345965127127	0.00045574691930254255
sarcoma	Bile Acid Metabolism	265	112	0.20709836340422239	0.0006932611176968465	0.0013331944571093204
sarcoma	Myogenesis	265	198	-0.19996324430286697	0.00106451960947825	0.001915030815930986
sarcoma	Cholesterol Homeostasis	265	72	0.1998381459652562	0.0010724172569213522	0.001915030815930986
sarcoma	Pancreas Beta Cells	265	40	-0.19581500922116613	0.0013570258787446942	0.002339699790939128
sarcoma	KRAS Signaling Dn	265	188	-0.18954268174724978	0.0019411845127802626	0.003235307521300438
sarcoma	Androgen Response	265	96	0.15872335211957855	0.009652338599521627	0.01556828806374456
sarcoma	Angiogenesis	265	36	0.15134319503733606	0.013653045037333921	0.021332882870834253
sarcoma	G2-M Checkpoint	265	184	-0.1385734920491624	0.02406784792574574	0.036466436251129906
sarcoma	Apical Surface	265	43	0.1287642347721792	0.03617545885030773	0.05319920419162901
sarcoma	Estrogen Response Late	265	196	0.11388591547479335	0.06414198520904592	0.09163140744149417
sarcoma	Mitotic Spindle	265	196	-0.11109119281909752	0.07100005741156064	0.09838385606034036
sarcoma	Notch Signaling	265	32	-0.11039283457356944	0.07280405348465187	0.09838385606034036
sarcoma	Epithelial Mesenchymal Transition	265	194	0.10197255574614066	0.09762740731453899	0.1284571148875513
