ModelID	lineage_silenced_score	DM1_like_score	is_thyroid_model	cancer_type	OncotreePrimaryDisease	OncotreeSubtype	strict_thyroid_model	GLS_gene_effect	GLS_expression	common_essential_dependency_proxy	nonessential_dependency_proxy	proliferation_expression_proxy
ACH-000473	-0.3466643641339855	-0.1511953321699366	False	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	False	-0.0169011892533687	5.732272	-1.1002861340770234	-0.033140568883510746	0.6890276229475448
ACH-000475	0.6568148447361434	0.2864653794805522	False	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	False	-0.107076983266768	6.705826	-1.1418848387916734	-0.013242244924419203	-0.3539221695021492
ACH-000476	0.5016166419121517	0.2187767265474191	False	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	False	0.3801230198657663	6.512783	-1.0852994218905343	-0.014058718265326937	0.14294881477183463
ACH-000477	0.5581586545560018	0.2434371452916415	False	Skin	Melanoma	Melanoma	False	-0.1642444463020654	6.6840334	-1.087571404687569	-0.019498372020270723	-0.11607586032171217
ACH-000478	0.2381358595411454	0.103861354410749	False	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	False	-0.3063305450876997	8.011429	-1.0566133250383092	-0.00478734541796074	0.6048783170234471
ACH-000479	0.3062223945709938	0.1335568389923692	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	0.2356310006293312	8.881248	-1.0359120866333071	-0.01910529164221327	0.17660551056014334
ACH-000480	0.037005966989238	0.016139903751529	False	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	False	-0.1227883049545771	6.1371756	-1.1212922213856342	-0.016141846312355594	0.553998642601613
ACH-000481	0.8146483040665077	0.3553033818249793	False	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	False	-0.3299489331037857	6.56696	-1.0778305144645612	-0.024352401297148475	0.24666122710396823
ACH-000482	0.3790288704615593	0.1653108940533675	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False		4.3619366			-0.3121356412244471
ACH-000483	0.3456405691193474	0.1507488108561614	False	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	False	-0.0533488895953115	9.48352	-1.1141557622009088	-0.023062146552739558	0.16011249680272405
ACH-000484	-0.4180794498315097	-0.1823425417510413	False	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	False	0.233762377189749	9.461076	-1.041264056502598	-0.02388167751695412	-0.7798915845662917
ACH-000485	0.6534905048591813	0.2850154909891329	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	False	-0.392709389222027	4.544745	-1.0595268223226493	-0.010541056869928305	-0.48699338667566966
ACH-000486	-1.2736152958948566	-0.5554787501755121	False	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	False	-0.3550532490440776	5.4419613	-1.1312690301160635	-0.011999782510147168	0.22082839112739747
ACH-000487	-0.0427437279017965	-0.0186423896048216	False	Myeloid	Acute Myeloid Leukemia	AML, NOS	False	-0.2296309696464544	5.9806285	-1.1374914554172177	-0.007755077744441346	-0.8699263842412973
ACH-000488	0.1069620864479106	0.0466507950146003	False	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	False	-0.3643677857587111	6.077664	-1.1455900952122369	-0.019972221244708016	0.21757978700424394
ACH-000489	0.6730468292284403	0.2935448504069078	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	-0.189552060966776	6.115689	-1.1044654613874874	-0.012816928614978145	-0.6048203269584377
ACH-000490	-2.0588571207334714	-0.8979566937529904	False	Cervix	Cervical Squamous Cell Carcinoma	Cervical Squamous Cell Carcinoma	False	-0.2354783380432757	4.709009	-1.114992577117049	-0.010002182161537441	0.6626411486789622
ACH-000491	-0.7852376259381053	-0.3424761122552457	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.3637765805659613	6.2126646	-1.0241794144758294	-0.020751164771247207	0.3418981061086153
ACH-000492	0.5230286930555396	0.2281154487236995	False	Lymphoid	B-Cell Acute Lymphoblastic Leukemia	B-Cell Acute Lymphoblastic Leukemia	False		6.30558			0.5976888071875598
ACH-000493	0.6946808311395618	0.3029803749186018	False	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	False	0.2740660807116823	7.228145	-1.083254383077002	-0.008421378482350804	0.6611736706416989
ACH-000494	0.4651235844640424	0.2028605248445209	False	Ovary/Fallopian Tube	Non-Cancerous	Immortalized Ovarian Cells	False		8.522883			0.649142357610827
ACH-000495	0.0627577906260471	0.0273713885292494	False	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	False	0.4163821565698313	7.488868	-1.0596048076589621	-0.02023031901506063	-0.2994786815156594
ACH-000496	-0.0052783422130919	-0.0023021134756919	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	-0.1441548259790525	6.6685586	-1.1151456161895827	-0.013167549436018588	0.3670368903951491
ACH-000498	-0.5223590918456789	-0.2278234066570187	False	Myeloid	Acute Myeloid Leukemia	Acute Myeloid Leukemia	False	-0.2990770587466647	7.178157	-1.086458304416745	-0.02336916961963708	0.43616754190812773
ACH-000499	0.080414795877401	0.0350723726808045	False	Bone	Ewing Sarcoma	Ewing Sarcoma	False	0.114778251748027	5.188045	-1.1136025972721455	-0.025944781388983863	1.03085576596443
ACH-000500	-0.1770262430843186	-0.0772088059665245	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Larynx Squamous Cell Carcinoma	False	0.1732975568664204	6.739173	-1.0797417564038807	-0.009253143393416293	0.5759137342533561
ACH-000501	0.1169268013408467	0.0509968384332248	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	-0.1502752551057299	6.88867	-1.065509772399417	0.018084398611724173	-0.042864501461484336
ACH-000502	0.6430653475853407	0.2804686287211297	False	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	False	-0.610896459496604	7.729002	-1.128930137341696	-0.02419861545638298	-0.3011391930480988
ACH-000503	-0.7617632532994418	-0.332237922421543	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.2054199177982112	5.792959	-1.0913680210644363	-0.020876354079335534	-0.6614622637941615
ACH-000504	0.2144050076366998	0.0935113028693063	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	-0.1383210169644617	7.6050572	-1.090197720139645	-0.016332991526116364	0.4556651911993376
ACH-000505	0.3104780131890222	0.1354128984467315	False	Soft Tissue	Leiomyosarcoma	Leiomyosarcoma	False	-0.1831667863723403	7.1033297	-1.09743392240366	-0.0227255719873002	0.35916768867796134
ACH-000506	0.6722900721793359	0.2932147959067946	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False		5.9357824			1.391245767721921
ACH-000507	0.6281609624420774	0.2739681813268501	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Stomach Adenocarcinoma	False	0.2963946194124917	5.960498	-1.1430275561669665	-0.017629087001650022	0.26296317943705344
ACH-000508	-0.514971143308667	-0.2246012025637357	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False		5.7757063			0.9967879554984003
ACH-000509	0.5928517610316866	0.2585683104770275	False	Lymphoid	Mature T and NK Neoplasms	Sezary Syndrome	False		6.0555773			1.1832051627090197
ACH-000510	0.5095812505575149	0.2222504370707015	False	Lung	Non-Small Cell Lung Cancer	Large Cell Lung Carcinoma	False	0.0390249217953009	5.8956466	-1.1738038549456202	-0.013845589249942456	0.4805245655058374
ACH-000511	0.6346768619738751	0.276810047108345	False	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	False	-0.0696409442301208	7.5761366	-1.115482185857599	-0.016720001962141375	0.871325154940384
ACH-000512	-1.3851881331584577	-0.6041404931653178	False	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	False	-0.6038917191184965	7.1521225	-1.0595891113871898	-0.01716085473775077	0.17595056696155706
ACH-000513	0.7449151527446274	0.3248897366159979	False	Kidney	Renal Cell Carcinoma	Renal Clear Cell Carcinoma	False		9.544353			-0.42626114623396616
ACH-000514	-1.813206689163288	-0.7908179092640628	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	-0.1284665440449255	6.4245324	-1.0934703094288691	-0.02981744973914072	1.051595093383739
ACH-000515	0.2507106604524836	0.109345769301533	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	-0.5653108128007794	6.1270037	-1.1038778412471373	-0.021505147425795745	1.226454592123413
ACH-000516	0.0302989215285771	0.0132146709580263	False	Bone	Chondrosarcoma	Dedifferentiated Chondrosarcoma	False	-0.4092217280630962	8.300252	-1.086075993452756	-0.01546378713615074	0.7390451861417101
ACH-000517	0.4022527385670015	0.175439828018775	False	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	False	-0.2163720296275878	6.3418436	-1.1276675636335949	-0.013980124178190808	0.13215433172421703
ACH-000518	-1.850435470379007	-0.8070549919427341	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.1591141271316805	5.967648	-1.1975160556769258	-0.01928185907184559	-0.02467229959558422
ACH-000519	-1.955453899149994	-0.8528580737266388	False	Lymphoid	T-Lymphoblastic Leukemia/Lymphoma	T-Cell Acute Lymphoblastic Leukemia	False	-0.1047106150011865	6.5873995	-1.0750391157898918	-0.012405129039502626	1.1078589368432001
ACH-000520	0.6263182898481261	0.2731645120612799	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	False	-0.3216913407683305	7.204806	-1.0532883017362984	0.006741905382500691	-0.41625371669956635
ACH-000521	0.2912292929714306	0.1270176985120186	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	-0.1348906491169137	7.26357	-1.0471927408116979	-0.028593690792848087	0.2493620218247709
ACH-000522	0.8785829513788126	0.3831880484872138	False	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	False	4.64270016234114e-05	6.793246	-1.0989602478020057	-0.010380887110770608	0.8482414347462494
ACH-000523	0.2081216911869524	0.0907708766356447	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False		4.856722			1.184786164327879
ACH-000524	-1.9492715044747837	-0.8501616638465542	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	False	-0.1432599824364167	6.8859158	-1.15644553301255	-0.007351620172023792	-0.794957757547063
ACH-000525	-2.1050296403511166	-0.9180945278166458	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	0.0572834085724842	5.9347334	-1.1737074835958548	-0.0024933351275289923	0.8108395297155919
ACH-000526	0.6537609533950743	0.2851334453001316	False	Fibroblast	Non-Cancerous	Fibroblast, Bone	False		7.755101			-0.7080297661183905
ACH-000527	0.0101010954319026	0.0044055248739569	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	Clear Cell Ovarian Cancer	False	-0.1334976191351798	6.2473216	-1.226683758870004	-0.022274785646304474	-0.7079688395077041
ACH-000528	0.7160886343021458	0.3123172443666092	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	-0.2306885148672315	5.680414	-1.2032923066883736	-0.021826573265075484	0.7196134997178993
ACH-000529	0.0639521818242836	0.0278923142217685	False	Fibroblast	Non-Cancerous	Fibroblast, Bone	False		8.159705			-0.2842824405021003
ACH-000530	0.1742240104486882	0.0759866310388534	False	Lung	SMARCA4-deficient undifferentiated tumor	SMARCA4-deficient undifferentiated tumor	False		5.0058312			0.6067350087061207
ACH-000531	0.4695148484837089	0.2047757451290113	False	Fibroblast	Non-Cancerous	Fibroblast, Lung	False		7.859572			-1.852170615729958
ACH-000532	0.4316745586933459	0.1882719570960154	False	Bowel	Colorectal Adenocarcinoma	Rectal Adenocarcinoma	False	-0.2961859294632528	4.8773613	-1.13086185754552	-0.016535891846528598	0.09095109877798463
ACH-000533	0.6435765191059827	0.280691572743808	False	Kidney	Rhabdoid Cancer	Rhabdoid Cancer	False	-0.207440587772527	7.7079873	-1.12050714925772	-0.0012532272867370779	0.19287792372140017
ACH-000535	-2.1798216078600854	-0.950714541700712	False	Pancreas	Pancreatic Adenocarcinoma	Pancreatic Adenocarcinoma	False	-0.3497497890185155	5.6324806	-1.1211677674138039	-0.022708017285347264	0.4957384235664625
ACH-000536	0.6877985243930863	0.299978703093382	False	Breast	Invasive Breast Carcinoma	Breast Invasive Ductal Carcinoma	False		7.725693			0.5693320637621622
ACH-000537	-0.7167099295968594	-0.3125882181331067	False	Liver	Hepatocellular Carcinoma	Hepatocellular Carcinoma	False	0.0356900130337973	5.8810625	-1.1322956043929833	-0.014171324391667007	-0.5583569912304338
ACH-000538	0.5749992554132901	0.2507820601545229	False	Bowel	Small Bowel Cancer	Duodenal Adenocarcinoma	False		6.054119			0.17103278439102815
ACH-000539	0.8117987654051247	0.3540605746921632	False	Fibroblast	Non-Cancerous	Fibroblast, Lung	False		7.162039			-0.2557889678956959
ACH-000540	0.75913673731146	0.3310923851285922	False	Fibroblast	Non-Cancerous	Fibroblast, Breast	False		8.815947			-1.2928786001209671
ACH-000541	-0.7813548259125492	-0.3407826551239368	False	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	False	0.0392762605860028	6.546998	-1.0698407484873773	-0.0183608613405041	0.5959391074680795
ACH-000542	0.6501640654582489	0.2835646868044468	False	Ovary/Fallopian Tube	Ovarian Epithelial Tumor	High-Grade Serous Ovarian Cancer	False	-0.21509673031304	6.3724995	-1.09697663201578	-0.014017236707362853	0.6092833966761106
ACH-000543	0.2332241333024602	0.1017191380279345	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False		7.3457956			-1.1991980663132493
ACH-000544	-1.1500405298517384	-0.5015824466244204	False	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	False	0.0052705234571032	4.458093	-1.1450929337796047	-0.008378564924279965	-0.4552689106373309
ACH-000545	-2.5010929616683346	-1.0908348831066417	False	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	False	-0.2025199787234581	6.7923737	-1.1154928446285468	-0.009298635888200072	0.07523932687393989
ACH-000546	-2.554918577816015	-1.1143105637784356	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	-0.1083230633415875	7.0623374	-1.167180951087894	-0.02315966854838242	-0.11556913909249417
ACH-000547	0.6321713358465824	0.2757172787298507	False	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	False	-0.246421995597125	6.155654	-1.124113816919594	-0.013187881574123947	0.41187575501729695
ACH-000548	-0.0746874186170244	-0.0325744155876132	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Oral Cavity Squamous Cell Carcinoma	False	0.0937952186471665	5.816413	-1.1205042444061166	-0.023175656422242036	-0.19327469419635668
ACH-000549	-1.6503957359784869	-0.7198090064332954	False	Head and Neck	Head and Neck Squamous Cell Carcinoma	Larynx Squamous Cell Carcinoma	False	-0.1347786987989554	5.6152425	-1.0586213686778811	-0.02065992099039172	-0.9056296983443389
ACH-000550	0.4761557274725277	0.2076721198605852	False	Skin	Melanoma	Melanoma	False	-0.2248853994461427	6.1318426	-1.0807178569298201	-0.011459705463565395	0.39976754580840845
ACH-000551	0.4579089137518862	0.1997138947097904	False	Myeloid	Myeloproliferative Neoplasms	Chronic Myeloid Leukemia, BCR-ABL1+	False	0.0449998773791812	5.7772512	-1.0897582716193228	0.00032827357173694817	-0.16442998636449677
ACH-000552	0.1101386896876793	0.0480362491647802	False	Bowel	Colorectal Adenocarcinoma	Colon Adenocarcinoma	False	0.0695341804439269	5.2420726	-1.2092262451734797	-0.023237971120426436	0.30841287975265685
ACH-000553	0.4246432627946284	0.185205304653537	False	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	False		7.36951			0.20730164901526937
ACH-000554	-0.5667885826426353	-0.2472010304170158	False	Breast	Invasive Breast Carcinoma	Breast Invasive Lobular Carcinoma	False	-0.5605379906492625	5.751062	-1.0591706849289417	-0.013700250545009693	-0.32199495438431686
ACH-000555	0.2401513231035784	0.1047403852957369	False	Kidney	Renal Cell Carcinoma	Renal Cell Carcinoma	False		9.107978			-0.2378995680318369
ACH-000556	0.7606091840113276	0.3317345828590834	False	Cervix	Cervical Squamous Cell Carcinoma	Cervical Squamous Cell Carcinoma	False	0.1452422812710544	8.080983	-1.0881928764016608	-0.021570628347259826	0.4521300934718313
ACH-000557	0.4968953269987721	0.2167175567842086	False	Myeloid	Acute Myeloid Leukemia	AML with Myelodysplasia-Related Changes	False	-0.1890865808677785	5.9015694	-1.024031861483322	-0.05666801850564606	0.6310032241881464
ACH-000558	0.7123043386884459	0.3106667492723934	False	CNS/Brain	Adult-Type Diffuse Glioma	Glioblastoma, IDH-Wildtype	False	-0.135413026070341	7.5946827	-1.0846670430556515	0.013462448825703476	0.4993099560045163
ACH-000559	0.554848086356006	0.2419932632245591	False	Lung	Lung Neuroendocrine Tumor	Small Cell Lung Cancer	False	0.1363670097136682	7.7936425	-1.0719854717423394	-0.016234784798699123	0.9874296073316897
ACH-000560	-1.8289215683801512	-0.7976718482004739	False	Esophagus/Stomach	Esophagogastric Adenocarcinoma	Small Cell Carcinoma of the Stomach	False		5.7466164			0.5640658789707437
ACH-000561	-2.5490899461138024	-1.1117684452410608	False	Esophagus/Stomach	Esophageal Squamous Cell Carcinoma	Esophageal Squamous Cell Carcinoma	False	-0.0035005243999658	4.837807	-1.095348908999317	-0.008556666946006796	-0.6186410527642111
ACH-000562	0.0149726880680258	0.0065302372557885	False	Lung	Non-Small Cell Lung Cancer	Lung Adenocarcinoma	False	-0.7207456343404027	8.582059	-1.0299040511203559	0.03220087971164092	0.31165672749358514
ACH-000563	-0.223156830739617	-0.0973283516866652	False	Lung	Non-Small Cell Lung Cancer	Lung Squamous Cell Carcinoma	False	-0.2784562045100776	7.050654	-1.0589465339105588	0.0028569212569583098	1.223469134936086
ACH-000564	-2.0491858703465247	-0.8937386429060108	False	Lymphoid	Mature B-Cell Neoplasms	Plasma Cell Myeloma	False		5.889257			-0.11231387996591986
ACH-000565	0.2090772477893293	0.0911876362246047	False	Bowel	Colorectal Adenocarcinoma	Rectal Adenocarcinoma	False	0.136687518047197	7.144587	-1.0739472471273037	0.012185010800707597	-0.5311523566888255
ACH-000566	0.4821997134679232	0.2103081637253393	False	Bladder/Urinary Tract	Bladder Urothelial Carcinoma	Bladder Urothelial Carcinoma	False		9.928764			-0.17735975448871175
ACH-000567	0.2680500747588686	0.1169082382972581	False	Lymphoid	Mature B-Cell Neoplasms	Burkitt Lymphoma	False	-0.7920385948529383	6.9820695	-1.114402598189965	-0.0018911661656910372	1.070929113620028
ACH-000568	-2.2579522099800124	-0.984790678628342	False	Breast	Invasive Breast Carcinoma	Breast Invasive Lobular Carcinoma	False		4.6956096			-0.3308468583016932
ACH-000569	0.6146745801197879	0.2680861863312491	False	Pleura	Pleural Mesothelioma	Pleural Mesothelioma, Epithelioid Type	False	0.2113559110419209	8.622301	-1.059907864381378	-0.001961423657883225	0.33305454691599923
