gene	pseudobulk_count	log1p_cpm	n_feature_rows	external_dataset	sample	gsm	label	patient	compartment	tissue_site
LST1	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
LTB	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
LTBR	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
LYZ	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
MIF	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
MS4A1	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
MZB1	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
NKX2-1	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
NLRC5	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
POU2AF1	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
PRF1	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
PSMB10	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
PSMB8	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
PSMB9	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
RFX5	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
SLC5A5	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
STAT1	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
TAP1	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
TAP2	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
TAPBP	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
TG	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
TPO	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
TSHR	0.0		0	GSE184362	GSM5585118_PTC8_P	GSM5585118	PTC8_P	PTC8	Paratumor	Paratumor
AICDA	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
B2M	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
C1QA	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
C1QB	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CCL19	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CCL21	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CCR7	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CD19	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CD1C	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CD22	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CD27	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CD38	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CD3D	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CD3E	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CD3G	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CD4	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CD68	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CD74	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CD79A	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CD79B	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CD8A	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CD8B	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CIITA	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CLEC10A	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CXCL10	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CXCL11	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CXCL13	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
CXCL9	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
EPCAM	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
FCER1A	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
FCGR3A	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
FOXE1	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
GZMB	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-A	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-B	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-C	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-DMA	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-DMB	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-DOA	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-DOB	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-DPA1	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-DPB1	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-DQA1	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-DQA2	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-DQB1	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-DQB2	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-DRA	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-DRB1	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-DRB3	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-DRB4	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-DRB5	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-E	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-F	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
HLA-G	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
IFNG	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
IGHG1	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
IGHG2	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
IGKC	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
IRF1	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
ITGAX	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
JCHAIN	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
KRT18	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
KRT8	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
LAMP3	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
LST1	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
LTB	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
LTBR	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
LYZ	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
MIF	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
MS4A1	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
MZB1	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
NKX2-1	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
NLRC5	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
POU2AF1	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
PRF1	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
PSMB10	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
PSMB8	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
PSMB9	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
RFX5	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
SLC5A5	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
STAT1	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
TAP1	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
TAP2	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
TAPBP	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
TG	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
TPO	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
TSHR	0.0		0	GSE184362	GSM5585119_PTC9_T	GSM5585119	PTC9_T	PTC9	Tumor	Tumor
AICDA	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
B2M	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
C1QA	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
C1QB	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CCL19	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CCL21	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CCR7	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CD19	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CD1C	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CD22	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CD27	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CD38	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CD3D	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CD3E	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CD3G	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CD4	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CD68	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CD74	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CD79A	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CD79B	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CD8A	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CD8B	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CIITA	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CLEC10A	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CXCL10	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CXCL11	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CXCL13	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
CXCL9	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
EPCAM	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
FCER1A	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
FCGR3A	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
FOXE1	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
GZMB	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-A	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-B	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-C	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-DMA	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-DMB	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-DOA	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-DOB	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-DPA1	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-DPB1	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-DQA1	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-DQA2	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-DQB1	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-DQB2	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-DRA	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-DRB1	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-DRB3	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-DRB4	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-DRB5	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-E	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-F	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
HLA-G	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
IFNG	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
IGHG1	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
IGHG2	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
IGKC	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
IRF1	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
ITGAX	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
JCHAIN	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
KRT18	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
KRT8	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
LAMP3	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
LST1	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
LTB	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
LTBR	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
LYZ	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
MIF	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
MS4A1	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
MZB1	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
NKX2-1	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
NLRC5	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
POU2AF1	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
PRF1	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
PSMB10	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
PSMB8	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
PSMB9	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
RFX5	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
SLC5A5	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
STAT1	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
TAP1	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
TAP2	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
TAPBP	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
TG	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
TPO	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
TSHR	0.0		0	GSE184362	GSM5585120_PTC9_P	GSM5585120	PTC9_P	PTC9	Paratumor	Paratumor
AICDA	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
B2M	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
C1QA	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
C1QB	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CCL19	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CCL21	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CCR7	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CD19	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CD1C	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CD22	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CD27	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CD38	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CD3D	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CD3E	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CD3G	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CD4	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CD68	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CD74	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CD79A	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CD79B	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CD8A	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CD8B	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CIITA	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CLEC10A	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CXCL10	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CXCL11	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CXCL13	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
CXCL9	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
EPCAM	0.0		0	GSE184362	GSM5585121_PTC10_T	GSM5585121	PTC10_T	PTC10	Tumor	Tumor
