gene	cohen_d	abs_d	rank	in_TIERA67	in_8gene	in_top5000_MAD
RAPH1	-0.08442686157938697	0.08442686157938697	39032	False	False	True
SKAP1-AS1	0.08441258370669774	0.08441258370669774	39033	False	False	False
RNA5-8SP2	0.08440863210379614	0.08440863210379614	39034	False	False	False
DOCK8	0.08440811450591841	0.08440811450591841	39035	False	False	True
AF254983.2	0.08440618080441452	0.08440618080441452	39036	False	False	False
SLC10A5P1	0.08440193631718432	0.08440193631718432	39037	False	False	False
SLC25A6P6	-0.08439819524536082	0.08439819524536082	39038	False	False	False
SLC24A1	-0.08439379990538197	0.08439379990538197	39039	False	False	False
AC011037.1	-0.08438694104284325	0.08438694104284325	39040	False	False	False
AL807757.2	0.0843751322526252	0.0843751322526252	39041	False	False	False
OGA	-0.08436010771544065	0.08436010771544065	39042	False	False	False
OR7E130P	0.08433678663979043	0.08433678663979043	39043	False	False	False
DDX4	-0.08433104017017194	0.08433104017017194	39044	False	False	False
AC090503.1	-0.0843250795131426	0.0843250795131426	39045	False	False	False
RBM22P4	0.0843159714177106	0.0843159714177106	39046	False	False	False
C2CD2L	-0.08431188065674215	0.08431188065674215	39047	False	False	False
TWF1P1	-0.08431078132560214	0.08431078132560214	39048	False	False	False
TREML3P	0.08429486813018636	0.08429486813018636	39049	False	False	False
FO393412.1	0.08429120280196921	0.08429120280196921	39050	False	False	False
FRG2FP	0.08427903011844838	0.08427903011844838	39051	False	False	False
AC004893.2	-0.0842684611961465	0.0842684611961465	39052	False	False	False
RNU6-724P	0.0842634962950843	0.0842634962950843	39053	False	False	False
AP001993.1	0.08425943050010994	0.08425943050010994	39054	False	False	False
AC092447.3	-0.08423499603934391	0.08423499603934391	39055	False	False	False
PRELID3BP3	0.08423389737269199	0.08423389737269199	39056	False	False	False
MIR6127	-0.08421823902044717	0.08421823902044717	39057	False	False	False
SMG1P3	-0.08421722260898004	0.08421722260898004	39058	False	False	False
IDUA	0.08421467516043148	0.08421467516043148	39059	False	False	True
LINC02279	-0.08419611459426614	0.08419611459426614	39060	False	False	False
AP001432.1	0.08417550621836527	0.08417550621836527	39061	False	False	False
MRE11P1	-0.08416090970983904	0.08416090970983904	39062	False	False	False
AC116534.1	-0.0841584668064839	0.0841584668064839	39063	False	False	False
AC091959.1	-0.0841558082955865	0.0841558082955865	39064	False	False	False
AL159174.1	0.08414739176792456	0.08414739176792456	39065	False	False	False
GNG3	0.08414550496559106	0.08414550496559106	39066	False	False	False
AC115485.1	0.08413570723458284	0.08413570723458284	39067	False	False	False
CSRNP1	-0.08412513889995303	0.08412513889995303	39068	False	False	True
AL096828.6	0.08411195458712607	0.08411195458712607	39069	False	False	False
AC016773.1	0.08410662216994558	0.08410662216994558	39070	False	False	False
TPRKBP2	0.08409642490913537	0.08409642490913537	39071	False	False	False
RPL21P109	-0.08409616746463022	0.08409616746463022	39072	False	False	False
AL109806.2	0.08409412654958355	0.08409412654958355	39073	False	False	False
AC126768.1	0.08405213992221601	0.08405213992221601	39074	False	False	False
LINC02529	0.08405209670389341	0.08405209670389341	39075	False	False	False
AC091564.6	-0.08405095319355492	0.08405095319355492	39076	False	False	False
DPH2	0.08404866826953551	0.08404866826953551	39077	False	False	False
BCAM	-0.084021494032907	0.084021494032907	39078	False	False	True
AC006206.1	-0.08400777244243804	0.08400777244243804	39079	False	False	False
HMGN2P41	-0.08400686785703423	0.08400686785703423	39080	False	False	False
HMGB3P8	0.08399455060201658	0.08399455060201658	39081	False	False	False
KPNA4	0.08399247599586881	0.08399247599586881	39082	False	False	False
AC091057.6	-0.08398087743275875	0.08398087743275875	39083	False	False	False
AL592211.1	-0.08397473773354876	0.08397473773354876	39084	False	False	False
AC138331.1	-0.08396078909598306	0.08396078909598306	39085	False	False	False
RPL23AP65	-0.08395956674154358	0.08395956674154358	39086	False	False	False
AL031121.1	0.08395926471362669	0.08395926471362669	39087	False	False	False
SNX19P4	-0.08395834011913754	0.08395834011913754	39088	False	False	False
HNRNPA1P6	-0.08395614294456478	0.08395614294456478	39089	False	False	False
PPP1R2	-0.0839437344747498	0.0839437344747498	39090	False	False	False
LINC01446	0.08394248002759909	0.08394248002759909	39091	False	False	False
AL731684.1	0.08393051414528958	0.08393051414528958	39092	False	False	False
GPATCH2	0.0839190643239032	0.0839190643239032	39093	False	False	False
RN7SL79P	-0.08391578124272343	0.08391578124272343	39094	False	False	False
NUS1P4	-0.08390697655663112	0.08390697655663112	39095	False	False	False
RERE	0.08390088548068465	0.08390088548068465	39096	False	False	False
ASS1P2	0.08389095090498479	0.08389095090498479	39097	False	False	False
OR2G2	-0.08388714547108049	0.08388714547108049	39098	False	False	False
AC105233.2	0.08388217001909996	0.08388217001909996	39099	False	False	False
OR52K2	-0.08387204553372167	0.08387204553372167	39100	False	False	False
AC244517.11	-0.08385996538589992	0.08385996538589992	39101	False	False	False
RPL36AP13	0.08385984636719213	0.08385984636719213	39102	False	False	False
PHACTR3-AS1	0.08385225485243447	0.08385225485243447	39103	False	False	False
AL355472.1	0.08385018839367056	0.08385018839367056	39104	False	False	False
AC009027.1	-0.08384828952395626	0.08384828952395626	39105	False	False	False
AC090099.1	-0.08384428425254556	0.08384428425254556	39106	False	False	False
AC011505.1	-0.0838431160451532	0.0838431160451532	39107	False	False	False
AC099398.1	-0.08384206294484416	0.08384206294484416	39108	False	False	False
AL592043.1	-0.08382145339951035	0.08382145339951035	39109	False	False	False
AC008066.1	-0.08380966436241301	0.08380966436241301	39110	False	False	False
AL512770.1	-0.08380289330997613	0.08380289330997613	39111	False	False	False
RAC1P4	-0.083791345278199	0.083791345278199	39112	False	False	False
CYLC2	-0.08378933740868985	0.08378933740868985	39113	False	False	False
RPS20P1	0.0837875849104689	0.0837875849104689	39114	False	False	False
SPDYE6	-0.08378247652747609	0.08378247652747609	39115	False	False	False
RPL35AP37	0.08378192965219353	0.08378192965219353	39116	False	False	False
OR1M1	0.08377898303480515	0.08377898303480515	39117	False	False	False
SMIM40	0.08377631453922509	0.08377631453922509	39118	False	False	False
RBMY2FP	-0.08377039892331435	0.08377039892331435	39119	False	False	False
AC063919.2	0.08375864544488298	0.08375864544488298	39120	False	False	False
BTBD18	0.08375442692423674	0.08375442692423674	39121	False	False	False
SSBL4P	-0.08374387954703673	0.08374387954703673	39122	False	False	False
AC021733.1	-0.0837399611728987	0.0837399611728987	39123	False	False	False
AC015936.2	-0.08373994701045447	0.08373994701045447	39124	False	False	False
REV3L-IT1	0.08373536152895386	0.08373536152895386	39125	False	False	False
AL645638.1	-0.0837351149202398	0.0837351149202398	39126	False	False	False
AC024579.1	0.08372897127184309	0.08372897127184309	39127	False	False	False
CSNK1A1P3	-0.08371018332125689	0.08371018332125689	39128	False	False	False
PPP1R14BP2	-0.08370186340126064	0.08370186340126064	39129	False	False	False
AL357127.2	-0.08369599192092132	0.08369599192092132	39130	False	False	False
DINOL	0.08369484161236597	0.08369484161236597	39131	False	False	False
AL136452.1	-0.08368808998262896	0.08368808998262896	39132	False	False	False
SLC25A24P2	-0.08364457429872567	0.08364457429872567	39133	False	False	False
AC234779.1	-0.08361760351294165	0.08361760351294165	39134	False	False	False
RBM38-AS1	-0.08360530038336393	0.08360530038336393	39135	False	False	False
AC107021.2	-0.08360349628194189	0.08360349628194189	39136	False	False	False
AC011472.5	-0.08359707444944683	0.08359707444944683	39137	False	False	False
AC015468.3	-0.08359430856261048	0.08359430856261048	39138	False	False	False
PTCH1	0.08359370887313511	0.08359370887313511	39139	False	False	True
OR10J1	-0.08358801341871153	0.08358801341871153	39140	False	False	False
AC021146.2	-0.08358298449197987	0.08358298449197987	39141	False	False	False
AL021707.5	-0.0835829808863444	0.0835829808863444	39142	False	False	False
AC136944.1	-0.08357342358221335	0.08357342358221335	39143	False	False	False
GPR156	-0.0835372364978942	0.0835372364978942	39144	False	False	False
LCMT2	-0.08353640634603375	0.08353640634603375	39145	False	False	False
AP004372.1	-0.08351993549042269	0.08351993549042269	39146	False	False	False
AC025538.1	-0.0835111795436102	0.0835111795436102	39147	False	False	False
EXTL2P1	-0.08348177672016237	0.08348177672016237	39148	False	False	False
RNU6-367P	0.08347739291075294	0.08347739291075294	39149	False	False	False
PIGCP2	0.08347604501054998	0.08347604501054998	39150	False	False	False
AC104435.1	-0.083473500251021	0.083473500251021	39151	False	False	False
AL591888.1	-0.08346104555050009	0.08346104555050009	39152	False	False	False
AC233976.1	0.08345846844261763	0.08345846844261763	39153	False	False	False
BTF3P5	0.08344923637266032	0.08344923637266032	39154	False	False	False
GUSBP5	-0.08341200425253688	0.08341200425253688	39155	False	False	False
AC092924.1	0.08338467677172254	0.08338467677172254	39156	False	False	False
AC093019.2	0.08337117441012849	0.08337117441012849	39157	False	False	False
AL031674.1	-0.08336582340492804	0.08336582340492804	39158	False	False	False
IGKV2-14	-0.08336226463241558	0.08336226463241558	39159	False	False	False
HSPD1P3	0.08336148020612295	0.08336148020612295	39160	False	False	False
NXF2	-0.08335942627996301	0.08335942627996301	39161	False	False	False
MIR6077	-0.08335009364876288	0.08335009364876288	39162	False	False	False
TMEM246-AS1	-0.08334861681294775	0.08334861681294775	39163	False	False	False
AC068075.1	0.08334532448556653	0.08334532448556653	39164	False	False	False
RPS17P7	-0.08333293767017717	0.08333293767017717	39165	False	False	False
UGT1A11P	0.08332524173054831	0.08332524173054831	39166	False	False	False
OASL2P	0.08332030501661025	0.08332030501661025	39167	False	False	False
FOXC2-AS1	-0.08331291519686045	0.08331291519686045	39168	False	False	False
AL591416.1	0.08330426885214615	0.08330426885214615	39169	False	False	False
TMEM269	0.0832799355221558	0.0832799355221558	39170	False	False	False
AC025947.1	0.08327773132604144	0.08327773132604144	39171	False	False	False
PITX1	0.08326587411694907	0.08326587411694907	39172	False	False	False
LINC01822	-0.08325089470148486	0.08325089470148486	39173	False	False	False
MARK2P17	0.08324630568517713	0.08324630568517713	39174	False	False	False
C1orf74	0.08323827122661648	0.08323827122661648	39175	False	False	False
AC079943.2	0.08323676876829648	0.08323676876829648	39176	False	False	False
UFL1	0.08323530345095151	0.08323530345095151	39177	False	False	False
AL596275.1	-0.0832274683379032	0.0832274683379032	39178	False	False	False
AC010132.1	0.08322558419535385	0.08322558419535385	39179	False	False	False
AL645939.2	0.08320207968842955	0.08320207968842955	39180	False	False	False
RNA5SP91	-0.08320141583869313	0.08320141583869313	39181	False	False	False
RAB28P2	-0.0831899178159052	0.0831899178159052	39182	False	False	False
OR7K1P	-0.08318846702086254	0.08318846702086254	39183	False	False	False
HMGA1P5	-0.0831765531558377	0.0831765531558377	39184	False	False	False
BTF3P6	-0.08316769107338542	0.08316769107338542	39185	False	False	False
ECM2	-0.08314774203358122	0.08314774203358122	39186	False	False	True
AC104389.4	-0.08314079406407451	0.08314079406407451	39187	False	False	False
AC139099.1	0.08313298412928823	0.08313298412928823	39188	False	False	False
GJE1	0.08312849285157281	0.08312849285157281	39189	False	False	False
EEF1A1P17	-0.08307808242292654	0.08307808242292654	39190	False	False	False
UBE2G1	0.08307723775521716	0.08307723775521716	39191	False	False	False
RCOR2	0.0830699616305087	0.0830699616305087	39192	False	False	True
AC009054.1	0.08306611964808708	0.08306611964808708	39193	False	False	False
AC068787.1	0.08304750696641557	0.08304750696641557	39194	False	False	False
MTHFD2P2	0.08303982876355137	0.08303982876355137	39195	False	False	False
AC008514.2	-0.0830295266622557	0.0830295266622557	39196	False	False	False
CNKSR3	0.0830225994375292	0.0830225994375292	39197	False	False	False
HNRNPH1P2	0.08301161178535932	0.08301161178535932	39198	False	False	False
RPL12P1	0.08300860322228044	0.08300860322228044	39199	False	False	False
CNOT4P1	0.08298308887509548	0.08298308887509548	39200	False	False	False
AC008938.1	0.08296717776664246	0.08296717776664246	39201	False	False	False
NPR2	-0.08296397342508893	0.08296397342508893	39202	False	False	True
AC082651.3	0.08296352213278163	0.08296352213278163	39203	False	False	False
AL158819.1	-0.08294655040005453	0.08294655040005453	39204	False	False	False
AC114401.1	0.08293326992857426	0.08293326992857426	39205	False	False	False
AC096759.2	-0.08293005039474301	0.08293005039474301	39206	False	False	False
AC009869.1	-0.08292638310460781	0.08292638310460781	39207	False	False	False
AC011752.1	-0.08292164677969806	0.08292164677969806	39208	False	False	False
AC099554.1	-0.08291991520955305	0.08291991520955305	39209	False	False	False
AC103792.1	0.08289468044316245	0.08289468044316245	39210	False	False	False
TBPL1	0.08288579970246304	0.08288579970246304	39211	False	False	False
AC106785.2	0.08287024784941613	0.08287024784941613	39212	False	False	False
KRT18P66	-0.08286042969413268	0.08286042969413268	39213	False	False	False
AP002370.1	0.08285534839284116	0.08285534839284116	39214	False	False	False
AC027020.1	0.082850818718016	0.082850818718016	39215	False	False	False
EYS	-0.08283890862770066	0.08283890862770066	39216	False	False	False
AL133304.2	0.08283424381834983	0.08283424381834983	39217	False	False	False
AC019257.9	-0.0828318661787072	0.0828318661787072	39218	False	False	False
AL136380.1	-0.08282468548538859	0.08282468548538859	39219	False	False	False
AC061965.2	0.0828056231572559	0.0828056231572559	39220	False	False	False
PPIAP80	0.08280455690215675	0.08280455690215675	39221	False	False	False
GNG10	0.08280367379670935	0.08280367379670935	39222	False	False	False
HNRNPKP1	-0.0827870580423503	0.0827870580423503	39223	False	False	False
AC012349.1	-0.08278675102842599	0.08278675102842599	39224	False	False	False
H2AZP6	-0.0827827818852453	0.0827827818852453	39225	False	False	False
RNU6-48P	0.08278217769523802	0.08278217769523802	39226	False	False	False
CD72	-0.08276401866657737	0.08276401866657737	39227	False	False	False
KCTD21	-0.08276043452808748	0.08276043452808748	39228	False	False	False
AC090753.1	-0.08274997746167703	0.08274997746167703	39229	False	False	False
AC005034.1	-0.0827486641974139	0.0827486641974139	39230	False	False	False
CFL1P2	-0.08273591643275516	0.08273591643275516	39231	False	False	False
RNU6-1191P	0.08272980749794782	0.08272980749794782	39232	False	False	False
HIKESHIP1	0.08272931683358604	0.08272931683358604	39233	False	False	False
PDLIM5	0.08272065537941402	0.08272065537941402	39234	False	False	False
RNA5SP123	0.08269350481333487	0.08269350481333487	39235	False	False	False
AC104117.4	-0.08268596398708457	0.08268596398708457	39236	False	False	False
KRTAP4-4	-0.08267572023394182	0.08267572023394182	39237	False	False	False
AC140479.1	-0.08267215500492486	0.08267215500492486	39238	False	False	False
AL133406.2	0.08266977739721068	0.08266977739721068	39239	False	False	False
AC120024.3	0.08265792395857853	0.08265792395857853	39240	False	False	False
LINC01851	0.08264818170457024	0.08264818170457024	39241	False	False	False
AP005131.5	0.08264189425510396	0.08264189425510396	39242	False	False	False
