gene	normal_mean	normal_sd
EDN2	0.0034137160426327595	0.058702122222575356
HIVEP3	0.07306390769272288	0.2938654616274452
GUCA2B	0.00016304132417282563	0.05
GUCA2A	0.00012592705927563983	0.05
FOXJ3	0.11939196497423991	0.3672652820814255
RIMKLA	0.007845771807499506	0.09027586180069042
ZMYND12	0.025036150547611748	0.17062287780263355
PPCS	0.34223546014742395	0.5997014125516184
CCDC30	0.05621770947568428	0.2602984087457724
PPIH	0.1523972777280095	0.4076981726304717
YBX1	1.1786025264533557	0.9112877208749499
CLDN19	0.0	0.05
P3H1	0.09498574147406794	0.3301511046829405
C1orf50	0.0783168464628405	0.2990585578856118
TMEM269	0.00022108810800628323	0.05
SVBP	0.12583403350912295	0.3753572346683278
ERMAP	0.07571136255859919	0.2985321566899117
ZNF691	0.06964146684958632	0.28086171496452084
SLC2A1	0.08455290893361465	0.31567196349655313
EBNA1BP2	0.2409568205474357	0.5136322000150417
CFAP57	0.010502136669589608	0.11795861985713993
TMEM125	0.3211776363738618	0.5730424993358089
C1orf210	0.16476064607853333	0.4251694850963101
TIE1	0.10625285016168108	0.36041081371528333
MPL	8.463348697391456e-05	0.05
CDC20	0.01153618555181587	0.11542686763770094
ELOVL1	0.504627729236083	0.6977002916386434
MED8	0.12413097582531105	0.37505102385461486
SZT2	0.09681509037393066	0.33082578191574435
SZT2-AS1	0.00195985709653802	0.05
HYI	0.35247079966747685	0.6115875233983871
HYI-AS1	0.0004172174185093833	0.05
PTPRF	0.44885575777481096	0.669665982998521
KDM4A	0.07525238735480612	0.2976292204305528
KDM4A-AS1	0.0028484495356373317	0.06422497068289357
ST3GAL3	0.09071051951628528	0.33523544946794626
ARTN	0.006528779767639056	0.0863992760675979
IPO13	0.1892935951518393	0.46554679139836647
DPH2	0.05118299790762241	0.24245546164464685
ATP6V0B	0.8641621669102811	0.8365565917858357
B4GALT2	0.13293818468178067	0.3988880620618729
CCDC24	0.16944213006586398	0.43201552027607965
SLC6A9	0.024047310280273976	0.16569990746884009
KLF17	0.0	0.05
KLF18	0.0	0.05
DMAP1	0.25237927170489666	0.5217252227415166
ERI3	0.37100152242834994	0.6252588236401956
ERI3-IT1	0.0	0.05
RNF220	0.17972422889974202	0.44985761802068486
TMEM53	0.05824373633317977	0.25970751906051925
ARMH1	0.004077168348498142	0.06824254505985168
KIF2C	0.006560499897253453	0.08871880696447101
RPS8	2.975692919528021	0.864805794201758
BEST4	0.004258610848318461	0.06903284449122209
PLK3	0.03218302079476555	0.19713163621747823
BTBD19	0.018326989735227287	0.15084616461484365
PTCH2	0.054778344579287624	0.26800100976529134
EIF2B3	0.06836462144245936	0.2832556762173962
HECTD3	0.08486919440951675	0.3114948109081053
UROD	0.43714581024994376	0.6590169309499876
ZSWIM5	0.03317379361854734	0.19707263742895423
LINC01144	0.015299893253793037	0.1422147266127792
HPDL	0.0034340513802252745	0.06536456470368832
MUTYH	0.08407893381588769	0.31024894077015935
TOE1	0.07149665149146103	0.2849296576681249
TESK2	0.025896817455863128	0.17667602615677022
CCDC163	0.008302006090734679	0.10007342656659753
MMACHC	0.05486332357325434	0.2575353158881474
PRDX1	2.0594313932875976	0.9239462015707981
AKR1A1	0.5858121774622242	0.7386273087617283
NASP	0.1840183116102004	0.4597313141909528
CCDC17	0.008822317229398054	0.10220957363024029
GPBP1L1	0.27115412192756405	0.5364864676871399
TMEM69	0.07685155548925898	0.2965496943014659
IPP	0.03435414590398654	0.20764829805378368
MAST2	0.08100994811602347	0.3096168235024796
PIK3R3	0.06238018323371569	0.2811080639099965
TSPAN1	1.067639722482552	0.9059930292370071
P3R3URF	0.0	0.05
POMGNT1	0.36657984972401575	0.6133505936811883
LURAP1	0.06874735245946842	0.28647081169097655
RAD54L	0.006136827546950805	0.08120490061639796
LRRC41	0.314508992652334	0.5742462519487546
UQCRH	0.8404025936966469	0.8376602152491848
NSUN4	0.0825197725592239	0.31381384823421204
FAAH	0.3287526871871044	0.5935230866053982
LINC01398	0.0	0.05
DMBX1	0.00020173493950069877	0.05
TMEM275	0.00011299319882557759	0.05
MKNK1-AS1	0.0	0.05
KNCN	0.0	0.05
MKNK1	0.05901508647259177	0.2592900183985869
MOB3C	0.06575809464248275	0.277990437017803
ATPAF1	0.22832387695223091	0.49709210004426013
TEX38	0.0004943229973501012	0.05
EFCAB14-AS1	7.556029198225154e-05	0.05
EFCAB14	0.32713299025451864	0.5916943910469522
CYP4B1	0.06485789091952857	0.2901168716900921
CYP4A11	0.0003670311510446263	0.05
CYP4X1	0.011906762288442256	0.12462623205640494
CYP4Z1	0.0001936400658503975	0.05
CYP4A22-AS1	5.397683804400941e-05	0.05
CYP4A22	0.00020709968488327133	0.05
LINC00853	0.006594890536149932	0.08314775980985303
PDZK1IP1	0.004580941379412287	0.07643682700575087
TAL1	0.02053057423111157	0.16523086709993995
STIL	0.0030508325288191784	0.06165435314842247
CMPK1	0.45728414906614306	0.678373929739253
LINC01389	0.0	0.05
FOXE3	0.0	0.05
FOXD2-AS1	0.0009469223572676569	0.05
FOXD2	0.0018597215261456823	0.05343549830368637
LINC01738	0.00011998774567183655	0.05
TRABD2B	0.005997270960987426	0.09508826541332693
LINC02794	0.0	0.05
SLC5A9	0.00023072373423273183	0.05
SPATA6	0.05628077885203336	0.26083983281962564
AGBL4	0.0031095943215932232	0.05846199553089624
BEND5	0.053638219394026826	0.2459757139135592
AGBL4-IT1	0.000194986882229163	0.05
ELAVL4	0.00018970828012026172	0.05
LINC02808	0.0	0.05
DMRTA2	0.00016744452494097742	0.05
FAF1	0.16965063028444413	0.43832419886724333
CDKN2C	0.0382030587335497	0.21662196930230823
C1orf185	0.0	0.05
LINC01562	0.0003049689953131767	0.05
RNF11	0.45690572607469837	0.6751893041737742
TTC39A	0.028316147523988627	0.17786782850883637
TTC39A-AS1	0.000518449001036305	0.05
EPS15	0.18458552233555273	0.4591458296888269
OSBPL9	0.23551932654754762	0.4986950161813042
NRDC	0.19681867795429966	0.46822288527901124
RAB3B	0.00034117742786232404	0.05
TXNDC12	0.18477167157100874	0.45051687593455475
KTI12	0.030727924835113156	0.19122398802651486
TXNDC12-AS1	0.0	0.05
BTF3L4	0.21180972311967694	0.4798151157545531
ZFYVE9	0.0683542944639199	0.28251288027284754
CC2D1B	0.07898435025307006	0.2980863484996215
ORC1	0.0015677237434916648	0.05
PRPF38A	0.1732189126653185	0.44784101853572844
TUT4	0.140006774797414	0.4178843848201573
GPX7	0.11029794532494629	0.3510716209798454
SHISAL2A	0.007575756837969236	0.09453594693693322
COA7	0.04594139563346675	0.23154390024220292
ZYG11B	0.17434633372537672	0.4421479000257975
ZYG11A	0.019073024957718548	0.14737112816398346
ECHDC2	0.5557500486254021	0.7120418494470291
SCP2	0.4871645774464401	0.6943624689288274
PODN	0.1759572820110835	0.48301213804154797
SLC1A7	0.0020685565722546066	0.05506017531491711
CPT2	0.06838272703952579	0.2760435914598295
CZIB	0.3370010732535327	0.5973275120679394
MAGOH	0.25478307579479054	0.5154302773031088
LRP8	0.10071849732317163	0.35137597586482033
LINC02812	4.547637017390851e-05	0.05
DMRTB1	0.005125757021466397	0.0788193178502388
GLIS1	0.0030886475529021034	0.05678785126900995
NDC1	0.039628910274693695	0.21387223733511443
YIPF1	0.18183408469912885	0.4500857574949311
DIO1	0.39667631668960324	0.6489205198358262
LRRC42	0.11815383837401303	0.36444820217650314
LDLRAD1	0.0008989009209707431	0.05
TMEM59	1.0810244785377932	0.881235618727236
TCEANC2	0.028000423317969918	0.1858767678096552
CDCP2	4.312432384539891e-05	0.05
CYB5RL	0.01701860782099309	0.1476273751016231
MRPL37	0.1936054694923701	0.4631241888987582
SSBP3	0.13648490934184407	0.39881070505493116
SSBP3-AS1	0.00017381023965949558	0.05
LINC02784	0.0	0.05
ACOT11	0.08524707480614173	0.3128102697711019
FAM151A	4.270107573513759e-05	0.05
MROH7	0.04845607904885829	0.22824381260676688
TTC4	0.0633986290429019	0.267573467743909
PARS2	0.01717583770985298	0.1443234791991885
TTC22	0.0519395189435905	0.2460976043883793
DHCR24	0.24823559291326344	0.5099867480150402
DHCR24-DT	0.0021387268100692873	0.05
TMEM61	0.008408479434640459	0.09771542569010615
BSND	0.0	0.05
PCSK9	0.0	0.05
USP24	0.09977865783195716	0.3420101847914531
MIR4422HG	0.0	0.05
LINC01755	0.0005981984335205758	0.05
LINC01753	0.00014472374335960087	0.05
LINC01767	0.00014891889945078688	0.05
PLPP3	1.2376239923313495	0.9114758430642679
PRKAA2	0.05103285215361417	0.24148294947100102
FYB2	0.0029723267983671592	0.05494782572873089
C8A	0.0	0.05
C8B	0.0	0.05
DAB1	0.0006394360264267832	0.05
DAB1-AS1	0.0	0.05
OMA1	0.06886622556876099	0.2778209251641238
TACSTD2	0.15312885362675668	0.4137211301282846
MYSM1	0.07643650467138205	0.3039275417842172
JUN	1.159262631103097	1.0066855436429862
LINC02777	0.024400547329830546	0.17265738355847596
FGGY	0.055532519949119494	0.25282142053427603
HOOK1	0.11085568803649105	0.356591382112867
CYP2J2	0.0008334344873079442	0.05
C1orf87	0.0	0.05
LINC02778	0.0	0.05
LINC01748	0.0005755772520615944	0.05
NFIA	0.62039419538852	0.7711549107495835
NFIA-AS2	0.012289568064319837	0.12994640596784768
NFIA-AS1	0.002298581052651696	0.05
TM2D1	0.1972132512300993	0.46719438177981554
PATJ	0.15003093527771494	0.4106420634156868
L1TD1	0.003034653333331038	0.06326353171596064
KANK4	0.0025374221654123285	0.05396053797850781
USP1	0.09712086449389978	0.34340515832781354
DOCK7	0.04721728021264661	0.234634466120605
ANGPTL3	0.0	0.05
ATG4C	0.05064598668396329	0.2447542989582374
LINC01739	0.0	0.05
LINC00466	0.0	0.05
FOXD3-AS1	0.0013280594909564067	0.05
ITGB3BP	0.04964903560879985	0.2481660326952737
FOXD3	0.0005274282762648148	0.05
ALG6	0.03941527281142349	0.21448200465268374
EFCAB7	0.02386304250856079	0.1637720325267576
DLEU2L	0.0005311623999279564	0.05
PGM1	0.20130581075103055	0.4684124334191098
ROR1	0.00609449190979106	0.09140150867796078
ROR1-AS1	0.00011466310691439666	0.05
UBE2U	7.873105953499094e-05	0.05
CACHD1	0.05565471907765338	0.25234028064579234
RAVER2	0.057870675507776595	0.2540311925790712
JAK1	0.24239120368591116	0.5166932946380196
LINC01359	0.012948044555463351	0.11984375326281181
AK4	0.024651637409276093	0.1859115311709982
DNAJC6	0.009590851489845028	0.1098411711401234
LEPROT	0.3596039615941038	0.6051649515191161
LEPR	0.07314498184310134	0.321174391819182
PDE4B	0.021684014582929588	0.16062948154347143
SGIP1	0.03780919743595167	0.21285476905466846
INSL5	0.0013002981084560266	0.05
MIER1	0.12191396673295885	0.3909357817508227
SLC35D1	0.047345869821429756	0.2413569594685428
C1orf141	0.00013604149270356306	0.05
IL23R	0.0	0.05
IL12RB2	0.0006222354247613335	0.05
SERBP1	0.6647555116981246	0.7752743619998251
LINC01702	0.0	0.05
GADD45A	0.2636498463063474	0.5395231289010265
GNG12	0.3539798384423414	0.6077041789370049
GNG12-AS1	0.0005998552613361008	0.05
DIRAS3	0.017192297729325498	0.14420887025556994
WLS	0.1363489573273699	0.39106445339273865
RPE65	7.911326379666045e-05	0.05
DEPDC1	0.0007242236040420569	0.05
DEPDC1-AS1	7.717345656751595e-05	0.05
LINC01707	0.0	0.05
LINC02791	0.0	0.05
LINC01758	0.0	0.05
LRRC7	0.015018945644027915	0.1314536885764795
LRRC40	0.039983030852718336	0.2201592094247929
SRSF11	0.42582369471030485	0.6566464054577469
ANKRD13C	0.07429097321746532	0.29476392183160355
CTH	0.02937880882506385	0.188336024667012
LINC01788	0.0	0.05
PTGER3	0.00363414731923172	0.06659873298208406
ZRANB2-AS1	0.00017710781870278376	0.05
ZRANB2	0.24415371968538954	0.5084197753886869
NEGR1	0.03353867490415158	0.21915538248717586
NEGR1-IT1	0.0	0.05
LINC02796	0.0	0.05
LINC01360	0.0	0.05
LINC02238	0.00023078560917429435	0.05
LRRIQ3	0.005873432000034349	0.08353225095729216
FPGT	0.051539569288458216	0.2502281906785439
TNNI3K	0.003517201492956514	0.06907819455937
LRRC53	0.0	0.05
ERICH3	0.00021792671720940709	0.05
ERICH3-AS1	0.0	0.05
CRYZ	0.13378393556871954	0.38941344544246254
TYW3	0.0973931236719392	0.33381735768529974
LHX8	0.0011418050742025916	0.05
SLC44A5	0.00046223724855845176	0.05
ACADM	0.17155146888542416	0.43917341554083905
RABGGTB	0.142790818198799	0.3976841828808746
MSH4	0.00017432404576732773	0.05
ASB17	0.0	0.05
ST6GALNAC3	0.0671575785798003	0.28252481242833766
LINC02567	0.0	0.05
ST6GALNAC5	0.00040012648925835307	0.05
PIGK	0.12158673029077971	0.37436635862492246
AK5	0.0014937096867064998	0.05
USP33	0.15798953501602395	0.42651097798860843
MIGA1	0.14198474935400787	0.4022713467684685
NEXN-AS1	0.0019942447471445134	0.05
NEXN	0.054078703306831344	0.28807873508536397
FUBP1	0.2797714300114999	0.5525209628238484
DNAJB4	0.1527891505169051	0.41884775283792447
GIPC2	0.008724708869996734	0.11371833689865321
PTGFR	0.0032807238459509162	0.07432452966727958
IFI44L	0.04703607202759637	0.2350068823395497
IFI44	0.06995525717757706	0.28810984884844754
ADGRL4	0.06350110116748854	0.2913305010760049
LINC02792	0.0	0.05
LINC01781	0.0002366559015819755	0.05
ADGRL2	0.27743321434186247	0.5397772107063338
LINC01362	4.279906402387592e-05	0.05
LINC01361	0.0014521523958175274	0.05
LINC01725	0.01756822291338733	0.1475491527551385
LINC01712	0.0	0.05
TTLL7	0.02970836057638844	0.20063118407790337
TTLL7-IT1	0.0	0.05
PRKACB	0.12498366692183967	0.38655152334038806
SAMD13	0.032915947962386435	0.20002223739549682
DNASE2B	0.00047247040499568885	0.05
RPF1	0.12807096651532768	0.3868097028518555
GNG5	0.9837375131499373	0.8926845542680899
SPATA1	0.01054957795927229	0.11135255645998378
CTBS	0.06284522261523853	0.27987308750582723
LINC01555	0.0	0.05
SSX2IP	0.04588007165102106	0.2293646018620715
LPAR3	0.0007759098871420089	0.05
MCOLN2	0.002336860531270294	0.050631992686390716
MCOLN3	0.017004922671529876	0.14171225690299777
SYDE2	0.01861917437574301	0.1531207443868508
C1orf52	0.0775800091679416	0.2992408636934868
BCL10	0.06312436059508007	0.2725897291081799
DDAH1	0.293702085317113	0.5555005085122963
CCN1	0.6564118465145096	0.8514550959906039
ZNHIT6	0.08616702094792528	0.3312139204010218
COL24A1	0.0007395953683365679	0.05
LINC02795	0.0009803865884531217	0.05
ODF2L	0.1010316942741477	0.35052502461982366
CLCA2	3.938865380984797e-05	0.05
CLCA1	0.0	0.05
CLCA4	0.0	0.05
CLCA4-AS1	0.00015076441664916844	0.05
SH3GLB1	0.2157073276114719	0.49053818135732463
SELENOF	0.7375838333843514	0.8037629710099362
HS2ST1	0.10139419319479615	0.33828787142325617
LINC01140	0.011842234109876951	0.12994570800059493
LINC02801	0.0	0.05
LMO4	0.22293087947133405	0.49823038535007635
LINC01364	0.0	0.05
PKN2-AS1	0.004906665134352547	0.07492174881568407
PKN2	0.1626193312564819	0.4279329702197083
GTF2B	0.1077195575258498	0.3489345344540327
KYAT3	0.09427563141696563	0.32666374548165183
RBMXL1	0.04845841164385669	0.23855670609065233
GBP3	0.07410312247061486	0.2892483169362124
GBP1	0.08066626682101662	0.31510485819679
GBP2	0.04732960774790387	0.2450850230454142
GBP7	0.0001242125328752159	0.05
GBP4	0.04884569261643563	0.2484740526060131
GBP5	0.006859136457961067	0.0940754901562061
GBP6	0.002012835686998618	0.05
LRRC8B	0.028644489576348315	0.18028226221417668
LRRC8C-DT	0.006637648672187122	0.08851257547787034
LRRC8C	0.01975054032369928	0.15938719864229764
LRRC8D	0.06670853792128781	0.27790294695145135
ZNF326	0.09671445145130549	0.33484816771140496
LINC02787	0.0	0.05
BARHL2	4.747963541875672e-05	0.05
LINC02609	0.04811476831379948	0.2305526030682091
LINC02788	0.0	0.05
LINC01763	0.0	0.05
ZNF644	0.119287612459731	0.3852418717461492
HFM1	0.01167748358982477	0.11336083722134117
CDC7	0.004595269350084687	0.07521399021819426
TGFBR3	0.09885995292714184	0.35194435419825104
BRDT	0.0	0.05
EPHX4	0.006467968767016114	0.09548559333552488
SETSIP	5.8221895020904196e-05	0.05
BTBD8	0.0210249072386661	0.16319445246650519
C1orf146	0.0	0.05
GLMN	0.02876174916223045	0.18111538077294534
RPAP2	0.069104803928233	0.2968497354763763
GFI1	0.0030258123687659797	0.057657393878184714
EVI5	0.11420057282913085	0.3823498126349498
RPL5	2.733704857250807	0.7832553446839556
DIPK1A	0.03925341915565635	0.2137856052145993
MTF2	0.07416236647499481	0.29005992422992877
TMED5	0.25014747366638734	0.5160191750776872
CCDC18	0.00555613833702988	0.09102142498807686
CCDC18-AS1	0.04373400945661085	0.22501904314877424
DR1	0.13682131574956316	0.3989602808424421
FNBP1L	0.18542212815728612	0.45548958990202804
BCAR3	0.0868044575514483	0.3132244024764762
DNTTIP2	0.12743606302419191	0.38864901246646016
GCLM	0.17331839938394206	0.4454393302750539
ABCA4	0.0031600851047684955	0.05794664618803182
ARHGAP29	0.18355041879270798	0.45834865585493334
ARHGAP29-AS1	0.001145505550816605	0.05
ABCD3	0.1371457324402262	0.3879600071119973
F3	0.1814098081432572	0.4578276578032479
SLC44A3	0.03984188918375624	0.2103549898055359
CNN3	0.5547370567287258	0.7338954224031297
ALG14	0.09109103090168534	0.3290340482346173
TLCD4	0.04729582237995449	0.2398390119078603
RWDD3	0.06858389321987546	0.2774047488675147
LINC01760	0.0	0.05
LINC01650	0.0	0.05
LINC01761	0.00014230825321449417	0.05
LINC02607	0.0	0.05
LINC02790	0.0	0.05
LINC01787	0.0	0.05
PTBP2	0.11531634586292307	0.36036594735094524
DPYD	0.05998469889804389	0.2718854508480125
DPYD-AS1	0.0	0.05
DPYD-IT1	0.0	0.05
DPYD-AS2	0.0	0.05
MIR137HG	0.0	0.05
LINC01776	0.0	0.05
SNX7	0.07125006204146572	0.28787615092579993
PLPPR5	0.0	0.05
PLPPR4	0.006327702030867527	0.09873547530293206
LINC01708	0.0	0.05
PALMD	0.01951484605959816	0.16322985743459917
FRRS1	0.0009054174516924432	0.05
AGL	0.08498278152675766	0.3159523720561235
SLC35A3	0.14561560373329882	0.4103623350423158
MFSD14A	0.1160647809135741	0.36749725641796377
SASS6	0.011066109431255576	0.11525708470590283
TRMT13	0.05266280699464945	0.24334634160119076
LRRC39	0.002590940787270468	0.0540446645976094
DBT	0.10278535154219003	0.34737143385802066
RTCA-AS1	0.03330023690420254	0.19862180588856335
RTCA	0.09434434840735048	0.3315210628092871
CDC14A	0.029566097375967913	0.18979597458451164
GPR88	0.00014300492267515098	0.05
LINC01349	0.0	0.05
VCAM1	0.017268098530324565	0.1575486741855418
EXTL2	0.05562353413632751	0.25920757818015494
SLC30A7	0.10108060333284738	0.34760788855836555
DPH5	0.08272311997071416	0.3071063244357761
S1PR1	0.06803871407974568	0.2982554975295863
LINC01307	7.124279626893669e-05	0.05
LINC01709	0.00022426217220237457	0.05
OLFM3	0.0008212233217346934	0.05
COL11A1	0.00017090492702052994	0.05
RNPC3	0.07438128630746767	0.29056547020479834
AMY2B	0.07326414812562199	0.27791947227243546
AMY2A	0.0002510657442505073	0.05
AMY1A	9.403968781563698e-05	0.05
AMY1B	0.0	0.05
AMY1C	0.0	0.05
LINC01676	0.0	0.05
LINC01677	0.0	0.05
LINC01661	0.0	0.05
PRMT6	0.053463683787088295	0.25413419378058144
NTNG1	0.0007720986702014763	0.05
VAV3	0.021452365204410698	0.16668286454084816
VAV3-AS1	0.00014025193881812205	0.05
SLC25A24	0.09850655125154342	0.33636713621002357
NBPF4	0.0	0.05
NBPF6	0.0	0.05
HENMT1	0.01027274070417733	0.11266081631943398
PRPF38B	0.15290242038174204	0.42310767041398856
FNDC7	8.607390396699626e-05	0.05
STXBP3	0.15832952085662705	0.42122769557896333
AKNAD1	0.0007157676195615092	0.05
SPATA42	0.00024953662982061105	0.05
GPSM2	0.008168969633714919	0.10253489680768792
CLCC1	0.15073763505846602	0.41625473105503147
WDR47	0.02554302601584521	0.1725828964877292
TAF13	0.13375099352007427	0.3997772789490757
TMEM167B	0.24218916528110201	0.5136175101167653
CELSR2	0.19069819906156474	0.45486740556281513
PSRC1	0.010088314023186133	0.10696029361341225
MYBPHL	0.0011281028450602108	0.05
SORT1	0.446025669828454	0.66249206888551
PSMA5	0.25847294275396276	0.523461745751553
SYPL2	0.03586613001782752	0.2030529106758877
ATXN7L2	0.02774956611142239	0.17416989574863284
CYB561D1	0.07560810374139636	0.29403724051014235
AMIGO1	0.038924501934790676	0.21100227950709158
GPR61	0.0038350858858692363	0.06445225561649467
GNAI3	0.1500262180122022	0.40888118805497226
GNAT2	5.668995076253897e-05	0.05
AMPD2	0.08488366046862503	0.31795481427423367
GSTM4	0.2277928989327409	0.5035280879251899
GSTM2	0.03243664043179395	0.19228744478769833
GSTM1	0.0036945272293248677	0.06419875394620406
GSTM5	0.026645554128421203	0.18961210481511281
GSTM3	0.5499944356220423	0.7190803328800659
EPS8L3	0.0	0.05
LINC01768	0.0	0.05
CSF1	0.0613594651153388	0.27278012408577906
AHCYL1	0.43018078279363714	0.6490128926043797
STRIP1	0.06371134568688865	0.2724810479504831
ALX3	0.0	0.05
LINC01397	0.0	0.05
UBL4B	0.0	0.05
SLC6A17	0.002173964820416729	0.05409601150729041
KCNC4	0.044789467194985715	0.22642091788149538
RBM15-AS1	0.00018650735674569934	0.05
RBM15	0.038849629575795165	0.21223763586927036
LAMTOR5-AS1	0.00713537030507565	0.0945299479191212
SLC16A4	0.07418122016445543	0.2956265822744512
